instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
10007,1,1,2,23,0.26,0.2576,0.56,0.1642,5,64,45,262144.0,0.5402766739296717
10008,1,1,2,0,0.26,0.2424,0.6,0.2537,2,29,2,24389.0,0.5237528663423374
10009,1,1,2,1,0.26,0.2576,0.65,0.2239,0,6,89,216.0,0.5376143475480764
10010,1,1,2,2,0.26,0.2273,0.7,0.2985,0,4,18,64.0,4.015858573649374
10011,1,1,2,3,0.24,0.2424,0.75,0.1642,0,2,65,8.0,0.5473967051355444
10012,1,1,2,4,0.22,0.2273,0.8,0.1343,0,1,28,1.0,0.7868403851802712
10013,1,1,2,5,0.22,0.2273,0.8,0.1343,0,16,100,4096.0,2.025790915867646
10014,1,1,2,6,0.24,0.2273,0.7,0.2537,1,90,10,729000.0,2.193083986739962
10015,1,1,2,7,0.24,0.2273,0.6,0.2239,2,280,52,21952000.0,0.503365605112174
10016,1,1,2,8,0.24,0.2424,0.6,0,14,528,4,147197952.0,4.111884294479769
10017,1,1,2,9,0.26,0.2576,0.6,0.194,11,230,57,12167000.0,0.696298942266857
10018,1,1,2,10,0.32,0.303,0.45,0.2537,16,104,17,1124864.0,25.90505251316606
10019,1,1,2,11,0.36,0.3333,0.43,0.2537,11,103,41,1092727.0,1.1885273858987428
10020,1,1,2,12,0.4,0.4091,0.37,0.2985,13,177,47,5545233.0,0.8900177298266997
10021,1,1,2,13,0.4,0.4091,0.43,0.2836,23,182,14,6028568.0,0.5023592408312615
10022,1,1,2,14,0.46,0.4545,0.36,0.2836,24,158,13,3944312.0,0.7041425227235925
10023,1,1,2,15,0.52,0.5,0.25,0.4179,24,174,41,5268024.0,1.1885273858987428
10024,1,1,2,16,0.54,0.5152,0.26,0.4478,20,286,77,23393656.0,0.5001199891426975
10025,1,1,2,17,0.54,0.5152,0.24,0.4478,26,529,91,148035889.0,0.9041693413125955
10026,1,1,2,18,0.52,0.5,0.27,0.4179,10,527,40,146363183.0,0.573028742574676
10027,1,1,2,19,0.5,0.4848,0.29,0.3881,16,334,55,37259704.0,4084.5228050458813
10028,1,1,2,20,0.48,0.4697,0.33,0.3582,11,219,36,10503459.0,121.63753475026189
10029,1,1,2,21,0.46,0.4545,0.36,0.2836,14,195,87,7414875.0,5.612234025512922
10030,1,1,2,22,0.44,0.4394,0.44,0.2537,9,92,22,778688.0,1.0089303546212294
10031,1,1,2,23,0.42,0.4242,0.5,0.1642,6,56,49,175616.0,21.622861843277043
10032,1,1,2,0,0.42,0.4242,0.54,0.1343,0,10,77,1000.0,0.5001199891426975
10033,1,1,2,1,0.38,0.3939,0.62,0.1642,0,6,29,216.0,2.9729510585814833
10034,1,1,2,2,0.4,0.4091,0.54,0.1045,1,3,99,27.0,1260.7704250424647
10035,1,1,2,3,0.4,0.4091,0.32,0.3582,0,6,76,216.0,0.6385257158828442
10036,1,1,2,4,0.32,0.2879,0.42,0.3582,0,2,58,8.0,0.5017882105819239
10037,1,1,2,5,0.32,0.2879,0.42,0.3582,1,21,35,9261.0,1.7488102347630208
10038,1,1,2,6,0.3,0.2727,0.45,0.3284,1,101,3,1030301.0,0.8763320184878719
10039,1,1,2,7,0.28,0.2576,0.45,0.2985,12,325,43,34328125.0,5.944410581534946
10040,1,1,2,8,0.26,0.2424,0.48,0.2836,16,559,56,174676879.0,2.09008693583188
10041,1,1,2,9,0.28,0.2576,0.45,0.3582,7,232,57,12487168.0,0.696298942266857
10042,1,1,2,10,0.3,0.2727,0.42,0.2985,14,132,17,2299968.0,25.90505251316606
10043,1,1,2,11,0.34,0.3182,0.36,0.2537,8,163,98,4330747.0,2.3440166611427986
10044,1,1,2,12,0.36,0.3485,0.34,0.1343,19,183,44,6128487.0,0.9826059824898337
10045,1,1,2,13,0.36,0.3636,0.32,0.1045,16,190,62,6859000.0,3.8340720458680737
10046,1,1,2,14,0.4,0.4091,0.28,0.1045,13,134,53,2406104.0,0.7163707881255232
10047,1,1,2,15,0.42,0.4242,0.26,0.0896,17,166,64,4574296.0,0.5208262701161901
10048,1,1,2,16,0.42,0.4242,0.28,0.0896,17,287,77,23639903.0,0.5001199891426975
10049,1,1,2,17,0.42,0.4242,0.26,0.0896,33,530,98,148877000.0,2.3440166611427986
10050,1,1,2,18,0.42,0.4242,0.28,0.1642,17,449,53,90518849.0,0.7163707881255232
10051,1,1,2,19,0.42,0.4242,0.26,0,15,306,45,28652616.0,0.5402766739296717
10052,1,1,2,20,0.4,0.4091,0.3,0.1343,2,204,90,8489664.0,0.5279840346175494
10053,1,1,2,21,0.34,0.3485,0.46,0.1045,10,188,5,6644672.0,24.34527915938213
10054,1,1,2,22,0.34,0.3485,0.46,0.1045,6,101,33,1030301.0,0.500022035944306
10055,1,1,2,23,0.32,0.303,0.53,0.2239,4,65,72,274625.0,0.7975605094780727
10056,1,1,2,0,0.32,0.3333,0.53,0.1045,2,32,64,32768.0,0.5208262701161901
10057,1,1,2,1,0.32,0.3333,0.49,0.1045,0,6,68,216.0,9.796975387185967
10058,1,1,2,2,0.3,0.2879,0.56,0.2239,0,4,23,64.0,6.50281329350808
10059,1,1,2,3,0.28,0.303,0.7,0.0896,0,2,35,8.0,1.7488102347630208
10060,1,1,2,5,0.26,0.2879,0.75,0.0896,0,29,9,24389.0,0.7081558739235672
10061,1,1,2,6,0.28,0.303,0.75,0.0896,4,104,29,1124864.0,2.9729510585814833
10062,1,1,2,7,0.26,0.2727,0.81,0.1343,11,253,65,16194277.0,0.5473967051355444
10063,1,1,2,8,0.28,0.2879,0.75,0.1045,2,116,95,1560896.0,0.5940846816900167
10064,1,1,2,9,0.3,0.303,0.81,0.1642,5,38,25,54872.0,1.1525407907094694
10065,1,1,2,10,0.3,0.303,0.81,0.1642,0,10,70,1000.0,0.5637325966004665
10066,1,1,2,11,0.3,0.2879,0.87,0.194,1,10,17,1000.0,25.90505251316606
10067,1,1,2,12,0.32,0.303,0.93,0.3284,1,70,46,343000.0,0.5258208681509198
10068,1,1,2,13,0.36,0.3333,0.93,0.3582,4,76,50,438976.0,1.3557021544363344
10069,1,1,2,14,0.36,0.3333,0.93,0.3582,2,56,75,175616.0,1.633404121532299
10070,1,1,2,15,0.4,0.4091,0.82,0.2836,3,90,44,729000.0,0.9826059824898337
10071,1,1,2,16,0.4,0.4091,0.82,0.2239,5,167,57,4657463.0,0.696298942266857
10072,1,1,2,17,0.4,0.4091,0.87,0.1642,7,253,54,16194277.0,2.266489527055483
10073,1,1,2,18,0.4,0.4091,0.87,0,11,192,80,7077888.0,163.63007223971312
10074,1,1,2,19,0.4,0.4091,0.87,0.1045,0,102,40,1061208.0,0.573028742574676
10075,1,1,2,20,0.42,0.4242,0.88,0.1642,2,97,57,912673.0,0.696298942266857
10076,1,1,2,21,0.42,0.4242,0.88,0.1642,0,39,7,59319.0,0.6035051827052901
10077,1,1,2,22,0.42,0.4242,0.94,0.2537,2,55,46,166375.0,0.5258208681509198
10078,1,1,2,23,0.42,0.4242,0.94,0.2537,3,33,39,35937.0,0.5092180208714154
10079,1,1,3,0,0.42,0.4242,0.94,0,1,11,90,1331.0,0.5279840346175494
10080,1,1,3,1,0.46,0.4545,0.94,0.1045,0,12,24,1728.0,10.590792759495987
10081,1,1,3,2,0.46,0.4545,0.94,0.2836,0,6,53,216.0,0.7163707881255232
10082,1,1,3,3,0.46,0.4545,0.94,0.2239,0,3,24,27.0,10.590792759495987
10083,1,1,3,4,0.48,0.4697,0.88,0.194,0,5,34,125.0,0.6539868700870936
10084,1,1,3,5,0.48,0.4697,0.88,0.1642,0,18,96,5832.0,0.5041370124924979
10085,1,1,3,6,0.42,0.4242,0.94,0,2,109,6,1295029.0,1.3877622922787505
10086,1,1,3,7,0.44,0.4394,0.94,0.1343,8,304,80,28094464.0,163.63007223971312
10087,1,1,3,8,0.42,0.4242,0.94,0.1343,15,594,94,209584584.0,1.3249455192268595
10088,1,1,3,9,0.46,0.4545,0.77,0.2537,5,286,53,23393656.0,0.7163707881255232
10089,1,1,3,10,0.52,0.5,0.55,0.1642,11,133,62,2352637.0,3.8340720458680737
10090,1,1,3,11,0.56,0.5303,0.43,0.194,19,168,2,4741632.0,0.5237528663423374
10091,1,1,3,12,0.56,0.5303,0.37,0.2239,16,220,34,10648000.0,0.6539868700870936
10092,1,1,3,13,0.58,0.5455,0.32,0.2537,24,211,15,9393931.0,0.6059548980890475
10093,1,1,3,14,0.58,0.5455,0.35,0.2239,37,211,96,9393931.0,0.5041370124924979
10094,1,1,3,15,0.6,0.6212,0.31,0.2537,31,223,50,11089567.0,1.3557021544363344
10095,1,1,3,16,0.58,0.5455,0.32,0.2985,38,361,72,47045881.0,0.7975605094780727
10096,1,1,3,17,0.56,0.5303,0.35,0.2985,49,600,71,216000000.0,0.5125433048899948
10097,1,1,3,18,0.54,0.5152,0.34,0.3582,27,525,74,144703125.0,67.32311401195065
10098,1,1,3,19,0.48,0.4697,0.41,0.3284,11,328,92,35287552.0,4.534449634384539
10099,1,1,3,20,0.44,0.4394,0.44,0.4179,12,254,33,16387064.0,0.500022035944306
10100,1,1,3,21,0.42,0.4242,0.47,0.4627,7,197,80,7645373.0,163.63007223971312
10101,1,1,3,22,0.38,0.3939,0.5,0.2537,3,126,56,2000376.0,2.09008693583188
10102,1,1,3,23,0.36,0.3485,0.5,0.2239,9,85,77,614125.0,0.5001199891426975
10103,1,1,3,0,0.34,0.3333,0.53,0.1642,1,46,78,97336.0,0.6605113804923478
10104,1,1,3,1,0.34,0.3182,0.49,0.2239,2,20,91,8000.0,0.9041693413125955
10105,1,1,3,2,0.34,0.3182,0.53,0.2836,2,6,2,216.0,0.5237528663423374
10106,1,1,3,3,0.32,0.3182,0.57,0.194,0,3,47,27.0,0.8900177298266997
10107,1,1,3,4,0.32,0.3485,0.61,0,0,2,1,8.0,0.5430441251857795
10108,1,1,3,5,0.3,0.3333,0.7,0,0,24,6,13824.0,1.3877622922787505
10109,1,1,3,6,0.3,0.3333,0.7,0,4,92,31,778688.0,1.6779583343684343
10110,1,1,3,7,0.3,0.3333,0.7,0,4,262,98,17984728.0,2.3440166611427986
10111,1,1,3,8,0.28,0.303,0.75,0.0896,16,549,78,165469149.0,0.6605113804923478
10112,1,1,3,9,0.3,0.3333,0.81,0,15,314,27,30959144.0,0.5111492047520422
10113,1,1,3,10,0.36,0.3485,0.5,0.1642,14,132,78,2299968.0,0.6605113804923478
10114,1,1,3,11,0.38,0.3939,0.46,0.194,40,194,10,7301384.0,2.193083986739962
10115,1,1,3,12,0.4,0.4091,0.43,0.1642,40,234,16,12812904.0,1.4043036899381962
10116,1,1,3,13,0.42,0.4242,0.44,0.2239,31,222,22,10941048.0,1.0089303546212294
10117,1,1,3,14,0.44,0.4394,0.44,0.2836,29,205,9,8615125.0,0.7081558739235672
10118,1,1,3,15,0.42,0.4242,0.5,0.2985,5,78,29,474552.0,2.9729510585814833
10119,1,1,3,16,0.4,0.4091,0.58,0.2985,1,50,49,125000.0,21.622861843277043
10120,1,1,3,17,0.36,0.3485,0.81,0.2239,5,128,88,2097152.0,0.9658118980490871
10121,1,1,3,18,0.36,0.3485,0.87,0.194,6,160,72,4096000.0,0.7975605094780727
10122,1,1,3,19,0.36,0.3485,0.87,0.194,12,174,15,5268024.0,0.6059548980890475
10123,1,1,3,20,0.36,0.3485,0.87,0.194,7,100,26,1000000.0,0.5673570710394846
10124,1,1,3,21,0.36,0.3636,0.87,0.0896,2,101,62,1030301.0,3.8340720458680737
10125,1,1,3,22,0.36,0.3788,0.87,0,6,75,83,421875.0,0.5080359962611123
10126,1,1,3,23,0.36,0.3788,0.87,0,4,23,84,12167.0,0.5769706814181332
10127,1,1,3,0,0.36,0.3636,0.93,0.0896,1,22,79,10648.0,1.798925688187395
10128,1,1,3,1,0.36,0.3788,0.93,0,0,44,69,85184.0,1.129668825806919
10129,1,1,3,2,0.36,0.3636,0.93,0.0896,4,38,49,54872.0,21.622861843277043
10130,1,1,3,3,0.36,0.3485,0.93,0.1642,1,21,38,9261.0,0.7713855584154635
10131,1,1,3,4,0.36,0.3485,0.93,0.194,0,2,29,8.0,2.9729510585814833
10132,1,1,3,5,0.36,0.3636,0.93,0.0896,1,2,82,8.0,0.7614819393063025
10133,1,1,3,6,0.36,0.3636,0.93,0.0896,1,7,85,343.0,1.213703616753761
10134,1,1,3,7,0.36,0.3485,0.93,0.1343,2,16,76,4096.0,0.6385257158828442
10135,1,1,3,8,0.36,0.3788,0.93,0,2,48,11,110592.0,102109.07002447755
10136,1,1,3,9,0.38,0.3939,0.87,0.0896,7,94,13,830584.0,0.7041425227235925
10137,1,1,3,10,0.4,0.4091,0.87,0,31,168,100,4741632.0,2.025790915867646
10138,1,1,3,11,0.4,0.4091,0.87,0.0896,33,214,60,9800344.0,1.4384569591461411
10139,1,1,3,12,0.42,0.4242,0.67,0.2537,47,299,66,26730899.0,1.0272753459349424
10140,1,1,3,13,0.44,0.4394,0.51,0.2836,87,339,60,38958219.0,1.4384569591461411
10141,1,1,3,14,0.46,0.4545,0.44,0.3582,151,430,80,79507000.0,163.63007223971312
10142,1,1,3,15,0.48,0.4697,0.29,0.2985,145,399,46,63521199.0,0.5258208681509198
10143,1,1,3,16,0.5,0.4848,0.27,0.2985,167,467,56,101847563.0,2.09008693583188
10144,1,1,3,17,0.5,0.4848,0.23,0.3284,106,385,26,57066625.0,0.5673570710394846
10145,1,1,3,18,0.5,0.4848,0.25,0.2537,53,303,57,27818127.0,0.696298942266857
10146,1,1,3,19,0.46,0.4545,0.33,0.1642,34,225,21,11390625.0,0.5444678790179037
10147,1,1,3,20,0.44,0.4394,0.3,0.1343,28,149,90,3307949.0,0.5279840346175494
10148,1,1,3,21,0.46,0.4545,0.19,0.3284,24,154,98,3652264.0,2.3440166611427986
10149,1,1,3,22,0.44,0.4394,0.21,0.1343,19,134,67,2406104.0,6.921372193247372
10150,1,1,3,23,0.42,0.4242,0.24,0,12,106,27,1191016.0,0.5111492047520422
10151,1,1,3,0,0.4,0.4091,0.3,0.3582,5,72,59,373248.0,0.6109713317819904
10152,1,1,3,1,0.38,0.3939,0.34,0.194,16,76,46,438976.0,0.5258208681509198
10153,1,1,3,2,0.36,0.3485,0.4,0.1642,14,80,98,512000.0,2.3440166611427986
10154,1,1,3,3,0.36,0.3485,0.43,0.1343,5,26,60,17576.0,1.4384569591461411
10155,1,1,3,4,0.34,0.3333,0.46,0.194,3,14,60,2744.0,1.4384569591461411
10156,1,1,3,5,0.34,0.3182,0.46,0.2239,0,5,24,125.0,10.590792759495987
10157,1,1,3,6,0.3,0.2727,0.52,0.2985,0,5,45,125.0,0.5402766739296717
10158,1,1,3,7,0.3,0.2727,0.52,0.2985,2,23,10,12167.0,2.193083986739962
10159,1,1,3,8,0.3,0.2727,0.52,0.3284,12,66,85,287496.0,1.213703616753761
10160,1,1,3,9,0.3,0.2727,0.49,0.4478,14,118,36,1643032.0,121.63753475026189
10161,1,1,3,10,0.3,0.2727,0.49,0.3284,31,192,55,7077888.0,4084.5228050458813
10162,1,1,3,11,0.32,0.2879,0.45,0.3881,64,256,74,16777216.0,67.32311401195065
10163,1,1,3,12,0.34,0.303,0.42,0.3582,71,327,81,34965783.0,2.7018847930632726
10164,1,1,3,13,0.36,0.3333,0.37,0.3582,108,364,66,48228544.0,1.0272753459349424
10165,1,1,3,14,0.36,0.3333,0.34,0.3582,106,332,52,36594368.0,0.503365605112174
10166,1,1,3,15,0.36,0.3182,0.32,0.5224,82,334,9,37259704.0,0.7081558739235672
10167,1,1,3,16,0.36,0.3182,0.29,0.4925,68,299,91,26730899.0,0.9041693413125955
10168,1,1,3,17,0.34,0.2879,0.31,0.5522,49,263,87,18191447.0,5.612234025512922
10169,1,1,3,18,0.32,0.2727,0.33,0.6119,20,184,65,6229504.0,0.5473967051355444
10170,1,1,3,19,0.3,0.2576,0.36,0.4925,12,132,64,2299968.0,0.5208262701161901
10171,1,1,3,20,0.28,0.2727,0.38,0.2537,8,88,35,681472.0,1.7488102347630208
10172,1,1,3,21,0.28,0.2727,0.36,0.2239,9,79,62,493039.0,3.8340720458680737
10173,1,1,3,22,0.26,0.2424,0.41,0.2537,9,62,50,238328.0,1.3557021544363344
10174,1,1,3,23,0.26,0.2576,0.41,0.194,2,26,46,17576.0,0.5258208681509198
10175,1,1,3,0,0.24,0.2273,0.44,0.194,2,17,89,4913.0,0.5376143475480764
10176,1,1,3,1,0.24,0.2424,0.48,0.1343,3,6,58,216.0,0.5017882105819239
10177,1,1,3,2,0.24,0.2424,0.48,0.1343,1,4,10,64.0,2.193083986739962
10178,1,1,3,3,0.22,0.2273,0.51,0.1642,0,1,47,1.0,0.8900177298266997
10179,1,1,3,4,0.2,0.2273,0.55,0.0896,0,1,67,1.0,6.921372193247372
10180,1,1,3,5,0.2,0.2273,0.55,0.0896,1,18,45,5832.0,0.5402766739296717
10181,1,1,3,6,0.18,0.197,0.59,0.1343,2,91,97,753571.0,0.7248437158702044
10182,1,1,3,7,0.18,0.197,0.59,0.1343,7,260,21,17576000.0,0.5444678790179037
10183,1,1,3,8,0.2,0.2273,0.59,0.1045,13,428,39,78402752.0,0.5092180208714154
10184,1,1,3,9,0.22,0.2576,0.6,0.0896,11,197,31,7645373.0,1.6779583343684343
10185,1,1,3,10,0.24,0.2576,0.6,0,12,86,33,636056.0,0.500022035944306
10186,1,1,3,11,0.26,0.2727,0.56,0.1343,17,103,86,1092727.0,13.064798934155936
10187,1,1,3,12,0.26,0.303,0.52,0,15,137,94,2571353.0,1.3249455192268595
10188,1,1,3,13,0.26,0.2576,0.55,0.2985,11,120,61,1728000.0,29.513995986914356
10189,1,1,3,14,0.28,0.2576,0.57,0.3582,13,128,42,2097152.0,11.979139227322584
10190,1,1,3,15,0.3,0.2879,0.53,0.194,20,130,82,2197000.0,0.7614819393063025
10191,1,1,3,16,0.3,0.2727,0.45,0.2985,30,210,32,9261000.0,0.6445680044638951
10192,1,1,3,17,0.3,0.2727,0.45,0.2985,11,387,40,57960603.0,0.573028742574676
10193,1,1,3,18,0.28,0.2273,0.55,0.6567,12,375,76,52734375.0,0.6385257158828442
10194,1,1,3,19,0.26,0.2576,0.53,0.2239,6,226,73,11543176.0,3.0937909668046757
10195,1,1,3,20,0.26,0.2273,0.37,0.4627,8,179,38,5735339.0,0.7713855584154635
10196,1,1,3,21,0.26,0.2273,0.37,0.3881,4,120,90,1728000.0,0.5279840346175494
10197,1,1,3,22,0.24,0.2121,0.35,0.3284,2,78,3,474552.0,0.8763320184878719
10198,1,1,3,23,0.22,0.1818,0.37,0.5821,2,31,54,29791.0,2.266489527055483
10199,1,1,3,0,0.22,0.2121,0.37,0.2985,0,8,34,512.0,0.6539868700870936
10200,1,1,3,1,0.2,0.197,0.44,0.2537,0,6,95,216.0,0.5940846816900167
10201,1,1,3,2,0.2,0.197,0.44,0.2239,0,4,71,64.0,0.5125433048899948
10202,1,1,3,3,0.18,0.1667,0.51,0.2836,0,1,51,1.0,0.5987202322070889
10203,1,1,3,4,0.18,0.1667,0.51,0.2985,0,3,94,27.0,1.3249455192268595
10204,1,1,3,5,0.18,0.1818,0.51,0.2239,0,25,87,15625.0,5.612234025512922
10205,1,1,3,6,0.18,0.2121,0.51,0.1045,3,102,3,1061208.0,0.8763320184878719
10206,1,1,3,7,0.16,0.1818,0.55,0.1343,5,275,59,20796875.0,0.6109713317819904
10207,1,1,3,8,0.16,0.1818,0.59,0.1045,14,501,41,125751501.0,1.1885273858987428
10208,1,1,3,9,0.22,0.2727,0.47,0,11,233,30,12649337.0,83.55352537043731
10209,1,1,3,10,0.24,0.2576,0.44,0,16,129,30,2146689.0,83.55352537043731
10210,1,1,3,11,0.26,0.2576,0.41,0.1642,20,130,51,2197000.0,0.5987202322070889
10211,1,1,3,12,0.26,0.2727,0.41,0.1045,9,138,81,2628072.0,2.7018847930632726
10212,1,1,3,13,0.3,0.303,0.39,0.1343,16,164,67,4410944.0,6.921372193247372
10213,1,1,3,14,0.32,0.303,0.36,0.2239,20,136,73,2515456.0,3.0937909668046757
10214,1,1,3,15,0.34,0.303,0.36,0.2985,24,166,87,4574296.0,5.612234025512922
10215,1,1,3,16,0.36,0.3333,0.32,0.2836,22,250,7,15625000.0,0.6035051827052901
10216,1,1,3,17,0.36,0.3333,0.34,0.2836,21,446,51,88716536.0,0.5987202322070889
10217,1,1,3,18,0.34,0.303,0.42,0.3284,15,457,54,95443993.0,2.266489527055483
10218,1,1,3,19,0.34,0.303,0.46,0.2985,9,287,44,23639903.0,0.9826059824898337
10219,1,1,3,20,0.32,0.3182,0.49,0.194,3,187,76,6539203.0,0.6385257158828442
10220,1,1,3,21,0.32,0.3182,0.49,0.194,5,148,55,3241792.0,4084.5228050458813
10221,1,1,3,22,0.28,0.2727,0.56,0.1642,5,106,67,1191016.0,6.921372193247372
10222,1,1,3,23,0.28,0.2727,0.61,0.2239,3,54,46,157464.0,0.5258208681509198
10223,1,1,3,0,0.28,0.2576,0.65,0.2836,3,15,25,3375.0,1.1525407907094694
10224,1,1,3,1,0.3,0.2727,0.61,0.2985,1,5,65,125.0,0.5473967051355444
10225,1,1,3,2,0.3,0.2879,0.56,0.2836,0,4,52,64.0,0.503365605112174
10226,1,1,3,3,0.3,0.2727,0.56,0.3582,1,3,35,27.0,1.7488102347630208
10227,1,1,3,4,0.28,0.2576,0.61,0.3284,0,3,6,27.0,1.3877622922787505
10228,1,1,3,5,0.28,0.2576,0.56,0.2985,0,18,40,5832.0,0.573028742574676
10229,1,1,3,6,0.28,0.2576,0.61,0.3881,4,108,26,1259712.0,0.5673570710394846
10230,1,1,3,7,0.26,0.2273,0.65,0.3881,12,344,94,40707584.0,1.3249455192268595
10231,1,1,3,8,0.28,0.2576,0.61,0.2985,12,566,26,181321496.0,0.5673570710394846
10232,1,1,3,9,0.3,0.2727,0.61,0.3284,12,264,61,18399744.0,29.513995986914356
10233,1,1,3,10,0.36,0.3333,0.5,0.2985,20,147,58,3176523.0,0.5017882105819239
10234,1,1,3,11,0.42,0.4242,0.38,0.2985,33,161,33,4173281.0,0.500022035944306
10235,1,1,3,12,0.44,0.4394,0.38,0.3881,40,215,83,9938375.0,0.5080359962611123
10236,1,1,3,13,0.5,0.4848,0.34,0.4179,26,205,38,8615125.0,0.7713855584154635
10237,1,1,3,14,0.52,0.5,0.36,0.3284,38,175,50,5359375.0,1.3557021544363344
10238,1,1,3,15,0.54,0.5152,0.37,0.4478,44,209,44,9129329.0,0.9826059824898337
10239,1,1,3,16,0.56,0.5303,0.37,0.4179,34,288,90,23887872.0,0.5279840346175494
10240,1,1,3,17,0.56,0.5303,0.43,0.4925,58,612,41,229220928.0,1.1885273858987428
10241,1,1,3,18,0.56,0.5303,0.4,0.4627,35,544,86,160989184.0,13.064798934155936
10242,1,1,3,19,0.54,0.5152,0.42,0.3582,16,361,98,47045881.0,2.3440166611427986
10243,1,1,3,20,0.5,0.4848,0.51,0.2537,18,260,57,17576000.0,0.696298942266857
10244,1,1,3,21,0.44,0.4394,0.62,0.2537,11,188,39,6644672.0,0.5092180208714154
10245,1,1,3,22,0.46,0.4545,0.59,0.2985,10,159,54,4019679.0,2.266489527055483
10246,1,1,3,23,0.44,0.4394,0.62,0.3284,4,62,91,238328.0,0.9041693413125955
10247,1,1,3,0,0.44,0.4394,0.62,0.3284,11,46,44,97336.0,0.9826059824898337
10248,1,1,3,1,0.46,0.4545,0.63,0.3284,4,21,90,9261.0,0.5279840346175494
10249,1,1,3,2,0.46,0.4545,0.63,0.3881,6,11,69,1331.0,1.129668825806919
10250,1,1,3,3,0.46,0.4545,0.63,0.3881,0,3,47,27.0,0.8900177298266997
10251,1,1,3,4,0.44,0.4394,0.72,0.2836,0,2,93,8.0,19.33568064408107
10252,1,1,3,5,0.42,0.4242,0.77,0.2239,1,29,74,24389.0,67.32311401195065
10253,1,1,3,6,0.42,0.4242,0.77,0.2537,4,109,94,1295029.0,1.3249455192268595
10254,1,1,3,7,0.42,0.4242,0.77,0.3582,8,334,100,37259704.0,2.025790915867646
10255,1,1,3,8,0.44,0.4394,0.77,0.3881,12,585,47,200201625.0,0.8900177298266997
10256,1,1,3,9,0.46,0.4545,0.72,0.4627,19,301,27,27270901.0,0.5111492047520422
10257,1,1,3,10,0.5,0.4848,0.68,0.4627,19,138,77,2628072.0,0.5001199891426975
10258,1,1,3,11,0.54,0.5152,0.6,0.4627,48,204,78,8489664.0,0.6605113804923478
10259,1,1,3,12,0.56,0.5303,0.6,0.4478,27,251,73,15813251.0,3.0937909668046757
10260,1,1,3,13,0.6,0.6212,0.49,0.6418,35,233,41,12649337.0,1.1885273858987428
10261,1,1,3,14,0.62,0.6212,0.43,0.6418,48,203,68,8365427.0,9.796975387185967
10262,1,1,3,15,0.64,0.6212,0.38,0.6866,24,185,85,6331625.0,1.213703616753761
10263,1,1,3,16,0.62,0.6212,0.41,0.6418,37,342,97,40001688.0,0.7248437158702044
10264,1,1,3,17,0.62,0.6212,0.38,0.6567,52,597,74,212776173.0,67.32311401195065
10265,1,1,3,18,0.62,0.6212,0.38,0.5522,45,590,92,205379000.0,4.534449634384539
10266,1,1,3,19,0.6,0.6212,0.4,0.4478,21,416,27,71991296.0,0.5111492047520422
10267,1,1,3,20,0.6,0.6212,0.43,0.3881,20,302,77,27543608.0,0.5001199891426975
10268,1,1,3,21,0.6,0.6212,0.43,0.3881,27,233,56,12649337.0,2.09008693583188
10269,1,1,3,22,0.56,0.5303,0.49,0.3284,12,153,60,3581577.0,1.4384569591461411
10270,1,1,3,23,0.56,0.5303,0.49,0.4478,6,94,25,830584.0,1.1525407907094694
10271,1,1,3,0,0.58,0.5455,0.49,0.4627,3,54,39,157464.0,0.5092180208714154
10272,1,1,3,1,0.56,0.5303,0.52,0.4925,4,26,44,17576.0,0.9826059824898337
10273,1,1,3,2,0.48,0.4697,0.77,0.4179,2,11,49,1331.0,21.622861843277043
10274,1,1,3,3,0.46,0.4545,0.77,0.5224,0,7,31,343.0,1.6779583343684343
10275,1,1,3,4,0.4,0.4091,0.66,0.2836,0,1,13,1.0,0.7041425227235925
10276,1,1,3,5,0.4,0.4091,0.66,0.2836,2,29,47,24389.0,0.8900177298266997
10277,1,1,3,6,0.4,0.4091,0.5,0.3582,2,85,58,614125.0,0.5017882105819239
10278,1,1,3,7,0.38,0.3939,0.4,0.2985,6,268,95,19248832.0,0.5940846816900167
10279,1,1,3,8,0.34,0.2879,0.42,0.5224,17,501,40,125751501.0,0.573028742574676
10280,1,1,3,9,0.34,0.2879,0.42,0.5224,17,284,69,22906304.0,1.129668825806919
10281,1,1,3,10,0.34,0.2879,0.36,0.4925,14,159,42,4019679.0,11.979139227322584
10282,1,1,3,11,0.36,0.3333,0.34,0.3582,17,187,59,6539203.0,0.6109713317819904
10283,1,1,3,12,0.36,0.3333,0.34,0.4179,27,201,1,8120601.0,0.5430441251857795
10284,1,1,3,13,0.38,0.3939,0.29,0.3881,49,224,72,11239424.0,0.7975605094780727
10285,1,1,3,14,0.42,0.4242,0.28,0.4627,49,178,72,5639752.0,0.7975605094780727
10286,1,1,3,15,0.46,0.4545,0.24,0.2537,50,238,75,13481272.0,1.633404121532299
10287,1,1,3,16,0.48,0.4697,0.23,0.4179,51,343,17,40353607.0,25.90505251316606
10288,1,1,3,17,0.46,0.4545,0.24,0.3881,68,566,63,181321496.0,0.8566369271513424
10289,1,1,3,18,0.44,0.4394,0.26,0.5224,30,470,78,103823000.0,0.6605113804923478
10290,1,1,3,19,0.42,0.4242,0.28,0.6119,12,244,18,14526784.0,4.015858573649374
10291,1,1,3,20,0.38,0.3939,0.32,0.3582,3,159,79,4019679.0,1.798925688187395
