instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
8904,1,1,1,20,0.32,0.3182,0.93,0.1642,2,57,46
8905,1,1,1,21,0.34,0.3182,0.87,0.2239,0,29,79
8906,1,1,1,22,0.34,0.3333,0.87,0.194,0,49,89
8907,1,1,1,23,0.34,0.3182,0.87,0.2239,0,9,12
8908,1,1,1,0,0.34,0.3333,0.93,0.194,0,3,18
8909,1,1,1,1,0.36,0.3485,0.93,0.194,0,3,98
8910,1,1,1,2,0.36,0.3485,0.93,0.2537,1,2,45
8911,1,1,1,3,0.36,0.3485,0.93,0.2537,0,3,16
8912,1,1,1,4,0.36,0.3485,0.93,0.194,0,2,94
8913,1,1,1,5,0.34,0.3485,0.93,0.0896,0,16,44
8914,1,1,1,6,0.36,0.3485,0.93,0.1343,1,89,84
8915,1,1,1,7,0.34,0.3182,0.87,0.2836,2,220,31
8916,1,1,1,8,0.32,0.3182,0.81,0.194,11,508,65
8917,1,1,1,9,0.32,0.3333,0.81,0.1045,10,230,49
8918,1,1,1,10,0.34,0.3485,0.81,0.1045,6,90,21
8919,1,1,1,11,0.34,0.3485,0.81,0.1045,18,119,43
8920,1,1,1,12,0.34,0.3485,0.81,0.1045,14,144,37
8921,1,1,1,13,0.42,0.4242,0.77,0.1642,13,183,79
8922,1,1,1,14,0.42,0.4242,0.77,0.1642,24,156,24
8923,1,1,1,15,0.44,0.4394,0.72,0.1343,32,188,79
8924,1,1,1,16,0.46,0.4545,0.67,0.194,33,281,92
8925,1,1,1,17,0.46,0.4545,0.63,0.1642,23,495,21
8926,1,1,1,18,0.44,0.4394,0.67,0.194,22,421,10
8927,1,1,1,19,0.42,0.4242,0.71,0.1642,17,330,52
8928,1,1,1,20,0.42,0.4242,0.71,0.194,11,240,46
8929,1,1,1,21,0.44,0.4394,0.67,0.1343,12,174,91
8930,1,1,1,22,0.38,0.3939,0.76,0.2985,12,133,8
8931,1,1,1,23,0.4,0.4091,0.76,0.3284,7,67,33
8932,1,1,1,0,0.4,0.4091,0.71,0.2836,4,42,66
8933,1,1,1,1,0.38,0.3939,0.76,0.2985,0,12,91
8934,1,1,1,2,0.4,0.4091,0.76,0.3582,1,14,42
8935,1,1,1,3,0.36,0.3333,0.87,0.2537,3,7,79
8936,1,1,1,4,0.32,0.2879,0.7,0.4925,1,3,67
8937,1,1,1,5,0.3,0.2424,0.7,0.5522,0,21,40
8938,1,1,1,6,0.26,0.2576,0.75,0.2239,2,73,3
8939,1,1,1,7,0.26,0.2576,0.6,0.2239,3,177,30
8940,1,1,1,8,0.24,0.2121,0.52,0.3582,11,419,69
8941,1,1,1,9,0.22,0.197,0.47,0.3881,10,214,70
8942,1,1,1,10,0.24,0.197,0.44,0.4478,2,103,82
8943,1,1,1,11,0.24,0.1818,0.38,0.6119,12,114,49
8944,1,1,1,12,0.24,0.197,0.38,0.4925,14,154,88
8945,1,1,1,13,0.26,0.2121,0.33,0.5224,14,154,38
8946,1,1,1,14,0.26,0.2121,0.33,0.5522,10,129,22
8947,1,1,1,15,0.26,0.2121,0.33,0.5821,15,138,84
8948,1,1,1,16,0.28,0.2424,0.3,0.4627,18,233,90
8949,1,1,1,17,0.28,0.2424,0.33,0.4179,15,332,7
8950,1,1,1,18,0.26,0.2273,0.38,0.2985,7,301,4
8951,1,1,1,19,0.26,0.2424,0.38,0.2836,7,206,78
8952,1,1,1,20,0.24,0.2424,0.41,0.1642,6,136,44
8953,1,1,1,21,0.24,0.2121,0.41,0.2836,7,102,73
8954,1,1,1,22,0.2,0.1818,0.47,0.3284,7,65,64
8955,1,1,1,23,0.18,0.1818,0.47,0.194,5,65,38
8956,1,1,1,0,0.16,0.1818,0.47,0.1045,2,44,86
8957,1,1,1,1,0.16,0.1515,0.47,0.194,6,50,81
8958,1,1,1,2,0.16,0.1667,0.47,0.1642,6,38,53
8959,1,1,1,3,0.14,0.1667,0.54,0.1045,6,20,10
8960,1,1,1,4,0.14,0.1515,0.5,0.1343,0,3,24
8961,1,1,1,5,0.14,0.1515,0.5,0.1343,0,4,79
8962,1,1,1,6,0.14,0.1515,0.5,0,0,5,87
8963,1,1,1,7,0.14,0.1515,0.5,0.1343,0,24,2
8964,1,1,1,8,0.12,0.1515,0.54,0.1045,3,92,35
8965,1,1,1,9,0.14,0.1667,0.5,0.1045,3,81,85
8966,1,1,1,10,0.16,0.2273,0.47,0,14,149,79
8967,1,1,1,11,0.2,0.197,0.4,0.194,28,178,92
8968,1,1,1,12,0.22,0.2121,0.41,0.2537,30,219,6
8969,1,1,1,13,0.22,0.2121,0.44,0.2836,38,220,86
8970,1,1,1,14,0.24,0.2121,0.41,0.2985,52,231,2
8971,1,1,1,15,0.24,0.2121,0.38,0.2985,49,226,6
8972,1,1,1,16,0.24,0.2273,0.38,0.2239,28,206,54
8973,1,1,1,17,0.24,0.2273,0.41,0.2537,15,144,97
8974,1,1,1,18,0.22,0.2273,0.41,0.194,21,143,63
8975,1,1,1,19,0.2,0.197,0.47,0.2239,12,102,84
8976,1,1,1,20,0.2,0.197,0.44,0.2537,8,103,0
8977,1,1,1,21,0.18,0.1667,0.43,0.2537,3,69,33
8978,1,1,1,22,0.16,0.1364,0.47,0.3582,4,66,31
8979,1,1,1,23,0.16,0.1515,0.47,0.2239,5,76,30
8980,1,1,1,0,0.16,0.1364,0.47,0.3284,9,59,20
8981,1,1,1,1,0.16,0.1364,0.47,0.2985,2,42,42
8982,1,1,1,2,0.16,0.1364,0.47,0.2836,5,43,19
8983,1,1,1,3,0.16,0.1364,0.48,0.3881,1,25,5
8984,1,1,1,4,0.16,0.1364,0.47,0.3881,1,6,88
8985,1,1,1,5,0.16,0.1364,0.47,0.3284,0,5,59
8986,1,1,1,6,0.14,0.1212,0.5,0.2836,1,8,41
8987,1,1,1,7,0.12,0.1212,0.54,0.2836,3,17,44
8988,1,1,1,8,0.12,0.1212,0.54,0.2239,2,36,58
8989,1,1,1,9,0.12,0.1364,0.54,0.194,10,90,69
8990,1,1,1,10,0.14,0.1212,0.54,0.2836,11,126,43
8991,1,1,1,11,0.16,0.1515,0.47,0.2239,21,165,15
8992,1,1,1,12,0.18,0.1667,0.4,0.2985,42,234,9
8993,1,1,1,13,0.2,0.1818,0.34,0.2836,40,224,89
8994,1,1,1,14,0.2,0.1818,0.32,0.3582,25,188,27
8995,1,1,1,15,0.22,0.2273,0.27,0.194,33,206,34
8996,1,1,1,16,0.22,0.2121,0.29,0.2985,31,205,66
8997,1,1,1,17,0.22,0.2121,0.25,0.2537,15,146,10
8998,1,1,1,18,0.18,0.1818,0.29,0.2239,7,120,75
8999,1,1,1,19,0.16,0.1667,0.37,0.1642,9,110,32
9000,1,1,1,20,0.16,0.1818,0.37,0.1045,10,95,22
9001,1,1,1,21,0.16,0.1667,0.4,0.1642,1,72,45
9002,1,1,1,22,0.18,0.2121,0.37,0.0896,2,60,18
9003,1,1,1,23,0.16,0.197,0.43,0.0896,3,29,98
9004,1,1,1,0,0.14,0.1515,0.46,0.1343,2,25,18
9005,1,1,1,1,0.14,0.1667,0.43,0.1045,2,20,95
9006,1,1,1,2,0.14,0.2121,0.46,0,3,17,28
9007,1,1,1,3,0.12,0.197,0.5,0,0,3,58
9008,1,1,1,4,0.12,0.1515,0.58,0.1045,2,8,87
9009,1,1,1,5,0.12,0.1667,0.54,0.0896,1,6,15
9010,1,1,1,6,0.1,0.1364,0.54,0.0896,0,13,69
9011,1,1,1,7,0.1,0.1364,0.54,0.1045,5,33,28
9012,1,1,1,8,0.1,0.1212,0.58,0.1642,3,78,39
9013,1,1,1,9,0.1,0.1212,0.58,0.1642,7,96,49
9014,1,1,1,10,0.14,0.1364,0.59,0.194,19,126,30
9015,1,1,1,11,0.16,0.1515,0.59,0.2537,21,179,30
9016,1,1,1,12,0.2,0.1818,0.55,0.3284,20,185,43
9017,1,1,1,13,0.24,0.197,0.41,0.4179,26,228,69
9018,1,1,1,14,0.24,0.2121,0.44,0.3881,23,181,91
9019,1,1,1,15,0.26,0.2121,0.44,0.4478,17,192,70
9020,1,1,1,16,0.26,0.2273,0.44,0.3582,22,180,18
9021,1,1,1,17,0.26,0.2273,0.48,0.3284,19,193,73
9022,1,1,1,18,0.26,0.2273,0.52,0.3284,6,181,3
9023,1,1,1,19,0.26,0.2424,0.56,0.2836,10,144,1
9024,1,1,1,20,0.26,0.2424,0.6,0.2836,2,90,63
9025,1,1,1,21,0.28,0.2576,0.52,0.3284,3,49,81
9026,1,1,1,22,0.3,0.2727,0.49,0.3582,4,43,93
9027,1,1,1,23,0.26,0.2273,0.7,0.2985,0,28,0
9028,1,1,1,0,0.26,0.2273,0.7,0.3284,0,12,89
9029,1,1,1,1,0.28,0.2576,0.65,0.3582,0,2,60
9030,1,1,1,2,0.28,0.2727,0.75,0.2537,0,12,53
9031,1,1,1,4,0.32,0.303,0.66,0.3284,0,2,34
9032,1,1,1,5,0.32,0.303,0.66,0.3284,0,13,2
9033,1,1,1,6,0.3,0.2879,0.75,0.2537,0,57,19
9034,1,1,1,7,0.3,0.2879,0.81,0.2239,5,126,6
9035,1,1,1,8,0.3,0.2879,0.81,0.2836,3,93,12
9036,1,1,1,9,0.32,0.303,0.81,0.2537,7,68,23
9037,1,1,1,10,0.3,0.2879,0.87,0.2537,1,62,36
9038,1,1,1,11,0.34,0.3485,0.87,0.1045,2,75,53
9039,1,1,1,12,0.32,0.303,0.87,0.2836,3,86,41
9040,1,1,1,13,0.38,0.3939,0.76,0.3284,8,103,81
9041,1,1,1,14,0.44,0.4394,0.62,0.4925,12,132,61
9042,1,1,1,15,0.44,0.4394,0.62,0.4925,6,129,54
9043,1,1,1,16,0.46,0.4545,0.63,0.5522,14,219,52
9044,1,1,1,17,0.46,0.4545,0.63,0.4478,20,462,54
9045,1,1,1,18,0.46,0.4545,0.63,0.4478,12,463,18
9046,1,1,1,19,0.46,0.4545,0.63,0.4179,11,308,1
9047,1,1,1,20,0.46,0.4545,0.63,0.3582,11,180,24
9048,1,1,1,21,0.46,0.4545,0.67,0.4627,6,180,99
9049,1,1,1,22,0.46,0.4545,0.72,0.3881,5,90,2
9050,1,1,1,23,0.46,0.4545,0.72,0.3881,1,61,20
9051,1,1,1,0,0.46,0.4545,0.77,0.3284,3,17,60
9052,1,1,1,1,0.46,0.4545,0.77,0.3284,0,10,70
9053,1,1,1,2,0.44,0.4394,0.51,0.4925,1,2,33
9054,1,1,1,3,0.44,0.4394,0.51,0.4925,1,4,54
9055,1,1,1,4,0.34,0.2879,0.46,0.5224,0,1,71
9056,1,1,1,5,0.34,0.2879,0.46,0.5224,0,29,0
9057,1,1,1,6,0.34,0.2879,0.36,0.5224,0,88,93
9058,1,1,1,7,0.32,0.2879,0.42,0.3582,1,263,99
9059,1,1,1,8,0.3,0.2727,0.52,0.4179,15,489,14
9060,1,1,1,9,0.28,0.2576,0.52,0.3284,6,202,100
9061,1,1,1,10,0.3,0.2727,0.42,0.4627,5,93,14
9062,1,1,1,11,0.3,0.2727,0.42,0.3881,4,114,80
9063,1,1,1,12,0.3,0.2576,0.39,0.4925,6,161,76
9064,1,1,1,13,0.3,0.2727,0.42,0.4627,6,130,63
9065,1,1,1,14,0.3,0.2727,0.33,0.3881,7,105,66
9066,1,1,1,15,0.3,0.2576,0.33,0.5224,8,130,76
9067,1,1,1,16,0.28,0.2273,0.3,0.5224,13,176,62
9068,1,1,1,17,0.26,0.2121,0.33,0.4478,8,346,60
9069,1,1,1,18,0.24,0.2121,0.32,0.3582,8,355,80
9070,1,1,1,19,0.22,0.197,0.37,0.3881,5,256,20
9071,1,1,1,20,0.22,0.2121,0.37,0.2537,1,165,50
9072,1,1,1,21,0.2,0.1667,0.4,0.4179,5,124,35
9073,1,1,1,22,0.18,0.1667,0.47,0.2537,4,78,10
9074,1,1,1,23,0.16,0.1364,0.47,0.2985,2,38,10
9075,1,1,1,0,0.14,0.1364,0.5,0.194,0,16,7
9076,1,1,1,1,0.14,0.1515,0.5,0.1642,0,5,38
9077,1,1,1,2,0.14,0.1515,0.5,0.1343,0,3,80
9078,1,1,1,3,0.12,0.1515,0.54,0.1045,0,4,32
9079,1,1,1,4,0.12,0.1515,0.54,0.1045,0,1,63
9080,1,1,1,5,0.12,0.1212,0.55,0.2537,0,19,70
9081,1,1,1,6,0.12,0.1364,0.54,0.1642,0,86,39
9082,1,1,1,7,0.12,0.1667,0.54,0.0896,2,206,90
9083,1,1,1,8,0.12,0.1515,0.54,0.1045,9,423,73
9084,1,1,1,9,0.12,0.197,0.54,0,6,210,28
9085,1,1,1,10,0.14,0.2121,0.59,0,10,108,54
9086,1,1,1,11,0.16,0.1667,0.55,0.1642,6,99,58
9087,1,1,1,12,0.2,0.197,0.51,0.194,5,111,55
9088,1,1,1,13,0.22,0.2121,0.47,0.2836,6,124,82
9089,1,1,1,14,0.24,0.2273,0.44,0.194,15,119,77
9090,1,1,1,15,0.26,0.2273,0.44,0.2985,9,127,96
9091,1,1,1,16,0.26,0.2273,0.41,0.3284,8,193,45
9092,1,1,1,17,0.26,0.2273,0.44,0.3284,21,385,7
9093,1,1,1,18,0.26,0.2273,0.44,0.3284,16,361,62
9094,1,1,1,19,0.26,0.2273,0.48,0.2985,5,234,34
9095,1,1,1,20,0.26,0.2121,0.52,0.4478,7,191,45
9096,1,1,1,21,0.26,0.2273,0.44,0.3582,4,121,67
9097,1,1,1,22,0.26,0.2273,0.44,0.4179,0,90,3
9098,1,1,1,23,0.26,0.2273,0.48,0.3284,1,56,31
9099,1,1,1,0,0.26,0.2273,0.48,0.2985,3,27,75
9100,1,1,1,1,0.26,0.2727,0.48,0.1343,0,15,57
9101,1,1,1,2,0.26,0.2727,0.48,0.1343,0,11,13
9102,1,1,1,3,0.24,0.2576,0.52,0.1045,0,4,67
9103,1,1,1,4,0.22,0.2424,0.6,0.1045,0,3,41
9104,1,1,1,5,0.22,0.2424,0.6,0.1045,0,19,18
9105,1,1,1,6,0.24,0.2121,0.6,0.2836,0,68,76
9106,1,1,1,7,0.22,0.2121,0.69,0.2239,2,185,44
9107,1,1,1,8,0.22,0.2121,0.64,0.2537,4,425,88
9108,1,1,1,9,0.22,0.197,0.47,0.3881,21,263,6
9109,1,1,1,10,0.22,0.2121,0.44,0.2836,1,97,29
9110,1,1,1,11,0.2,0.1818,0.32,0.3582,6,123,87
9111,1,1,1,12,0.2,0.1818,0.34,0.3284,5,124,49
9112,1,1,1,13,0.22,0.2121,0.32,0.2985,12,156,82
9113,1,1,1,14,0.22,0.2121,0.35,0.2985,8,115,31
9114,1,1,1,15,0.22,0.2273,0.35,0.194,12,156,17
9115,1,1,1,16,0.2,0.2121,0.37,0.1642,11,174,83
9116,1,1,1,17,0.22,0.2576,0.32,0.0896,9,349,18
9117,1,1,1,18,0.2,0.2273,0.34,0.0896,5,301,20
9118,1,1,1,19,0.2,0.2273,0.37,0.1045,6,192,49
9119,1,1,1,20,0.2,0.2273,0.34,0.0896,1,142,25
9120,1,1,1,21,0.2,0.2273,0.37,0.0896,5,104,83
9121,1,1,1,22,0.2,0.197,0.37,0.2239,1,72,13
9122,1,1,1,23,0.16,0.1515,0.64,0.2239,3,38,87
9123,1,1,1,0,0.16,0.1515,0.64,0.2239,0,24,96
9124,1,1,1,1,0.14,0.1364,0.86,0.194,1,23,7
9125,1,1,1,2,0.14,0.2121,0.86,0,1,26,25
9126,1,1,1,3,0.14,0.1818,0.93,0.0896,0,13,30
9127,1,1,1,4,0.16,0.197,0.86,0.0896,0,1,86
9128,1,1,1,5,0.16,0.1818,0.86,0.1045,0,2,91
9129,1,1,1,6,0.16,0.1667,0.93,0.1642,0,1,66
9130,1,1,1,7,0.16,0.1667,0.93,0.1642,3,13,36
9131,1,1,1,8,0.16,0.1515,0.93,0.2537,3,25,83
9132,1,1,1,9,0.16,0.1515,0.93,0.2537,2,42,87
9133,1,1,1,10,0.16,0.1515,0.93,0.2537,0,45,99
9134,1,1,1,11,0.18,0.2121,0.86,0.1045,1,63,22
9135,1,1,1,12,0.2,0.2121,0.8,0.1642,5,67,79
9136,1,1,1,13,0.2,0.197,0.8,0.2537,10,76,89
9137,1,1,1,14,0.2,0.197,0.8,0.194,6,95,71
9138,1,1,1,15,0.2,0.197,0.8,0.194,6,119,77
9139,1,1,1,16,0.2,0.1818,0.8,0.2985,5,118,61
9140,1,1,1,17,0.2,0.1818,0.8,0.3881,7,106,89
9141,1,1,1,18,0.2,0.1818,0.75,0.3881,3,110,81
9142,1,1,1,19,0.18,0.1515,0.8,0.3881,0,85,77
9143,1,1,1,20,0.18,0.1667,0.8,0.2985,5,67,94
9144,1,1,1,21,0.18,0.1515,0.74,0.3284,5,69,62
9145,1,1,1,22,0.18,0.1667,0.74,0.2985,3,59,64
9146,1,1,1,23,0.16,0.1515,0.8,0.2537,1,52,76
9147,1,1,1,0,0.16,0.1364,0.8,0.2985,1,52,35
9148,1,1,1,1,0.18,0.1667,0.74,0.2985,1,50,47
9149,1,1,1,2,0.18,0.1667,0.74,0.2836,1,47,81
9150,1,1,1,3,0.18,0.1667,0.69,0.2836,1,21,25
9151,1,1,1,4,0.16,0.1364,0.8,0.2836,1,2,82
9152,1,1,1,5,0.16,0.1515,0.74,0.2239,1,3,12
9153,1,1,1,6,0.16,0.1515,0.74,0.2239,0,4,94
9154,1,1,1,7,0.16,0.1515,0.74,0.2239,2,13,86
9155,1,1,1,8,0.16,0.1515,0.74,0.2239,3,32,4
9156,1,1,1,9,0.16,0.1515,0.74,0.2239,9,63,9
9157,1,1,1,10,0.16,0.1364,0.74,0.2836,9,129,97
9158,1,1,1,11,0.16,0.1515,0.8,0.2537,18,133,5
9159,1,1,1,12,0.16,0.1515,0.8,0.2239,24,185,99
9160,1,1,1,13,0.16,0.1818,0.8,0.1343,24,199,70
9161,1,1,1,14,0.16,0.1667,0.8,0.1642,19,182,32
9162,1,1,1,15,0.16,0.1515,0.8,0.194,27,176,75
9163,1,1,1,16,0.16,0.1515,0.8,0.194,12,155,36
9164,1,1,1,17,0.16,0.1818,0.8,0.1045,8,108,47
9165,1,1,1,18,0.16,0.1818,0.86,0.1045,11,121,51
9166,1,1,1,19,0.16,0.1818,0.86,0.1045,9,89,33
9167,1,1,1,20,0.16,0.1667,0.86,0.1642,5,74,80
9168,1,1,1,21,0.16,0.1818,0.86,0.1045,8,44,80
9169,1,1,1,22,0.16,0.197,0.93,0.0896,0,58,73
9170,1,1,1,23,0.16,0.1818,0.93,0.1045,2,37,100
9171,1,1,1,0,0.18,0.2424,0.86,0,2,19,9
9172,1,1,1,1,0.18,0.2121,0.86,0.1045,0,4,6
9173,1,1,1,2,0.18,0.2121,0.86,0.1045,0,2,54
9174,1,1,1,3,0.18,0.2424,0.86,0,0,1,18
9175,1,1,1,4,0.2,0.2576,0.8,0,0,1,46
9176,1,1,1,5,0.2,0.2576,0.86,0,0,19,25
9177,1,1,1,6,0.2,0.2576,0.86,0,6,42,7
9178,1,1,1,7,0.2,0.2576,0.86,0,8,122,14
9179,1,1,1,8,0.2,0.2121,0.86,0.1343,5,272,31
9180,1,1,1,9,0.2,0.2273,0.86,0.0896,13,211,68
9181,1,1,1,10,0.2,0.2576,0.93,0,10,149,92
9182,1,1,1,11,0.2,0.2273,0.93,0.0896,5,62,65
9183,1,1,1,12,0.22,0.2727,0.93,0,10,62,9
9184,1,1,1,13,0.22,0.2576,0.93,0.0896,5,37,64
9185,1,1,1,14,0.22,0.2273,0.93,0.194,13,61,82
9186,1,1,1,15,0.22,0.2121,1,0.2239,10,74,20
9187,1,1,1,16,0.24,0.2424,0.93,0.1642,14,122,31
9188,1,1,1,17,0.24,0.2576,0.96,0.1045,6,276,70
9189,1,1,1,18,0.24,0.2424,0.93,0.1343,7,282,59
9190,1,1,1,19,0.26,0.2576,0.93,0.1642,9,220,44
9191,1,1,1,20,0.26,0.2576,1,0.1642,8,169,6
9192,1,1,1,21,0.26,0.2424,1,0.2836,8,120,52
9193,1,1,1,22,0.26,0.2424,1,0.2836,4,68,86
9194,1,1,1,23,0.28,0.2576,0.93,0.3284,2,37,71
9195,1,1,1,0,0.3,0.2879,1,0.2836,6,25,24
9196,1,1,1,1,0.32,0.303,0.93,0.2537,2,9,12
9197,1,1,1,2,0.32,0.303,0.93,0.2239,2,8,56
9198,1,1,1,3,0.32,0.3333,0.93,0.1343,0,3,73
9199,1,1,1,4,0.3,0.3182,1,0.0896,0,2,73
9200,1,1,1,5,0.3,0.3182,1,0.0896,0,26,89
9201,1,1,1,6,0.32,0.3182,0.93,0.194,1,89,55
9202,1,1,1,7,0.32,0.3333,0.93,0.1343,11,232,72
9203,1,1,1,8,0.32,0.3333,0.93,0.1343,11,490,24
9204,1,1,1,9,0.32,0.3333,0.87,0.0896,11,255,98
9205,1,1,1,10,0.32,0.3333,0.93,0.0896,23,116,93
9206,1,1,1,11,0.34,0.3333,0.87,0.1343,30,153,2
9207,1,1,1,12,0.34,0.3333,0.87,0.1642,25,175,75
9208,1,1,1,13,0.34,0.3333,0.87,0.1642,33,203,85
9209,1,1,1,14,0.36,0.3485,0.81,0.2239,35,173,55
9210,1,1,1,15,0.4,0.4091,0.71,0.1642,52,208,27
9211,1,1,1,16,0.4,0.4091,0.71,0.1343,35,278,90
9212,1,1,1,17,0.42,0.4242,0.67,0.0896,41,515,37
9213,1,1,1,18,0.4,0.4091,0.62,0.0896,32,423,98
9214,1,1,1,19,0.44,0.4394,0.51,0.0896,20,331,78
9215,1,1,1,20,0.32,0.3485,0.76,0,18,229,21
9216,1,1,1,21,0.36,0.3788,0.71,0,18,172,36
9217,1,1,1,22,0.32,0.3485,0.81,0,14,125,46
9218,1,1,1,23,0.32,0.3485,0.76,0,19,99,98
9219,1,1,1,0,0.26,0.303,0.93,0,6,31,37
9220,1,1,1,1,0.3,0.2879,0.7,0.2239,4,13,66
9221,1,1,1,2,0.28,0.2727,0.7,0.194,3,6,22
9222,1,1,1,3,0.26,0.2576,0.75,0.194,0,1,96
9223,1,1,1,4,0.26,0.2424,0.7,0.2836,0,4,77
9224,1,1,1,5,0.26,0.2424,0.7,0.2836,0,33,33
9225,1,1,1,6,0.24,0.2273,0.73,0.2239,1,88,43
9226,1,1,1,7,0.24,0.2273,0.75,0.2239,14,257,42
9227,1,1,1,8,0.24,0.2273,0.7,0.2537,18,513,48
9228,1,1,1,9,0.24,0.2273,0.7,0.2537,18,236,94
9229,1,1,1,10,0.26,0.2273,0.7,0.3284,30,141,6
9230,1,1,1,11,0.3,0.2727,0.61,0.2985,52,157,23
9231,1,1,1,12,0.32,0.3333,0.53,0.1343,46,193,52
9232,1,1,1,13,0.34,0.3333,0.49,0.1343,63,212,21
9233,1,1,1,14,0.34,0.3485,0.49,0.0896,53,160,78
9234,1,1,1,15,0.36,0.3788,0.46,0,30,155,56
9235,1,1,1,16,0.34,0.3333,0.53,0.1642,29,246,30
9236,1,1,1,17,0.36,0.3485,0.53,0.1642,27,470,95
9237,1,1,1,18,0.32,0.3333,0.66,0.1343,24,439,11
9238,1,1,1,19,0.34,0.3636,0.53,0,5,316,86
9239,1,1,1,20,0.32,0.3182,0.61,0.194,10,235,49
9240,1,1,1,21,0.3,0.3333,0.65,0,19,185,63
9241,1,1,1,22,0.3,0.3182,0.65,0.0896,12,113,22
9242,1,1,1,23,0.28,0.3182,0.65,0,3,66,67
9243,1,1,1,0,0.28,0.2879,0.75,0.1045,3,25,94
9244,1,1,1,1,0.28,0.3182,0.75,0,5,21,86
9245,1,1,1,2,0.28,0.2727,0.75,0.1642,1,7,3
9246,1,1,1,3,0.28,0.303,0.75,0.0896,1,6,90
9247,1,1,1,4,0.28,0.3182,0.75,0,0,3,88
9248,1,1,1,5,0.3,0.3182,0.75,0.1045,0,28,62
9249,1,1,1,6,0.28,0.3182,0.81,0,0,88,10
9250,1,1,1,7,0.28,0.303,0.81,0.0896,11,239,75
9251,1,1,1,8,0.28,0.303,0.81,0.0896,16,530,8
9252,1,1,1,9,0.3,0.3333,0.81,0,18,274,94
9253,1,1,1,10,0.3,0.303,0.81,0.1343,16,108,92
9254,1,1,1,11,0.3,0.3182,0.87,0.1045,11,111,58
9255,1,1,1,12,0.34,0.3333,0.81,0.1343,29,165,48
9256,1,1,1,13,0.38,0.3939,0.71,0,17,173,55
9257,1,1,1,14,0.4,0.4091,0.71,0.1045,16,128,1
9258,1,1,1,15,0.42,0.4242,0.71,0.1045,22,164,49
9259,1,1,1,16,0.4,0.4091,0.71,0.0896,15,224,75
9260,1,1,1,17,0.42,0.4242,0.71,0,16,413,94
9261,1,1,1,18,0.42,0.4242,0.71,0,12,406,81
9262,1,1,1,19,0.4,0.4091,0.76,0.1045,11,313,75
9263,1,1,1,20,0.4,0.4091,0.82,0.1343,8,224,33
9264,1,1,1,21,0.4,0.4091,0.76,0.1045,8,192,78
9265,1,1,1,22,0.38,0.3939,0.82,0.1045,3,142,46
9266,1,1,1,23,0.4,0.4091,0.82,0,5,91,45
9267,1,1,1,0,0.4,0.4091,0.82,0.2537,6,38,77
9268,1,1,1,1,0.4,0.4091,0.87,0.2239,6,29,60
9269,1,1,1,2,0.42,0.4242,0.94,0.1343,2,13,37
9270,1,1,1,3,0.42,0.4242,0.94,0.2836,3,8,52
9271,1,1,1,4,0.4,0.4091,1,0.2985,1,4,100
9272,1,1,1,5,0.42,0.4242,0.94,0.3284,0,24,95
9273,1,1,1,6,0.42,0.4242,1,0.3284,0,72,11
9274,1,1,1,7,0.42,0.4242,1,0.2985,6,134,70
9275,1,1,1,8,0.5,0.4848,0.88,0.2836,14,220,19
9276,1,1,1,9,0.5,0.4848,0.88,0.2836,6,107,97
9277,1,1,1,10,0.48,0.4697,1,0.1642,9,126,24
9278,1,1,1,11,0.48,0.4697,0.94,0.1343,10,105,64
9279,1,1,1,12,0.5,0.4848,0.88,0.1642,25,180,60
9280,1,1,1,13,0.5,0.4848,0.59,0.4627,26,201,100
9281,1,1,1,14,0.5,0.4848,0.55,0.5522,23,176,26
9282,1,1,1,15,0.48,0.4697,0.51,0.3284,27,197,27
9283,1,1,1,16,0.44,0.4394,0.51,0.5522,26,267,92
9284,1,1,1,17,0.42,0.4242,0.5,0.5821,16,422,100
9285,1,1,1,18,0.4,0.4091,0.5,0.4925,20,383,51
9286,1,1,1,19,0.36,0.3333,0.5,0.3881,10,251,28
9287,1,1,1,20,0.34,0.303,0.53,0.3582,6,159,4
9288,1,1,1,21,0.34,0.2879,0.53,0.5224,8,135,3
9289,1,1,1,22,0.34,0.303,0.49,0.3881,11,119,46
9290,1,1,1,23,0.32,0.2879,0.49,0.4179,8,86,40
9291,1,1,1,0,0.3,0.2879,0.52,0.2836,1,69,68
9292,1,1,1,1,0.3,0.303,0.52,0.1642,1,58,90
9293,1,1,1,2,0.26,0.303,0.6,0,3,41,76
9294,1,1,1,3,0.26,0.2879,0.6,0.0896,1,17,28
9295,1,1,1,4,0.26,0.2576,0.6,0.1642,0,8,84
9296,1,1,1,5,0.24,0.2576,0.75,0.0896,0,10,10
9297,1,1,1,6,0.24,0.2879,0.7,0,3,15,36
9298,1,1,1,7,0.22,0.2727,0.75,0,3,31,22
9299,1,1,1,8,0.2,0.2273,0.8,0.0896,9,91,25
9300,1,1,1,9,0.22,0.2727,0.8,0,13,158,24
9301,1,1,1,10,0.26,0.2727,0.7,0.1343,27,191,90
9302,1,1,1,11,0.3,0.303,0.56,0.1343,55,296,95
9303,1,1,1,12,0.3,0.2879,0.61,0.2836,70,314,96
9304,1,1,1,13,0.34,0.3182,0.57,0.2537,80,373,72
9305,1,1,1,14,0.38,0.3939,0.5,0.3881,123,362,1
9306,1,1,1,15,0.4,0.4091,0.47,0.3284,90,410,52
9307,1,1,1,16,0.42,0.4242,0.44,0.3582,131,407,7
