instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
11195,2,1,4,15,0.8,0.697,0.33,0.4478,81,275,92,20796875.0
11196,2,1,4,16,0.8,0.697,0.33,0.4627,92,358,30,45882712.0
11197,2,1,4,17,0.8,0.697,0.33,0.3881,111,712,17,360944128.0
11198,2,1,4,18,0.8,0.697,0.31,0.3881,87,676,38,308915776.0
11199,2,1,4,19,0.76,0.6667,0.35,0.3881,61,522,12,142236648.0
11200,2,1,4,20,0.74,0.6515,0.37,0.2985,48,375,3,52734375.0
11201,2,1,4,21,0.68,0.6364,0.51,0.2537,39,271,54,19902511.0
11202,2,1,4,22,0.68,0.6364,0.51,0.2537,35,214,53,9800344.0
11203,2,1,4,23,0.7,0.6364,0.45,0.2985,24,121,98,1771561.0
11204,2,1,4,0,0.66,0.6212,0.54,0.194,10,43,89,79507.0
11205,2,1,4,1,0.64,0.6212,0.57,0.1642,6,11,90,1331.0
11206,2,1,4,2,0.56,0.5303,0.83,0.1045,1,4,10,64.0
11207,2,1,4,3,0.56,0.5303,0.83,0.0896,0,6,32,216.0
11208,2,1,4,4,0.66,0.6212,0.44,0.2239,3,9,12,729.0
11209,2,1,4,5,0.6,0.6212,0.53,0.2537,1,30,100,27000.0
11210,2,1,4,6,0.6,0.6212,0.46,0.2537,8,144,10,2985984.0
11211,2,1,4,7,0.6,0.6212,0.43,0.2537,18,461,51,97972181.0
11212,2,1,4,8,0.6,0.6212,0.43,0.2239,42,673,22,304821217.0
11213,2,1,4,9,0.6,0.6212,0.38,0.4925,71,400,66,64000000.0
11214,2,1,4,10,0.6,0.6212,0.38,0.4179,52,217,43,10218313.0
11215,2,1,4,11,0.6,0.6212,0.33,0.4179,65,239,25,13651919.0
11216,2,1,4,12,0.6,0.6212,0.33,0.3582,65,244,63,14526784.0
11217,2,1,4,13,0.62,0.6212,0.29,0.2537,52,239,4,13651919.0
11218,2,1,4,14,0.64,0.6212,0.27,0.2836,59,257,76,16974593.0
11219,2,1,4,15,0.66,0.6212,0.24,0.3284,91,308,81,29218112.0
11220,2,1,4,16,0.68,0.6212,0.22,0.3582,50,370,56,50653000.0
11221,2,1,4,17,0.64,0.6061,0.25,0.2985,108,781,50,476379541.0
11222,2,1,4,18,0.64,0.6061,0.25,0.2836,105,775,86,465484375.0
11223,2,1,4,19,0.6,0.6061,0.26,0.2537,73,537,65,154854153.0
11224,2,1,4,20,0.6,0.6061,0.23,0.2836,44,402,95,64964808.0
11225,2,1,4,21,0.56,0.5303,0.26,0.2985,37,297,18,26198073.0
11226,2,1,4,22,0.54,0.5152,0.3,0.2537,18,162,79,4251528.0
11227,2,1,4,23,0.54,0.5152,0.32,0.2239,10,82,11,551368.0
11228,2,1,4,0,0.54,0.5152,0.32,0.1642,3,38,74,54872.0
11229,2,1,4,1,0.52,0.5,0.34,0.194,1,14,74,2744.0
11230,2,1,4,2,0.5,0.4848,0.42,0.194,1,9,38,729.0
11231,2,1,4,3,0.5,0.4848,0.42,0.2239,0,6,81,216.0
11232,2,1,4,4,0.5,0.4848,0.42,0.2836,0,7,96,343.0
11233,2,1,4,5,0.5,0.4848,0.39,0.2836,0,34,54,39304.0
11234,2,1,4,6,0.5,0.4848,0.39,0.2836,6,134,20,2406104.0
11235,2,1,4,7,0.5,0.4848,0.39,0.194,10,418,41,73034632.0
11236,2,1,4,8,0.5,0.4848,0.39,0.194,25,576,57,191102976.0
11237,2,1,4,9,0.48,0.4697,0.44,0.2985,20,265,66,18609625.0
11238,2,1,4,10,0.48,0.4697,0.47,0.2239,31,147,98,3176523.0
11239,2,1,4,11,0.46,0.4545,0.47,0.2537,14,119,92,1685159.0
11240,2,1,4,12,0.46,0.4545,0.51,0.1045,15,110,29,1331000.0
11241,2,1,4,13,0.46,0.4545,0.59,0,13,64,11,262144.0
11242,2,1,4,14,0.44,0.4394,0.72,0.1045,8,51,81,132651.0
11243,2,1,4,15,0.42,0.4242,0.77,0.194,10,98,0,941192.0
11244,2,1,4,16,0.42,0.4242,0.77,0.2239,36,235,91,12977875.0
11245,2,1,4,17,0.42,0.4242,0.77,0.194,46,488,59,116214272.0
11246,2,1,4,18,0.42,0.4242,0.77,0,27,505,30,128787625.0
11247,2,1,4,19,0.42,0.4242,0.77,0.1343,26,368,75,49836032.0
11248,2,1,4,20,0.42,0.4242,0.77,0.1045,8,260,85,17576000.0
11249,2,1,4,21,0.42,0.4242,0.82,0.0896,24,189,20,6751269.0
11250,2,1,4,22,0.42,0.4242,0.77,0.0896,9,162,49,4251528.0
11251,2,1,4,23,0.42,0.4242,0.77,0,14,70,42,343000.0
11252,2,1,4,0,0.42,0.4242,0.77,0,5,25,65,15625.0
11253,2,1,4,1,0.42,0.4242,0.77,0.1045,2,13,77,2197.0
11254,2,1,4,2,0.42,0.4242,0.77,0,2,6,46,216.0
11255,2,1,4,3,0.42,0.4242,0.77,0,1,4,2,64.0
11256,2,1,4,4,0.42,0.4242,0.71,0,0,4,24,64.0
11257,2,1,4,5,0.4,0.4091,0.82,0,0,30,42,27000.0
11258,2,1,4,6,0.4,0.4091,0.82,0.1045,4,120,58,1728000.0
11259,2,1,4,7,0.4,0.4091,0.82,0.1343,15,406,20,66923416.0
11260,2,1,4,8,0.42,0.4242,0.82,0.1045,26,677,51,310288733.0
11261,2,1,4,9,0.46,0.4545,0.72,0,31,301,62,27270901.0
11262,2,1,4,10,0.48,0.4697,0.63,0.0896,46,189,78,6751269.0
11263,2,1,4,11,0.52,0.5,0.48,0,46,229,88,12008989.0
11264,2,1,4,12,0.54,0.5152,0.49,0,51,264,40,18399744.0
11265,2,1,4,13,0.56,0.5303,0.46,0,52,238,44,13481272.0
11266,2,1,4,14,0.58,0.5455,0.43,0,54,237,42,13312053.0
11267,2,1,4,15,0.6,0.6212,0.43,0,66,262,93,17984728.0
11268,2,1,4,16,0.62,0.6212,0.41,0.1045,63,387,59,57960603.0
11269,2,1,4,17,0.6,0.6212,0.43,0.0896,85,748,90,418508992.0
11270,2,1,4,18,0.6,0.6212,0.43,0.0896,99,776,20,467288576.0
11271,2,1,4,19,0.58,0.5455,0.46,0.1343,70,586,44,201230056.0
11272,2,1,4,20,0.56,0.5303,0.49,0.2239,52,404,67,65939264.0
11273,2,1,4,21,0.52,0.5,0.55,0.1045,27,267,30,19034163.0
11274,2,1,4,22,0.52,0.5,0.59,0.194,29,248,35,15252992.0
11275,2,1,4,23,0.5,0.4848,0.63,0.1045,20,144,3,2985984.0
11276,2,1,4,0,0.48,0.4697,0.67,0.1045,5,64,40,262144.0
11277,2,1,4,1,0.46,0.4545,0.82,0.194,3,25,46,15625.0
11278,2,1,4,2,0.44,0.4394,0.88,0.194,3,21,88,9261.0
11279,2,1,4,3,0.44,0.4394,0.88,0.1045,1,10,71,1000.0
11280,2,1,4,4,0.42,0.4242,0.94,0.1045,0,3,57,27.0
11281,2,1,4,5,0.42,0.4242,0.94,0,1,25,81,15625.0
11282,2,1,4,6,0.42,0.4242,0.88,0,8,113,2,1442897.0
11283,2,1,4,7,0.42,0.4242,0.94,0,9,359,40,46268279.0
11284,2,1,4,8,0.44,0.4394,0.94,0,32,700,98,343000000.0
11285,2,1,4,9,0.46,0.4545,0.88,0.0896,30,359,2,46268279.0
11286,2,1,4,10,0.5,0.4848,0.77,0.194,67,237,3,13312053.0
11287,2,1,4,11,0.54,0.5152,0.68,0.1642,64,254,93,16387064.0
11288,2,1,4,12,0.58,0.5455,0.53,0.194,102,362,98,47437928.0
11289,2,1,4,13,0.62,0.6212,0.43,0.194,105,381,42,55306341.0
11290,2,1,4,14,0.64,0.6212,0.44,0.2239,156,394,71,61162984.0
11291,2,1,4,15,0.64,0.6212,0.47,0.194,145,407,0,67419143.0
11292,2,1,4,16,0.66,0.6212,0.44,0.194,151,580,9,195112000.0
11293,2,1,4,17,0.64,0.6212,0.47,0.2836,122,819,23,549353259.0
11294,2,1,4,18,0.62,0.6212,0.5,0.2836,110,668,16,298077632.0
11295,2,1,4,19,0.6,0.6212,0.53,0.194,82,492,71,119095488.0
11296,2,1,4,20,0.58,0.5455,0.56,0.1642,52,341,82,39651821.0
11297,2,1,4,21,0.56,0.5303,0.68,0.1343,35,287,54,23639903.0
11298,2,1,4,22,0.54,0.5152,0.68,0.2537,26,202,83,8242408.0
11299,2,1,4,23,0.52,0.5,0.72,0.1343,31,187,93,6539203.0
11300,2,1,4,0,0.52,0.5,0.77,0.2239,31,142,48,2863288.0
11301,2,1,4,1,0.52,0.5,0.77,0.2239,24,88,84,681472.0
11302,2,1,4,2,0.52,0.5,0.77,0.1343,12,81,40,531441.0
11303,2,1,4,3,0.5,0.4848,0.82,0.2239,4,29,72,24389.0
11304,2,1,4,4,0.5,0.4848,0.82,0.2537,0,9,79,729.0
11305,2,1,4,5,0.5,0.4848,0.82,0.2537,0,1,30,1.0
11306,2,1,4,6,0.5,0.4848,0.82,0.2239,10,31,73,29791.0
11307,2,1,4,7,0.5,0.4848,0.82,0.2836,21,76,39,438976.0
11308,2,1,4,8,0.52,0.5,0.81,0.2537,52,201,34,8120601.0
11309,2,1,4,9,0.54,0.5152,0.77,0.1642,115,331,55,36264691.0
11310,2,1,4,10,0.6,0.6061,0.64,0.2836,183,482,94,111980168.0
11311,2,1,4,11,0.62,0.6061,0.61,0.3284,260,608,80,224755712.0
11312,2,1,4,12,0.64,0.6212,0.57,0.2239,262,640,9,262144000.0
11313,2,1,4,13,0.66,0.6212,0.54,0.2239,291,649,90,273359449.0
11314,2,1,4,14,0.7,0.6364,0.45,0.2836,278,609,58,225866529.0
11315,2,1,4,15,0.72,0.6515,0.39,0.2537,267,628,40,247673152.0
11316,2,1,4,16,0.7,0.6364,0.42,0.3284,267,639,79,260917119.0
11317,2,1,4,17,0.74,0.6515,0.3,0.3881,259,568,67,183250432.0
11318,2,1,4,18,0.68,0.6364,0.47,0.4925,133,416,51,71991296.0
11319,2,1,4,19,0.56,0.5303,0.73,0.4925,9,54,7,157464.0
11320,2,1,4,20,0.5,0.4848,0.82,0.2985,5,39,34,59319.0
11321,2,1,4,21,0.5,0.4848,0.82,0.3881,20,102,44,1061208.0
11322,2,1,4,22,0.48,0.4697,0.82,0.2985,20,110,49,1331000.0
11323,2,1,4,23,0.46,0.4545,0.82,0.2836,18,91,74,753571.0
11324,2,1,4,0,0.46,0.4545,0.82,0.194,32,117,46,1601613.0
11325,2,1,4,1,0.46,0.4545,0.82,0.3284,10,73,48,389017.0
11326,2,1,4,2,0.46,0.4545,0.72,0.2836,7,56,42,175616.0
11327,2,1,4,3,0.44,0.4394,0.82,0.1642,7,40,86,64000.0
11328,2,1,4,4,0.44,0.4394,0.77,0.1642,0,7,88,343.0
11329,2,1,4,5,0.44,0.4394,0.77,0.2239,0,6,19,216.0
11330,2,1,4,6,0.44,0.4394,0.72,0.3284,6,12,58,1728.0
11331,2,1,4,7,0.42,0.4242,0.77,0.3881,2,24,43,13824.0
11332,2,1,4,8,0.4,0.4091,0.82,0.2537,8,51,60,132651.0
11333,2,1,4,9,0.4,0.4091,0.82,0.2537,8,79,15,493039.0
11334,2,1,4,10,0.38,0.3939,0.82,0.3284,11,68,17,314432.0
11335,2,1,4,11,0.38,0.3939,0.87,0.2985,7,77,39,456533.0
11336,2,1,4,12,0.38,0.3939,0.87,0.3284,5,61,20,226981.0
11337,2,1,4,13,0.38,0.3939,0.82,0.3582,5,52,39,140608.0
11338,2,1,4,14,0.38,0.3939,0.87,0.3284,3,53,99,148877.0
11339,2,1,4,15,0.38,0.3939,0.87,0.3881,0,38,82,54872.0
11340,2,1,4,16,0.38,0.3939,0.87,0.4478,4,36,57,46656.0
11341,2,1,4,17,0.36,0.3182,0.93,0.4478,2,27,32,19683.0
11342,2,1,4,18,0.36,0.3182,0.93,0.4478,1,39,48,59319.0
11343,2,1,4,19,0.36,0.3182,0.87,0.5224,1,35,33,42875.0
11344,2,1,4,20,0.36,0.3333,0.93,0.4179,1,35,44,42875.0
11345,2,1,4,21,0.36,0.3333,0.87,0.3881,0,11,25,1331.0
11346,2,1,4,22,0.34,0.2879,0.87,0.5224,0,13,91,2197.0
11347,2,1,4,23,0.36,0.3182,0.81,0.4627,0,17,56,4913.0
11348,2,1,4,0,0.36,0.3333,0.81,0.4179,0,6,54,216.0
11349,2,1,4,1,0.34,0.303,0.87,0.3582,1,2,4,8.0
11350,2,1,4,2,0.32,0.303,0.87,0.3284,1,4,59,64.0
11351,2,1,4,3,0.32,0.303,0.81,0.2836,0,1,98,1.0
11352,2,1,4,4,0.3,0.2879,0.81,0.2836,0,3,50,27.0
11353,2,1,4,5,0.3,0.2879,0.81,0.2836,0,14,86,2744.0
11354,2,1,4,6,0.3,0.2727,0.81,0.2985,2,45,26,91125.0
11355,2,1,4,7,0.3,0.2879,0.81,0.2537,1,207,12,8869743.0
11356,2,1,4,8,0.3,0.2727,0.75,0.3284,11,482,79,111980168.0
11357,2,1,4,9,0.3,0.2727,0.75,0.3881,17,272,19,20123648.0
11358,2,1,4,10,0.32,0.303,0.7,0.3284,12,100,36,1000000.0
11359,2,1,4,11,0.32,0.2879,0.7,0.3582,10,101,60,1030301.0
11360,2,1,4,12,0.34,0.303,0.71,0.3582,12,129,20,2146689.0
11361,2,1,4,13,0.34,0.303,0.66,0.3881,9,107,65,1225043.0
11362,2,1,4,14,0.36,0.3182,0.62,0.4478,12,114,92,1481544.0
11363,2,1,4,15,0.36,0.3333,0.62,0.3881,11,112,55,1404928.0
11364,2,1,4,16,0.3,0.2727,0.81,0.3582,10,103,96,1092727.0
11365,2,1,4,17,0.3,0.2727,0.82,0.3284,13,232,28,12487168.0
11366,2,1,4,18,0.32,0.3333,0.81,0.1343,10,379,77,54439939.0
11367,2,1,4,19,0.34,0.3182,0.76,0.2239,11,298,21,26463592.0
11368,2,1,4,20,0.32,0.3182,0.76,0.1642,17,203,89,8365427.0
11369,2,1,4,21,0.32,0.303,0.81,0.2239,7,152,91,3511808.0
11370,2,1,4,22,0.32,0.3182,0.76,0.194,18,89,10,704969.0
11371,2,1,4,23,0.32,0.3182,0.76,0.1642,10,59,36,205379.0
11372,2,1,4,0,0.32,0.3333,0.76,0.1343,0,13,13,2197.0
11373,2,1,4,1,0.32,0.3333,0.81,0.1343,1,7,55,343.0
11374,2,1,4,2,0.32,0.3182,0.81,0.194,0,3,55,27.0
11375,2,1,4,3,0.32,0.303,0.81,0.2239,0,2,75,8.0
11376,2,1,4,4,0.3,0.2879,0.7,0.194,0,3,70,27.0
11377,2,1,4,5,0.3,0.2879,0.7,0.194,0,22,33,10648.0
11378,2,1,4,6,0.3,0.2879,0.7,0.2239,3,120,7,1728000.0
11379,2,1,4,7,0.32,0.303,0.66,0.2836,3,390,64,59319000.0
11380,2,1,4,8,0.34,0.3182,0.61,0.2537,12,611,77,228099131.0
11381,2,1,4,9,0.4,0.4091,0.47,0.3582,6,308,61,29218112.0
11382,2,1,4,10,0.42,0.4242,0.47,0.2985,33,162,61,4251528.0
11383,2,1,4,11,0.46,0.4545,0.31,0.3881,27,184,80,6229504.0
11384,2,1,4,12,0.48,0.4697,0.29,0.3881,36,224,5,11239424.0
11385,2,1,4,13,0.5,0.4848,0.29,0.3881,35,224,62,11239424.0
11386,2,1,4,14,0.5,0.4848,0.25,0.3881,50,216,25,10077696.0
11387,2,1,4,15,0.5,0.4848,0.23,0.4179,60,236,98,13144256.0
11388,2,1,4,16,0.5,0.4848,0.23,0.194,54,362,66,47437928.0
11389,2,1,4,17,0.52,0.5,0.22,0.3881,72,691,0,329939371.0
11390,2,1,4,18,0.5,0.4848,0.18,0,52,632,72,252435968.0
11391,2,1,4,19,0.5,0.4848,0.18,0.2537,33,482,29,111980168.0
11392,2,1,4,20,0.48,0.4697,0.21,0.3284,16,285,55,23149125.0
11393,2,1,4,21,0.46,0.4545,0.28,0.1642,13,226,52,11543176.0
11394,2,1,4,22,0.44,0.4394,0.35,0.1045,8,157,45,3869893.0
11395,2,1,4,23,0.42,0.4242,0.38,0.0896,4,73,96,389017.0
11396,2,1,4,0,0.44,0.4394,0.38,0,13,36,27,46656.0
11397,2,1,4,1,0.42,0.4242,0.41,0,8,25,46,15625.0
11398,2,1,4,2,0.36,0.3788,0.62,0,1,7,47,343.0
11399,2,1,4,3,0.32,0.3333,0.7,0.0896,0,3,39,27.0
11400,2,1,4,4,0.34,0.3485,0.66,0.0896,0,6,58,216.0
11401,2,1,4,5,0.34,0.3636,0.66,0,0,24,52,13824.0
11402,2,1,4,6,0.34,0.3636,0.66,0,3,106,6,1191016.0
11403,2,1,4,7,0.34,0.3636,0.71,0,13,389,75,58863869.0
11404,2,1,4,8,0.36,0.3636,0.76,0.0896,20,654,29,279726264.0
11405,2,1,4,9,0.42,0.4242,0.54,0,33,321,87,33076161.0
11406,2,1,4,10,0.52,0.5,0.34,0,44,182,44,6028568.0
11407,2,1,4,11,0.52,0.5,0.32,0.1343,42,219,30,10503459.0
11408,2,1,4,12,0.54,0.5152,0.28,0.2836,49,269,44,19465109.0
11409,2,1,4,13,0.56,0.5303,0.26,0.2239,35,228,1,11852352.0
11410,2,1,4,14,0.56,0.5303,0.22,0.3582,47,223,92,11089567.0
11411,2,1,4,15,0.58,0.5455,0.19,0.1642,47,229,61,12008989.0
11412,2,1,4,16,0.6,0.5909,0.2,0.3284,49,376,99,53157376.0
11413,2,1,4,17,0.6,0.5909,0.2,0.2985,68,732,55,392223168.0
11414,2,1,4,18,0.6,0.5909,0.2,0.2836,60,709,6,356400829.0
11415,2,1,4,19,0.6,0.5909,0.2,0.194,42,543,24,160103007.0
11416,2,1,4,20,0.56,0.5303,0.22,0.0896,22,380,68,54872000.0
11417,2,1,4,21,0.52,0.5,0.52,0.1343,27,239,40,13651919.0
11418,2,1,4,22,0.5,0.4848,0.51,0,22,192,48,7077888.0
11419,2,1,4,23,0.5,0.4848,0.51,0.0896,10,104,66,1124864.0
11420,2,1,4,0,0.48,0.4697,0.63,0,1,43,21,79507.0
11421,2,1,4,1,0.48,0.4697,0.48,0.0896,1,23,29,12167.0
11422,2,1,4,2,0.48,0.4697,0.55,0.1045,3,13,81,2197.0
11423,2,1,4,3,0.48,0.4697,0.55,0.0896,1,6,59,216.0
11424,2,1,4,4,0.48,0.4697,0.59,0.0896,1,3,57,27.0
11425,2,1,4,5,0.48,0.4697,0.63,0.1343,0,17,65,4913.0
11426,2,1,4,6,0.48,0.4697,0.63,0.2537,5,127,15,2048383.0
11427,2,1,4,7,0.46,0.4545,0.82,0.3582,3,225,22,11390625.0
11428,2,1,4,8,0.46,0.4545,0.82,0.194,4,362,51,47437928.0
11429,2,1,4,9,0.46,0.4545,0.88,0.1642,12,201,83,8120601.0
11430,2,1,4,10,0.46,0.4545,0.94,0.1642,14,139,54,2685619.0
11431,2,1,4,11,0.46,0.4545,0.94,0.2239,16,151,62,3442951.0
11432,2,1,4,12,0.52,0.5,0.83,0.1343,24,204,80,8489664.0
11433,2,1,4,13,0.5,0.4848,0.82,0.1642,19,197,24,7645373.0
11434,2,1,4,14,0.54,0.5152,0.77,0.194,37,169,10,4826809.0
11435,2,1,4,15,0.52,0.5,0.83,0.3284,39,204,44,8489664.0
11436,2,1,4,16,0.52,0.5,0.83,0.2239,37,318,9,32157432.0
11437,2,1,4,17,0.54,0.5152,0.77,0.1642,49,614,71,231475544.0
11438,2,1,4,18,0.54,0.5152,0.77,0.194,75,664,47,292754944.0
11439,2,1,4,19,0.54,0.5152,0.77,0.2239,57,464,54,99897344.0
11440,2,1,4,20,0.54,0.5152,0.77,0.194,23,337,52,38272753.0
11441,2,1,4,21,0.52,0.5,0.83,0.2239,28,250,97,15625000.0
11442,2,1,4,22,0.52,0.5,0.83,0.1642,20,183,90,6128487.0
11443,2,1,4,23,0.5,0.4848,0.88,0.1642,6,112,62,1404928.0
11444,2,1,4,0,0.54,0.5152,0.68,0.5522,12,73,16,389017.0
11445,2,1,4,1,0.5,0.4848,0.59,0.4478,3,35,69,42875.0
11446,2,1,4,2,0.48,0.4697,0.59,0.4179,4,22,88,10648.0
11447,2,1,4,3,0.44,0.4394,0.47,0.4925,1,3,74,27.0
11448,2,1,4,4,0.42,0.4242,0.44,0.2537,0,6,51,216.0
11449,2,1,4,5,0.42,0.4242,0.44,0.3582,0,19,62,6859.0
11450,2,1,4,6,0.4,0.4091,0.43,0.2537,5,120,76,1728000.0
11451,2,1,4,7,0.38,0.3939,0.5,0.2836,10,315,99,31255875.0
11452,2,1,4,8,0.4,0.4091,0.5,0,17,592,48,207474688.0
11453,2,1,4,9,0.42,0.4242,0.44,0.4925,42,334,65,37259704.0
11454,2,1,4,10,0.44,0.4394,0.38,0.4179,64,236,8,13144256.0
11455,2,1,4,11,0.44,0.4394,0.38,0.3284,47,233,50,12649337.0
11456,2,1,4,12,0.46,0.4545,0.36,0.3582,63,307,74,28934443.0
11457,2,1,4,13,0.46,0.4545,0.33,0.3881,94,306,83,28652616.0
11458,2,1,4,14,0.46,0.4545,0.33,0.3284,94,300,48,27000000.0
11459,2,1,4,15,0.52,0.5,0.29,0.4925,101,324,54,34012224.0
11460,2,1,4,16,0.52,0.5,0.29,0.2537,105,440,81,85184000.0
11461,2,1,4,17,0.54,0.5152,0.24,0.3881,89,702,0,345948408.0
11462,2,1,4,18,0.52,0.5,0.25,0.3582,94,654,57,279726264.0
11463,2,1,4,19,0.5,0.4848,0.27,0.3881,62,441,77,85766121.0
11464,2,1,4,20,0.46,0.4545,0.31,0.2836,49,289,36,24137569.0
11465,2,1,4,21,0.44,0.4394,0.33,0.2985,23,208,75,8998912.0
11466,2,1,4,22,0.42,0.4242,0.38,0.2537,24,158,31,3944312.0
11467,2,1,4,23,0.4,0.4091,0.4,0.2537,11,116,23,1560896.0
11468,2,1,4,0,0.38,0.3939,0.43,0.1642,4,103,100,1092727.0
11469,2,1,4,1,0.36,0.3333,0.5,0.2985,7,67,63,300763.0
11470,2,1,4,2,0.36,0.3485,0.43,0.1642,8,57,81,185193.0
11471,2,1,4,3,0.34,0.3182,0.49,0.2239,3,26,84,17576.0
11472,2,1,4,4,0.34,0.3333,0.49,0.1642,0,2,19,8.0
11473,2,1,4,5,0.34,0.3333,0.46,0.1343,2,5,36,125.0
11474,2,1,4,6,0.34,0.3333,0.49,0.194,10,28,26,21952.0
11475,2,1,4,7,0.34,0.3333,0.49,0.1642,10,55,60,166375.0
11476,2,1,4,8,0.38,0.3939,0.4,0.1343,24,158,97,3944312.0
11477,2,1,4,9,0.38,0.3939,0.37,0,45,214,89,9800344.0
11478,2,1,4,10,0.38,0.3939,0.4,0.1642,60,291,0,24642171.0
11479,2,1,4,11,0.38,0.3939,0.4,0.1045,96,358,21,45882712.0
11480,2,1,4,12,0.38,0.3939,0.43,0,105,381,3,55306341.0
11481,2,1,4,13,0.4,0.4091,0.37,0,120,389,22,58863869.0
11482,2,1,4,14,0.42,0.4242,0.38,0.1045,147,440,60,85184000.0
11483,2,1,4,15,0.42,0.4242,0.41,0.2239,148,408,53,67917312.0
11484,2,1,4,16,0.44,0.4394,0.38,0.194,132,376,2,53157376.0
11485,2,1,4,17,0.42,0.4242,0.41,0.1343,98,322,46,33386248.0
11486,2,1,4,18,0.4,0.4091,0.47,0,17,90,73,729000.0
11487,2,1,4,19,0.36,0.3485,0.71,0.1343,29,139,98,2685619.0
11488,2,1,4,20,0.38,0.3939,0.66,0,21,102,19,1061208.0
11489,2,1,4,21,0.36,0.3485,0.71,0.194,12,84,31,592704.0
11490,2,1,4,22,0.36,0.3485,0.71,0.1343,17,83,78,571787.0
11491,2,1,4,23,0.38,0.3939,0.76,0.0896,5,42,33,74088.0
11492,2,1,4,0,0.36,0.3485,0.81,0.1343,0,36,94,46656.0
11493,2,1,4,1,0.36,0.3485,0.81,0.1343,5,42,45,74088.0
11494,2,1,4,2,0.36,0.3636,0.87,0.1045,4,40,62,64000.0
11495,2,1,4,3,0.36,0.3485,0.87,0.194,2,16,4,4096.0
11496,2,1,4,4,0.36,0.3485,0.87,0.1343,0,4,8,64.0
11497,2,1,4,5,0.34,0.3636,0.87,0,0,6,27,216.0
11498,2,1,4,6,0.34,0.3333,0.87,0.1343,1,7,71,343.0
11499,2,1,4,7,0.34,0.3333,0.87,0.1343,7,27,64,19683.0
11500,2,1,4,8,0.38,0.3939,0.76,0.1343,26,107,94,1225043.0
11501,2,1,4,9,0.4,0.4091,0.71,0.1343,52,185,8,6331625.0
11502,2,1,4,10,0.42,0.4242,0.67,0.0896,127,380,25,54872000.0
11503,2,1,4,11,0.46,0.4545,0.51,0,128,411,47,69426531.0
11504,2,1,4,12,0.48,0.4697,0.44,0.1045,223,584,11,199176704.0
11505,2,1,4,13,0.5,0.4848,0.45,0.1045,226,595,88,210644875.0
11506,2,1,4,14,0.54,0.5152,0.34,0,281,653,84,278445077.0
11507,2,1,4,15,0.56,0.5303,0.37,0.1343,279,603,45,219256227.0
11508,2,1,4,16,0.6,0.6061,0.28,0.194,240,587,25,202262003.0
11509,2,1,4,17,0.62,0.6061,0.27,0.2985,188,522,50,142236648.0
11510,2,1,4,18,0.6,0.6061,0.26,0.2836,164,487,61,115501303.0
11511,2,1,4,19,0.56,0.5303,0.35,0.1343,128,375,16,52734375.0
11512,2,1,4,20,0.56,0.5303,0.32,0.0896,45,243,31,14348907.0
11513,2,1,4,21,0.52,0.5,0.48,0.1343,65,204,35,8489664.0
11514,2,1,4,22,0.5,0.4848,0.45,0,23,108,62,1259712.0
11515,2,1,4,23,0.48,0.4697,0.59,0,15,82,52,551368.0
11516,2,1,4,0,0.44,0.4394,0.72,0.1045,12,48,16,110592.0
11517,2,1,4,1,0.42,0.4242,0.77,0.0896,9,24,54,13824.0
11518,2,1,4,2,0.42,0.4242,0.71,0.1343,3,8,23,512.0
11519,2,1,4,3,0.4,0.4091,0.76,0.1642,0,4,34,64.0
11520,2,1,4,4,0.38,0.3939,0.62,0.2537,0,2,8,8.0
11521,2,1,4,5,0.38,0.3939,0.62,0.2537,1,20,11,8000.0
11522,2,1,4,6,0.4,0.4091,0.47,0.194,2,123,65,1860867.0
11523,2,1,4,7,0.4,0.4091,0.5,0.194,6,349,76,42508549.0
11524,2,1,4,8,0.4,0.4091,0.43,0.194,17,596,80,211708736.0
11525,2,1,4,9,0.4,0.4091,0.43,0.194,29,268,44,19248832.0
11526,2,1,4,10,0.42,0.4242,0.41,0.1642,41,157,34,3869893.0
11527,2,1,4,11,0.44,0.4394,0.44,0.1045,52,163,100,4330747.0
11528,2,1,4,12,0.44,0.4394,0.47,0.1343,45,225,57,11390625.0
11529,2,1,4,13,0.48,0.4697,0.51,0.0896,48,247,10,15069223.0
11530,2,1,4,14,0.5,0.4848,0.55,0.1343,56,218,50,10360232.0
11531,2,1,4,15,0.52,0.5,0.55,0.1045,55,231,55,12326391.0
11532,2,1,4,16,0.56,0.5303,0.6,0.194,44,347,50,41781923.0
11533,2,1,4,17,0.56,0.5303,0.6,0.1642,66,683,86,318611987.0
11534,2,1,4,18,0.56,0.5303,0.6,0.2239,53,664,40,292754944.0
11535,2,1,4,19,0.54,0.5152,0.64,0.2537,51,471,28,104487111.0
11536,2,1,4,20,0.52,0.5,0.59,0.194,28,309,14,29503629.0
11537,2,1,4,21,0.52,0.5,0.59,0.194,26,221,66,10793861.0
11538,2,1,4,22,0.52,0.5,0.55,0.1642,11,134,56,2406104.0
11539,2,1,4,23,0.52,0.5,0.55,0.2239,10,60,80,216000.0
11540,2,1,5,0,0.5,0.4848,0.59,0.194,7,35,28,42875.0
11541,2,1,5,1,0.5,0.4848,0.63,0.1343,0,21,18,9261.0
11542,2,1,5,2,0.5,0.4848,0.72,0.0896,1,8,86,512.0
11543,2,1,5,3,0.5,0.4848,0.77,0,1,3,90,27.0
