instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
9717,1,1,2,19,0.36,0.3485,0.5,0.1642,11,281,96,558,76
9718,1,1,2,20,0.38,0.3939,0.46,0.1343,6,184,32,511,6
9719,1,1,2,21,0.36,0.3636,0.5,0.1045,4,109,14,557,199
9720,1,1,2,22,0.36,0.3636,0.5,0.1045,5,77,4,973,79
9721,1,1,2,23,0.36,0.3636,0.5,0.0896,2,57,72,543,122
9722,1,1,2,0,0.32,0.3485,0.57,0,0,22,15,577,8
9723,1,1,2,1,0.34,0.3636,0.53,0,0,5,84,922,92
9724,1,1,2,2,0.3,0.3333,0.61,0,0,4,63,517,139
9725,1,1,2,3,0.28,0.3182,0.75,0,0,3,76,673,54
9726,1,1,2,4,0.28,0.2879,0.7,0.1045,0,1,96,779,65
9727,1,1,2,5,0.28,0.2879,0.7,0.1045,0,25,29,998,3
9728,1,1,2,6,0.3,0.303,0.61,0.1343,3,95,92,641,238
9729,1,1,2,7,0.3,0.2879,0.65,0.194,3,321,12,819,229
9730,1,1,2,8,0.32,0.2879,0.61,0.3582,7,515,31,540,122
9731,1,1,2,9,0.32,0.303,0.61,0.3284,5,231,35,636,140
9732,1,1,2,10,0.34,0.303,0.57,0.2985,12,120,71,554,65
9733,1,1,2,11,0.36,0.3333,0.53,0.2836,13,138,74,662,123
9734,1,1,2,12,0.38,0.3939,0.46,0.3881,11,163,33,505,130
9735,1,1,2,13,0.4,0.4091,0.43,0.2836,11,170,27,906,167
9736,1,1,2,14,0.42,0.4242,0.41,0.3582,6,134,11,906,111
9737,1,1,2,15,0.42,0.4242,0.41,0.2239,7,171,18,965,85
9738,1,1,2,16,0.42,0.4242,0.38,0.194,9,231,5,786,75
9739,1,1,2,17,0.42,0.4242,0.38,0.194,17,487,26,738,22
9740,1,1,2,18,0.4,0.4091,0.4,0.2239,9,468,22,829,199
9741,1,1,2,19,0.38,0.3939,0.43,0.1642,9,311,4,598,113
9742,1,1,2,20,0.36,0.3485,0.46,0.1642,4,211,21,520,102
9743,1,1,2,21,0.34,0.3333,0.53,0.1642,8,178,60,801,238
9744,1,1,2,22,0.34,0.3485,0.49,0.1045,3,107,72,501,191
9745,1,1,2,23,0.34,0.3485,0.53,0.0896,4,58,23,992,55
9746,1,1,2,0,0.3,0.303,0.7,0.1343,1,23,49,975,220
9747,1,1,2,1,0.3,0.3333,0.7,0,0,5,12,837,132
9748,1,1,2,2,0.3,0.3182,0.7,0.0896,1,7,17,635,110
9749,1,1,2,3,0.3,0.3333,0.61,0,0,1,75,706,202
9750,1,1,2,4,0.3,0.3182,0.7,0.0896,0,3,22,729,108
9751,1,1,2,5,0.3,0.3333,0.7,0,0,20,1,535,79
9752,1,1,2,6,0.3,0.3182,0.7,0.0896,4,87,48,950,219
9753,1,1,2,7,0.3,0.303,0.7,0.1343,3,288,80,956,122
9754,1,1,2,8,0.3,0.3182,0.7,0.0896,9,498,93,597,56
9755,1,1,2,9,0.3,0.303,0.7,0.1642,3,202,11,843,92
9756,1,1,2,10,0.32,0.3333,0.7,0.1343,2,44,65,823,40
9757,1,1,2,11,0.32,0.3333,0.7,0.1045,2,71,11,538,86
9758,1,1,2,12,0.32,0.3333,0.76,0.0896,1,45,47,652,134
9759,1,1,2,13,0.34,0.3182,0.71,0.2537,2,64,32,917,156
9760,1,1,2,14,0.32,0.3182,0.81,0.194,1,31,60,957,189
9761,1,1,2,15,0.34,0.3636,0.76,0,3,53,8,526,191
9762,1,1,2,16,0.34,0.3636,0.81,0,8,118,33,561,81
9763,1,1,2,17,0.34,0.3636,0.87,0,8,289,10,657,50
9764,1,1,2,18,0.34,0.3333,0.87,0.1343,8,353,37,708,212
9765,1,1,2,19,0.32,0.3182,0.87,0.1642,4,258,91,606,38
9766,1,1,2,20,0.32,0.3333,0.87,0.1343,5,216,44,956,77
9767,1,1,2,21,0.34,0.3485,0.81,0.1045,3,145,92,717,202
9768,1,1,2,22,0.32,0.3485,0.81,0,3,111,98,533,147
9769,1,1,2,23,0.32,0.3333,0.81,0.0896,3,73,94,650,205
9770,1,1,2,0,0.3,0.3333,0.87,0,2,34,11,504,194
9771,1,1,2,1,0.3,0.3333,0.93,0,2,18,26,723,217
9772,1,1,2,2,0.3,0.3182,0.93,0.1045,1,12,81,573,17
9773,1,1,2,3,0.28,0.2879,0.93,0.1045,0,1,75,610,96
9774,1,1,2,4,0.28,0.2727,0.93,0.194,0,1,21,780,234
9775,1,1,2,5,0.28,0.2727,0.93,0.1642,0,16,71,796,112
9776,1,1,2,6,0.28,0.2879,0.96,0.1343,1,71,80,526,224
9777,1,1,2,7,0.28,0.2879,0.93,0.1045,4,226,91,663,144
9778,1,1,2,8,0.26,0.303,1,0,4,520,86,521,237
9779,1,1,2,9,0.26,0.303,1,0,8,283,3,916,121
9780,1,1,2,10,0.34,0.3182,0.71,0.2836,13,116,62,519,115
9781,1,1,2,11,0.36,0.3333,0.62,0.4179,9,142,91,862,9
9782,1,1,2,12,0.38,0.3939,0.46,0.3881,21,198,74,790,107
9783,1,1,2,13,0.4,0.4091,0.43,0.3582,34,205,5,799,51
9784,1,1,2,14,0.4,0.4091,0.37,0.3582,33,170,69,739,226
9785,1,1,2,15,0.42,0.4242,0.35,0.4179,41,221,89,970,189
9786,1,1,2,16,0.42,0.4242,0.32,0.2985,56,307,68,760,209
9787,1,1,2,17,0.42,0.4242,0.32,0.3284,36,465,86,503,63
9788,1,1,2,18,0.4,0.4091,0.35,0.2537,15,377,10,896,184
9789,1,1,2,19,0.38,0.3939,0.37,0.2239,16,282,57,742,112
9790,1,1,2,20,0.4,0.4091,0.35,0.194,13,171,81,954,89
9791,1,1,2,21,0.38,0.3939,0.37,0.194,15,129,47,767,209
9792,1,1,2,22,0.36,0.3485,0.4,0.2239,15,107,7,573,144
9793,1,1,2,23,0.36,0.3485,0.4,0.194,10,82,41,981,250
9794,1,1,2,0,0.34,0.3333,0.42,0.1642,5,86,87,918,48
9795,1,1,2,1,0.32,0.3182,0.49,0.1642,7,45,67,940,248
9796,1,1,2,2,0.3,0.2879,0.61,0.2537,6,45,2,706,231
9797,1,1,2,3,0.28,0.2879,0.65,0.1045,3,18,53,831,249
9798,1,1,2,4,0.26,0.303,0.7,0,3,7,19,567,96
9799,1,1,2,5,0.24,0.2576,0.7,0.0896,0,1,1,996,27
9800,1,1,2,6,0.24,0.2879,0.7,0,1,9,36,825,132
9801,1,1,2,7,0.24,0.2879,0.7,0,8,41,100,640,146
9802,1,1,2,8,0.22,0.2727,0.87,0,10,102,33,824,214
9803,1,1,2,9,0.22,0.2424,0.8,0.1045,22,138,37,808,37
9804,1,1,2,10,0.26,0.2727,0.81,0.1045,48,205,58,851,35
9805,1,1,2,11,0.32,0.3333,0.57,0.1343,102,286,93,592,76
9806,1,1,2,12,0.36,0.3485,0.43,0.194,128,369,86,667,42
9807,1,1,2,13,0.4,0.4091,0.43,0.2836,165,384,76,745,52
9808,1,1,2,14,0.44,0.4394,0.35,0.3582,183,427,18,651,18
9809,1,1,2,15,0.42,0.4242,0.41,0.2537,229,499,25,834,163
9810,1,1,2,16,0.44,0.4394,0.44,0.3284,186,404,83,546,1
9811,1,1,2,17,0.48,0.4697,0.36,0.2836,142,364,15,775,105
9812,1,1,2,18,0.46,0.4545,0.38,0.2985,70,246,56,890,80
9813,1,1,2,19,0.44,0.4394,0.44,0.1642,38,188,21,872,238
9814,1,1,2,20,0.44,0.4394,0.44,0.1642,25,148,96,581,3
9815,1,1,2,21,0.44,0.4394,0.33,0.2985,25,114,76,644,165
9816,1,1,2,22,0.4,0.4091,0.4,0.4478,17,118,59,500,43
9817,1,1,2,23,0.36,0.3333,0.4,0.3881,12,74,20,617,85
9818,1,1,2,0,0.34,0.303,0.39,0.3582,9,74,5,869,33
9819,1,1,2,1,0.32,0.303,0.39,0.2537,10,72,68,927,135
9820,1,1,2,2,0.3,0.2879,0.36,0.2836,3,48,38,995,17
9821,1,1,2,3,0.3,0.2879,0.36,0.2239,3,15,77,880,234
9822,1,1,2,4,0.28,0.2576,0.41,0.3881,0,3,29,946,144
9823,1,1,2,5,0.26,0.2273,0.48,0.2985,1,2,79,775,220
9824,1,1,2,6,0.24,0.2121,0.52,0.3284,0,5,97,565,110
9825,1,1,2,7,0.24,0.2121,0.52,0.2836,2,14,81,741,7
9826,1,1,2,8,0.24,0.2273,0.56,0.194,8,56,89,630,122
9827,1,1,2,9,0.24,0.2273,0.56,0.2537,20,93,91,645,132
9828,1,1,2,10,0.26,0.2424,0.52,0.2537,49,191,0,621,53
9829,1,1,2,11,0.26,0.2273,0.56,0.3284,82,226,8,975,86
9830,1,1,2,12,0.28,0.2727,0.52,0.2537,71,255,97,540,90
9831,1,1,2,13,0.3,0.303,0.49,0.1642,64,261,69,765,20
9832,1,1,2,14,0.32,0.3182,0.45,0.194,48,237,52,925,14
9833,1,1,2,15,0.3,0.2879,0.49,0.194,85,253,77,880,94
9834,1,1,2,16,0.32,0.303,0.45,0.2836,62,212,42,883,111
9835,1,1,2,17,0.3,0.2879,0.49,0.2537,22,157,68,704,97
9836,1,1,2,18,0.3,0.2727,0.49,0.3284,23,167,31,860,30
9837,1,1,2,19,0.3,0.2879,0.52,0.2537,18,119,1,854,175
9838,1,1,2,20,0.3,0.2879,0.52,0.2836,22,103,82,665,44
9839,1,1,2,21,0.26,0.2576,0.65,0.1642,3,36,6,783,135
9840,1,1,2,22,0.24,0.2576,0.75,0.0896,8,55,22,669,80
9841,1,1,2,23,0.22,0.2273,0.93,0.1642,5,35,27,942,15
9842,1,1,2,0,0.24,0.2576,0.87,0.0896,5,41,50,519,28
9843,1,1,2,1,0.24,0.2576,0.87,0.0896,3,15,47,768,44
9844,1,1,2,2,0.24,0.2576,0.87,0.0896,1,20,19,827,206
9845,1,1,2,3,0.24,0.2273,0.81,0.194,0,8,21,922,76
9846,1,1,2,5,0.24,0.2121,0.6,0.3582,0,6,7,617,50
9847,1,1,2,6,0.24,0.197,0.52,0.4179,1,10,91,778,213
9848,1,1,2,7,0.22,0.197,0.55,0.3284,2,44,94,862,180
9849,1,1,2,8,0.2,0.1818,0.59,0.3582,9,120,69,668,93
9850,1,1,2,9,0.2,0.1818,0.59,0.3582,12,110,49,914,48
9851,1,1,2,10,0.22,0.197,0.55,0.4478,30,143,69,731,118
9852,1,1,2,11,0.26,0.2273,0.48,0.3582,45,208,29,687,232
9853,1,1,2,12,0.28,0.2727,0.45,0.2239,65,281,81,757,55
9854,1,1,2,13,0.3,0.2879,0.42,0.2836,66,312,55,778,182
9855,1,1,2,14,0.32,0.3182,0.36,0.194,57,263,76,969,184
9856,1,1,2,15,0.34,0.3182,0.34,0.2239,54,289,6,601,198
9857,1,1,2,16,0.36,0.3788,0.29,0.1045,64,280,80,574,30
9858,1,1,2,17,0.38,0.3939,0.27,0.2537,27,253,9,882,226
9859,1,1,2,18,0.34,0.3182,0.34,0.2239,27,242,6,944,218
9860,1,1,2,19,0.34,0.3182,0.34,0.2239,8,172,22,897,55
9861,1,1,2,20,0.34,0.3333,0.34,0.194,9,126,87,567,42
9862,1,1,2,21,0.3,0.303,0.39,0.1642,8,98,66,991,149
9863,1,1,2,22,0.3,0.3182,0.45,0.0896,9,62,90,689,62
9864,1,1,2,23,0.3,0.3333,0.39,0,0,26,37,575,212
9865,1,1,2,0,0.26,0.303,0.65,0,1,12,26,971,110
9866,1,1,2,1,0.26,0.303,0.56,0,0,7,64,710,32
9867,1,1,2,2,0.24,0.2879,0.6,0,0,3,6,976,132
9868,1,1,2,4,0.22,0.2727,0.64,0,0,2,31,988,72
9869,1,1,2,5,0.2,0.2576,0.69,0,0,15,38,729,75
9870,1,1,2,6,0.2,0.2576,0.75,0,3,86,1,502,56
9871,1,1,2,7,0.22,0.2727,0.64,0,6,279,25,991,193
9872,1,1,2,8,0.2,0.2273,0.69,0.0896,5,464,81,751,64
9873,1,1,2,9,0.2,0.2273,0.75,0.1045,6,217,70,817,112
9874,1,1,2,10,0.24,0.2273,0.7,0.194,8,85,56,570,190
9875,1,1,2,11,0.26,0.2424,0.7,0.2836,5,86,8,686,219
9876,1,1,2,12,0.3,0.2727,0.56,0.3881,16,163,96,790,155
9877,1,1,2,13,0.34,0.303,0.49,0.4179,8,131,17,543,22
9878,1,1,2,14,0.32,0.2879,0.53,0.3881,16,124,40,677,112
9879,1,1,2,15,0.34,0.303,0.49,0.4179,23,160,92,996,116
9880,1,1,2,16,0.36,0.3333,0.46,0.4179,14,254,16,770,230
9881,1,1,2,17,0.38,0.3939,0.4,0.4478,21,432,88,628,195
9882,1,1,2,18,0.38,0.3939,0.4,0.4478,11,425,81,964,81
9883,1,1,2,19,0.36,0.3333,0.46,0.2985,5,304,83,843,192
9884,1,1,2,20,0.34,0.3182,0.53,0.2537,4,227,60,938,25
9885,1,1,2,21,0.34,0.3333,0.61,0.1642,7,154,90,767,151
9886,1,1,2,22,0.34,0.3333,0.71,0.194,3,100,50,700,49
9887,1,1,2,23,0.32,0.303,0.66,0.2239,1,47,92,554,143
9888,1,1,2,0,0.32,0.303,0.66,0.2239,5,24,58,833,1
9889,1,1,2,1,0.32,0.3333,0.7,0.1343,3,7,93,698,42
9890,1,1,2,2,0.34,0.3182,0.66,0.2836,1,6,29,619,168
9891,1,1,2,3,0.34,0.3182,0.71,0.2239,1,4,27,802,100
9892,1,1,2,4,0.34,0.3333,0.71,0.1642,0,2,38,669,231
9893,1,1,2,5,0.32,0.3333,0.7,0.1045,1,30,19,729,1
9894,1,1,2,6,0.32,0.3182,0.76,0.1642,5,90,9,583,235
9895,1,1,2,7,0.32,0.3333,0.76,0.0896,10,302,77,914,143
9896,1,1,2,8,0.3,0.3182,0.75,0.0896,9,576,5,953,79
9897,1,1,2,9,0.32,0.3333,0.7,0.0896,11,252,25,724,194
9898,1,1,2,10,0.34,0.3485,0.71,0.0896,17,139,93,533,218
9899,1,1,2,11,0.36,0.3485,0.66,0.1642,22,171,23,730,0
9900,1,1,2,12,0.4,0.4091,0.62,0.2836,21,207,1,528,14
9901,1,1,2,13,0.42,0.4242,0.54,0.2985,15,190,47,604,219
9902,1,1,2,14,0.44,0.4394,0.54,0.3284,35,177,88,922,186
9903,1,1,2,15,0.5,0.4848,0.31,0.4179,34,195,47,675,218
9904,1,1,2,16,0.52,0.5,0.29,0.4627,30,298,36,791,164
9905,1,1,2,17,0.52,0.5,0.32,0.3881,43,529,41,839,61
9906,1,1,2,18,0.48,0.4697,0.41,0.3284,42,525,27,876,42
9907,1,1,2,19,0.46,0.4545,0.44,0.2836,22,327,34,928,219
9908,1,1,2,20,0.44,0.4394,0.47,0.194,25,274,5,650,145
9909,1,1,2,21,0.48,0.4697,0.33,0.2836,19,239,53,830,108
9910,1,1,2,22,0.44,0.4394,0.47,0.2537,18,147,57,720,1
9911,1,1,2,23,0.46,0.4545,0.41,0.2836,5,62,9,589,20
9912,1,1,2,0,0.44,0.4394,0.47,0.2537,12,42,60,572,183
9913,1,1,2,1,0.44,0.4394,0.58,0.2836,3,15,63,838,131
9914,1,1,2,2,0.44,0.4394,0.62,0.2239,5,9,20,831,35
9915,1,1,2,3,0.44,0.4394,0.67,0.194,2,6,16,887,129
9916,1,1,2,4,0.4,0.4091,0.76,0.2239,0,1,42,824,127
9917,1,1,2,5,0.4,0.4091,0.76,0.2239,2,32,64,561,186
9918,1,1,2,6,0.36,0.3485,0.87,0.194,3,91,91,757,74
9919,1,1,2,7,0.36,0.3485,0.81,0.2239,9,326,74,937,1
9920,1,1,2,8,0.34,0.3333,0.87,0.194,11,560,78,934,121
9921,1,1,2,9,0.36,0.3333,0.81,0.2537,14,242,90,637,81
9922,1,1,2,10,0.42,0.4242,0.67,0.194,41,148,58,576,186
9923,1,1,2,11,0.48,0.4697,0.48,0.2836,54,182,43,895,223
9924,1,1,2,12,0.5,0.4848,0.42,0.2537,25,224,56,983,68
9925,1,1,2,13,0.52,0.5,0.39,0.194,30,218,28,914,11
9926,1,1,2,14,0.54,0.5152,0.37,0.2537,36,192,69,685,198
9927,1,1,2,15,0.54,0.5152,0.33,0.1343,46,217,0,839,31
9928,1,1,2,16,0.56,0.5303,0.32,0,45,343,66,881,124
9929,1,1,2,17,0.54,0.5152,0.32,0.1642,49,610,14,713,230
9930,1,1,2,18,0.54,0.5152,0.37,0.1343,36,522,45,641,123
9931,1,1,2,19,0.5,0.4848,0.39,0.0896,20,369,76,785,101
9932,1,1,2,20,0.46,0.4545,0.44,0.1343,23,269,37,876,119
9933,1,1,2,21,0.44,0.4394,0.51,0.2239,17,222,32,813,186
9934,1,1,2,22,0.44,0.4394,0.54,0.2537,19,137,74,567,115
9935,1,1,2,23,0.44,0.4394,0.54,0,14,85,48,634,155
9936,1,1,2,0,0.44,0.4394,0.58,0.0896,12,46,38,871,28
9937,1,1,2,1,0.44,0.4394,0.62,0.194,3,18,16,777,189
9938,1,1,2,2,0.42,0.4242,0.77,0.2836,1,5,19,610,31
9939,1,1,2,3,0.42,0.4242,0.82,0.1343,0,5,20,514,126
9940,1,1,2,4,0.4,0.4091,0.87,0.1343,0,2,95,675,230
9941,1,1,2,5,0.4,0.4091,0.87,0.194,1,26,100,755,208
9942,1,1,2,6,0.4,0.4091,0.87,0.1642,2,82,63,651,203
9943,1,1,2,7,0.4,0.4091,0.76,0.2239,7,272,85,875,16
9944,1,1,2,8,0.38,0.3939,0.76,0.3284,17,469,88,632,247
9945,1,1,2,9,0.36,0.3333,0.81,0.2537,15,244,2,890,163
9946,1,1,2,10,0.36,0.3485,0.81,0.1642,22,141,25,644,238
9947,1,1,2,11,0.36,0.3636,0.81,0.1045,27,163,78,833,35
9948,1,1,2,12,0.4,0.4091,0.76,0.1343,27,228,85,569,151
9949,1,1,2,13,0.42,0.4242,0.71,0.1045,30,183,52,525,165
9950,1,1,2,14,0.46,0.4545,0.67,0.1045,5,31,55,866,145
9951,1,1,2,15,0.4,0.4091,0.87,0.194,11,94,87,572,110
9952,1,1,2,16,0.4,0.4091,0.87,0.194,12,178,94,511,196
9953,1,1,2,17,0.42,0.4242,0.94,0.1045,14,256,84,918,115
9954,1,1,2,18,0.42,0.4242,0.94,0,11,300,8,594,151
9955,1,1,2,19,0.44,0.4394,0.88,0.1045,6,233,28,903,42
9956,1,1,2,20,0.44,0.4394,0.62,0.4179,8,167,22,539,28
9957,1,1,2,21,0.42,0.4242,0.35,0.806,1,152,63,756,107
9958,1,1,2,22,0.4,0.4091,0.37,0.5821,4,106,86,807,3
9959,1,1,2,23,0.38,0.3939,0.37,0.6866,10,86,52,888,186
9960,1,1,2,0,0.36,0.3333,0.43,0.3881,5,61,77,899,20
9961,1,1,2,1,0.34,0.303,0.42,0.3582,4,46,77,824,134
9962,1,1,2,2,0.32,0.303,0.45,0.2537,1,38,4,570,64
9963,1,1,2,3,0.3,0.2727,0.45,0.2985,0,7,68,692,22
9964,1,1,2,4,0.3,0.2727,0.42,0.3284,0,2,75,636,101
9965,1,1,2,5,0.3,0.2727,0.42,0.2985,0,3,95,972,16
9966,1,1,2,6,0.3,0.2727,0.42,0.2985,1,13,81,670,148
9967,1,1,2,7,0.28,0.2424,0.45,0.4478,3,23,0,602,211
9968,1,1,2,8,0.26,0.2273,0.48,0.2985,3,93,36,792,27
9969,1,1,2,9,0.22,0.197,0.75,0.3284,15,122,54,863,54
9970,1,1,2,10,0.26,0.2273,0.6,0.3582,24,183,23,740,122
9971,1,1,2,11,0.3,0.2576,0.39,0.6119,23,210,12,802,198
9972,1,1,2,12,0.32,0.2727,0.29,0.6567,41,258,52,754,62
9973,1,1,2,13,0.32,0.2879,0.31,0.4925,48,226,45,872,235
9974,1,1,2,14,0.32,0.2727,0.29,0.5522,35,216,100,580,161
9975,1,1,2,15,0.32,0.2879,0.29,0.4179,21,232,50,701,240
9976,1,1,2,16,0.32,0.2727,0.26,0.5821,32,195,60,712,240
9977,1,1,2,17,0.3,0.2727,0.33,0.3582,16,159,45,551,54
9978,1,1,2,18,0.3,0.2576,0.28,0.5821,7,133,96,932,204
9979,1,1,2,19,0.26,0.2121,0.33,0.4478,12,149,78,802,124
9980,1,1,2,20,0.26,0.2121,0.3,0.5522,10,105,33,969,82
9981,1,1,2,21,0.24,0.2121,0.35,0.3284,5,85,61,676,70
9982,1,1,2,22,0.24,0.197,0.38,0.4627,4,82,89,744,148
9983,1,1,2,23,0.24,0.197,0.41,0.4179,7,91,93,740,90
9984,1,1,2,0,0.24,0.2121,0.41,0.3582,7,70,90,929,181
9985,1,1,2,1,0.24,0.2121,0.44,0.3284,5,55,14,851,154
9986,1,1,2,2,0.24,0.2121,0.44,0.3284,5,42,4,558,108
9987,1,1,2,3,0.24,0.2273,0.41,0.194,0,21,82,604,146
9988,1,1,2,4,0.24,0.2273,0.41,0.194,1,6,20,574,14
9989,1,1,2,5,0.22,0.2121,0.44,0.2239,0,5,60,810,153
9990,1,1,2,6,0.22,0.197,0.44,0.3284,0,2,13,508,144
9991,1,1,2,7,0.2,0.1818,0.51,0.2985,2,22,54,811,86
9992,1,1,2,8,0.2,0.197,0.51,0.2537,2,59,88,712,238
9993,1,1,2,9,0.22,0.2121,0.47,0.2239,11,87,34,942,5
9994,1,1,2,10,0.26,0.2576,0.41,0.1642,27,188,40,636,198
9995,1,1,2,11,0.28,0.2576,0.41,0.2836,43,227,38,709,154
9996,1,1,2,12,0.3,0.303,0.39,0.1343,49,305,38,871,121
9997,1,1,2,13,0.32,0.3333,0.36,0,58,325,24,652,41
9998,1,1,2,14,0.34,0.3485,0.31,0,68,331,58,840,130
9999,1,1,2,15,0.36,0.3485,0.29,0,72,353,12,642,113
10000,1,1,2,16,0.36,0.3333,0.32,0.2537,64,339,38,859,25
10001,1,1,2,17,0.36,0.3485,0.32,0.2239,46,287,43,756,61
10002,1,1,2,18,0.34,0.3182,0.36,0.2836,17,216,73,829,105
10003,1,1,2,19,0.34,0.3333,0.34,0.1642,13,143,9,512,89
10004,1,1,2,20,0.32,0.3182,0.42,0.1642,9,88,49,828,197
10005,1,1,2,21,0.3,0.303,0.45,0.1343,8,83,31,530,59
10006,1,1,2,22,0.3,0.2879,0.42,0.2239,3,71,73,882,124
10007,1,1,2,23,0.26,0.2576,0.56,0.1642,5,64,80,622,140
10008,1,1,2,0,0.26,0.2424,0.6,0.2537,2,29,14,535,59
10009,1,1,2,1,0.26,0.2576,0.65,0.2239,0,6,32,795,170
10010,1,1,2,2,0.26,0.2273,0.7,0.2985,0,4,88,507,134
10011,1,1,2,3,0.24,0.2424,0.75,0.1642,0,2,10,566,11
10012,1,1,2,4,0.22,0.2273,0.8,0.1343,0,1,59,503,195
10013,1,1,2,5,0.22,0.2273,0.8,0.1343,0,16,44,899,114
10014,1,1,2,6,0.24,0.2273,0.7,0.2537,1,90,24,751,210
10015,1,1,2,7,0.24,0.2273,0.6,0.2239,2,280,29,758,72
10016,1,1,2,8,0.24,0.2424,0.6,0,14,528,28,952,135
10017,1,1,2,9,0.26,0.2576,0.6,0.194,11,230,19,714,233
10018,1,1,2,10,0.32,0.303,0.45,0.2537,16,104,80,913,180
10019,1,1,2,11,0.36,0.3333,0.43,0.2537,11,103,12,685,70
10020,1,1,2,12,0.4,0.4091,0.37,0.2985,13,177,23,994,2
10021,1,1,2,13,0.4,0.4091,0.43,0.2836,23,182,32,722,5
10022,1,1,2,14,0.46,0.4545,0.36,0.2836,24,158,9,835,29
10023,1,1,2,15,0.52,0.5,0.25,0.4179,24,174,82,968,96
10024,1,1,2,16,0.54,0.5152,0.26,0.4478,20,286,39,621,183
10025,1,1,2,17,0.54,0.5152,0.24,0.4478,26,529,6,899,172
10026,1,1,2,18,0.52,0.5,0.27,0.4179,10,527,80,646,188
10027,1,1,2,19,0.5,0.4848,0.29,0.3881,16,334,90,842,56
10028,1,1,2,20,0.48,0.4697,0.33,0.3582,11,219,39,566,249
10029,1,1,2,21,0.46,0.4545,0.36,0.2836,14,195,91,819,41
10030,1,1,2,22,0.44,0.4394,0.44,0.2537,9,92,78,857,68
10031,1,1,2,23,0.42,0.4242,0.5,0.1642,6,56,3,509,152
10032,1,1,2,0,0.42,0.4242,0.54,0.1343,0,10,54,960,115
10033,1,1,2,1,0.38,0.3939,0.62,0.1642,0,6,95,600,36
10034,1,1,2,2,0.4,0.4091,0.54,0.1045,1,3,97,723,51
10035,1,1,2,3,0.4,0.4091,0.32,0.3582,0,6,80,837,38
10036,1,1,2,4,0.32,0.2879,0.42,0.3582,0,2,46,931,92
10037,1,1,2,5,0.32,0.2879,0.42,0.3582,1,21,63,813,140
10038,1,1,2,6,0.3,0.2727,0.45,0.3284,1,101,82,763,194
10039,1,1,2,7,0.28,0.2576,0.45,0.2985,12,325,19,592,135
10040,1,1,2,8,0.26,0.2424,0.48,0.2836,16,559,80,614,164
10041,1,1,2,9,0.28,0.2576,0.45,0.3582,7,232,98,614,79
10042,1,1,2,10,0.3,0.2727,0.42,0.2985,14,132,100,551,92
10043,1,1,2,11,0.34,0.3182,0.36,0.2537,8,163,88,724,188
10044,1,1,2,12,0.36,0.3485,0.34,0.1343,19,183,35,987,74
10045,1,1,2,13,0.36,0.3636,0.32,0.1045,16,190,77,544,240
10046,1,1,2,14,0.4,0.4091,0.28,0.1045,13,134,89,852,22
10047,1,1,2,15,0.42,0.4242,0.26,0.0896,17,166,21,991,190
10048,1,1,2,16,0.42,0.4242,0.28,0.0896,17,287,98,906,19
10049,1,1,2,17,0.42,0.4242,0.26,0.0896,33,530,93,674,171
10050,1,1,2,18,0.42,0.4242,0.28,0.1642,17,449,23,862,82
10051,1,1,2,19,0.42,0.4242,0.26,0,15,306,76,697,113
10052,1,1,2,20,0.4,0.4091,0.3,0.1343,2,204,8,790,124
10053,1,1,2,21,0.34,0.3485,0.46,0.1045,10,188,66,512,118
10054,1,1,2,22,0.34,0.3485,0.46,0.1045,6,101,71,927,35
10055,1,1,2,23,0.32,0.303,0.53,0.2239,4,65,99,527,8
10056,1,1,2,0,0.32,0.3333,0.53,0.1045,2,32,92,745,239
10057,1,1,2,1,0.32,0.3333,0.49,0.1045,0,6,85,561,31
10058,1,1,2,2,0.3,0.2879,0.56,0.2239,0,4,82,758,26
10059,1,1,2,3,0.28,0.303,0.7,0.0896,0,2,92,839,13
10060,1,1,2,5,0.26,0.2879,0.75,0.0896,0,29,55,659,228
10061,1,1,2,6,0.28,0.303,0.75,0.0896,4,104,64,798,162
10062,1,1,2,7,0.26,0.2727,0.81,0.1343,11,253,48,581,178
10063,1,1,2,8,0.28,0.2879,0.75,0.1045,2,116,58,926,182
10064,1,1,2,9,0.3,0.303,0.81,0.1642,5,38,87,922,7
10065,1,1,2,10,0.3,0.303,0.81,0.1642,0,10,48,603,24
10066,1,1,2,11,0.3,0.2879,0.87,0.194,1,10,17,617,198
10067,1,1,2,12,0.32,0.303,0.93,0.3284,1,70,8,933,185
10068,1,1,2,13,0.36,0.3333,0.93,0.3582,4,76,63,652,160
10069,1,1,2,14,0.36,0.3333,0.93,0.3582,2,56,39,583,14
10070,1,1,2,15,0.4,0.4091,0.82,0.2836,3,90,98,917,180
10071,1,1,2,16,0.4,0.4091,0.82,0.2239,5,167,89,765,164
10072,1,1,2,17,0.4,0.4091,0.87,0.1642,7,253,96,879,147
10073,1,1,2,18,0.4,0.4091,0.87,0,11,192,78,850,214
10074,1,1,2,19,0.4,0.4091,0.87,0.1045,0,102,10,523,76
10075,1,1,2,20,0.42,0.4242,0.88,0.1642,2,97,98,913,90
10076,1,1,2,21,0.42,0.4242,0.88,0.1642,0,39,13,831,152
10077,1,1,2,22,0.42,0.4242,0.94,0.2537,2,55,39,559,133
10078,1,1,2,23,0.42,0.4242,0.94,0.2537,3,33,24,760,240
