instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
9799,1,1,2,5,0.24,0.2576,0.7,0.0896,0,1,100
9800,1,1,2,6,0.24,0.2879,0.7,0,1,9,75
9801,1,1,2,7,0.24,0.2879,0.7,0,8,41,85
9802,1,1,2,8,0.22,0.2727,0.87,0,10,102,9
9803,1,1,2,9,0.22,0.2424,0.8,0.1045,22,138,37
9804,1,1,2,10,0.26,0.2727,0.81,0.1045,48,205,50
9805,1,1,2,11,0.32,0.3333,0.57,0.1343,102,286,19
9806,1,1,2,12,0.36,0.3485,0.43,0.194,128,369,83
9807,1,1,2,13,0.4,0.4091,0.43,0.2836,165,384,3
9808,1,1,2,14,0.44,0.4394,0.35,0.3582,183,427,74
9809,1,1,2,15,0.42,0.4242,0.41,0.2537,229,499,97
9810,1,1,2,16,0.44,0.4394,0.44,0.3284,186,404,29
9811,1,1,2,17,0.48,0.4697,0.36,0.2836,142,364,16
9812,1,1,2,18,0.46,0.4545,0.38,0.2985,70,246,8
9813,1,1,2,19,0.44,0.4394,0.44,0.1642,38,188,55
9814,1,1,2,20,0.44,0.4394,0.44,0.1642,25,148,11
9815,1,1,2,21,0.44,0.4394,0.33,0.2985,25,114,97
9816,1,1,2,22,0.4,0.4091,0.4,0.4478,17,118,17
9817,1,1,2,23,0.36,0.3333,0.4,0.3881,12,74,59
9818,1,1,2,0,0.34,0.303,0.39,0.3582,9,74,87
9819,1,1,2,1,0.32,0.303,0.39,0.2537,10,72,91
9820,1,1,2,2,0.3,0.2879,0.36,0.2836,3,48,32
9821,1,1,2,3,0.3,0.2879,0.36,0.2239,3,15,5
9822,1,1,2,4,0.28,0.2576,0.41,0.3881,0,3,67
9823,1,1,2,5,0.26,0.2273,0.48,0.2985,1,2,44
9824,1,1,2,6,0.24,0.2121,0.52,0.3284,0,5,42
9825,1,1,2,7,0.24,0.2121,0.52,0.2836,2,14,15
9826,1,1,2,8,0.24,0.2273,0.56,0.194,8,56,69
9827,1,1,2,9,0.24,0.2273,0.56,0.2537,20,93,41
9828,1,1,2,10,0.26,0.2424,0.52,0.2537,49,191,95
9829,1,1,2,11,0.26,0.2273,0.56,0.3284,82,226,54
9830,1,1,2,12,0.28,0.2727,0.52,0.2537,71,255,95
9831,1,1,2,13,0.3,0.303,0.49,0.1642,64,261,29
9832,1,1,2,14,0.32,0.3182,0.45,0.194,48,237,12
9833,1,1,2,15,0.3,0.2879,0.49,0.194,85,253,17
9834,1,1,2,16,0.32,0.303,0.45,0.2836,62,212,3
9835,1,1,2,17,0.3,0.2879,0.49,0.2537,22,157,67
9836,1,1,2,18,0.3,0.2727,0.49,0.3284,23,167,20
9837,1,1,2,19,0.3,0.2879,0.52,0.2537,18,119,67
9838,1,1,2,20,0.3,0.2879,0.52,0.2836,22,103,5
9839,1,1,2,21,0.26,0.2576,0.65,0.1642,3,36,19
9840,1,1,2,22,0.24,0.2576,0.75,0.0896,8,55,42
9841,1,1,2,23,0.22,0.2273,0.93,0.1642,5,35,19
9842,1,1,2,0,0.24,0.2576,0.87,0.0896,5,41,98
9843,1,1,2,1,0.24,0.2576,0.87,0.0896,3,15,30
9844,1,1,2,2,0.24,0.2576,0.87,0.0896,1,20,57
9845,1,1,2,3,0.24,0.2273,0.81,0.194,0,8,53
9846,1,1,2,5,0.24,0.2121,0.6,0.3582,0,6,39
9847,1,1,2,6,0.24,0.197,0.52,0.4179,1,10,49
9848,1,1,2,7,0.22,0.197,0.55,0.3284,2,44,69
9849,1,1,2,8,0.2,0.1818,0.59,0.3582,9,120,61
9850,1,1,2,9,0.2,0.1818,0.59,0.3582,12,110,98
9851,1,1,2,10,0.22,0.197,0.55,0.4478,30,143,44
9852,1,1,2,11,0.26,0.2273,0.48,0.3582,45,208,64
9853,1,1,2,12,0.28,0.2727,0.45,0.2239,65,281,90
9854,1,1,2,13,0.3,0.2879,0.42,0.2836,66,312,35
9855,1,1,2,14,0.32,0.3182,0.36,0.194,57,263,89
9856,1,1,2,15,0.34,0.3182,0.34,0.2239,54,289,84
9857,1,1,2,16,0.36,0.3788,0.29,0.1045,64,280,49
9858,1,1,2,17,0.38,0.3939,0.27,0.2537,27,253,4
9859,1,1,2,18,0.34,0.3182,0.34,0.2239,27,242,98
9860,1,1,2,19,0.34,0.3182,0.34,0.2239,8,172,9
9861,1,1,2,20,0.34,0.3333,0.34,0.194,9,126,77
9862,1,1,2,21,0.3,0.303,0.39,0.1642,8,98,94
9863,1,1,2,22,0.3,0.3182,0.45,0.0896,9,62,77
9864,1,1,2,23,0.3,0.3333,0.39,0,0,26,28
9865,1,1,2,0,0.26,0.303,0.65,0,1,12,52
9866,1,1,2,1,0.26,0.303,0.56,0,0,7,86
9867,1,1,2,2,0.24,0.2879,0.6,0,0,3,66
9868,1,1,2,4,0.22,0.2727,0.64,0,0,2,45
9869,1,1,2,5,0.2,0.2576,0.69,0,0,15,96
9870,1,1,2,6,0.2,0.2576,0.75,0,3,86,82
9871,1,1,2,7,0.22,0.2727,0.64,0,6,279,64
9872,1,1,2,8,0.2,0.2273,0.69,0.0896,5,464,42
9873,1,1,2,9,0.2,0.2273,0.75,0.1045,6,217,26
9874,1,1,2,10,0.24,0.2273,0.7,0.194,8,85,74
9875,1,1,2,11,0.26,0.2424,0.7,0.2836,5,86,60
9876,1,1,2,12,0.3,0.2727,0.56,0.3881,16,163,75
9877,1,1,2,13,0.34,0.303,0.49,0.4179,8,131,2
9878,1,1,2,14,0.32,0.2879,0.53,0.3881,16,124,24
9879,1,1,2,15,0.34,0.303,0.49,0.4179,23,160,73
9880,1,1,2,16,0.36,0.3333,0.46,0.4179,14,254,21
9881,1,1,2,17,0.38,0.3939,0.4,0.4478,21,432,41
9882,1,1,2,18,0.38,0.3939,0.4,0.4478,11,425,37
9883,1,1,2,19,0.36,0.3333,0.46,0.2985,5,304,17
9884,1,1,2,20,0.34,0.3182,0.53,0.2537,4,227,31
9885,1,1,2,21,0.34,0.3333,0.61,0.1642,7,154,23
9886,1,1,2,22,0.34,0.3333,0.71,0.194,3,100,39
9887,1,1,2,23,0.32,0.303,0.66,0.2239,1,47,100
9888,1,1,2,0,0.32,0.303,0.66,0.2239,5,24,72
9889,1,1,2,1,0.32,0.3333,0.7,0.1343,3,7,74
9890,1,1,2,2,0.34,0.3182,0.66,0.2836,1,6,26
9891,1,1,2,3,0.34,0.3182,0.71,0.2239,1,4,59
9892,1,1,2,4,0.34,0.3333,0.71,0.1642,0,2,2
9893,1,1,2,5,0.32,0.3333,0.7,0.1045,1,30,55
9894,1,1,2,6,0.32,0.3182,0.76,0.1642,5,90,27
9895,1,1,2,7,0.32,0.3333,0.76,0.0896,10,302,28
9896,1,1,2,8,0.3,0.3182,0.75,0.0896,9,576,94
9897,1,1,2,9,0.32,0.3333,0.7,0.0896,11,252,77
9898,1,1,2,10,0.34,0.3485,0.71,0.0896,17,139,42
9899,1,1,2,11,0.36,0.3485,0.66,0.1642,22,171,34
9900,1,1,2,12,0.4,0.4091,0.62,0.2836,21,207,50
9901,1,1,2,13,0.42,0.4242,0.54,0.2985,15,190,46
9902,1,1,2,14,0.44,0.4394,0.54,0.3284,35,177,43
9903,1,1,2,15,0.5,0.4848,0.31,0.4179,34,195,54
9904,1,1,2,16,0.52,0.5,0.29,0.4627,30,298,96
9905,1,1,2,17,0.52,0.5,0.32,0.3881,43,529,66
9906,1,1,2,18,0.48,0.4697,0.41,0.3284,42,525,18
9907,1,1,2,19,0.46,0.4545,0.44,0.2836,22,327,66
9908,1,1,2,20,0.44,0.4394,0.47,0.194,25,274,42
9909,1,1,2,21,0.48,0.4697,0.33,0.2836,19,239,81
9910,1,1,2,22,0.44,0.4394,0.47,0.2537,18,147,28
9911,1,1,2,23,0.46,0.4545,0.41,0.2836,5,62,60
9912,1,1,2,0,0.44,0.4394,0.47,0.2537,12,42,30
9913,1,1,2,1,0.44,0.4394,0.58,0.2836,3,15,95
9914,1,1,2,2,0.44,0.4394,0.62,0.2239,5,9,40
9915,1,1,2,3,0.44,0.4394,0.67,0.194,2,6,73
9916,1,1,2,4,0.4,0.4091,0.76,0.2239,0,1,33
9917,1,1,2,5,0.4,0.4091,0.76,0.2239,2,32,91
9918,1,1,2,6,0.36,0.3485,0.87,0.194,3,91,16
9919,1,1,2,7,0.36,0.3485,0.81,0.2239,9,326,51
9920,1,1,2,8,0.34,0.3333,0.87,0.194,11,560,93
9921,1,1,2,9,0.36,0.3333,0.81,0.2537,14,242,40
9922,1,1,2,10,0.42,0.4242,0.67,0.194,41,148,5
9923,1,1,2,11,0.48,0.4697,0.48,0.2836,54,182,70
9924,1,1,2,12,0.5,0.4848,0.42,0.2537,25,224,31
9925,1,1,2,13,0.52,0.5,0.39,0.194,30,218,1
9926,1,1,2,14,0.54,0.5152,0.37,0.2537,36,192,9
9927,1,1,2,15,0.54,0.5152,0.33,0.1343,46,217,12
9928,1,1,2,16,0.56,0.5303,0.32,0,45,343,21
9929,1,1,2,17,0.54,0.5152,0.32,0.1642,49,610,45
9930,1,1,2,18,0.54,0.5152,0.37,0.1343,36,522,79
9931,1,1,2,19,0.5,0.4848,0.39,0.0896,20,369,17
9932,1,1,2,20,0.46,0.4545,0.44,0.1343,23,269,59
9933,1,1,2,21,0.44,0.4394,0.51,0.2239,17,222,17
9934,1,1,2,22,0.44,0.4394,0.54,0.2537,19,137,7
9935,1,1,2,23,0.44,0.4394,0.54,0,14,85,48
9936,1,1,2,0,0.44,0.4394,0.58,0.0896,12,46,50
9937,1,1,2,1,0.44,0.4394,0.62,0.194,3,18,53
9938,1,1,2,2,0.42,0.4242,0.77,0.2836,1,5,74
9939,1,1,2,3,0.42,0.4242,0.82,0.1343,0,5,15
9940,1,1,2,4,0.4,0.4091,0.87,0.1343,0,2,82
9941,1,1,2,5,0.4,0.4091,0.87,0.194,1,26,21
9942,1,1,2,6,0.4,0.4091,0.87,0.1642,2,82,56
9943,1,1,2,7,0.4,0.4091,0.76,0.2239,7,272,93
9944,1,1,2,8,0.38,0.3939,0.76,0.3284,17,469,72
9945,1,1,2,9,0.36,0.3333,0.81,0.2537,15,244,4
9946,1,1,2,10,0.36,0.3485,0.81,0.1642,22,141,38
9947,1,1,2,11,0.36,0.3636,0.81,0.1045,27,163,90
9948,1,1,2,12,0.4,0.4091,0.76,0.1343,27,228,69
9949,1,1,2,13,0.42,0.4242,0.71,0.1045,30,183,17
9950,1,1,2,14,0.46,0.4545,0.67,0.1045,5,31,59
9951,1,1,2,15,0.4,0.4091,0.87,0.194,11,94,67
9952,1,1,2,16,0.4,0.4091,0.87,0.194,12,178,27
9953,1,1,2,17,0.42,0.4242,0.94,0.1045,14,256,1
9954,1,1,2,18,0.42,0.4242,0.94,0,11,300,14
9955,1,1,2,19,0.44,0.4394,0.88,0.1045,6,233,93
9956,1,1,2,20,0.44,0.4394,0.62,0.4179,8,167,63
9957,1,1,2,21,0.42,0.4242,0.35,0.806,1,152,27
9958,1,1,2,22,0.4,0.4091,0.37,0.5821,4,106,86
9959,1,1,2,23,0.38,0.3939,0.37,0.6866,10,86,86
9960,1,1,2,0,0.36,0.3333,0.43,0.3881,5,61,49
9961,1,1,2,1,0.34,0.303,0.42,0.3582,4,46,58
9962,1,1,2,2,0.32,0.303,0.45,0.2537,1,38,96
9963,1,1,2,3,0.3,0.2727,0.45,0.2985,0,7,92
9964,1,1,2,4,0.3,0.2727,0.42,0.3284,0,2,64
9965,1,1,2,5,0.3,0.2727,0.42,0.2985,0,3,26
9966,1,1,2,6,0.3,0.2727,0.42,0.2985,1,13,60
9967,1,1,2,7,0.28,0.2424,0.45,0.4478,3,23,77
9968,1,1,2,8,0.26,0.2273,0.48,0.2985,3,93,31
9969,1,1,2,9,0.22,0.197,0.75,0.3284,15,122,41
9970,1,1,2,10,0.26,0.2273,0.6,0.3582,24,183,52
9971,1,1,2,11,0.3,0.2576,0.39,0.6119,23,210,93
9972,1,1,2,12,0.32,0.2727,0.29,0.6567,41,258,97
9973,1,1,2,13,0.32,0.2879,0.31,0.4925,48,226,52
9974,1,1,2,14,0.32,0.2727,0.29,0.5522,35,216,55
9975,1,1,2,15,0.32,0.2879,0.29,0.4179,21,232,94
9976,1,1,2,16,0.32,0.2727,0.26,0.5821,32,195,56
9977,1,1,2,17,0.3,0.2727,0.33,0.3582,16,159,71
9978,1,1,2,18,0.3,0.2576,0.28,0.5821,7,133,70
9979,1,1,2,19,0.26,0.2121,0.33,0.4478,12,149,45
9980,1,1,2,20,0.26,0.2121,0.3,0.5522,10,105,14
9981,1,1,2,21,0.24,0.2121,0.35,0.3284,5,85,21
9982,1,1,2,22,0.24,0.197,0.38,0.4627,4,82,89
9983,1,1,2,23,0.24,0.197,0.41,0.4179,7,91,15
9984,1,1,2,0,0.24,0.2121,0.41,0.3582,7,70,30
9985,1,1,2,1,0.24,0.2121,0.44,0.3284,5,55,35
9986,1,1,2,2,0.24,0.2121,0.44,0.3284,5,42,79
9987,1,1,2,3,0.24,0.2273,0.41,0.194,0,21,99
9988,1,1,2,4,0.24,0.2273,0.41,0.194,1,6,73
9989,1,1,2,5,0.22,0.2121,0.44,0.2239,0,5,87
9990,1,1,2,6,0.22,0.197,0.44,0.3284,0,2,90
9991,1,1,2,7,0.2,0.1818,0.51,0.2985,2,22,83
9992,1,1,2,8,0.2,0.197,0.51,0.2537,2,59,35
9993,1,1,2,9,0.22,0.2121,0.47,0.2239,11,87,39
9994,1,1,2,10,0.26,0.2576,0.41,0.1642,27,188,8
9995,1,1,2,11,0.28,0.2576,0.41,0.2836,43,227,85
9996,1,1,2,12,0.3,0.303,0.39,0.1343,49,305,16
9997,1,1,2,13,0.32,0.3333,0.36,0,58,325,74
9998,1,1,2,14,0.34,0.3485,0.31,0,68,331,86
9999,1,1,2,15,0.36,0.3485,0.29,0,72,353,80
10000,1,1,2,16,0.36,0.3333,0.32,0.2537,64,339,87
10001,1,1,2,17,0.36,0.3485,0.32,0.2239,46,287,19
10002,1,1,2,18,0.34,0.3182,0.36,0.2836,17,216,76
10003,1,1,2,19,0.34,0.3333,0.34,0.1642,13,143,64
10004,1,1,2,20,0.32,0.3182,0.42,0.1642,9,88,5
10005,1,1,2,21,0.3,0.303,0.45,0.1343,8,83,1
10006,1,1,2,22,0.3,0.2879,0.42,0.2239,3,71,44
10007,1,1,2,23,0.26,0.2576,0.56,0.1642,5,64,68
10008,1,1,2,0,0.26,0.2424,0.6,0.2537,2,29,5
10009,1,1,2,1,0.26,0.2576,0.65,0.2239,0,6,56
10010,1,1,2,2,0.26,0.2273,0.7,0.2985,0,4,70
10011,1,1,2,3,0.24,0.2424,0.75,0.1642,0,2,74
10012,1,1,2,4,0.22,0.2273,0.8,0.1343,0,1,2
10013,1,1,2,5,0.22,0.2273,0.8,0.1343,0,16,57
10014,1,1,2,6,0.24,0.2273,0.7,0.2537,1,90,8
10015,1,1,2,7,0.24,0.2273,0.6,0.2239,2,280,60
10016,1,1,2,8,0.24,0.2424,0.6,0,14,528,100
10017,1,1,2,9,0.26,0.2576,0.6,0.194,11,230,7
10018,1,1,2,10,0.32,0.303,0.45,0.2537,16,104,21
10019,1,1,2,11,0.36,0.3333,0.43,0.2537,11,103,21
10020,1,1,2,12,0.4,0.4091,0.37,0.2985,13,177,14
10021,1,1,2,13,0.4,0.4091,0.43,0.2836,23,182,55
10022,1,1,2,14,0.46,0.4545,0.36,0.2836,24,158,30
10023,1,1,2,15,0.52,0.5,0.25,0.4179,24,174,32
10024,1,1,2,16,0.54,0.5152,0.26,0.4478,20,286,18
10025,1,1,2,17,0.54,0.5152,0.24,0.4478,26,529,9
10026,1,1,2,18,0.52,0.5,0.27,0.4179,10,527,98
10027,1,1,2,19,0.5,0.4848,0.29,0.3881,16,334,72
10028,1,1,2,20,0.48,0.4697,0.33,0.3582,11,219,75
10029,1,1,2,21,0.46,0.4545,0.36,0.2836,14,195,51
10030,1,1,2,22,0.44,0.4394,0.44,0.2537,9,92,8
10031,1,1,2,23,0.42,0.4242,0.5,0.1642,6,56,11
10032,1,1,2,0,0.42,0.4242,0.54,0.1343,0,10,59
10033,1,1,2,1,0.38,0.3939,0.62,0.1642,0,6,36
10034,1,1,2,2,0.4,0.4091,0.54,0.1045,1,3,12
10035,1,1,2,3,0.4,0.4091,0.32,0.3582,0,6,15
10036,1,1,2,4,0.32,0.2879,0.42,0.3582,0,2,94
10037,1,1,2,5,0.32,0.2879,0.42,0.3582,1,21,65
10038,1,1,2,6,0.3,0.2727,0.45,0.3284,1,101,99
10039,1,1,2,7,0.28,0.2576,0.45,0.2985,12,325,24
10040,1,1,2,8,0.26,0.2424,0.48,0.2836,16,559,49
10041,1,1,2,9,0.28,0.2576,0.45,0.3582,7,232,74
10042,1,1,2,10,0.3,0.2727,0.42,0.2985,14,132,71
10043,1,1,2,11,0.34,0.3182,0.36,0.2537,8,163,62
10044,1,1,2,12,0.36,0.3485,0.34,0.1343,19,183,65
10045,1,1,2,13,0.36,0.3636,0.32,0.1045,16,190,51
10046,1,1,2,14,0.4,0.4091,0.28,0.1045,13,134,48
10047,1,1,2,15,0.42,0.4242,0.26,0.0896,17,166,75
10048,1,1,2,16,0.42,0.4242,0.28,0.0896,17,287,44
10049,1,1,2,17,0.42,0.4242,0.26,0.0896,33,530,6
10050,1,1,2,18,0.42,0.4242,0.28,0.1642,17,449,28
10051,1,1,2,19,0.42,0.4242,0.26,0,15,306,33
10052,1,1,2,20,0.4,0.4091,0.3,0.1343,2,204,50
10053,1,1,2,21,0.34,0.3485,0.46,0.1045,10,188,60
10054,1,1,2,22,0.34,0.3485,0.46,0.1045,6,101,59
10055,1,1,2,23,0.32,0.303,0.53,0.2239,4,65,65
10056,1,1,2,0,0.32,0.3333,0.53,0.1045,2,32,91
10057,1,1,2,1,0.32,0.3333,0.49,0.1045,0,6,22
10058,1,1,2,2,0.3,0.2879,0.56,0.2239,0,4,88
10059,1,1,2,3,0.28,0.303,0.7,0.0896,0,2,58
10060,1,1,2,5,0.26,0.2879,0.75,0.0896,0,29,16
10061,1,1,2,6,0.28,0.303,0.75,0.0896,4,104,17
10062,1,1,2,7,0.26,0.2727,0.81,0.1343,11,253,10
10063,1,1,2,8,0.28,0.2879,0.75,0.1045,2,116,17
10064,1,1,2,9,0.3,0.303,0.81,0.1642,5,38,32
10065,1,1,2,10,0.3,0.303,0.81,0.1642,0,10,43
10066,1,1,2,11,0.3,0.2879,0.87,0.194,1,10,31
10067,1,1,2,12,0.32,0.303,0.93,0.3284,1,70,14
10068,1,1,2,13,0.36,0.3333,0.93,0.3582,4,76,55
10069,1,1,2,14,0.36,0.3333,0.93,0.3582,2,56,85
10070,1,1,2,15,0.4,0.4091,0.82,0.2836,3,90,8
10071,1,1,2,16,0.4,0.4091,0.82,0.2239,5,167,86
10072,1,1,2,17,0.4,0.4091,0.87,0.1642,7,253,26
10073,1,1,2,18,0.4,0.4091,0.87,0,11,192,64
10074,1,1,2,19,0.4,0.4091,0.87,0.1045,0,102,84
10075,1,1,2,20,0.42,0.4242,0.88,0.1642,2,97,53
10076,1,1,2,21,0.42,0.4242,0.88,0.1642,0,39,93
10077,1,1,2,22,0.42,0.4242,0.94,0.2537,2,55,87
10078,1,1,2,23,0.42,0.4242,0.94,0.2537,3,33,91
10079,1,1,3,0,0.42,0.4242,0.94,0,1,11,41
10080,1,1,3,1,0.46,0.4545,0.94,0.1045,0,12,38
10081,1,1,3,2,0.46,0.4545,0.94,0.2836,0,6,83
10082,1,1,3,3,0.46,0.4545,0.94,0.2239,0,3,47
10083,1,1,3,4,0.48,0.4697,0.88,0.194,0,5,94
10084,1,1,3,5,0.48,0.4697,0.88,0.1642,0,18,32
10085,1,1,3,6,0.42,0.4242,0.94,0,2,109,12
10086,1,1,3,7,0.44,0.4394,0.94,0.1343,8,304,80
10087,1,1,3,8,0.42,0.4242,0.94,0.1343,15,594,6
10088,1,1,3,9,0.46,0.4545,0.77,0.2537,5,286,100
10089,1,1,3,10,0.52,0.5,0.55,0.1642,11,133,99
10090,1,1,3,11,0.56,0.5303,0.43,0.194,19,168,82
10091,1,1,3,12,0.56,0.5303,0.37,0.2239,16,220,59
10092,1,1,3,13,0.58,0.5455,0.32,0.2537,24,211,89
10093,1,1,3,14,0.58,0.5455,0.35,0.2239,37,211,7
10094,1,1,3,15,0.6,0.6212,0.31,0.2537,31,223,5
10095,1,1,3,16,0.58,0.5455,0.32,0.2985,38,361,54
10096,1,1,3,17,0.56,0.5303,0.35,0.2985,49,600,100
10097,1,1,3,18,0.54,0.5152,0.34,0.3582,27,525,59
10098,1,1,3,19,0.48,0.4697,0.41,0.3284,11,328,82
10099,1,1,3,20,0.44,0.4394,0.44,0.4179,12,254,54
10100,1,1,3,21,0.42,0.4242,0.47,0.4627,7,197,43
10101,1,1,3,22,0.38,0.3939,0.5,0.2537,3,126,28
10102,1,1,3,23,0.36,0.3485,0.5,0.2239,9,85,41
10103,1,1,3,0,0.34,0.3333,0.53,0.1642,1,46,90
10104,1,1,3,1,0.34,0.3182,0.49,0.2239,2,20,94
10105,1,1,3,2,0.34,0.3182,0.53,0.2836,2,6,9
10106,1,1,3,3,0.32,0.3182,0.57,0.194,0,3,28
10107,1,1,3,4,0.32,0.3485,0.61,0,0,2,57
10108,1,1,3,5,0.3,0.3333,0.7,0,0,24,82
10109,1,1,3,6,0.3,0.3333,0.7,0,4,92,48
10110,1,1,3,7,0.3,0.3333,0.7,0,4,262,7
10111,1,1,3,8,0.28,0.303,0.75,0.0896,16,549,95
10112,1,1,3,9,0.3,0.3333,0.81,0,15,314,44
10113,1,1,3,10,0.36,0.3485,0.5,0.1642,14,132,62
10114,1,1,3,11,0.38,0.3939,0.46,0.194,40,194,34
10115,1,1,3,12,0.4,0.4091,0.43,0.1642,40,234,65
10116,1,1,3,13,0.42,0.4242,0.44,0.2239,31,222,33
10117,1,1,3,14,0.44,0.4394,0.44,0.2836,29,205,70
10118,1,1,3,15,0.42,0.4242,0.5,0.2985,5,78,25
10119,1,1,3,16,0.4,0.4091,0.58,0.2985,1,50,12
10120,1,1,3,17,0.36,0.3485,0.81,0.2239,5,128,67
10121,1,1,3,18,0.36,0.3485,0.87,0.194,6,160,26
10122,1,1,3,19,0.36,0.3485,0.87,0.194,12,174,64
10123,1,1,3,20,0.36,0.3485,0.87,0.194,7,100,76
10124,1,1,3,21,0.36,0.3636,0.87,0.0896,2,101,41
10125,1,1,3,22,0.36,0.3788,0.87,0,6,75,53
10126,1,1,3,23,0.36,0.3788,0.87,0,4,23,1
10127,1,1,3,0,0.36,0.3636,0.93,0.0896,1,22,36
10128,1,1,3,1,0.36,0.3788,0.93,0,0,44,90
10129,1,1,3,2,0.36,0.3636,0.93,0.0896,4,38,70
10130,1,1,3,3,0.36,0.3485,0.93,0.1642,1,21,84
10131,1,1,3,4,0.36,0.3485,0.93,0.194,0,2,32
10132,1,1,3,5,0.36,0.3636,0.93,0.0896,1,2,59
10133,1,1,3,6,0.36,0.3636,0.93,0.0896,1,7,47
10134,1,1,3,7,0.36,0.3485,0.93,0.1343,2,16,78
10135,1,1,3,8,0.36,0.3788,0.93,0,2,48,63
10136,1,1,3,9,0.38,0.3939,0.87,0.0896,7,94,14
10137,1,1,3,10,0.4,0.4091,0.87,0,31,168,56
10138,1,1,3,11,0.4,0.4091,0.87,0.0896,33,214,2
10139,1,1,3,12,0.42,0.4242,0.67,0.2537,47,299,81
10140,1,1,3,13,0.44,0.4394,0.51,0.2836,87,339,57
10141,1,1,3,14,0.46,0.4545,0.44,0.3582,151,430,23
10142,1,1,3,15,0.48,0.4697,0.29,0.2985,145,399,54
10143,1,1,3,16,0.5,0.4848,0.27,0.2985,167,467,96
10144,1,1,3,17,0.5,0.4848,0.23,0.3284,106,385,66
10145,1,1,3,18,0.5,0.4848,0.25,0.2537,53,303,19
10146,1,1,3,19,0.46,0.4545,0.33,0.1642,34,225,42
10147,1,1,3,20,0.44,0.4394,0.3,0.1343,28,149,84
10148,1,1,3,21,0.46,0.4545,0.19,0.3284,24,154,32
10149,1,1,3,22,0.44,0.4394,0.21,0.1343,19,134,66
10150,1,1,3,23,0.42,0.4242,0.24,0,12,106,89
10151,1,1,3,0,0.4,0.4091,0.3,0.3582,5,72,24
10152,1,1,3,1,0.38,0.3939,0.34,0.194,16,76,91
10153,1,1,3,2,0.36,0.3485,0.4,0.1642,14,80,12
10154,1,1,3,3,0.36,0.3485,0.43,0.1343,5,26,89
10155,1,1,3,4,0.34,0.3333,0.46,0.194,3,14,78
10156,1,1,3,5,0.34,0.3182,0.46,0.2239,0,5,30
10157,1,1,3,6,0.3,0.2727,0.52,0.2985,0,5,88
10158,1,1,3,7,0.3,0.2727,0.52,0.2985,2,23,60
10159,1,1,3,8,0.3,0.2727,0.52,0.3284,12,66,76
10160,1,1,3,9,0.3,0.2727,0.49,0.4478,14,118,80
10161,1,1,3,10,0.3,0.2727,0.49,0.3284,31,192,55
10162,1,1,3,11,0.32,0.2879,0.45,0.3881,64,256,38
10163,1,1,3,12,0.34,0.303,0.42,0.3582,71,327,97
10164,1,1,3,13,0.36,0.3333,0.37,0.3582,108,364,70
10165,1,1,3,14,0.36,0.3333,0.34,0.3582,106,332,6
10166,1,1,3,15,0.36,0.3182,0.32,0.5224,82,334,52
10167,1,1,3,16,0.36,0.3182,0.29,0.4925,68,299,66
10168,1,1,3,17,0.34,0.2879,0.31,0.5522,49,263,63
10169,1,1,3,18,0.32,0.2727,0.33,0.6119,20,184,79
10170,1,1,3,19,0.3,0.2576,0.36,0.4925,12,132,43
10171,1,1,3,20,0.28,0.2727,0.38,0.2537,8,88,8
10172,1,1,3,21,0.28,0.2727,0.36,0.2239,9,79,50
10173,1,1,3,22,0.26,0.2424,0.41,0.2537,9,62,94
10174,1,1,3,23,0.26,0.2576,0.41,0.194,2,26,80
10175,1,1,3,0,0.24,0.2273,0.44,0.194,2,17,9
10176,1,1,3,1,0.24,0.2424,0.48,0.1343,3,6,39
10177,1,1,3,2,0.24,0.2424,0.48,0.1343,1,4,60
10178,1,1,3,3,0.22,0.2273,0.51,0.1642,0,1,76
10179,1,1,3,4,0.2,0.2273,0.55,0.0896,0,1,64
10180,1,1,3,5,0.2,0.2273,0.55,0.0896,1,18,17
10181,1,1,3,6,0.18,0.197,0.59,0.1343,2,91,83
10182,1,1,3,7,0.18,0.197,0.59,0.1343,7,260,10
10183,1,1,3,8,0.2,0.2273,0.59,0.1045,13,428,17
10184,1,1,3,9,0.22,0.2576,0.6,0.0896,11,197,31
10185,1,1,3,10,0.24,0.2576,0.6,0,12,86,25
10186,1,1,3,11,0.26,0.2727,0.56,0.1343,17,103,61
10187,1,1,3,12,0.26,0.303,0.52,0,15,137,13
10188,1,1,3,13,0.26,0.2576,0.55,0.2985,11,120,83
10189,1,1,3,14,0.28,0.2576,0.57,0.3582,13,128,60
10190,1,1,3,15,0.3,0.2879,0.53,0.194,20,130,54
10191,1,1,3,16,0.3,0.2727,0.45,0.2985,30,210,59
10192,1,1,3,17,0.3,0.2727,0.45,0.2985,11,387,7
10193,1,1,3,18,0.28,0.2273,0.55,0.6567,12,375,22
10194,1,1,3,19,0.26,0.2576,0.53,0.2239,6,226,9
10195,1,1,3,20,0.26,0.2273,0.37,0.4627,8,179,95
10196,1,1,3,21,0.26,0.2273,0.37,0.3881,4,120,30
10197,1,1,3,22,0.24,0.2121,0.35,0.3284,2,78,60
10198,1,1,3,23,0.22,0.1818,0.37,0.5821,2,31,91
10199,1,1,3,0,0.22,0.2121,0.37,0.2985,0,8,1
10200,1,1,3,1,0.2,0.197,0.44,0.2537,0,6,17
10201,1,1,3,2,0.2,0.197,0.44,0.2239,0,4,90
10202,1,1,3,3,0.18,0.1667,0.51,0.2836,0,1,59
