instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
7167,4,0,10,5,0.22,0.2727,0.93,0,0,18,69,5832.0
7168,4,0,10,6,0.24,0.2879,0.87,0,4,86,50,636056.0
7169,4,0,10,7,0.24,0.2879,0.93,0,11,227,11,11697083.0
7170,4,0,10,8,0.28,0.3182,0.87,0,17,372,38,51478848.0
7171,4,0,10,9,0.32,0.3182,0.76,0.1642,14,211,46,9393931.0
7172,4,0,10,10,0.36,0.3485,0.57,0.1642,18,105,65,1157625.0
7173,4,0,10,11,0.4,0.4091,0.5,0.1343,31,128,8,2097152.0
7174,4,0,10,12,0.42,0.4242,0.44,0.2239,30,170,73,4913000.0
7175,4,0,10,13,0.44,0.4394,0.44,0.2239,24,152,59,3511808.0
7176,4,0,10,14,0.44,0.4394,0.47,0.2239,22,141,89,2803221.0
7177,4,0,10,15,0.44,0.4394,0.47,0.1642,27,168,61,4741632.0
7178,4,0,10,16,0.42,0.4242,0.54,0.1642,30,272,85,20123648.0
7179,4,0,10,17,0.42,0.4242,0.54,0.1343,44,486,78,114791256.0
7180,4,0,10,18,0.4,0.4091,0.66,0.0896,30,422,18,75151448.0
7181,4,0,10,19,0.4,0.4091,0.66,0.0896,12,238,33,13481272.0
7182,4,0,10,20,0.4,0.4091,0.66,0.0896,18,172,63,5088448.0
7183,4,0,10,21,0.36,0.3485,0.76,0.194,7,116,32,1560896.0
7184,4,0,10,22,0.36,0.3485,0.76,0.194,8,85,13,614125.0
7185,4,0,10,23,0.36,0.3485,0.76,0.194,6,52,93,140608.0
7186,4,0,11,0,0.36,0.3485,0.87,0.1642,3,21,3,9261.0
7187,4,0,11,1,0.36,0.3485,0.81,0.1343,3,11,28,1331.0
7188,4,0,11,2,0.36,0.3485,0.81,0.1642,1,4,94,64.0
7189,4,0,11,3,0.36,0.3485,0.81,0.1343,1,6,91,216.0
7190,4,0,11,4,0.34,0.3182,0.81,0.2239,1,8,16,512.0
7191,4,0,11,5,0.32,0.3182,0.81,0.194,0,18,66,5832.0
7192,4,0,11,6,0.32,0.3182,0.81,0.194,3,93,73,804357.0
7193,4,0,11,7,0.34,0.3333,0.76,0.194,8,254,84,16387064.0
7194,4,0,11,8,0.36,0.3333,0.71,0.2537,17,419,97,73560059.0
7195,4,0,11,9,0.4,0.4091,0.66,0.1642,16,222,90,10941048.0
7196,4,0,11,10,0.44,0.4394,0.62,0.1343,21,135,65,2460375.0
7197,4,0,11,11,0.46,0.4545,0.63,0.1045,16,117,31,1601613.0
7198,4,0,11,12,0.5,0.4848,0.48,0.0896,23,176,6,5451776.0
7199,4,0,11,13,0.48,0.4697,0.55,0.194,20,167,92,4657463.0
7200,4,0,11,14,0.5,0.4848,0.48,0.2537,32,150,33,3375000.0
7201,4,0,11,15,0.5,0.4848,0.45,0.1343,38,186,18,6434856.0
7202,4,0,11,16,0.48,0.4697,0.44,0.1642,46,298,92,26463592.0
7203,4,0,11,17,0.44,0.4394,0.54,0.1642,36,506,20,129554216.0
7204,4,0,11,18,0.42,0.4242,0.58,0.1045,39,460,63,97336000.0
7205,4,0,11,19,0.42,0.4242,0.58,0.0896,39,313,81,30664297.0
7206,4,0,11,20,0.4,0.4091,0.71,0,18,209,4,9129329.0
7207,4,0,11,21,0.36,0.3788,0.81,0,13,127,6,2048383.0
7208,4,0,11,22,0.36,0.3788,0.81,0,5,96,47,884736.0
7209,4,0,11,23,0.34,0.3636,0.87,0,11,72,24,373248.0
7210,4,0,11,0,0.32,0.3485,0.87,0,0,19,84,6859.0
7211,4,0,11,1,0.3,0.3333,0.87,0,2,10,49,1000.0
7212,4,0,11,2,0.3,0.3333,0.87,0,0,2,100,8.0
7213,4,0,11,3,0.3,0.3333,0.75,0,0,2,100,8.0
7214,4,0,11,4,0.3,0.3333,0.87,0,0,4,52,64.0
7215,4,0,11,5,0.3,0.3333,0.81,0,0,27,87,19683.0
7216,4,0,11,6,0.3,0.3333,0.81,0,1,92,53,778688.0
7217,4,0,11,7,0.3,0.3333,0.81,0,11,251,66,15813251.0
7218,4,0,11,8,0.32,0.3485,0.87,0,20,472,2,105154048.0
7219,4,0,11,9,0.34,0.3636,0.87,0,15,228,13,11852352.0
7220,4,0,11,10,0.4,0.4091,0.71,0.0896,25,133,28,2352637.0
7221,4,0,11,11,0.42,0.4242,0.71,0.1343,27,144,17,2985984.0
7222,4,0,11,12,0.46,0.4545,0.55,0.1642,32,189,37,6751269.0
7223,4,0,11,13,0.48,0.4697,0.48,0.1642,22,161,36,4173281.0
7224,4,0,11,14,0.5,0.4848,0.45,0.1642,40,172,87,5088448.0
7225,4,0,11,15,0.48,0.4697,0.51,0.1642,26,187,31,6539203.0
7226,4,0,11,16,0.48,0.4697,0.51,0.1045,35,266,14,18821096.0
7227,4,0,11,17,0.44,0.4394,0.62,0.194,30,553,22,169112377.0
7228,4,0,11,18,0.42,0.4242,0.71,0.1642,31,479,44,109902239.0
7229,4,0,11,19,0.4,0.4091,0.76,0.1343,25,282,82,22425768.0
7230,4,0,11,20,0.4,0.4091,0.66,0.1343,5,182,22,6028568.0
7231,4,0,11,21,0.38,0.3939,0.71,0.1343,13,168,67,4741632.0
7232,4,0,11,22,0.36,0.3485,0.71,0.1343,7,106,6,1191016.0
7233,4,0,11,23,0.36,0.3636,0.76,0.0896,3,57,42,185193.0
7234,4,0,11,0,0.36,0.3636,0.76,0.0896,3,31,55,29791.0
7235,4,0,11,1,0.34,0.3333,0.81,0.1343,3,15,63,3375.0
7236,4,0,11,2,0.34,0.3333,0.76,0.1343,2,7,54,343.0
7237,4,0,11,3,0.34,0.3333,0.81,0.1343,1,5,35,125.0
7238,4,0,11,4,0.32,0.3333,0.81,0.0896,1,4,78,64.0
7239,4,0,11,5,0.32,0.3333,0.81,0.1343,1,28,99,21952.0
7240,4,0,11,6,0.34,0.3333,0.76,0.194,3,99,10,970299.0
7241,4,0,11,7,0.32,0.3333,0.81,0.0896,12,292,66,24897088.0
7242,4,0,11,8,0.34,0.3485,0.81,0.0896,8,402,74,64964808.0
7243,4,0,11,9,0.36,0.3485,0.81,0.194,9,164,37,4410944.0
7244,4,0,11,10,0.4,0.4091,0.76,0.194,12,110,12,1331000.0
7245,4,0,11,11,0.44,0.4394,0.67,0.194,12,120,38,1728000.0
7246,4,0,11,12,0.5,0.4848,0.51,0.194,17,179,12,5735339.0
7247,4,0,11,13,0.52,0.5,0.48,0.2537,19,169,39,4826809.0
7248,4,0,11,14,0.52,0.5,0.52,0.1642,32,152,14,3511808.0
7249,4,0,11,15,0.52,0.5,0.52,0.1642,24,162,45,4251528.0
7250,4,0,11,16,0.52,0.5,0.48,0.194,33,267,79,19034163.0
7251,4,0,11,17,0.48,0.4697,0.55,0.0896,33,498,75,123505992.0
7252,4,0,11,18,0.46,0.4545,0.63,0.1343,24,433,23,81182737.0
7253,4,0,11,19,0.44,0.4394,0.67,0.0896,18,252,32,16003008.0
7254,4,0,11,20,0.42,0.4242,0.71,0.1045,11,209,71,9129329.0
7255,4,0,11,21,0.4,0.4091,0.76,0.1343,4,144,82,2985984.0
7256,4,0,11,22,0.4,0.4091,0.82,0,21,137,25,2571353.0
7257,4,0,11,23,0.4,0.4091,0.82,0.0896,15,95,37,857375.0
7258,4,0,11,0,0.4,0.4091,0.82,0,11,43,57,79507.0
7259,4,0,11,1,0.4,0.4091,0.82,0,1,17,88,4913.0
7260,4,0,11,2,0.4,0.4091,0.76,0,2,10,19,1000.0
7261,4,0,11,3,0.38,0.3939,0.87,0.1642,1,8,91,512.0
7262,4,0,11,4,0.38,0.3939,0.87,0.0896,1,7,20,343.0
7263,4,0,11,5,0.38,0.3939,0.87,0,0,23,47,12167.0
7264,4,0,11,6,0.38,0.3939,0.87,0.0896,2,66,34,287496.0
7265,4,0,11,7,0.4,0.4091,0.86,0.2239,10,245,6,14706125.0
7266,4,0,11,8,0.4,0.4091,0.87,0.3582,8,395,23,61629875.0
7267,4,0,11,9,0.42,0.4242,0.71,0.4627,15,254,85,16387064.0
7268,4,0,11,10,0.42,0.4242,0.71,0.3284,19,134,39,2406104.0
7269,4,0,11,11,0.44,0.4394,0.67,0.4478,34,162,63,4251528.0
7270,4,0,11,12,0.48,0.4697,0.55,0.4925,44,197,69,7645373.0
7271,4,0,11,13,0.44,0.4394,0.51,0.4179,33,194,32,7301384.0
7272,4,0,11,14,0.44,0.4394,0.47,0.2985,54,201,12,8120601.0
7273,4,0,11,15,0.46,0.4545,0.44,0.3881,45,237,14,13312053.0
7274,4,0,11,16,0.46,0.4545,0.36,0.3881,53,290,45,24389000.0
7275,4,0,11,17,0.42,0.4242,0.38,0.3582,42,480,43,110592000.0
7276,4,0,11,18,0.42,0.4242,0.32,0.4627,35,374,31,52313624.0
7277,4,0,11,19,0.4,0.4091,0.37,0.3582,14,196,54,7529536.0
7278,4,0,11,20,0.36,0.3333,0.43,0.2836,15,186,57,6434856.0
7279,4,0,11,21,0.34,0.3182,0.46,0.2537,8,123,4,1860867.0
7280,4,0,11,22,0.34,0.303,0.46,0.3284,6,115,13,1520875.0
7281,4,0,11,23,0.32,0.303,0.49,0.3284,17,89,48,704969.0
7282,4,0,11,0,0.32,0.2879,0.45,0.3582,4,52,57,140608.0
7283,4,0,11,1,0.32,0.303,0.45,0.2985,5,62,100,238328.0
7284,4,0,11,2,0.3,0.2727,0.52,0.3284,7,31,37,29791.0
7285,4,0,11,3,0.3,0.2727,0.52,0.2985,0,8,74,512.0
7286,4,0,11,4,0.28,0.2576,0.56,0.3284,3,8,57,512.0
7287,4,0,11,5,0.26,0.2273,0.6,0.3284,0,2,13,8.0
7288,4,0,11,6,0.26,0.2424,0.6,0.2537,3,23,50,12167.0
7289,4,0,11,7,0.26,0.2424,0.6,0.2836,3,34,99,39304.0
7290,4,0,11,8,0.28,0.2576,0.56,0.3284,4,84,20,592704.0
7291,4,0,11,9,0.3,0.2727,0.56,0.2985,30,141,74,2803221.0
7292,4,0,11,10,0.32,0.303,0.53,0.2537,56,227,5,11697083.0
7293,4,0,11,11,0.36,0.3636,0.46,0.1045,69,238,74,13481272.0
7294,4,0,11,12,0.36,0.3485,0.46,0.1642,137,372,2,51478848.0
7295,4,0,11,13,0.4,0.4091,0.37,0.1045,148,355,19,44738875.0
7296,4,0,11,14,0.42,0.4242,0.35,0.1343,159,386,65,57512456.0
7297,4,0,11,15,0.4,0.4091,0.37,0.194,141,343,100,40353607.0
7298,4,0,11,16,0.4,0.4091,0.4,0.2239,128,335,54,37595375.0
7299,4,0,11,17,0.38,0.3939,0.4,0.1642,100,334,14,37259704.0
7300,4,0,11,18,0.36,0.3636,0.5,0.0896,52,237,92,13312053.0
7301,4,0,11,19,0.34,0.3636,0.53,0,45,204,46,8489664.0
7302,4,0,11,20,0.32,0.3485,0.66,0,29,165,48,4492125.0
7303,4,0,11,21,0.32,0.3485,0.66,0,19,118,84,1643032.0
7304,4,0,11,22,0.3,0.3333,0.65,0,10,82,31,551368.0
7305,4,0,11,23,0.28,0.3182,0.7,0,4,85,83,614125.0
7306,4,0,11,0,0.28,0.3182,0.75,0,10,75,11,421875.0
7307,4,0,11,1,0.26,0.303,0.81,0,11,115,6,1520875.0
7308,4,0,11,2,0.26,0.303,0.81,0,6,29,25,24389.0
7309,4,0,11,3,0.24,0.2879,0.87,0,5,9,81,729.0
7310,4,0,11,4,0.24,0.2879,0.87,0,0,6,12,216.0
7311,4,0,11,5,0.24,0.2424,0.87,0.1343,0,5,39,125.0
7312,4,0,11,6,0.26,0.2879,0.81,0.0896,5,16,23,4096.0
7313,4,0,11,7,0.26,0.2727,0.87,0.1045,4,28,61,21952.0
7314,4,0,11,8,0.28,0.303,0.87,0.0896,19,90,87,729000.0
7315,4,0,11,9,0.3,0.3182,0.75,0.0896,36,170,86,4913000.0
7316,4,0,11,10,0.36,0.3636,0.66,0.0896,76,262,55,17984728.0
7317,4,0,11,11,0.42,0.4242,0.58,0.0896,104,320,68,32768000.0
7318,4,0,11,12,0.44,0.4394,0.54,0,120,346,25,41421736.0
7319,4,0,11,13,0.46,0.4545,0.51,0.1642,105,314,29,30959144.0
7320,4,0,11,14,0.46,0.4545,0.55,0.194,101,320,6,32768000.0
7321,4,0,11,15,0.48,0.4697,0.51,0.194,96,306,81,28652616.0
7322,4,0,11,16,0.46,0.4545,0.55,0.2239,84,347,83,41781923.0
7323,4,0,11,17,0.44,0.4394,0.62,0.1642,71,256,82,16777216.0
7324,4,0,11,18,0.42,0.4242,0.71,0.1045,39,185,37,6331625.0
7325,4,0,11,19,0.38,0.3939,0.76,0.194,21,151,8,3442951.0
7326,4,0,11,20,0.36,0.3636,0.81,0.1045,16,116,64,1560896.0
7327,4,0,11,21,0.36,0.3636,0.81,0.0896,11,88,29,681472.0
7328,4,0,11,22,0.36,0.3788,0.87,0,5,45,39,91125.0
7329,4,0,11,23,0.34,0.3485,0.87,0.0896,7,50,10,125000.0
7330,4,0,11,0,0.34,0.3636,0.87,0,1,15,64,3375.0
7331,4,0,11,1,0.34,0.3636,0.87,0,2,8,47,512.0
7332,4,0,11,2,0.32,0.3485,0.93,0,0,2,13,8.0
7333,4,0,11,3,0.32,0.3485,0.93,0,0,3,36,27.0
7334,4,0,11,4,0.32,0.3485,0.93,0,2,6,74,216.0
7335,4,0,11,5,0.3,0.3333,0.93,0,1,26,91,17576.0
7336,4,0,11,6,0.28,0.3182,0.93,0,2,99,100,970299.0
7337,4,0,11,7,0.28,0.3182,0.93,0,6,311,98,30080231.0
7338,4,0,11,8,0.3,0.3182,1,0.0896,13,410,36,68921000.0
7339,4,0,11,9,0.34,0.3333,1,0.1343,18,174,80,5268024.0
7340,4,0,11,10,0.36,0.3485,0.93,0.1343,28,123,86,1860867.0
7341,4,0,11,11,0.42,0.4242,0.77,0.1045,28,128,82,2097152.0
7342,4,0,11,12,0.46,0.4545,0.67,0,21,179,16,5735339.0
7343,4,0,11,13,0.54,0.5152,0.49,0.0896,32,189,27,6751269.0
7344,4,0,11,14,0.56,0.5303,0.37,0.1642,30,145,99,3048625.0
7345,4,0,11,15,0.56,0.5303,0.37,0.1045,38,170,85,4913000.0
7346,4,0,11,16,0.52,0.5,0.45,0,40,295,3,25672375.0
7347,4,0,11,17,0.5,0.4848,0.45,0.1642,39,528,10,147197952.0
7348,4,0,11,18,0.46,0.4545,0.59,0.1045,18,425,1,76765625.0
7349,4,0,11,19,0.46,0.4545,0.59,0,20,300,25,27000000.0
7350,4,0,11,20,0.4,0.4091,0.71,0,17,204,78,8489664.0
7351,4,0,11,21,0.38,0.3939,0.82,0.1045,10,139,25,2685619.0
7352,4,0,11,22,0.36,0.3636,0.81,0.0896,6,108,93,1259712.0
7353,4,0,11,23,0.36,0.3636,0.87,0.0896,1,48,42,110592.0
7354,4,0,11,0,0.34,0.3485,0.87,0.0896,0,18,22,5832.0
7355,4,0,11,1,0.32,0.3333,0.93,0.1045,3,11,47,1331.0
7356,4,0,11,2,0.32,0.3485,0.87,0,0,1,18,1.0
7357,4,0,11,3,0.32,0.3485,0.87,0,0,3,34,27.0
7358,4,0,11,4,0.3,0.3333,0.87,0,0,4,39,64.0
7359,4,0,11,5,0.3,0.3182,0.87,0.0896,1,18,33,5832.0
7360,4,0,11,6,0.3,0.3333,0.87,0,3,99,45,970299.0
7361,4,0,11,7,0.3,0.3182,0.87,0.1045,7,323,23,33698267.0
7362,4,0,11,8,0.32,0.3333,0.93,0.1045,11,466,1,101194696.0
7363,4,0,11,9,0.36,0.3788,0.87,0,14,191,57,6967871.0
7364,4,0,11,10,0.42,0.4242,0.71,0.0896,25,129,77,2146689.0
7365,4,0,11,11,0.46,0.4545,0.63,0.1343,21,147,39,3176523.0
7366,4,0,11,12,0.52,0.5,0.52,0.1343,28,203,62,8365427.0
7367,4,0,11,13,0.54,0.5152,0.49,0.1642,31,196,55,7529536.0
7368,4,0,11,14,0.56,0.5303,0.46,0.1045,32,161,87,4173281.0
7369,4,0,11,15,0.58,0.5455,0.46,0.1045,33,188,77,6644672.0
7370,4,0,11,16,0.56,0.5303,0.46,0.1343,39,289,4,24137569.0
7371,4,0,11,17,0.52,0.5,0.43,0.1642,40,499,11,124251499.0
7372,4,0,11,18,0.48,0.4697,0.55,0.1343,30,462,57,98611128.0
7373,4,0,11,19,0.46,0.4545,0.59,0,14,278,44,21484952.0
7374,4,0,11,20,0.4,0.4091,0.76,0,12,181,32,5929741.0
7375,4,0,11,21,0.4,0.4091,0.76,0,16,182,61,6028568.0
7376,4,0,11,22,0.36,0.3788,0.87,0,13,108,1,1259712.0
7377,4,0,11,23,0.36,0.3788,0.81,0,3,48,64,110592.0
7378,4,0,11,0,0.36,0.3788,0.87,0,0,13,63,2197.0
7379,4,0,11,1,0.34,0.3636,0.87,0,0,10,17,1000.0
7380,4,0,11,2,0.32,0.3485,0.93,0,0,5,15,125.0
7381,4,0,11,3,0.32,0.3485,0.93,0,0,4,24,64.0
7382,4,0,11,4,0.32,0.3485,0.87,0,0,4,4,64.0
7383,4,0,11,5,0.3,0.3333,0.87,0,0,28,98,21952.0
7384,4,0,11,6,0.3,0.3333,0.87,0,0,98,41,941192.0
7385,4,0,11,7,0.3,0.3333,0.87,0,0,300,7,27000000.0
7386,4,0,11,8,0.32,0.3485,0.93,0,19,456,76,94818816.0
7387,4,0,11,9,0.34,0.3636,0.93,0,22,219,92,10503459.0
7388,4,0,11,10,0.4,0.4091,0.76,0.1045,16,105,62,1157625.0
7389,4,0,11,11,0.46,0.4545,0.67,0.1642,21,152,56,3511808.0
7390,4,0,11,12,0.5,0.4848,0.51,0.1642,24,180,2,5832000.0
7391,4,0,11,13,0.5,0.4848,0.51,0.1642,31,167,52,4657463.0
7392,4,0,11,14,0.52,0.5,0.48,0.1642,26,179,98,5735339.0
7393,4,0,11,15,0.52,0.5,0.45,0.2239,21,151,56,3442951.0
7394,4,0,11,16,0.52,0.5,0.48,0.194,24,281,94,22188041.0
7395,4,0,11,17,0.46,0.4545,0.63,0.1045,27,485,48,114084125.0
7396,4,0,11,18,0.44,0.4394,0.67,0.1045,21,408,66,67917312.0
7397,4,0,11,19,0.44,0.4394,0.72,0.1045,12,304,13,28094464.0
7398,4,0,11,20,0.44,0.4394,0.77,0,18,219,35,10503459.0
7399,4,0,11,21,0.4,0.4091,0.87,0,9,161,53,4173281.0
7400,4,0,11,22,0.4,0.4091,0.87,0,9,114,62,1481544.0
7401,4,0,11,23,0.38,0.3939,0.87,0,5,66,70,287496.0
7402,4,0,11,0,0.4,0.4091,0.87,0,0,24,52,13824.0
7403,4,0,11,1,0.4,0.4091,0.87,0,1,11,32,1331.0
7404,4,0,11,2,0.38,0.3939,0.94,0,0,5,4,125.0
7405,4,0,11,3,0.38,0.3939,0.94,0.0896,0,11,97,1331.0
7406,4,0,11,4,0.38,0.3939,0.94,0.0896,1,3,90,27.0
7407,4,0,11,5,0.36,0.3485,1,0.1343,1,23,41,12167.0
7408,4,0,11,6,0.36,0.3485,1,0.1343,4,114,29,1481544.0
7409,4,0,11,7,0.38,0.3939,0.94,0.1642,6,272,74,20123648.0
7410,4,0,11,8,0.4,0.4091,0.94,0.0896,18,436,56,82881856.0
7411,4,0,11,9,0.42,0.4242,0.94,0.1045,23,211,8,9393931.0
7412,4,0,11,10,0.44,0.4394,0.88,0.2239,17,117,76,1601613.0
7413,4,0,11,11,0.46,0.4545,0.67,0.3881,9,108,0,1259712.0
7414,4,0,11,12,0.42,0.4242,0.67,0.3582,18,167,90,4657463.0
7415,4,0,11,13,0.36,0.3333,0.81,0.3582,9,96,33,884736.0
7416,4,0,11,14,0.36,0.3333,0.87,0.2836,6,64,94,262144.0
7417,4,0,11,15,0.36,0.3333,0.81,0.2985,5,62,100,238328.0
7418,4,0,11,16,0.36,0.3485,0.81,0.2239,6,73,54,389017.0
7419,4,0,11,17,0.36,0.3485,0.81,0.2239,9,177,7,5545233.0
7420,4,0,11,18,0.36,0.3485,0.81,0.1642,10,273,78,20346417.0
7421,4,0,11,19,0.36,0.3485,0.71,0.2239,19,211,41,9393931.0
7422,4,0,11,20,0.36,0.3333,0.62,0.2836,8,168,36,4741632.0
7423,4,0,11,21,0.36,0.3333,0.57,0.2537,6,136,10,2515456.0
7424,4,0,11,22,0.36,0.3333,0.53,0.2836,5,89,27,704969.0
7425,4,0,11,23,0.34,0.3333,0.57,0.1642,9,82,96,551368.0
7426,4,0,11,0,0.34,0.3182,0.53,0.2537,10,66,35,287496.0
7427,4,0,11,1,0.32,0.303,0.57,0.3284,3,19,0,6859.0
7428,4,0,11,2,0.32,0.2879,0.57,0.2836,1,11,34,1331.0
7429,4,0,11,3,0.3,0.2879,0.61,0.194,0,6,34,216.0
7430,4,0,11,4,0.3,0.2879,0.61,0.194,0,8,84,512.0
7431,4,0,11,5,0.3,0.2879,0.49,0.2537,0,13,48,2197.0
7432,4,0,11,6,0.28,0.2576,0.45,0.3284,0,46,56,97336.0
7433,4,0,11,7,0.28,0.2727,0.45,0.2537,5,121,91,1771561.0
7434,4,0,11,8,0.3,0.2727,0.42,0.3582,9,258,61,17173512.0
7435,4,0,11,9,0.32,0.2879,0.45,0.4478,15,201,46,8120601.0
7436,4,0,11,10,0.32,0.2727,0.42,0.5522,38,200,38,8000000.0
7437,4,0,11,11,0.34,0.2879,0.42,0.4925,20,170,31,4913000.0
7438,4,0,11,12,0.34,0.2879,0.42,0.4627,41,239,63,13651919.0
7439,4,0,11,13,0.38,0.3939,0.37,0.5522,57,236,98,13144256.0
7440,4,0,11,14,0.38,0.3939,0.37,0.4627,64,247,10,15069223.0
7441,4,0,11,15,0.36,0.3333,0.37,0.4179,29,216,89,10077696.0
7442,4,0,11,16,0.36,0.3333,0.34,0.3284,49,238,28,13481272.0
7443,4,0,11,17,0.34,0.303,0.39,0.3284,24,310,0,29791000.0
7444,4,0,11,18,0.34,0.3182,0.39,0.2537,23,208,59,8998912.0
7445,4,0,11,19,0.32,0.3182,0.39,0.1642,17,199,66,7880599.0
7446,4,0,11,20,0.32,0.3182,0.39,0.194,12,109,90,1295029.0
7447,4,0,11,21,0.3,0.303,0.45,0.1642,4,83,31,571787.0
7448,4,0,11,22,0.32,0.3182,0.39,0.194,13,91,44,753571.0
7449,4,0,11,23,0.3,0.3182,0.45,0.0896,6,73,25,389017.0
7450,4,0,11,0,0.24,0.2424,0.6,0.1343,12,64,89,262144.0
7451,4,0,11,1,0.24,0.2424,0.6,0.1343,9,54,28,157464.0
7452,4,0,11,2,0.24,0.2576,0.65,0.0896,7,46,91,97336.0
7453,4,0,11,3,0.24,0.2424,0.7,0.1343,4,17,30,4913.0
7454,4,0,11,4,0.2,0.2121,0.8,0.1343,0,7,38,343.0
7455,4,0,11,5,0.22,0.2576,0.75,0.0896,1,4,90,64.0
7456,4,0,11,6,0.22,0.2273,0.75,0.1642,0,7,97,343.0
7457,4,0,11,7,0.22,0.2273,0.75,0.194,3,27,85,19683.0
7458,4,0,11,8,0.26,0.2576,0.7,0.194,14,101,24,1030301.0
7459,4,0,11,9,0.3,0.303,0.61,0.1642,18,160,19,4096000.0
7460,4,0,11,10,0.34,0.3182,0.61,0.2836,62,232,15,12487168.0
7461,4,0,11,11,0.38,0.3939,0.54,0.2836,102,315,99,31255875.0
7462,4,0,11,12,0.44,0.4394,0.44,0.2836,142,366,5,49027896.0
7463,4,0,11,13,0.48,0.4697,0.36,0.2836,128,353,30,43986977.0
7464,4,0,11,14,0.5,0.4848,0.36,0.2985,191,435,47,82312875.0
7465,4,0,11,15,0.52,0.5,0.29,0.2836,165,386,15,57512456.0
7466,4,0,11,16,0.52,0.5,0.32,0.2537,137,361,97,47045881.0
7467,4,0,11,17,0.5,0.4848,0.34,0.2537,92,285,39,23149125.0
7468,4,0,11,18,0.42,0.4242,0.58,0.194,53,203,26,8365427.0
7469,4,0,11,19,0.42,0.4242,0.5,0.2537,32,171,65,5000211.0
7470,4,0,11,20,0.42,0.4242,0.5,0.2836,31,132,1,2299968.0
7471,4,0,11,21,0.42,0.4242,0.47,0.2836,19,122,1,1815848.0
7472,4,0,11,22,0.42,0.4242,0.47,0.2537,30,118,73,1643032.0
7473,4,0,11,23,0.4,0.4091,0.58,0.1642,23,101,61,1030301.0
7474,4,0,11,0,0.4,0.4091,0.58,0.194,12,73,19,389017.0
7475,4,0,11,1,0.36,0.3485,0.66,0.194,13,71,36,357911.0
7476,4,0,11,2,0.36,0.3636,0.57,0.1045,9,57,43,185193.0
7477,4,0,11,3,0.36,0.3485,0.62,0.1343,8,28,63,21952.0
7478,4,0,11,4,0.36,0.3485,0.62,0.1343,1,6,6,216.0
7479,4,0,11,5,0.34,0.3333,0.61,0.1642,2,5,76,125.0
7480,4,0,11,6,0.34,0.3333,0.66,0.1343,5,23,75,12167.0
7481,4,0,11,7,0.34,0.3182,0.66,0.2239,13,43,57,79507.0
7482,4,0,11,8,0.34,0.3485,0.66,0.0896,24,79,94,493039.0
7483,4,0,11,9,0.4,0.4091,0.54,0.2836,38,135,16,2460375.0
7484,4,0,11,10,0.44,0.4394,0.44,0.3284,63,241,79,13997521.0
7485,4,0,11,11,0.46,0.4545,0.4,0.4179,108,295,69,25672375.0
7486,4,0,11,12,0.52,0.5,0.29,0.4179,112,354,70,44361864.0
7487,4,0,11,13,0.52,0.5,0.29,0.4179,105,339,78,38958219.0
7488,4,0,11,14,0.54,0.5152,0.28,0.4925,108,371,94,51064811.0
7489,4,0,11,15,0.5,0.4848,0.42,0.3284,89,310,2,29791000.0
7490,4,0,11,16,0.54,0.5152,0.28,0.3881,93,319,87,32461759.0
7491,4,0,11,17,0.52,0.5,0.27,0.3284,44,231,60,12326391.0
7492,4,0,11,18,0.52,0.5,0.27,0.3284,35,190,66,6859000.0
7493,4,0,11,19,0.5,0.4848,0.29,0.3582,36,157,12,3869893.0
7494,4,0,11,20,0.5,0.4848,0.31,0.3582,24,139,39,2685619.0
7495,4,0,11,21,0.48,0.4697,0.36,0.2537,19,95,60,857375.0
7496,4,0,11,22,0.48,0.4697,0.41,0.3881,25,89,41,704969.0
7497,4,0,11,23,0.46,0.4545,0.51,0.2985,18,67,90,300763.0
7498,4,0,11,0,0.46,0.4545,0.59,0.2836,8,30,92,27000.0
7499,4,0,11,1,0.46,0.4545,0.63,0.2985,5,11,14,1331.0
7500,4,0,11,2,0.46,0.4545,0.63,0.3582,7,17,21,4913.0
7501,4,0,11,3,0.44,0.4394,0.67,0.2836,4,7,82,343.0
7502,4,0,11,4,0.44,0.4394,0.67,0.2239,0,5,60,125.0
7503,4,0,11,5,0.44,0.4394,0.67,0.2537,0,19,80,6859.0
7504,4,0,11,6,0.44,0.4394,0.72,0.2239,10,114,60,1481544.0
7505,4,0,11,7,0.44,0.4394,0.72,0.2537,11,322,95,33386248.0
7506,4,0,11,8,0.46,0.4545,0.67,0.194,27,452,2,92345408.0
7507,4,0,11,9,0.48,0.4697,0.67,0.3284,29,233,26,12649337.0
7508,4,0,11,10,0.5,0.4848,0.63,0.2836,26,111,63,1367631.0
7509,4,0,11,11,0.54,0.5152,0.6,0.2836,22,128,18,2097152.0
7510,4,0,11,12,0.56,0.5303,0.56,0.2985,36,202,0,8242408.0
7511,4,0,11,13,0.6,0.6212,0.49,0.3881,50,203,67,8365427.0
7512,4,0,11,14,0.62,0.6212,0.46,0.4478,47,185,56,6331625.0
7513,4,0,11,15,0.64,0.6212,0.44,0.3284,53,195,65,7414875.0
7514,4,0,11,16,0.62,0.6212,0.46,0.4179,51,315,44,31255875.0
7515,4,0,11,17,0.62,0.6212,0.46,0.2537,55,519,21,139798359.0
7516,4,0,11,18,0.56,0.5303,0.56,0.2836,29,489,77,116930169.0
7517,4,0,11,19,0.6,0.6212,0.53,0.2985,28,302,0,27543608.0
