instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
8796,1,1,1,7,0.22,0.2273,0.87,0.194,0,20,82,8000.0,0.7614819393063025,0.06564512751032302
8797,1,1,1,8,0.24,0.2576,0.75,0.1045,0,64,38,262144.0,0.7713855584154635,0.9964567265431309
8798,1,1,1,9,0.22,0.2273,0.8,0.1343,14,130,72,2197000.0,0.7975605094780727,0.8442366556901854
8799,1,1,1,10,0.28,0.303,0.75,0.0896,43,203,31,8365427.0,1.6779583343684343,0.9340500648820332
8800,1,1,1,11,0.34,0.3182,0.57,0.2239,74,324,58,34012224.0,0.5017882105819239,0.8905816911766287
8801,1,1,1,12,0.4,0.4091,0.43,0.2239,100,376,53,53157376.0,0.7163707881255232,0.5765747285791852
8802,1,1,1,13,0.44,0.4394,0.44,0.194,149,445,76,88121125.0,0.6385257158828442,0.6633417405247034
8803,1,1,1,14,0.5,0.4848,0.42,0.2836,156,512,11,134217728.0,102109.07002447755,0.6459222168765452
8804,1,1,1,15,0.58,0.5455,0.37,0.2985,132,449,15,90518849.0,0.6059548980890475,0.07118394850248261
8805,1,1,1,16,0.56,0.5303,0.37,0.2836,133,401,51,64481201.0,0.5987202322070889,0.7099978851876947
8806,1,1,1,17,0.54,0.5152,0.43,0.1343,87,322,73,33386248.0,3.0937909668046757,0.8108298110940064
8807,1,1,1,18,0.54,0.5152,0.45,0.1343,49,297,90,26198073.0,0.5279840346175494,0.4111267491945414
8808,1,1,1,19,0.52,0.5,0.42,0.1045,44,215,70,9938375.0,0.5637325966004665,0.9988747540083502
8809,1,1,1,20,0.5,0.4848,0.39,0.2537,21,170,40,4913000.0,0.573028742574676,0.09154031633052283
8810,1,1,1,21,0.44,0.4394,0.44,0.2239,22,140,41,2744000.0,1.1885273858987428,0.5152789484623209
8811,1,1,1,22,0.44,0.4394,0.38,0.2537,16,109,87,1295029.0,5.612234025512922,0.10534506319755418
8812,1,1,1,23,0.42,0.4242,0.38,0.2239,16,119,56,1685159.0,2.09008693583188,0.7490538556905485
8813,1,1,1,0,0.38,0.3939,0.4,0.2836,14,91,13,753571.0,0.7041425227235925,0.9517902626813527
8814,1,1,1,1,0.34,0.3333,0.42,0.194,10,72,88,373248.0,0.9658118980490871,0.08909767185442889
8815,1,1,1,2,0.36,0.3333,0.37,0.2836,10,67,91,300763.0,0.9041693413125955,0.8706451185026877
8816,1,1,1,3,0.34,0.3333,0.42,0.1343,6,32,75,32768.0,1.633404121532299,0.37293782932771496
8817,1,1,1,4,0.32,0.303,0.49,0.2537,2,6,23,216.0,6.50281329350808,0.7179850839697136
8818,1,1,1,5,0.32,0.3333,0.49,0.1045,0,2,90,8.0,0.5279840346175494,0.14550003380861354
8819,1,1,1,6,0.3,0.3333,0.52,0,0,2,87,8.0,5.612234025512922,0.14550003380861354
8820,1,1,1,7,0.3,0.3333,0.52,0,1,24,39,13824.0,0.5092180208714154,0.5467452846558348
8821,1,1,1,8,0.3,0.303,0.52,0.1343,4,57,17,185193.0,25.90505251316606,0.7348597471800759
8822,1,1,1,9,0.32,0.3333,0.53,0.1343,23,125,59,1953125.0,0.6109713317819904,0.9999379049276994
8823,1,1,1,10,0.34,0.3333,0.49,0.1642,27,208,87,8998912.0,5.612234025512922,0.46653531998328435
8824,1,1,1,11,0.36,0.3485,0.46,0.2239,55,256,100,16777216.0,2.025790915867646,0.6263229832915329
8825,1,1,1,12,0.38,0.3939,0.43,0.2239,78,351,36,43243551.0,121.63753475026189,0.8034282081263269
8826,1,1,1,13,0.4,0.4091,0.37,0.2985,77,343,98,40353607.0,2.3440166611427986,0.9870536049787213
8827,1,1,1,14,0.4,0.4091,0.4,0.194,75,328,8,35287552.0,0.5026746699330502,0.4840221636330787
8828,1,1,1,15,0.4,0.4091,0.37,0.2836,89,330,1,35937000.0,0.5430441251857795,0.36874697350544866
8829,1,1,1,16,0.4,0.4091,0.37,0.2985,58,314,13,30959144.0,0.7041425227235925,0.3179296574720671
8830,1,1,1,17,0.38,0.3939,0.4,0.2239,22,219,33,10503459.0,0.500022035944306,0.8745240759314311
8831,1,1,1,18,0.34,0.3182,0.46,0.2239,19,181,40,5929741.0,0.573028742574676,0.8395659724427279
8832,1,1,1,19,0.32,0.3182,0.49,0.194,8,112,86,1404928.0,13.064798934155936,0.088550854297912
8833,1,1,1,20,0.3,0.303,0.52,0.1642,7,126,79,2000376.0,1.798925688187395,0.13503663710264274
8834,1,1,1,21,0.28,0.2727,0.56,0.2239,10,91,9,753571.0,0.7081558739235672,0.9517902626813527
8835,1,1,1,22,0.26,0.2727,0.6,0.1045,4,58,30,195112.0,83.55352537043731,0.9697342844751787
8836,1,1,1,23,0.26,0.2424,0.56,0.2537,0,30,10,27000.0,2.193083986739962,0.40598946176217077
8837,1,1,1,0,0.24,0.2273,0.6,0.2239,3,15,94,3375.0,1.3249455192268595,0.5982426949828721
8838,1,1,1,1,0.24,0.2424,0.6,0.1343,1,5,98,125.0,2.3440166611427986,0.7877145121442345
8839,1,1,1,2,0.24,0.2424,0.56,0.1343,2,5,53,125.0,0.7163707881255232,0.7877145121442345
8840,1,1,1,3,0.24,0.2424,0.52,0.1642,0,3,29,27.0,2.9729510585814833,0.2921388087338362
8841,1,1,1,4,0.22,0.2424,0.64,0.1045,0,4,49,64.0,21.622861843277043,0.39185723042955
8842,1,1,1,5,0.2,0.2273,0.64,0.0896,0,21,84,9261.0,0.5769706814181332,0.9150587426155403
8843,1,1,1,6,0.22,0.2273,0.6,0.1343,3,88,50,681472.0,1.3557021544363344,0.6500273073821843
8844,1,1,1,7,0.22,0.2424,0.6,0.1045,1,240,94,13824000.0,1.3249455192268595,0.9134662877079924
8845,1,1,1,8,0.22,0.2576,0.55,0.0896,13,420,66,74088000.0,1.0272753459349424,0.8875360534364164
8846,1,1,1,9,0.22,0.2727,0.64,0,9,197,97,7645373.0,0.7248437158702044,0.8261304816368434
8847,1,1,1,10,0.24,0.2879,0.6,0,13,108,98,1259712.0,2.3440166611427986,0.777167752200676
8848,1,1,1,11,0.26,0.2879,0.56,0.0896,6,88,91,681472.0,0.9041693413125955,0.6500273073821843
8849,1,1,1,12,0.26,0.2727,0.56,0.1045,10,103,29,1092727.0,2.9729510585814833,0.821746328120626
8850,1,1,1,13,0.26,0.2727,0.56,0.1045,3,80,6,512000.0,1.3877622922787505,0.48649852086946577
8851,1,1,1,14,0.22,0.2273,0.75,0.1642,5,50,32,125000.0,0.6445680044638951,0.6748066245382345
8852,1,1,1,15,0.22,0.2273,0.75,0.1642,5,69,33,328509.0,0.500022035944306,0.48834807665143615
8853,1,1,1,16,0.22,0.2576,0.87,0.0896,3,49,85,117649.0,1.213703616753761,0.876003261987607
8854,1,1,1,17,0.22,0.2727,0.87,0,5,152,3,3511808.0,0.8763320184878719,0.8001007191473153
8855,1,1,1,18,0.2,0.2273,0.86,0.0896,6,164,74,4410944.0,67.32311401195065,0.9665170603175649
8856,1,1,1,19,0.2,0.2273,0.93,0.0896,3,190,19,6859000.0,0.869658074441806,0.029321371195559005
8857,1,1,1,20,0.2,0.2273,0.86,0.0896,5,132,52,2299968.0,0.503365605112174,0.16358673587781578
8858,1,1,1,21,0.2,0.2576,0.93,0,1,79,2,493039.0,0.5237528663423374,0.8306410854894761
8859,1,1,1,22,0.2,0.2273,0.92,0.1045,8,62,53,238328.0,0.7163707881255232,0.878485497608328
8860,1,1,1,23,0.22,0.2424,0.87,0.1045,1,52,17,140608.0,25.90505251316606,0.9657710534457514
8861,1,1,1,0,0.22,0.2424,0.87,0.1045,0,14,37,2744.0,2.8053491651647224,0.18019324711435455
8862,1,1,1,1,0.22,0.2424,0.93,0.1045,2,5,31,125.0,1.6779583343684343,0.7877145121442345
8863,1,1,1,2,0.22,0.2273,0.87,0.1642,2,4,26,64.0,0.5673570710394846,0.39185723042955
8864,1,1,1,4,0.2,0.2121,0.86,0.1642,0,4,28,64.0,0.7868403851802712,0.39185723042955
8865,1,1,1,5,0.4,0.4091,0.47,0.2239,0,23,88,12167.0,0.9658118980490871,0.9255361136380498
8866,1,1,1,6,0.18,0.1818,0.93,0.194,0,79,31,493039.0,1.6779583343684343,0.8306410854894761
8867,1,1,1,7,0.18,0.197,0.93,0.1642,3,222,64,10941048.0,0.5208262701161901,0.6927733979727507
8868,1,1,1,8,0.18,0.197,0.93,0.1642,6,471,100,104487111.0,2.025790915867646,0.27874038923524846
8869,1,1,1,9,0.18,0.197,0.93,0.1642,11,195,44,7414875.0,0.9826059824898337,0.9985205179705156
8870,1,1,1,10,0.18,0.197,0.93,0.1642,3,83,67,571787.0,6.921372193247372,0.14123908682440878
8871,1,1,1,11,0.42,0.4242,0.38,0.2985,8,101,10,1030301.0,2.193083986739962,0.999825009711516
8872,1,1,1,12,0.42,0.4242,0.38,0.2985,13,140,89,2744000.0,0.5376143475480764,0.5152789484623209
8873,1,1,1,13,0.42,0.4242,0.38,0.2985,15,178,57,5639752.0,0.696298942266857,0.8396242732213816
8874,1,1,1,14,0.42,0.4242,0.38,0.2985,10,106,64,1191016.0,0.5208262701161901,0.8648663418760141
8875,1,1,1,15,0.42,0.4242,0.38,0.2985,17,136,85,2515456.0,1.213703616753761,0.04101873599187465
8876,1,1,1,16,0.42,0.4242,0.38,0.3582,15,240,100,13824000.0,2.025790915867646,0.9134662877079924
8877,1,1,1,17,0.42,0.4242,0.38,0.2537,14,460,29,97336000.0,2.9729510585814833,0.9673324685010506
8878,1,1,1,18,0.4,0.4091,0.4,0.1045,13,385,62,57066625.0,3.8340720458680737,0.9590956407599969
8879,1,1,1,19,0.38,0.3939,0.46,0.1045,11,281,56,22188041.0,2.09008693583188,0.8187837843428786
8880,1,1,1,20,0.34,0.3485,0.53,0.1045,10,200,12,8000000.0,2.15783677484981,0.9607566032670064
8881,1,1,1,21,0.32,0.3333,0.66,0.0896,7,116,25,1560896.0,1.1525407907094694,0.3916764313297708
8882,1,1,1,22,0.3,0.303,0.7,0.0896,10,114,6,1481544.0,1.3877622922787505,0.9490800357353831
8883,1,1,1,23,0.26,0.2727,0.81,0.1045,3,41,47,68921.0,0.8900177298266997,0.738222025394855
8884,1,1,1,0,0.26,0.303,0.81,0,2,28,56,21952.0,2.09008693583188,0.1210355554669203
8885,1,1,1,1,0.24,0.2576,0.87,0.0896,1,7,92,343.0,4.534449634384539,0.8438377837054513
8886,1,1,1,2,0.2,0.2121,0.85,0.1642,0,5,47,125.0,0.8900177298266997,0.7877145121442345
8887,1,1,1,3,0.22,0.2727,0.8,0,0,4,88,64.0,0.9658118980490871,0.39185723042955
8888,1,1,1,4,0.2,0.2121,0.8,0.1343,0,2,26,8.0,0.5673570710394846,0.14550003380861354
8889,1,1,1,5,0.2,0.2121,0.8,0.1343,0,22,72,10648.0,0.7975605094780727,0.4153243610054981
8890,1,1,1,6,0.2,0.2121,0.86,0.1343,2,74,80,405224.0,163.63007223971312,0.8187254508480504
8891,1,1,1,7,0.2,0.2121,0.8,0.1343,9,256,75,16777216.0,1.633404121532299,0.6263229832915329
8892,1,1,1,8,0.2,0.2273,0.82,0.1045,11,499,76,124251499.0,0.6385257158828442,0.015253036011765418
8893,1,1,1,9,0.2,0.2121,0.86,0.1343,7,225,0,11390625.0,1.0,0.14808910001979794
8894,1,1,1,10,0.24,0.2424,0.87,0.1343,13,97,84,912673.0,0.5769706814181332,0.8744126871967961
8895,1,1,1,11,0.26,0.2879,0.87,0.0896,9,99,13,970299.0,0.7041425227235925,0.7380522953874156
8896,1,1,1,12,0.3,0.3333,0.81,0,4,55,88,166375.0,0.9658118980490871,0.8223078391293215
8897,1,1,1,13,0.32,0.3485,0.76,0,8,65,49,274625.0,21.622861843277043,0.894535123924783
8898,1,1,1,14,0.32,0.3333,0.81,0.1045,3,73,46,389017.0,0.5258208681509198,0.9908866931049745
8899,1,1,1,15,0.34,0.3485,0.87,0.0896,6,79,56,493039.0,2.09008693583188,0.8306410854894761
8900,1,1,1,16,0.34,0.3182,0.87,0.2537,6,118,11,1643032.0,102109.07002447755,0.5119688239888894
8901,1,1,1,17,0.34,0.3182,0.87,0.2239,6,134,3,2406104.0,0.8763320184878719,0.5630868711673894
8902,1,1,1,18,0.34,0.3333,0.87,0.194,2,98,44,941192.0,0.9826059824898337,0.6335358686373416
8903,1,1,1,19,0.32,0.303,0.93,0.2239,1,93,1,804357.0,0.5430441251857795,0.7806682917959753
8904,1,1,1,20,0.32,0.3182,0.93,0.1642,2,57,67,185193.0,6.921372193247372,0.7348597471800759
8905,1,1,1,21,0.34,0.3182,0.87,0.2239,0,29,50,24389.0,1.3557021544363344,0.6849726394545778
8906,1,1,1,22,0.34,0.3333,0.87,0.194,0,49,89,117649.0,0.5376143475480764,0.876003261987607
8907,1,1,1,23,0.34,0.3182,0.87,0.2239,0,9,70,729.0,0.5637325966004665,0.9886955804866999
8908,1,1,1,0,0.34,0.3333,0.93,0.194,0,3,75,27.0,1.633404121532299,0.2921388087338362
8909,1,1,1,1,0.36,0.3485,0.93,0.194,0,3,73,27.0,3.0937909668046757,0.2921388087338362
8910,1,1,1,2,0.36,0.3485,0.93,0.2537,1,2,97,8.0,0.7248437158702044,0.14550003380861354
8911,1,1,1,3,0.36,0.3485,0.93,0.2537,0,3,83,27.0,0.5080359962611123,0.2921388087338362
8912,1,1,1,4,0.36,0.3485,0.93,0.194,0,2,59,8.0,0.6109713317819904,0.14550003380861354
8913,1,1,1,5,0.34,0.3485,0.93,0.0896,0,16,8,4096.0,0.5026746699330502,0.803990613485849
8914,1,1,1,6,0.36,0.3485,0.93,0.1343,1,89,57,704969.0,0.696298942266857,0.3154429795766605
8915,1,1,1,7,0.34,0.3182,0.87,0.2836,2,220,19,10648000.0,0.869658074441806,0.5038538901234509
8916,1,1,1,8,0.32,0.3182,0.81,0.194,11,508,66,131096512.0,1.0272753459349424,0.8337523851530071
8917,1,1,1,9,0.32,0.3333,0.81,0.1045,10,230,97,12167000.0,0.7248437158702044,0.3528923638406887
8918,1,1,1,10,0.34,0.3485,0.81,0.1045,6,90,71,729000.0,0.5125433048899948,0.9576469636018978
8919,1,1,1,11,0.34,0.3485,0.81,0.1045,18,119,58,1685159.0,0.5017882105819239,0.7490538556905485
8920,1,1,1,12,0.34,0.3485,0.81,0.1045,14,144,8,2985984.0,0.5026746699330502,0.7559266956711541
8921,1,1,1,13,0.42,0.4242,0.77,0.1642,13,183,46,6128487.0,0.5258208681509198,0.9999985009232931
8922,1,1,1,14,0.42,0.4242,0.77,0.1642,24,156,54,3796416.0,2.266489527055483,0.6956111492564573
8923,1,1,1,15,0.44,0.4394,0.72,0.1343,32,188,1,6644672.0,0.5430441251857795,0.7863827988725233
8924,1,1,1,16,0.46,0.4545,0.67,0.194,33,281,91,22188041.0,0.9041693413125955,0.8187837843428786
8925,1,1,1,17,0.46,0.4545,0.63,0.1642,23,495,89,121287375.0,0.5376143475480764,0.09967633742076917
8926,1,1,1,18,0.44,0.4394,0.67,0.194,22,421,2,74618461.0,0.5237528663423374,0.8577199255685847
8927,1,1,1,19,0.42,0.4242,0.71,0.1642,17,330,24,35937000.0,10.590792759495987,0.36874697350544866
8928,1,1,1,20,0.42,0.4242,0.71,0.194,11,240,18,13824000.0,4.015858573649374,0.9134662877079924
8929,1,1,1,21,0.44,0.4394,0.67,0.1343,12,174,39,5268024.0,0.5092180208714154,0.9299458400716415
8930,1,1,1,22,0.38,0.3939,0.76,0.2985,12,133,100,2352637.0,2.025790915867646,0.35553634747538726
8931,1,1,1,23,0.4,0.4091,0.76,0.3284,7,67,63,300763.0,0.8566369271513424,0.8706451185026877
8932,1,1,1,0,0.4,0.4091,0.71,0.2836,4,42,23,74088.0,6.50281329350808,0.983924226468455
8933,1,1,1,1,0.38,0.3939,0.76,0.2985,0,12,51,1728.0,0.5987202322070889,0.9923168327201398
8934,1,1,1,2,0.4,0.4091,0.76,0.3582,1,14,81,2744.0,2.7018847930632726,0.18019324711435455
8935,1,1,1,3,0.36,0.3333,0.87,0.2537,3,7,2,343.0,0.5237528663423374,0.8438377837054513
8936,1,1,1,4,0.32,0.2879,0.7,0.4925,1,3,7,27.0,0.6035051827052901,0.2921388087338362
8937,1,1,1,5,0.3,0.2424,0.7,0.5522,0,21,31,9261.0,1.6779583343684343,0.9150587426155403
8938,1,1,1,6,0.26,0.2576,0.75,0.2239,2,73,91,389017.0,0.9041693413125955,0.9908866931049745
8939,1,1,1,7,0.26,0.2576,0.6,0.2239,3,177,97,5545233.0,0.7248437158702044,0.04681585988474187
8940,1,1,1,8,0.24,0.2121,0.52,0.3582,11,419,73,73560059.0,3.0937909668046757,0.9996871093897438
8941,1,1,1,9,0.22,0.197,0.47,0.3881,10,214,100,9800344.0,2.025790915867646,0.3587531227282102
8942,1,1,1,10,0.24,0.197,0.44,0.4478,2,103,21,1092727.0,0.5444678790179037,0.821746328120626
8943,1,1,1,11,0.24,0.1818,0.38,0.6119,12,114,10,1481544.0,2.193083986739962,0.9490800357353831
8944,1,1,1,12,0.24,0.197,0.38,0.4925,14,154,50,3652264.0,1.3557021544363344,0.680306108693784
8945,1,1,1,13,0.26,0.2121,0.33,0.5224,14,154,92,3652264.0,4.534449634384539,0.680306108693784
8946,1,1,1,14,0.26,0.2121,0.33,0.5522,10,129,14,2146689.0,0.5023592408312615,0.5056248611315453
8947,1,1,1,15,0.26,0.2121,0.33,0.5821,15,138,13,2628072.0,0.7041425227235925,0.5898095536950108
8948,1,1,1,16,0.28,0.2424,0.3,0.4627,18,233,2,12649337.0,0.5237528663423374,0.997871832159719
8949,1,1,1,17,0.28,0.2424,0.33,0.4179,15,332,91,36594368.0,0.9041693413125955,0.9375943447511912
8950,1,1,1,18,0.26,0.2273,0.38,0.2985,7,301,7,27270901.0,0.6035051827052901,0.3285518761717994
8951,1,1,1,19,0.26,0.2424,0.38,0.2836,7,206,9,8741816.0,0.7081558739235672,0.1377914101447131
8952,1,1,1,20,0.24,0.2424,0.41,0.1642,6,136,66,2515456.0,1.0272753459349424,0.04101873599187465
8953,1,1,1,21,0.24,0.2121,0.41,0.2836,7,102,62,1061208.0,3.8340720458680737,0.99997383432357
8954,1,1,1,22,0.2,0.1818,0.47,0.3284,7,65,25,274625.0,1.1525407907094694,0.894535123924783
8955,1,1,1,23,0.18,0.1818,0.47,0.194,5,65,30,274625.0,83.55352537043731,0.894535123924783
8956,1,1,1,0,0.16,0.1818,0.47,0.1045,2,44,83,85184.0,0.5080359962611123,0.9597172785084751
8957,1,1,1,1,0.16,0.1515,0.47,0.194,6,50,93,125000.0,19.33568064408107,0.6748066245382345
8958,1,1,1,2,0.16,0.1667,0.47,0.1642,6,38,14,54872.0,0.5023592408312615,0.5875954370147703
8959,1,1,1,3,0.14,0.1667,0.54,0.1045,6,20,32,8000.0,0.6445680044638951,0.06564512751032302
8960,1,1,1,4,0.14,0.1515,0.5,0.1343,0,3,81,27.0,2.7018847930632726,0.2921388087338362
8961,1,1,1,5,0.14,0.1515,0.5,0.1343,0,4,78,64.0,0.6605113804923478,0.39185723042955
8962,1,1,1,6,0.14,0.1515,0.5,0,0,5,89,125.0,0.5376143475480764,0.7877145121442345
8963,1,1,1,7,0.14,0.1515,0.5,0.1343,0,24,83,13824.0,0.5080359962611123,0.5467452846558348
8964,1,1,1,8,0.12,0.1515,0.54,0.1045,3,92,25,778688.0,1.1525407907094694,0.961465970943261
8965,1,1,1,9,0.14,0.1667,0.5,0.1045,3,81,85,531441.0,1.213703616753761,0.9717974760449037
8966,1,1,1,10,0.16,0.2273,0.47,0,14,149,57,3307949.0,0.696298942266857,0.9173696417363374
8967,1,1,1,11,0.2,0.197,0.4,0.194,28,178,49,5639752.0,21.622861843277043,0.8396242732213816
8968,1,1,1,12,0.22,0.2121,0.41,0.2537,30,219,3,10503459.0,0.8763320184878719,0.8745240759314311
8969,1,1,1,13,0.22,0.2121,0.44,0.2836,38,220,47,10648000.0,0.8900177298266997,0.5038538901234509
8970,1,1,1,14,0.24,0.2121,0.41,0.2985,52,231,69,12326391.0,1.129668825806919,0.9340297639780525
8971,1,1,1,15,0.24,0.2121,0.38,0.2985,49,226,32,11543176.0,0.6445680044638951,0.9925956216771575
8972,1,1,1,16,0.24,0.2273,0.38,0.2239,28,206,3,8741816.0,0.8763320184878719,0.1377914101447131
8973,1,1,1,17,0.24,0.2273,0.41,0.2537,15,144,17,2985984.0,25.90505251316606,0.7559266956711541
8974,1,1,1,18,0.22,0.2273,0.41,0.194,21,143,89,2924207.0,0.5376143475480764,0.9999652891395883
8975,1,1,1,19,0.2,0.197,0.47,0.2239,12,102,39,1061208.0,0.5092180208714154,0.99997383432357
8976,1,1,1,20,0.2,0.197,0.44,0.2537,8,103,13,1092727.0,0.7041425227235925,0.821746328120626
8977,1,1,1,21,0.18,0.1667,0.43,0.2537,3,69,10,328509.0,2.193083986739962,0.48834807665143615
8978,1,1,1,22,0.16,0.1364,0.47,0.3582,4,66,50,287496.0,1.3557021544363344,0.8427051888729327
8979,1,1,1,23,0.16,0.1515,0.47,0.2239,5,76,85,438976.0,1.213703616753761,0.3072314733386139
8980,1,1,1,0,0.16,0.1364,0.47,0.3284,9,59,74,205379.0,67.32311401195065,0.8668913779238857
8981,1,1,1,1,0.16,0.1364,0.47,0.2985,2,42,91,74088.0,0.9041693413125955,0.983924226468455
8982,1,1,1,2,0.16,0.1364,0.47,0.2836,5,43,7,79507.0,0.6035051827052901,0.9102631815448695
8983,1,1,1,3,0.16,0.1364,0.48,0.3881,1,25,15,15625.0,0.6059548980890475,0.2849338062760266
8984,1,1,1,4,0.16,0.1364,0.47,0.3881,1,6,87,216.0,5.612234025512922,0.7179850839697136
8985,1,1,1,5,0.16,0.1364,0.47,0.3284,0,5,5,125.0,24.34527915938213,0.7877145121442345
8986,1,1,1,6,0.14,0.1212,0.5,0.2836,1,8,58,512.0,0.5017882105819239,0.996833390848202
8987,1,1,1,7,0.12,0.1212,0.54,0.2836,3,17,72,4913.0,0.7975605094780727,0.9000508174929343
8988,1,1,1,8,0.12,0.1212,0.54,0.2239,2,36,85,46656.0,1.213703616753761,0.9785486907389197
8989,1,1,1,9,0.12,0.1364,0.54,0.194,10,90,100,729000.0,2.025790915867646,0.9576469636018978
8990,1,1,1,10,0.14,0.1212,0.54,0.2836,11,126,1,2000376.0,0.5430441251857795,0.13503663710264274
8991,1,1,1,11,0.16,0.1515,0.47,0.2239,21,165,23,4492125.0,6.50281329350808,0.8043259105076709
8992,1,1,1,12,0.18,0.1667,0.4,0.2985,42,234,33,12812904.0,0.500022035944306,0.9990434265745126
8993,1,1,1,13,0.2,0.1818,0.34,0.2836,40,224,63,11239424.0,0.8566369271513424,0.758794581059156
8994,1,1,1,14,0.2,0.1818,0.32,0.3582,25,188,13,6644672.0,0.7041425227235925,0.7863827988725233
8995,1,1,1,15,0.22,0.2273,0.27,0.194,33,206,60,8741816.0,1.4384569591461411,0.1377914101447131
8996,1,1,1,16,0.22,0.2121,0.29,0.2985,31,205,93,8615125.0,19.33568064408107,0.130913041587393
8997,1,1,1,17,0.22,0.2121,0.25,0.2537,15,146,34,3112136.0,0.6539868700870936,0.4705611161343061
8998,1,1,1,18,0.18,0.1818,0.29,0.2239,7,120,55,1728000.0,4084.5228050458813,0.052360248408337313
8999,1,1,1,19,0.16,0.1667,0.37,0.1642,9,110,99,1331000.0,1260.7704250424647,0.12997395763495997
9000,1,1,1,20,0.16,0.1818,0.37,0.1045,10,95,98,857375.0,2.3440166611427986,0.9814938312063979
9001,1,1,1,21,0.16,0.1667,0.4,0.1642,1,72,20,373248.0,0.5227541141700891,0.08909767185442889
9002,1,1,1,22,0.18,0.2121,0.37,0.0896,2,60,6,216000.0,1.3877622922787505,0.9794868068393512
9003,1,1,1,23,0.16,0.197,0.43,0.0896,3,29,36,24389.0,121.63753475026189,0.6849726394545778
9004,1,1,1,0,0.14,0.1515,0.46,0.1343,2,25,87,15625.0,5.612234025512922,0.2849338062760266
9005,1,1,1,1,0.14,0.1667,0.43,0.1045,2,20,30,8000.0,83.55352537043731,0.06564512751032302
9006,1,1,1,2,0.14,0.2121,0.46,0,3,17,33,4913.0,0.500022035944306,0.9000508174929343
9007,1,1,1,3,0.12,0.197,0.5,0,0,3,2,27.0,0.5237528663423374,0.2921388087338362
9008,1,1,1,4,0.12,0.1515,0.58,0.1045,2,8,39,512.0,0.5092180208714154,0.996833390848202
9009,1,1,1,5,0.12,0.1667,0.54,0.0896,1,6,82,216.0,0.7614819393063025,0.7179850839697136
9010,1,1,1,6,0.1,0.1364,0.54,0.0896,0,13,89,2197.0,0.5376143475480764,0.5176150567422252
9011,1,1,1,7,0.1,0.1364,0.54,0.1045,5,33,26,35937.0,0.5673570710394846,0.9487196478676775
9012,1,1,1,8,0.1,0.1212,0.58,0.1642,3,78,3,474552.0,0.8763320184878719,0.28835490585704365
9013,1,1,1,9,0.1,0.1212,0.58,0.1642,7,96,94,884736.0,1.3249455192268595,0.7795207167052768
9014,1,1,1,10,0.14,0.1364,0.59,0.194,19,126,7,2000376.0,0.6035051827052901,0.13503663710264274
9015,1,1,1,11,0.16,0.1515,0.59,0.2537,21,179,78,5735339.0,0.6605113804923478,0.9467797740366186
9016,1,1,1,12,0.2,0.1818,0.55,0.3284,20,185,95,6331625.0,0.5940846816900167,0.8656719317213353
9017,1,1,1,13,0.24,0.197,0.41,0.4179,26,228,21,11852352.0,0.5444678790179037,0.8377515052967135
9018,1,1,1,14,0.24,0.2121,0.44,0.3881,23,181,1,5929741.0,0.5430441251857795,0.8395659724427279
9019,1,1,1,15,0.26,0.2121,0.44,0.4478,17,192,79,7077888.0,1.798925688187395,0.6463409673122138
9020,1,1,1,16,0.26,0.2273,0.44,0.3582,22,180,59,5832000.0,0.6109713317819904,0.6931465412980384
9021,1,1,1,17,0.26,0.2273,0.48,0.3284,19,193,21,7189057.0,0.5444678790179037,0.9649202454717913
9022,1,1,1,18,0.26,0.2273,0.52,0.3284,6,181,32,5929741.0,0.6445680044638951,0.8395659724427279
9023,1,1,1,19,0.26,0.2424,0.56,0.2836,10,144,46,2985984.0,0.5258208681509198,0.7559266956711541
9024,1,1,1,20,0.26,0.2424,0.6,0.2836,2,90,24,729000.0,10.590792759495987,0.9576469636018978
9025,1,1,1,21,0.28,0.2576,0.52,0.3284,3,49,38,117649.0,0.7713855584154635,0.876003261987607
9026,1,1,1,22,0.3,0.2727,0.49,0.3582,4,43,30,79507.0,83.55352537043731,0.9102631815448695
9027,1,1,1,23,0.26,0.2273,0.7,0.2985,0,28,7,21952.0,0.6035051827052901,0.1210355554669203
9028,1,1,1,0,0.26,0.2273,0.7,0.3284,0,12,72,1728.0,0.7975605094780727,0.9923168327201398
9029,1,1,1,1,0.28,0.2576,0.65,0.3582,0,2,63,8.0,0.8566369271513424,0.14550003380861354
9030,1,1,1,2,0.28,0.2727,0.75,0.2537,0,12,57,1728.0,0.696298942266857,0.9923168327201398
9031,1,1,1,4,0.32,0.303,0.66,0.3284,0,2,44,8.0,0.9826059824898337,0.14550003380861354
9032,1,1,1,5,0.32,0.303,0.66,0.3284,0,13,22,2197.0,1.0089303546212294,0.5176150567422252
9033,1,1,1,6,0.3,0.2879,0.75,0.2537,0,57,18,185193.0,4.015858573649374,0.7348597471800759
9034,1,1,1,7,0.3,0.2879,0.81,0.2239,5,126,40,2000376.0,0.573028742574676,0.13503663710264274
9035,1,1,1,8,0.3,0.2879,0.81,0.2836,3,93,49,804357.0,21.622861843277043,0.7806682917959753
9036,1,1,1,9,0.32,0.303,0.81,0.2537,7,68,79,314432.0,1.798925688187395,0.834308062189105
9037,1,1,1,10,0.3,0.2879,0.87,0.2537,1,62,91,238328.0,0.9041693413125955,0.878485497608328
