instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
9733,1,1,2,11,0.36,0.3333,0.53,0.2836,13,138,21
9734,1,1,2,12,0.38,0.3939,0.46,0.3881,11,163,99
9735,1,1,2,13,0.4,0.4091,0.43,0.2836,11,170,33
9736,1,1,2,14,0.42,0.4242,0.41,0.3582,6,134,1
9737,1,1,2,15,0.42,0.4242,0.41,0.2239,7,171,97
9738,1,1,2,16,0.42,0.4242,0.38,0.194,9,231,99
9739,1,1,2,17,0.42,0.4242,0.38,0.194,17,487,87
9740,1,1,2,18,0.4,0.4091,0.4,0.2239,9,468,66
9741,1,1,2,19,0.38,0.3939,0.43,0.1642,9,311,96
9742,1,1,2,20,0.36,0.3485,0.46,0.1642,4,211,79
9743,1,1,2,21,0.34,0.3333,0.53,0.1642,8,178,87
9744,1,1,2,22,0.34,0.3485,0.49,0.1045,3,107,31
9745,1,1,2,23,0.34,0.3485,0.53,0.0896,4,58,81
9746,1,1,2,0,0.3,0.303,0.7,0.1343,1,23,87
9747,1,1,2,1,0.3,0.3333,0.7,0,0,5,67
9748,1,1,2,2,0.3,0.3182,0.7,0.0896,1,7,69
9749,1,1,2,3,0.3,0.3333,0.61,0,0,1,98
9750,1,1,2,4,0.3,0.3182,0.7,0.0896,0,3,74
9751,1,1,2,5,0.3,0.3333,0.7,0,0,20,31
9752,1,1,2,6,0.3,0.3182,0.7,0.0896,4,87,75
9753,1,1,2,7,0.3,0.303,0.7,0.1343,3,288,40
9754,1,1,2,8,0.3,0.3182,0.7,0.0896,9,498,78
9755,1,1,2,9,0.3,0.303,0.7,0.1642,3,202,98
9756,1,1,2,10,0.32,0.3333,0.7,0.1343,2,44,99
9757,1,1,2,11,0.32,0.3333,0.7,0.1045,2,71,59
9758,1,1,2,12,0.32,0.3333,0.76,0.0896,1,45,95
9759,1,1,2,13,0.34,0.3182,0.71,0.2537,2,64,5
9760,1,1,2,14,0.32,0.3182,0.81,0.194,1,31,42
9761,1,1,2,15,0.34,0.3636,0.76,0,3,53,42
9762,1,1,2,16,0.34,0.3636,0.81,0,8,118,15
9763,1,1,2,17,0.34,0.3636,0.87,0,8,289,86
9764,1,1,2,18,0.34,0.3333,0.87,0.1343,8,353,22
9765,1,1,2,19,0.32,0.3182,0.87,0.1642,4,258,35
9766,1,1,2,20,0.32,0.3333,0.87,0.1343,5,216,59
9767,1,1,2,21,0.34,0.3485,0.81,0.1045,3,145,91
9768,1,1,2,22,0.32,0.3485,0.81,0,3,111,6
9769,1,1,2,23,0.32,0.3333,0.81,0.0896,3,73,5
9770,1,1,2,0,0.3,0.3333,0.87,0,2,34,92
9771,1,1,2,1,0.3,0.3333,0.93,0,2,18,72
9772,1,1,2,2,0.3,0.3182,0.93,0.1045,1,12,72
9773,1,1,2,3,0.28,0.2879,0.93,0.1045,0,1,30
9774,1,1,2,4,0.28,0.2727,0.93,0.194,0,1,8
9775,1,1,2,5,0.28,0.2727,0.93,0.1642,0,16,4
9776,1,1,2,6,0.28,0.2879,0.96,0.1343,1,71,21
9777,1,1,2,7,0.28,0.2879,0.93,0.1045,4,226,76
9778,1,1,2,8,0.26,0.303,1,0,4,520,56
9779,1,1,2,9,0.26,0.303,1,0,8,283,87
9780,1,1,2,10,0.34,0.3182,0.71,0.2836,13,116,27
9781,1,1,2,11,0.36,0.3333,0.62,0.4179,9,142,98
9782,1,1,2,12,0.38,0.3939,0.46,0.3881,21,198,51
9783,1,1,2,13,0.4,0.4091,0.43,0.3582,34,205,36
9784,1,1,2,14,0.4,0.4091,0.37,0.3582,33,170,68
9785,1,1,2,15,0.42,0.4242,0.35,0.4179,41,221,39
9786,1,1,2,16,0.42,0.4242,0.32,0.2985,56,307,58
9787,1,1,2,17,0.42,0.4242,0.32,0.3284,36,465,15
9788,1,1,2,18,0.4,0.4091,0.35,0.2537,15,377,17
9789,1,1,2,19,0.38,0.3939,0.37,0.2239,16,282,4
9790,1,1,2,20,0.4,0.4091,0.35,0.194,13,171,55
9791,1,1,2,21,0.38,0.3939,0.37,0.194,15,129,19
9792,1,1,2,22,0.36,0.3485,0.4,0.2239,15,107,37
9793,1,1,2,23,0.36,0.3485,0.4,0.194,10,82,92
9794,1,1,2,0,0.34,0.3333,0.42,0.1642,5,86,18
9795,1,1,2,1,0.32,0.3182,0.49,0.1642,7,45,57
9796,1,1,2,2,0.3,0.2879,0.61,0.2537,6,45,66
9797,1,1,2,3,0.28,0.2879,0.65,0.1045,3,18,22
9798,1,1,2,4,0.26,0.303,0.7,0,3,7,63
9799,1,1,2,5,0.24,0.2576,0.7,0.0896,0,1,88
9800,1,1,2,6,0.24,0.2879,0.7,0,1,9,5
9801,1,1,2,7,0.24,0.2879,0.7,0,8,41,52
9802,1,1,2,8,0.22,0.2727,0.87,0,10,102,73
9803,1,1,2,9,0.22,0.2424,0.8,0.1045,22,138,20
9804,1,1,2,10,0.26,0.2727,0.81,0.1045,48,205,4
9805,1,1,2,11,0.32,0.3333,0.57,0.1343,102,286,7
9806,1,1,2,12,0.36,0.3485,0.43,0.194,128,369,60
9807,1,1,2,13,0.4,0.4091,0.43,0.2836,165,384,72
9808,1,1,2,14,0.44,0.4394,0.35,0.3582,183,427,69
9809,1,1,2,15,0.42,0.4242,0.41,0.2537,229,499,66
9810,1,1,2,16,0.44,0.4394,0.44,0.3284,186,404,17
9811,1,1,2,17,0.48,0.4697,0.36,0.2836,142,364,10
9812,1,1,2,18,0.46,0.4545,0.38,0.2985,70,246,58
9813,1,1,2,19,0.44,0.4394,0.44,0.1642,38,188,44
9814,1,1,2,20,0.44,0.4394,0.44,0.1642,25,148,74
9815,1,1,2,21,0.44,0.4394,0.33,0.2985,25,114,45
9816,1,1,2,22,0.4,0.4091,0.4,0.4478,17,118,46
9817,1,1,2,23,0.36,0.3333,0.4,0.3881,12,74,14
9818,1,1,2,0,0.34,0.303,0.39,0.3582,9,74,32
9819,1,1,2,1,0.32,0.303,0.39,0.2537,10,72,63
9820,1,1,2,2,0.3,0.2879,0.36,0.2836,3,48,5
9821,1,1,2,3,0.3,0.2879,0.36,0.2239,3,15,57
9822,1,1,2,4,0.28,0.2576,0.41,0.3881,0,3,67
9823,1,1,2,5,0.26,0.2273,0.48,0.2985,1,2,44
9824,1,1,2,6,0.24,0.2121,0.52,0.3284,0,5,67
9825,1,1,2,7,0.24,0.2121,0.52,0.2836,2,14,40
9826,1,1,2,8,0.24,0.2273,0.56,0.194,8,56,72
9827,1,1,2,9,0.24,0.2273,0.56,0.2537,20,93,61
9828,1,1,2,10,0.26,0.2424,0.52,0.2537,49,191,74
9829,1,1,2,11,0.26,0.2273,0.56,0.3284,82,226,20
9830,1,1,2,12,0.28,0.2727,0.52,0.2537,71,255,3
9831,1,1,2,13,0.3,0.303,0.49,0.1642,64,261,34
9832,1,1,2,14,0.32,0.3182,0.45,0.194,48,237,98
9833,1,1,2,15,0.3,0.2879,0.49,0.194,85,253,35
9834,1,1,2,16,0.32,0.303,0.45,0.2836,62,212,27
9835,1,1,2,17,0.3,0.2879,0.49,0.2537,22,157,80
9836,1,1,2,18,0.3,0.2727,0.49,0.3284,23,167,67
9837,1,1,2,19,0.3,0.2879,0.52,0.2537,18,119,42
9838,1,1,2,20,0.3,0.2879,0.52,0.2836,22,103,99
9839,1,1,2,21,0.26,0.2576,0.65,0.1642,3,36,28
9840,1,1,2,22,0.24,0.2576,0.75,0.0896,8,55,94
9841,1,1,2,23,0.22,0.2273,0.93,0.1642,5,35,18
9842,1,1,2,0,0.24,0.2576,0.87,0.0896,5,41,41
9843,1,1,2,1,0.24,0.2576,0.87,0.0896,3,15,34
9844,1,1,2,2,0.24,0.2576,0.87,0.0896,1,20,7
9845,1,1,2,3,0.24,0.2273,0.81,0.194,0,8,0
9846,1,1,2,5,0.24,0.2121,0.6,0.3582,0,6,25
9847,1,1,2,6,0.24,0.197,0.52,0.4179,1,10,85
9848,1,1,2,7,0.22,0.197,0.55,0.3284,2,44,71
9849,1,1,2,8,0.2,0.1818,0.59,0.3582,9,120,7
9850,1,1,2,9,0.2,0.1818,0.59,0.3582,12,110,71
9851,1,1,2,10,0.22,0.197,0.55,0.4478,30,143,81
9852,1,1,2,11,0.26,0.2273,0.48,0.3582,45,208,34
9853,1,1,2,12,0.28,0.2727,0.45,0.2239,65,281,82
9854,1,1,2,13,0.3,0.2879,0.42,0.2836,66,312,90
9855,1,1,2,14,0.32,0.3182,0.36,0.194,57,263,75
9856,1,1,2,15,0.34,0.3182,0.34,0.2239,54,289,16
9857,1,1,2,16,0.36,0.3788,0.29,0.1045,64,280,41
9858,1,1,2,17,0.38,0.3939,0.27,0.2537,27,253,78
9859,1,1,2,18,0.34,0.3182,0.34,0.2239,27,242,64
9860,1,1,2,19,0.34,0.3182,0.34,0.2239,8,172,9
9861,1,1,2,20,0.34,0.3333,0.34,0.194,9,126,31
9862,1,1,2,21,0.3,0.303,0.39,0.1642,8,98,91
9863,1,1,2,22,0.3,0.3182,0.45,0.0896,9,62,63
9864,1,1,2,23,0.3,0.3333,0.39,0,0,26,38
9865,1,1,2,0,0.26,0.303,0.65,0,1,12,82
9866,1,1,2,1,0.26,0.303,0.56,0,0,7,46
9867,1,1,2,2,0.24,0.2879,0.6,0,0,3,36
9868,1,1,2,4,0.22,0.2727,0.64,0,0,2,79
9869,1,1,2,5,0.2,0.2576,0.69,0,0,15,21
9870,1,1,2,6,0.2,0.2576,0.75,0,3,86,90
9871,1,1,2,7,0.22,0.2727,0.64,0,6,279,67
9872,1,1,2,8,0.2,0.2273,0.69,0.0896,5,464,63
9873,1,1,2,9,0.2,0.2273,0.75,0.1045,6,217,8
9874,1,1,2,10,0.24,0.2273,0.7,0.194,8,85,16
9875,1,1,2,11,0.26,0.2424,0.7,0.2836,5,86,16
9876,1,1,2,12,0.3,0.2727,0.56,0.3881,16,163,20
9877,1,1,2,13,0.34,0.303,0.49,0.4179,8,131,8
9878,1,1,2,14,0.32,0.2879,0.53,0.3881,16,124,51
9879,1,1,2,15,0.34,0.303,0.49,0.4179,23,160,19
9880,1,1,2,16,0.36,0.3333,0.46,0.4179,14,254,44
9881,1,1,2,17,0.38,0.3939,0.4,0.4478,21,432,61
9882,1,1,2,18,0.38,0.3939,0.4,0.4478,11,425,52
9883,1,1,2,19,0.36,0.3333,0.46,0.2985,5,304,77
9884,1,1,2,20,0.34,0.3182,0.53,0.2537,4,227,26
9885,1,1,2,21,0.34,0.3333,0.61,0.1642,7,154,66
9886,1,1,2,22,0.34,0.3333,0.71,0.194,3,100,33
9887,1,1,2,23,0.32,0.303,0.66,0.2239,1,47,53
9888,1,1,2,0,0.32,0.303,0.66,0.2239,5,24,39
9889,1,1,2,1,0.32,0.3333,0.7,0.1343,3,7,23
9890,1,1,2,2,0.34,0.3182,0.66,0.2836,1,6,88
9891,1,1,2,3,0.34,0.3182,0.71,0.2239,1,4,68
9892,1,1,2,4,0.34,0.3333,0.71,0.1642,0,2,97
9893,1,1,2,5,0.32,0.3333,0.7,0.1045,1,30,65
9894,1,1,2,6,0.32,0.3182,0.76,0.1642,5,90,83
9895,1,1,2,7,0.32,0.3333,0.76,0.0896,10,302,25
9896,1,1,2,8,0.3,0.3182,0.75,0.0896,9,576,94
9897,1,1,2,9,0.32,0.3333,0.7,0.0896,11,252,73
9898,1,1,2,10,0.34,0.3485,0.71,0.0896,17,139,18
9899,1,1,2,11,0.36,0.3485,0.66,0.1642,22,171,96
9900,1,1,2,12,0.4,0.4091,0.62,0.2836,21,207,24
9901,1,1,2,13,0.42,0.4242,0.54,0.2985,15,190,54
9902,1,1,2,14,0.44,0.4394,0.54,0.3284,35,177,75
9903,1,1,2,15,0.5,0.4848,0.31,0.4179,34,195,10
9904,1,1,2,16,0.52,0.5,0.29,0.4627,30,298,26
9905,1,1,2,17,0.52,0.5,0.32,0.3881,43,529,91
9906,1,1,2,18,0.48,0.4697,0.41,0.3284,42,525,8
9907,1,1,2,19,0.46,0.4545,0.44,0.2836,22,327,14
9908,1,1,2,20,0.44,0.4394,0.47,0.194,25,274,86
9909,1,1,2,21,0.48,0.4697,0.33,0.2836,19,239,38
9910,1,1,2,22,0.44,0.4394,0.47,0.2537,18,147,99
9911,1,1,2,23,0.46,0.4545,0.41,0.2836,5,62,63
9912,1,1,2,0,0.44,0.4394,0.47,0.2537,12,42,52
9913,1,1,2,1,0.44,0.4394,0.58,0.2836,3,15,32
9914,1,1,2,2,0.44,0.4394,0.62,0.2239,5,9,3
9915,1,1,2,3,0.44,0.4394,0.67,0.194,2,6,91
9916,1,1,2,4,0.4,0.4091,0.76,0.2239,0,1,19
9917,1,1,2,5,0.4,0.4091,0.76,0.2239,2,32,62
9918,1,1,2,6,0.36,0.3485,0.87,0.194,3,91,51
9919,1,1,2,7,0.36,0.3485,0.81,0.2239,9,326,72
9920,1,1,2,8,0.34,0.3333,0.87,0.194,11,560,80
9921,1,1,2,9,0.36,0.3333,0.81,0.2537,14,242,66
9922,1,1,2,10,0.42,0.4242,0.67,0.194,41,148,87
9923,1,1,2,11,0.48,0.4697,0.48,0.2836,54,182,68
9924,1,1,2,12,0.5,0.4848,0.42,0.2537,25,224,32
9925,1,1,2,13,0.52,0.5,0.39,0.194,30,218,50
9926,1,1,2,14,0.54,0.5152,0.37,0.2537,36,192,49
9927,1,1,2,15,0.54,0.5152,0.33,0.1343,46,217,99
9928,1,1,2,16,0.56,0.5303,0.32,0,45,343,87
9929,1,1,2,17,0.54,0.5152,0.32,0.1642,49,610,93
9930,1,1,2,18,0.54,0.5152,0.37,0.1343,36,522,6
9931,1,1,2,19,0.5,0.4848,0.39,0.0896,20,369,87
9932,1,1,2,20,0.46,0.4545,0.44,0.1343,23,269,43
9933,1,1,2,21,0.44,0.4394,0.51,0.2239,17,222,43
9934,1,1,2,22,0.44,0.4394,0.54,0.2537,19,137,48
9935,1,1,2,23,0.44,0.4394,0.54,0,14,85,52
9936,1,1,2,0,0.44,0.4394,0.58,0.0896,12,46,39
9937,1,1,2,1,0.44,0.4394,0.62,0.194,3,18,20
9938,1,1,2,2,0.42,0.4242,0.77,0.2836,1,5,7
9939,1,1,2,3,0.42,0.4242,0.82,0.1343,0,5,22
9940,1,1,2,4,0.4,0.4091,0.87,0.1343,0,2,27
9941,1,1,2,5,0.4,0.4091,0.87,0.194,1,26,6
9942,1,1,2,6,0.4,0.4091,0.87,0.1642,2,82,93
9943,1,1,2,7,0.4,0.4091,0.76,0.2239,7,272,2
9944,1,1,2,8,0.38,0.3939,0.76,0.3284,17,469,31
9945,1,1,2,9,0.36,0.3333,0.81,0.2537,15,244,100
9946,1,1,2,10,0.36,0.3485,0.81,0.1642,22,141,39
9947,1,1,2,11,0.36,0.3636,0.81,0.1045,27,163,24
9948,1,1,2,12,0.4,0.4091,0.76,0.1343,27,228,62
9949,1,1,2,13,0.42,0.4242,0.71,0.1045,30,183,93
9950,1,1,2,14,0.46,0.4545,0.67,0.1045,5,31,10
9951,1,1,2,15,0.4,0.4091,0.87,0.194,11,94,33
9952,1,1,2,16,0.4,0.4091,0.87,0.194,12,178,90
9953,1,1,2,17,0.42,0.4242,0.94,0.1045,14,256,48
9954,1,1,2,18,0.42,0.4242,0.94,0,11,300,99
9955,1,1,2,19,0.44,0.4394,0.88,0.1045,6,233,58
9956,1,1,2,20,0.44,0.4394,0.62,0.4179,8,167,9
9957,1,1,2,21,0.42,0.4242,0.35,0.806,1,152,56
9958,1,1,2,22,0.4,0.4091,0.37,0.5821,4,106,29
9959,1,1,2,23,0.38,0.3939,0.37,0.6866,10,86,34
9960,1,1,2,0,0.36,0.3333,0.43,0.3881,5,61,10
9961,1,1,2,1,0.34,0.303,0.42,0.3582,4,46,87
9962,1,1,2,2,0.32,0.303,0.45,0.2537,1,38,90
9963,1,1,2,3,0.3,0.2727,0.45,0.2985,0,7,14
9964,1,1,2,4,0.3,0.2727,0.42,0.3284,0,2,48
9965,1,1,2,5,0.3,0.2727,0.42,0.2985,0,3,86
9966,1,1,2,6,0.3,0.2727,0.42,0.2985,1,13,76
9967,1,1,2,7,0.28,0.2424,0.45,0.4478,3,23,35
9968,1,1,2,8,0.26,0.2273,0.48,0.2985,3,93,66
9969,1,1,2,9,0.22,0.197,0.75,0.3284,15,122,58
9970,1,1,2,10,0.26,0.2273,0.6,0.3582,24,183,13
9971,1,1,2,11,0.3,0.2576,0.39,0.6119,23,210,33
9972,1,1,2,12,0.32,0.2727,0.29,0.6567,41,258,10
9973,1,1,2,13,0.32,0.2879,0.31,0.4925,48,226,93
9974,1,1,2,14,0.32,0.2727,0.29,0.5522,35,216,69
9975,1,1,2,15,0.32,0.2879,0.29,0.4179,21,232,44
9976,1,1,2,16,0.32,0.2727,0.26,0.5821,32,195,100
9977,1,1,2,17,0.3,0.2727,0.33,0.3582,16,159,50
9978,1,1,2,18,0.3,0.2576,0.28,0.5821,7,133,34
9979,1,1,2,19,0.26,0.2121,0.33,0.4478,12,149,2
9980,1,1,2,20,0.26,0.2121,0.3,0.5522,10,105,20
9981,1,1,2,21,0.24,0.2121,0.35,0.3284,5,85,33
9982,1,1,2,22,0.24,0.197,0.38,0.4627,4,82,13
9983,1,1,2,23,0.24,0.197,0.41,0.4179,7,91,27
9984,1,1,2,0,0.24,0.2121,0.41,0.3582,7,70,4
9985,1,1,2,1,0.24,0.2121,0.44,0.3284,5,55,86
9986,1,1,2,2,0.24,0.2121,0.44,0.3284,5,42,17
9987,1,1,2,3,0.24,0.2273,0.41,0.194,0,21,73
9988,1,1,2,4,0.24,0.2273,0.41,0.194,1,6,1
9989,1,1,2,5,0.22,0.2121,0.44,0.2239,0,5,29
9990,1,1,2,6,0.22,0.197,0.44,0.3284,0,2,92
9991,1,1,2,7,0.2,0.1818,0.51,0.2985,2,22,66
9992,1,1,2,8,0.2,0.197,0.51,0.2537,2,59,79
9993,1,1,2,9,0.22,0.2121,0.47,0.2239,11,87,31
9994,1,1,2,10,0.26,0.2576,0.41,0.1642,27,188,39
9995,1,1,2,11,0.28,0.2576,0.41,0.2836,43,227,43
9996,1,1,2,12,0.3,0.303,0.39,0.1343,49,305,95
9997,1,1,2,13,0.32,0.3333,0.36,0,58,325,60
9998,1,1,2,14,0.34,0.3485,0.31,0,68,331,23
9999,1,1,2,15,0.36,0.3485,0.29,0,72,353,20
10000,1,1,2,16,0.36,0.3333,0.32,0.2537,64,339,8
10001,1,1,2,17,0.36,0.3485,0.32,0.2239,46,287,35
10002,1,1,2,18,0.34,0.3182,0.36,0.2836,17,216,69
10003,1,1,2,19,0.34,0.3333,0.34,0.1642,13,143,6
10004,1,1,2,20,0.32,0.3182,0.42,0.1642,9,88,0
10005,1,1,2,21,0.3,0.303,0.45,0.1343,8,83,15
10006,1,1,2,22,0.3,0.2879,0.42,0.2239,3,71,75
10007,1,1,2,23,0.26,0.2576,0.56,0.1642,5,64,44
10008,1,1,2,0,0.26,0.2424,0.6,0.2537,2,29,9
10009,1,1,2,1,0.26,0.2576,0.65,0.2239,0,6,20
10010,1,1,2,2,0.26,0.2273,0.7,0.2985,0,4,34
10011,1,1,2,3,0.24,0.2424,0.75,0.1642,0,2,80
10012,1,1,2,4,0.22,0.2273,0.8,0.1343,0,1,61
10013,1,1,2,5,0.22,0.2273,0.8,0.1343,0,16,94
10014,1,1,2,6,0.24,0.2273,0.7,0.2537,1,90,88
10015,1,1,2,7,0.24,0.2273,0.6,0.2239,2,280,79
10016,1,1,2,8,0.24,0.2424,0.6,0,14,528,92
10017,1,1,2,9,0.26,0.2576,0.6,0.194,11,230,63
10018,1,1,2,10,0.32,0.303,0.45,0.2537,16,104,6
10019,1,1,2,11,0.36,0.3333,0.43,0.2537,11,103,98
10020,1,1,2,12,0.4,0.4091,0.37,0.2985,13,177,100
10021,1,1,2,13,0.4,0.4091,0.43,0.2836,23,182,41
10022,1,1,2,14,0.46,0.4545,0.36,0.2836,24,158,56
10023,1,1,2,15,0.52,0.5,0.25,0.4179,24,174,85
10024,1,1,2,16,0.54,0.5152,0.26,0.4478,20,286,38
10025,1,1,2,17,0.54,0.5152,0.24,0.4478,26,529,50
10026,1,1,2,18,0.52,0.5,0.27,0.4179,10,527,92
10027,1,1,2,19,0.5,0.4848,0.29,0.3881,16,334,39
10028,1,1,2,20,0.48,0.4697,0.33,0.3582,11,219,58
10029,1,1,2,21,0.46,0.4545,0.36,0.2836,14,195,62
10030,1,1,2,22,0.44,0.4394,0.44,0.2537,9,92,66
10031,1,1,2,23,0.42,0.4242,0.5,0.1642,6,56,7
10032,1,1,2,0,0.42,0.4242,0.54,0.1343,0,10,3
10033,1,1,2,1,0.38,0.3939,0.62,0.1642,0,6,11
10034,1,1,2,2,0.4,0.4091,0.54,0.1045,1,3,92
10035,1,1,2,3,0.4,0.4091,0.32,0.3582,0,6,29
10036,1,1,2,4,0.32,0.2879,0.42,0.3582,0,2,93
10037,1,1,2,5,0.32,0.2879,0.42,0.3582,1,21,35
10038,1,1,2,6,0.3,0.2727,0.45,0.3284,1,101,77
10039,1,1,2,7,0.28,0.2576,0.45,0.2985,12,325,9
10040,1,1,2,8,0.26,0.2424,0.48,0.2836,16,559,70
10041,1,1,2,9,0.28,0.2576,0.45,0.3582,7,232,91
10042,1,1,2,10,0.3,0.2727,0.42,0.2985,14,132,36
10043,1,1,2,11,0.34,0.3182,0.36,0.2537,8,163,32
10044,1,1,2,12,0.36,0.3485,0.34,0.1343,19,183,52
10045,1,1,2,13,0.36,0.3636,0.32,0.1045,16,190,15
10046,1,1,2,14,0.4,0.4091,0.28,0.1045,13,134,84
10047,1,1,2,15,0.42,0.4242,0.26,0.0896,17,166,47
10048,1,1,2,16,0.42,0.4242,0.28,0.0896,17,287,86
10049,1,1,2,17,0.42,0.4242,0.26,0.0896,33,530,81
10050,1,1,2,18,0.42,0.4242,0.28,0.1642,17,449,31
10051,1,1,2,19,0.42,0.4242,0.26,0,15,306,22
10052,1,1,2,20,0.4,0.4091,0.3,0.1343,2,204,77
10053,1,1,2,21,0.34,0.3485,0.46,0.1045,10,188,44
10054,1,1,2,22,0.34,0.3485,0.46,0.1045,6,101,90
10055,1,1,2,23,0.32,0.303,0.53,0.2239,4,65,56
10056,1,1,2,0,0.32,0.3333,0.53,0.1045,2,32,10
10057,1,1,2,1,0.32,0.3333,0.49,0.1045,0,6,62
10058,1,1,2,2,0.3,0.2879,0.56,0.2239,0,4,93
10059,1,1,2,3,0.28,0.303,0.7,0.0896,0,2,54
10060,1,1,2,5,0.26,0.2879,0.75,0.0896,0,29,77
10061,1,1,2,6,0.28,0.303,0.75,0.0896,4,104,86
10062,1,1,2,7,0.26,0.2727,0.81,0.1343,11,253,83
10063,1,1,2,8,0.28,0.2879,0.75,0.1045,2,116,59
10064,1,1,2,9,0.3,0.303,0.81,0.1642,5,38,63
10065,1,1,2,10,0.3,0.303,0.81,0.1642,0,10,86
10066,1,1,2,11,0.3,0.2879,0.87,0.194,1,10,88
10067,1,1,2,12,0.32,0.303,0.93,0.3284,1,70,84
10068,1,1,2,13,0.36,0.3333,0.93,0.3582,4,76,58
10069,1,1,2,14,0.36,0.3333,0.93,0.3582,2,56,79
10070,1,1,2,15,0.4,0.4091,0.82,0.2836,3,90,89
10071,1,1,2,16,0.4,0.4091,0.82,0.2239,5,167,28
10072,1,1,2,17,0.4,0.4091,0.87,0.1642,7,253,6
10073,1,1,2,18,0.4,0.4091,0.87,0,11,192,31
10074,1,1,2,19,0.4,0.4091,0.87,0.1045,0,102,82
10075,1,1,2,20,0.42,0.4242,0.88,0.1642,2,97,40
10076,1,1,2,21,0.42,0.4242,0.88,0.1642,0,39,15
10077,1,1,2,22,0.42,0.4242,0.94,0.2537,2,55,96
10078,1,1,2,23,0.42,0.4242,0.94,0.2537,3,33,33
10079,1,1,3,0,0.42,0.4242,0.94,0,1,11,60
10080,1,1,3,1,0.46,0.4545,0.94,0.1045,0,12,44
10081,1,1,3,2,0.46,0.4545,0.94,0.2836,0,6,56
10082,1,1,3,3,0.46,0.4545,0.94,0.2239,0,3,99
10083,1,1,3,4,0.48,0.4697,0.88,0.194,0,5,83
10084,1,1,3,5,0.48,0.4697,0.88,0.1642,0,18,8
10085,1,1,3,6,0.42,0.4242,0.94,0,2,109,43
10086,1,1,3,7,0.44,0.4394,0.94,0.1343,8,304,1
10087,1,1,3,8,0.42,0.4242,0.94,0.1343,15,594,40
10088,1,1,3,9,0.46,0.4545,0.77,0.2537,5,286,42
10089,1,1,3,10,0.52,0.5,0.55,0.1642,11,133,60
10090,1,1,3,11,0.56,0.5303,0.43,0.194,19,168,44
10091,1,1,3,12,0.56,0.5303,0.37,0.2239,16,220,48
10092,1,1,3,13,0.58,0.5455,0.32,0.2537,24,211,32
10093,1,1,3,14,0.58,0.5455,0.35,0.2239,37,211,76
10094,1,1,3,15,0.6,0.6212,0.31,0.2537,31,223,31
10095,1,1,3,16,0.58,0.5455,0.32,0.2985,38,361,50
10096,1,1,3,17,0.56,0.5303,0.35,0.2985,49,600,95
10097,1,1,3,18,0.54,0.5152,0.34,0.3582,27,525,25
10098,1,1,3,19,0.48,0.4697,0.41,0.3284,11,328,70
10099,1,1,3,20,0.44,0.4394,0.44,0.4179,12,254,48
10100,1,1,3,21,0.42,0.4242,0.47,0.4627,7,197,17
10101,1,1,3,22,0.38,0.3939,0.5,0.2537,3,126,82
10102,1,1,3,23,0.36,0.3485,0.5,0.2239,9,85,29
10103,1,1,3,0,0.34,0.3333,0.53,0.1642,1,46,79
10104,1,1,3,1,0.34,0.3182,0.49,0.2239,2,20,39
10105,1,1,3,2,0.34,0.3182,0.53,0.2836,2,6,28
10106,1,1,3,3,0.32,0.3182,0.57,0.194,0,3,40
10107,1,1,3,4,0.32,0.3485,0.61,0,0,2,74
10108,1,1,3,5,0.3,0.3333,0.7,0,0,24,3
10109,1,1,3,6,0.3,0.3333,0.7,0,4,92,27
10110,1,1,3,7,0.3,0.3333,0.7,0,4,262,58
10111,1,1,3,8,0.28,0.303,0.75,0.0896,16,549,30
10112,1,1,3,9,0.3,0.3333,0.81,0,15,314,72
10113,1,1,3,10,0.36,0.3485,0.5,0.1642,14,132,96
10114,1,1,3,11,0.38,0.3939,0.46,0.194,40,194,29
10115,1,1,3,12,0.4,0.4091,0.43,0.1642,40,234,75
10116,1,1,3,13,0.42,0.4242,0.44,0.2239,31,222,90
10117,1,1,3,14,0.44,0.4394,0.44,0.2836,29,205,91
10118,1,1,3,15,0.42,0.4242,0.5,0.2985,5,78,93
10119,1,1,3,16,0.4,0.4091,0.58,0.2985,1,50,39
10120,1,1,3,17,0.36,0.3485,0.81,0.2239,5,128,50
10121,1,1,3,18,0.36,0.3485,0.87,0.194,6,160,38
10122,1,1,3,19,0.36,0.3485,0.87,0.194,12,174,23
10123,1,1,3,20,0.36,0.3485,0.87,0.194,7,100,69
10124,1,1,3,21,0.36,0.3636,0.87,0.0896,2,101,11
10125,1,1,3,22,0.36,0.3788,0.87,0,6,75,26
10126,1,1,3,23,0.36,0.3788,0.87,0,4,23,4
10127,1,1,3,0,0.36,0.3636,0.93,0.0896,1,22,48
10128,1,1,3,1,0.36,0.3788,0.93,0,0,44,78
10129,1,1,3,2,0.36,0.3636,0.93,0.0896,4,38,68
10130,1,1,3,3,0.36,0.3485,0.93,0.1642,1,21,13
10131,1,1,3,4,0.36,0.3485,0.93,0.194,0,2,76
10132,1,1,3,5,0.36,0.3636,0.93,0.0896,1,2,77
10133,1,1,3,6,0.36,0.3636,0.93,0.0896,1,7,94
10134,1,1,3,7,0.36,0.3485,0.93,0.1343,2,16,9
10135,1,1,3,8,0.36,0.3788,0.93,0,2,48,93
10136,1,1,3,9,0.38,0.3939,0.87,0.0896,7,94,88
10137,1,1,3,10,0.4,0.4091,0.87,0,31,168,53
