instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
10273,1,1,3,2,0.48,0.4697,0.77,0.4179,2,11,58,949,208,699
10274,1,1,3,3,0.46,0.4545,0.77,0.5224,0,7,4,535,111,660
10275,1,1,3,4,0.4,0.4091,0.66,0.2836,0,1,81,973,180,612
10276,1,1,3,5,0.4,0.4091,0.66,0.2836,2,29,9,849,195,700
10277,1,1,3,6,0.4,0.4091,0.5,0.3582,2,85,75,966,6,739
10278,1,1,3,7,0.38,0.3939,0.4,0.2985,6,268,42,816,230,544
10279,1,1,3,8,0.34,0.2879,0.42,0.5224,17,501,93,551,3,690
10280,1,1,3,9,0.34,0.2879,0.42,0.5224,17,284,5,972,64,535
10281,1,1,3,10,0.34,0.2879,0.36,0.4925,14,159,96,855,243,541
10282,1,1,3,11,0.36,0.3333,0.34,0.3582,17,187,5,999,53,603
10283,1,1,3,12,0.36,0.3333,0.34,0.4179,27,201,66,790,207,644
10284,1,1,3,13,0.38,0.3939,0.29,0.3881,49,224,36,621,202,561
10285,1,1,3,14,0.42,0.4242,0.28,0.4627,49,178,54,571,103,656
10286,1,1,3,15,0.46,0.4545,0.24,0.2537,50,238,2,732,188,517
10287,1,1,3,16,0.48,0.4697,0.23,0.4179,51,343,38,575,115,745
10288,1,1,3,17,0.46,0.4545,0.24,0.3881,68,566,29,748,72,668
10289,1,1,3,18,0.44,0.4394,0.26,0.5224,30,470,78,723,5,716
10290,1,1,3,19,0.42,0.4242,0.28,0.6119,12,244,69,944,38,526
10291,1,1,3,20,0.38,0.3939,0.32,0.3582,3,159,90,643,134,602
10292,1,1,3,21,0.36,0.3333,0.34,0.3284,8,141,56,700,52,718
10293,1,1,3,22,0.34,0.2879,0.31,0.4925,7,107,72,698,14,592
10294,1,1,3,23,0.32,0.303,0.33,0.2985,9,86,94,991,7,624
10295,1,1,3,0,0.3,0.2727,0.36,0.3582,9,77,66,836,165,590
10296,1,1,3,1,0.3,0.2879,0.36,0.2537,1,51,4,889,92,513
10297,1,1,3,2,0.26,0.2424,0.41,0.2537,12,42,63,884,106,653
10298,1,1,3,3,0.26,0.2273,0.41,0.2985,0,16,100,893,218,606
10299,1,1,3,4,0.24,0.2121,0.41,0.3582,1,4,48,974,164,661
10300,1,1,3,5,0.22,0.2121,0.42,0.2836,3,10,79,709,89,538
10301,1,1,3,6,0.22,0.2121,0.44,0.2836,1,12,4,774,91,667
10302,1,1,3,7,0.22,0.2121,0.44,0.2537,4,40,64,965,43,585
10303,1,1,3,8,0.22,0.2121,0.44,0.2985,15,111,17,687,62,658
10304,1,1,3,9,0.24,0.2121,0.41,0.3284,21,148,23,853,108,665
10305,1,1,3,10,0.26,0.2273,0.35,0.4179,47,223,99,732,96,682
10306,1,1,3,11,0.3,0.2727,0.33,0.3284,56,274,39,921,235,522
10307,1,1,3,12,0.3,0.2727,0.33,0.3284,88,329,37,976,99,729
10308,1,1,3,13,0.32,0.303,0.29,0.2836,89,357,79,975,222,617
10309,1,1,3,14,0.34,0.3182,0.27,0.2836,117,379,45,972,177,559
10310,1,1,3,15,0.34,0.3636,0.25,0,132,406,19,599,239,677
10311,1,1,3,16,0.36,0.3636,0.23,0,115,390,67,585,250,623
10312,1,1,3,17,0.36,0.3788,0.23,0,104,354,62,817,209,548
10313,1,1,3,18,0.36,0.3636,0.21,0.0896,67,297,74,855,52,516
10314,1,1,3,19,0.34,0.3636,0.25,0,25,184,91,649,12,612
10315,1,1,3,20,0.32,0.3333,0.33,0.1343,20,121,51,861,180,628
10316,1,1,3,21,0.3,0.2879,0.39,0.2239,16,110,48,731,234,687
10317,1,1,3,22,0.26,0.2576,0.44,0.1642,19,100,51,535,188,618
10318,1,1,3,23,0.26,0.2576,0.41,0.194,6,83,80,651,33,710
10319,1,1,3,0,0.26,0.2879,0.44,0.0896,7,69,58,750,74,626
10320,1,1,3,1,0.24,0.2424,0.52,0.1642,4,61,24,643,43,519
10321,1,1,3,3,0.24,0.2424,0.6,0.1343,15,66,8,553,25,597
10322,1,1,3,4,0.24,0.2424,0.6,0.1343,7,22,66,719,160,604
10323,1,1,3,5,0.24,0.2424,0.6,0.1642,2,7,28,500,180,674
10324,1,1,3,6,0.24,0.2424,0.7,0.1642,2,10,64,878,115,734
10325,1,1,3,7,0.22,0.2273,0.69,0.1343,2,17,15,932,125,705
10326,1,1,3,8,0.22,0.2273,0.69,0.1343,4,72,70,645,97,527
10327,1,1,3,9,0.26,0.2576,0.6,0.2239,20,90,3,707,97,608
10328,1,1,3,10,0.32,0.303,0.49,0.2836,71,218,9,863,70,601
10329,1,1,3,11,0.36,0.3333,0.43,0.2836,90,299,96,688,104,666
10330,1,1,3,12,0.4,0.4091,0.37,0.2985,146,410,32,984,35,732
10331,1,1,3,13,0.42,0.4242,0.41,0.2985,176,464,78,526,2,566
10332,1,1,3,14,0.46,0.4545,0.31,0.2836,212,501,43,685,221,727
10333,1,1,3,15,0.5,0.4848,0.29,0.2985,201,487,46,836,189,583
10334,1,1,3,16,0.5,0.4848,0.31,0.3582,208,509,82,919,66,628
10335,1,1,3,17,0.52,0.5,0.27,0.2985,199,498,69,895,16,737
10336,1,1,3,18,0.52,0.5,0.29,0.2836,133,389,25,752,110,605
10337,1,1,3,19,0.5,0.4848,0.31,0.2836,55,258,28,638,129,690
10338,1,1,3,20,0.44,0.4394,0.47,0.2239,42,171,3,790,227,504
10339,1,1,3,21,0.42,0.4242,0.54,0.2239,37,147,47,710,42,621
10340,1,1,3,22,0.4,0.4091,0.54,0.194,13,94,37,686,30,561
10341,1,1,3,23,0.4,0.4091,0.5,0.1642,12,52,36,924,69,514
10342,1,1,3,0,0.38,0.3939,0.54,0.194,4,24,41,517,109,750
10343,1,1,3,1,0.38,0.3939,0.5,0.1343,1,10,82,618,98,728
10344,1,1,3,2,0.38,0.3939,0.54,0.1045,4,9,52,545,134,522
10345,1,1,3,3,0.36,0.3485,0.5,0.1343,0,2,41,506,101,503
10346,1,1,3,4,0.34,0.3333,0.61,0.194,0,3,41,692,85,519
10347,1,1,3,5,0.34,0.3333,0.61,0.194,1,16,3,760,222,504
10348,1,1,3,6,0.34,0.3485,0.57,0.1045,2,88,7,566,167,525
10349,1,1,3,7,0.34,0.3485,0.53,0.1045,9,268,21,763,107,692
10350,1,1,3,8,0.34,0.3333,0.61,0.1343,17,564,39,933,92,712
10351,1,1,3,9,0.38,0.3939,0.54,0.1642,21,281,2,813,45,615
10352,1,1,3,10,0.4,0.4091,0.5,0.2239,39,137,1,894,119,670
10353,1,1,3,11,0.44,0.4394,0.44,0.2239,39,150,91,922,0,562
10354,1,1,3,12,0.48,0.4697,0.39,0.2239,59,221,3,564,73,522
10355,1,1,3,13,0.54,0.5152,0.32,0.2537,74,250,13,583,187,501
10356,1,1,3,14,0.58,0.5455,0.32,0.2836,76,221,88,806,53,526
10357,1,1,3,15,0.56,0.5303,0.4,0.1343,74,233,71,632,20,529
10358,1,1,3,16,0.62,0.6212,0.35,0.4478,77,332,23,960,187,588
10359,1,1,3,17,0.62,0.6212,0.38,0.4179,87,644,42,506,124,586
10360,1,1,3,18,0.6,0.6212,0.43,0.194,89,712,17,555,42,534
10361,1,1,3,19,0.56,0.5303,0.49,0.2239,67,446,83,594,165,538
10362,1,1,3,20,0.56,0.5303,0.49,0.2239,49,286,84,871,241,511
10363,1,1,3,21,0.54,0.5152,0.56,0.2239,22,205,39,692,105,530
10364,1,1,3,22,0.56,0.5303,0.56,0.2239,17,133,19,669,10,501
10365,1,1,3,23,0.56,0.5303,0.56,0.2239,10,63,72,590,31,732
10366,1,1,3,0,0.56,0.5303,0.52,0.194,5,26,66,648,217,611
10367,1,1,3,1,0.52,0.5,0.59,0.2239,2,16,4,817,111,582
10368,1,1,3,2,0.52,0.5,0.72,0.2985,0,1,47,599,71,625
10369,1,1,3,3,0.52,0.5,0.72,0.2985,0,2,16,887,75,551
10370,1,1,3,4,0.46,0.4545,0.82,0.194,0,1,61,686,95,634
10371,1,1,3,5,0.46,0.4545,0.82,0.194,0,24,13,622,142,715
10372,1,1,3,6,0.46,0.4545,0.82,0.194,5,113,69,681,10,502
10373,1,1,3,7,0.46,0.4545,0.82,0.2836,16,308,29,520,115,659
10374,1,1,3,8,0.46,0.4545,0.82,0.2836,22,593,75,714,243,585
10375,1,1,3,9,0.48,0.4697,0.82,0.2836,18,342,55,507,142,683
10376,1,1,3,10,0.52,0.5,0.77,0.2239,28,143,68,879,230,631
10377,1,1,3,11,0.54,0.5152,0.73,0.2836,64,219,25,744,78,601
10378,1,1,3,12,0.6,0.6061,0.6,0.2836,47,244,69,915,64,677
10379,1,1,3,13,0.6,0.6061,0.6,0.3881,53,233,40,599,109,579
10380,1,1,3,14,0.64,0.6212,0.53,0.3284,52,212,3,810,9,651
10381,1,1,3,15,0.7,0.6364,0.39,0.2239,68,264,21,990,16,541
10382,1,1,3,16,0.72,0.6515,0.34,0.3881,53,365,88,566,17,609
10383,1,1,3,17,0.7,0.6364,0.37,0.1045,62,676,62,714,208,654
10384,1,1,3,18,0.7,0.6364,0.34,0.2985,96,734,20,805,73,599
10385,1,1,3,19,0.64,0.6212,0.47,0.2239,50,479,97,747,156,531
10386,1,1,3,20,0.6,0.6212,0.49,0.1642,45,351,91,656,224,622
10387,1,1,3,21,0.58,0.5455,0.56,0.1045,44,244,94,626,40,599
10388,1,1,3,22,0.56,0.5303,0.6,0.0896,24,170,10,736,41,621
10389,1,1,3,23,0.56,0.5303,0.56,0.1343,8,87,1,714,71,653
10390,1,1,3,0,0.54,0.5152,0.6,0.1045,5,39,94,718,28,582
10391,1,1,3,1,0.52,0.5,0.63,0.0896,2,27,61,647,136,572
10392,1,1,3,2,0.5,0.4848,0.68,0.194,0,2,79,637,175,594
10393,1,1,3,3,0.48,0.4697,0.72,0.194,1,4,16,925,97,726
10394,1,1,3,4,0.48,0.4697,0.67,0.0896,1,5,44,948,38,582
10395,1,1,3,5,0.44,0.4394,0.82,0.1343,2,27,8,970,232,747
10396,1,1,3,6,0.44,0.4394,0.82,0.0896,1,121,40,703,148,548
10397,1,1,3,7,0.44,0.4394,0.82,0.1045,20,368,36,808,53,545
10398,1,1,3,8,0.44,0.4394,0.82,0,34,662,35,855,208,515
10399,1,1,3,9,0.52,0.5,0.68,0,26,351,92,994,45,629
10400,1,1,3,10,0.56,0.5303,0.56,0.1045,38,188,21,666,150,683
10401,1,1,3,11,0.62,0.6212,0.41,0.1642,65,220,98,999,140,516
10402,1,1,3,12,0.64,0.6212,0.29,0,55,267,71,997,133,575
10403,1,1,3,13,0.66,0.6212,0.27,0.2239,57,254,100,559,188,583
10404,1,1,3,14,0.7,0.6364,0.23,0.3284,61,224,56,706,107,536
10405,1,1,3,15,0.7,0.6364,0.24,0,86,283,20,750,229,718
10406,1,1,3,16,0.72,0.6364,0.25,0.194,78,356,98,955,59,555
10407,1,1,3,17,0.7,0.6364,0.28,0.0896,140,782,55,891,111,593
10408,1,1,3,18,0.7,0.6364,0.32,0,102,749,48,916,192,706
10409,1,1,3,19,0.64,0.6212,0.33,0.1642,70,472,74,975,31,690
10410,1,1,3,20,0.62,0.6212,0.35,0.1045,44,330,0,858,126,652
10411,1,1,3,21,0.6,0.6212,0.4,0.0896,47,288,42,540,229,745
10412,1,1,3,22,0.52,0.5,0.55,0.1343,43,202,70,856,250,530
10413,1,1,3,23,0.56,0.5303,0.43,0.1642,19,91,33,977,207,599
10414,1,1,3,0,0.54,0.5152,0.49,0.1343,14,60,34,904,173,626
10415,1,1,3,1,0.5,0.4848,0.59,0.1045,15,23,41,902,164,651
10416,1,1,3,2,0.5,0.4848,0.59,0,14,19,61,594,132,587
10417,1,1,3,3,0.5,0.4848,0.63,0,0,7,24,718,145,623
10418,1,1,3,4,0.44,0.4394,0.77,0.1045,11,14,7,568,129,527
10419,1,1,3,5,0.46,0.4545,0.67,0,2,26,87,835,120,602
10420,1,1,3,6,0.44,0.4394,0.72,0.0896,4,117,4,703,111,673
10421,1,1,3,7,0.44,0.4394,0.72,0.0896,14,381,43,703,223,723
10422,1,1,3,8,0.44,0.4394,0.77,0.1045,21,623,98,834,167,508
10423,1,1,3,9,0.48,0.4697,0.77,0.0896,30,315,34,981,166,713
10424,1,1,3,10,0.52,0.5,0.68,0.1045,34,164,86,586,38,566
10425,1,1,3,11,0.56,0.5303,0.6,0.1343,60,211,45,867,102,524
10426,1,1,3,12,0.62,0.6212,0.5,0.1343,59,265,84,613,213,731
10427,1,1,3,13,0.66,0.6212,0.41,0.0896,62,273,68,576,6,698
10428,1,1,3,14,0.72,0.6515,0.3,0.1045,81,258,68,635,198,674
10429,1,1,3,15,0.72,0.6515,0.32,0.2239,100,287,94,858,197,747
10430,1,1,3,16,0.72,0.6515,0.37,0.3881,95,426,3,909,158,720
10431,1,1,3,17,0.7,0.6364,0.39,0.2537,79,713,68,740,34,637
10432,1,1,3,18,0.66,0.6212,0.44,0.2836,98,746,31,625,198,719
10433,1,1,3,19,0.64,0.6212,0.5,0.194,72,425,69,845,115,610
10434,1,1,3,20,0.58,0.5455,0.6,0.3582,60,330,25,600,49,519
10435,1,1,3,21,0.54,0.5152,0.68,0.2836,36,243,77,541,204,564
10436,1,1,3,22,0.52,0.5,0.68,0.1343,32,169,86,504,16,714
10437,1,1,3,23,0.48,0.4697,0.72,0.194,12,97,85,969,1,741
10438,1,1,3,0,0.44,0.4394,0.77,0.2537,8,57,68,664,36,537
10439,1,1,3,1,0.42,0.4242,0.82,0.3284,4,26,38,558,122,633
10440,1,1,3,2,0.42,0.4242,0.82,0.194,0,4,17,835,93,646
10441,1,1,3,3,0.4,0.4091,0.87,0.2836,0,3,6,553,95,517
10442,1,1,3,4,0.4,0.4091,0.87,0.2537,0,3,15,518,145,503
10443,1,1,3,5,0.4,0.4091,0.87,0.2239,2,32,2,792,60,745
10444,1,1,3,6,0.4,0.4091,0.87,0.1642,3,99,26,853,173,502
10445,1,1,3,7,0.4,0.4091,0.87,0.194,13,278,22,674,236,738
10446,1,1,3,8,0.4,0.4091,0.87,0.2239,28,562,56,783,210,630
10447,1,1,3,9,0.42,0.4242,0.82,0,35,312,53,978,76,578
10448,1,1,3,10,0.4,0.4091,0.87,0.0896,44,180,1,753,145,577
10449,1,1,3,11,0.44,0.4394,0.77,0,40,207,93,829,208,699
10450,1,1,3,12,0.44,0.4394,0.82,0.1343,72,294,41,823,203,666
10451,1,1,3,13,0.46,0.4545,0.77,0.0896,52,260,97,817,202,712
10452,1,1,3,14,0.48,0.4697,0.72,0,56,202,25,645,122,718
10453,1,1,3,15,0.46,0.4545,0.82,0.1045,19,107,11,731,39,513
10454,1,1,3,16,0.48,0.4697,0.77,0,18,129,85,504,50,558
10455,1,1,3,17,0.48,0.4697,0.82,0.0896,23,258,32,798,128,680
10456,1,1,3,18,0.48,0.4697,0.82,0.0896,31,408,61,988,163,611
10457,1,1,3,19,0.46,0.4545,0.88,0,23,296,12,635,150,553
10458,1,1,3,20,0.46,0.4545,0.88,0,31,235,4,647,75,739
10459,1,1,3,21,0.44,0.4394,0.94,0,8,152,25,714,178,584
10460,1,1,3,22,0.44,0.4394,0.94,0,16,148,30,771,6,546
10461,1,1,3,23,0.44,0.4394,0.94,0,22,126,0,554,34,584
10462,1,1,3,0,0.44,0.4394,0.94,0.0896,13,100,51,786,2,670
10463,1,1,3,1,0.44,0.4394,0.94,0,12,69,43,815,176,546
10464,1,1,3,2,0.44,0.4394,0.88,0,10,42,100,764,14,705
10465,1,1,3,3,0.44,0.4394,0.88,0,2,26,96,633,111,675
10466,1,1,3,4,0.42,0.4242,0.94,0,0,2,50,553,165,741
10467,1,1,3,5,0.42,0.4242,0.94,0.0896,5,8,66,962,97,655
10468,1,1,3,6,0.42,0.4242,0.94,0.194,1,30,53,660,33,733
10469,1,1,3,7,0.4,0.4091,1,0.1343,29,86,11,670,221,547
10470,1,1,3,8,0.42,0.4242,0.94,0.1045,63,218,56,769,144,600
10471,1,1,3,9,0.44,0.4394,0.88,0.0896,104,321,89,624,55,578
10472,1,1,3,10,0.5,0.4848,0.77,0.0896,140,443,82,721,142,743
10473,1,1,3,11,0.52,0.5,0.77,0.1343,226,585,73,597,74,655
10474,1,1,3,12,0.56,0.5303,0.68,0.1642,286,651,69,821,68,717
10475,1,1,3,13,0.6,0.6061,0.6,0.1045,286,686,15,893,168,698
10476,1,1,3,14,0.62,0.6212,0.53,0.0896,352,690,93,716,67,650
10477,1,1,3,15,0.64,0.6212,0.53,0.1343,357,679,97,708,140,526
10478,1,1,3,16,0.64,0.6212,0.5,0,367,685,4,661,24,530
10479,1,1,3,17,0.64,0.6212,0.5,0.1343,291,648,55,787,104,644
10480,1,1,3,18,0.62,0.6212,0.57,0.2985,221,560,2,895,91,521
10481,1,1,3,19,0.58,0.5455,0.64,0.2836,155,417,92,977,74,636
10482,1,1,3,20,0.56,0.5303,0.64,0.194,89,271,15,937,112,579
10483,1,1,3,21,0.54,0.5152,0.68,0.1642,54,223,7,930,203,682
10484,1,1,3,22,0.54,0.5152,0.68,0,58,211,22,910,55,636
10485,1,1,3,23,0.5,0.4848,0.77,0.1642,34,185,33,721,242,627
10486,1,1,3,0,0.46,0.4545,0.88,0.194,27,107,70,675,90,605
10487,1,1,3,1,0.46,0.4545,0.82,0.1343,25,113,88,787,52,632
10488,1,1,3,2,0.46,0.4545,0.82,0.1045,15,56,42,510,135,560
10489,1,1,3,3,0.44,0.4394,0.88,0.1343,3,18,25,851,96,704
10490,1,1,3,4,0.42,0.4242,0.94,0.1642,6,14,56,526,11,575
10491,1,1,3,5,0.4,0.4091,0.94,0.1045,0,6,20,870,75,636
10492,1,1,3,6,0.4,0.4091,0.94,0.1045,2,11,11,738,187,504
10493,1,1,3,7,0.42,0.4242,0.88,0.1642,17,42,55,716,39,633
10494,1,1,3,8,0.42,0.4242,0.88,0.1045,25,96,11,883,103,703
10495,1,1,3,9,0.42,0.4242,0.88,0.0896,65,178,74,758,42,593
10496,1,1,3,10,0.42,0.4242,0.88,0.1045,139,351,71,665,220,571
10497,1,1,3,11,0.44,0.4394,0.82,0.1642,129,368,52,813,214,625
10498,1,1,3,12,0.44,0.4394,0.88,0.1343,222,503,52,549,139,582
10499,1,1,3,13,0.46,0.4545,0.82,0.1642,198,544,60,650,94,510
10500,1,1,3,14,0.5,0.4848,0.77,0.0896,218,521,76,644,96,548
10501,1,1,3,15,0.54,0.5152,0.68,0.0896,240,554,60,682,102,601
10502,1,1,3,16,0.54,0.5152,0.73,0.0896,229,541,61,872,42,541
10503,1,1,3,17,0.56,0.5303,0.64,0.0896,233,541,49,931,244,513
10504,1,1,3,18,0.56,0.5303,0.64,0.1642,165,459,97,501,141,536
10505,1,1,3,19,0.56,0.5303,0.64,0.1642,118,352,82,729,203,539
10506,1,1,3,20,0.52,0.5,0.77,0.1343,59,198,2,511,87,623
10507,1,1,3,21,0.52,0.5,0.72,0.0896,44,173,43,845,175,604
10508,1,1,3,22,0.5,0.4848,0.77,0.1045,21,100,25,712,110,747
10509,1,1,3,23,0.48,0.4697,0.82,0.1642,7,46,65,700,90,636
10510,1,1,3,0,0.48,0.4697,0.82,0.1045,4,23,61,965,210,670
10511,1,1,3,1,0.46,0.4545,0.88,0.1045,0,15,70,688,126,630
10512,1,1,3,2,0.46,0.4545,0.88,0.1642,1,8,29,890,248,709
10513,1,1,3,3,0.46,0.4545,0.88,0.0896,0,2,3,741,31,588
10514,1,1,3,4,0.44,0.4394,0.94,0,0,3,49,754,230,635
10515,1,1,3,5,0.44,0.4394,0.94,0,0,31,94,635,0,662
10516,1,1,3,6,0.46,0.4545,0.88,0.1343,2,120,57,674,7,659
10517,1,1,3,7,0.46,0.4545,0.88,0.194,25,354,55,729,16,526
10518,1,1,3,8,0.46,0.4545,0.88,0.1045,16,579,49,718,135,546
10519,1,1,3,9,0.5,0.4848,0.72,0.1642,55,331,65,692,150,635
10520,1,1,3,10,0.52,0.5,0.72,0.1343,56,184,17,722,94,636
10521,1,1,3,11,0.56,0.5303,0.68,0.1642,56,201,39,569,184,535
10522,1,1,3,12,0.6,0.6061,0.64,0.2537,71,282,42,635,46,580
10523,1,1,3,13,0.62,0.6061,0.61,0.2537,69,263,28,598,1,575
10524,1,1,3,14,0.64,0.6212,0.57,0.194,60,260,87,954,38,538
10525,1,1,3,15,0.64,0.6212,0.57,0.2239,97,286,52,941,218,748
10526,1,1,3,16,0.66,0.6212,0.5,0.2239,65,385,90,742,143,556
10527,1,1,3,17,0.64,0.6212,0.53,0.2239,106,721,86,813,118,656
10528,1,1,3,18,0.64,0.6212,0.57,0.2537,120,801,5,628,65,560
10529,1,1,3,19,0.62,0.6061,0.61,0.2239,86,549,20,702,110,730
10530,1,1,3,20,0.6,0.6061,0.64,0.2239,34,330,94,870,232,556
10531,1,1,3,21,0.6,0.6061,0.64,0.1642,33,223,14,662,179,675
10532,1,1,3,22,0.56,0.5303,0.73,0.1642,17,148,68,712,47,559
10533,1,1,3,23,0.56,0.5303,0.78,0.1343,9,54,61,509,4,564
10534,1,1,3,0,0.56,0.5303,0.78,0.0896,5,29,14,664,94,533
10535,1,1,3,1,0.54,0.5152,0.88,0,6,15,76,856,176,728
10536,1,1,3,2,0.54,0.5152,0.88,0.0896,2,10,81,636,66,582
10537,1,1,3,3,0.54,0.5152,0.88,0,0,3,80,696,106,707
10538,1,1,3,4,0.52,0.5,0.88,0.1343,0,6,39,755,69,641
10539,1,1,3,5,0.52,0.5,0.94,0,0,20,46,773,141,586
10540,1,1,3,6,0.52,0.5,0.94,0.1642,6,100,19,814,238,553
10541,1,1,3,7,0.52,0.5,0.94,0.2239,3,170,20,624,184,585
10542,1,1,3,8,0.52,0.5,0.88,0.1045,28,516,47,627,112,557
10543,1,1,3,9,0.54,0.5152,0.88,0.1642,41,325,71,883,16,677
10544,1,1,3,10,0.54,0.5152,0.88,0.194,44,163,99,762,179,744
10545,1,1,3,11,0.58,0.5455,0.83,0.1343,74,230,36,875,31,727
10546,1,1,3,12,0.6,0.5758,0.78,0.2537,56,261,22,884,173,742
10547,1,1,3,13,0.6,0.5758,0.78,0.194,77,284,0,956,92,712
10548,1,1,3,14,0.6,0.5909,0.73,0.1642,66,248,89,591,194,606
10549,1,1,3,15,0.62,0.6061,0.69,0.1045,67,244,93,628,175,656
10550,1,1,3,16,0.62,0.6061,0.66,0.2239,99,431,46,892,43,707
10551,1,1,3,17,0.6,0.5909,0.73,0.194,108,750,63,998,180,691
10552,1,1,3,18,0.6,0.5909,0.69,0.2537,136,801,68,735,188,590
10553,1,1,3,19,0.58,0.5455,0.73,0.1343,75,555,61,646,133,639
10554,1,1,3,20,0.58,0.5455,0.68,0.0896,78,377,87,770,20,713
10555,1,1,3,21,0.56,0.5303,0.73,0,38,277,10,874,3,692
10556,1,1,3,22,0.54,0.5152,0.77,0,32,188,50,602,66,644
10557,1,1,3,23,0.52,0.5,0.83,0,10,90,57,945,212,708
10558,2,1,3,0,0.52,0.5,0.88,0,4,33,6,677,12,692
10559,2,1,3,1,0.52,0.5,0.83,0.0896,4,26,29,610,196,630
10560,2,1,3,2,0.5,0.4848,0.88,0.1343,2,10,65,988,153,660
10561,2,1,3,3,0.5,0.4848,0.88,0.194,1,8,3,871,159,541
10562,2,1,3,4,0.5,0.4848,0.88,0.1343,0,4,53,746,191,714
10563,2,1,3,5,0.5,0.4848,0.88,0.1343,4,39,3,725,134,503
10564,2,1,3,6,0.48,0.4697,0.94,0.2239,10,149,10,809,189,708
10565,2,1,3,7,0.48,0.4697,0.94,0.194,34,372,16,976,1,667
10566,2,1,3,8,0.48,0.4697,0.94,0.1045,33,535,31,632,246,616
10567,2,1,3,9,0.5,0.4848,0.88,0.1642,38,293,86,889,8,698
10568,2,1,3,10,0.52,0.5,0.83,0.1642,30,154,25,755,163,662
10569,2,1,3,11,0.52,0.5,0.83,0.1642,38,192,4,883,233,605
10570,2,1,3,12,0.54,0.5152,0.77,0,58,229,1,551,88,741
10571,2,1,3,13,0.54,0.5152,0.83,0,81,303,52,983,44,703
10572,2,1,3,14,0.56,0.5303,0.78,0,74,225,47,619,225,635
10573,2,1,3,15,0.56,0.5303,0.78,0,68,243,64,851,235,727
10574,2,1,3,16,0.58,0.5455,0.73,0,91,378,30,1000,35,600
10575,2,1,3,17,0.6,0.5909,0.69,0.0896,113,729,62,942,218,740
10576,2,1,3,18,0.6,0.5909,0.69,0,152,779,38,501,247,515
10577,2,1,3,19,0.6,0.6061,0.64,0,86,582,13,722,45,522
10578,2,1,3,20,0.56,0.5303,0.78,0.0896,76,374,60,746,45,717
10579,2,1,3,21,0.54,0.5152,0.83,0.1045,47,251,46,639,4,516
10580,2,1,3,22,0.52,0.5,0.83,0.1642,41,197,53,539,242,596
10581,2,1,3,23,0.54,0.5152,0.77,0,37,125,59,609,249,746
10582,2,1,3,0,0.52,0.5,0.83,0.0896,9,41,90,940,91,750
10583,2,1,3,1,0.52,0.5,0.83,0.0896,14,30,20,672,69,725
10584,2,1,3,2,0.52,0.5,0.83,0.0896,1,6,14,896,76,661
10585,2,1,3,3,0.52,0.5,0.83,0.0896,0,7,27,994,49,744
10586,2,1,3,4,0.48,0.4697,1,0.0896,0,6,67,603,77,732
10587,2,1,3,5,0.48,0.4697,1,0.0896,2,34,90,905,170,719
10588,2,1,3,6,0.48,0.4697,1,0.0896,10,136,72,700,23,511
10589,2,1,3,7,0.48,0.4697,1,0.0896,29,361,88,812,164,710
10590,2,1,3,8,0.5,0.4848,0.94,0.0896,51,649,94,516,99,643
10591,2,1,3,9,0.5,0.4848,0.94,0.0896,41,318,87,821,56,694
10592,2,1,3,10,0.5,0.4848,1,0.0896,32,142,5,887,185,504
10593,2,1,3,11,0.52,0.5,0.94,0,53,219,82,522,246,708
10594,2,1,3,12,0.54,0.5152,0.88,0.194,48,272,19,548,128,612
10595,2,1,3,13,0.58,0.5455,0.78,0.0896,83,298,15,796,114,717
10596,2,1,3,14,0.6,0.5909,0.73,0.1045,96,257,82,749,222,722
10597,2,1,3,15,0.62,0.6061,0.69,0.194,102,304,70,821,122,736
10598,2,1,3,16,0.64,0.6061,0.65,0.194,125,425,89,663,151,525
10599,2,1,3,17,0.66,0.6212,0.65,0.1642,154,810,70,899,95,631
10600,2,1,3,18,0.66,0.6212,0.65,0.1642,147,801,42,589,65,548
10601,2,1,3,19,0.66,0.6212,0.61,0,117,586,85,583,249,616
10602,2,1,3,20,0.62,0.5909,0.73,0.2836,64,424,90,862,34,514
10603,2,1,3,21,0.58,0.5455,0.78,0.1642,66,374,11,605,77,730
10604,2,1,3,22,0.56,0.5303,0.83,0.194,56,220,36,960,166,690
10605,2,1,3,23,0.56,0.5303,0.83,0.0896,34,151,5,717,54,723
10606,2,1,3,0,0.56,0.5303,0.83,0,30,95,5,929,134,545
10607,2,1,3,1,0.54,0.5152,0.88,0,18,50,32,881,40,555
10608,2,1,3,2,0.54,0.5152,0.88,0.0896,12,32,63,502,192,613
10609,2,1,3,3,0.52,0.5,0.88,0.1045,4,10,76,543,58,742
10610,2,1,3,4,0.5,0.4848,0.94,0.1045,0,3,44,818,181,676
10611,2,1,3,5,0.5,0.4848,0.94,0,5,34,86,803,122,750
10612,2,1,3,6,0.5,0.4848,0.88,0,6,116,11,818,205,626
10613,2,1,3,7,0.5,0.4848,0.93,0.1343,28,346,94,974,110,665
10614,2,1,3,8,0.5,0.4848,0.94,0.1343,47,662,63,817,57,584
10615,2,1,3,9,0.52,0.5,0.9,0.0896,75,380,16,894,65,566
10616,2,1,3,10,0.56,0.5303,0.88,0.1045,125,275,73,998,123,741
10617,2,1,3,11,0.62,0.5909,0.73,0.1045,131,318,0,792,209,720
