instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
7241,4,0,11,7,0.32,0.3333,0.81,0.0896,12,292,11,584,146,686,57
7242,4,0,11,8,0.34,0.3485,0.81,0.0896,8,402,88,643,157,549,76
7243,4,0,11,9,0.36,0.3485,0.81,0.194,9,164,96,898,100,693,108
7244,4,0,11,10,0.4,0.4091,0.76,0.194,12,110,26,714,236,586,240
7245,4,0,11,11,0.44,0.4394,0.67,0.194,12,120,97,714,8,628,216
7246,4,0,11,12,0.5,0.4848,0.51,0.194,17,179,73,896,208,563,248
7247,4,0,11,13,0.52,0.5,0.48,0.2537,19,169,5,614,118,565,40
7248,4,0,11,14,0.52,0.5,0.52,0.1642,32,152,82,863,120,601,407
7249,4,0,11,15,0.52,0.5,0.52,0.1642,24,162,59,913,197,608,349
7250,4,0,11,16,0.52,0.5,0.48,0.194,33,267,55,517,60,727,160
7251,4,0,11,17,0.48,0.4697,0.55,0.0896,33,498,64,635,33,660,386
7252,4,0,11,18,0.46,0.4545,0.63,0.1343,24,433,70,841,3,600,278
7253,4,0,11,19,0.44,0.4394,0.67,0.0896,18,252,84,640,122,537,430
7254,4,0,11,20,0.42,0.4242,0.71,0.1045,11,209,100,931,208,600,18
7255,4,0,11,21,0.4,0.4091,0.76,0.1343,4,144,80,800,85,572,8
7256,4,0,11,22,0.4,0.4091,0.82,0,21,137,47,657,168,570,499
7257,4,0,11,23,0.4,0.4091,0.82,0.0896,15,95,81,586,222,644,317
7258,4,0,11,0,0.4,0.4091,0.82,0,11,43,95,811,84,569,222
7259,4,0,11,1,0.4,0.4091,0.82,0,1,17,97,627,164,533,479
7260,4,0,11,2,0.4,0.4091,0.76,0,2,10,68,897,9,531,273
7261,4,0,11,3,0.38,0.3939,0.87,0.1642,1,8,42,595,237,579,295
7262,4,0,11,4,0.38,0.3939,0.87,0.0896,1,7,50,551,177,641,443
7263,4,0,11,5,0.38,0.3939,0.87,0,0,23,21,609,145,592,167
7264,4,0,11,6,0.38,0.3939,0.87,0.0896,2,66,56,902,99,540,285
7265,4,0,11,7,0.4,0.4091,0.86,0.2239,10,245,59,838,41,710,85
7266,4,0,11,8,0.4,0.4091,0.87,0.3582,8,395,33,975,115,613,383
7267,4,0,11,9,0.42,0.4242,0.71,0.4627,15,254,21,653,33,514,106
7268,4,0,11,10,0.42,0.4242,0.71,0.3284,19,134,64,710,21,567,240
7269,4,0,11,11,0.44,0.4394,0.67,0.4478,34,162,44,885,73,738,88
7270,4,0,11,12,0.48,0.4697,0.55,0.4925,44,197,95,902,93,543,378
7271,4,0,11,13,0.44,0.4394,0.51,0.4179,33,194,86,996,97,586,151
7272,4,0,11,14,0.44,0.4394,0.47,0.2985,54,201,82,576,220,744,341
7273,4,0,11,15,0.46,0.4545,0.44,0.3881,45,237,52,834,84,566,210
7274,4,0,11,16,0.46,0.4545,0.36,0.3881,53,290,55,612,55,529,316
7275,4,0,11,17,0.42,0.4242,0.38,0.3582,42,480,71,779,193,635,494
7276,4,0,11,18,0.42,0.4242,0.32,0.4627,35,374,65,523,175,628,98
7277,4,0,11,19,0.4,0.4091,0.37,0.3582,14,196,62,573,226,560,107
7278,4,0,11,20,0.36,0.3333,0.43,0.2836,15,186,86,773,3,746,193
7279,4,0,11,21,0.34,0.3182,0.46,0.2537,8,123,61,821,25,564,107
7280,4,0,11,22,0.34,0.303,0.46,0.3284,6,115,65,808,54,544,485
7281,4,0,11,23,0.32,0.303,0.49,0.3284,17,89,63,845,172,669,257
7282,4,0,11,0,0.32,0.2879,0.45,0.3582,4,52,10,843,19,559,80
7283,4,0,11,1,0.32,0.303,0.45,0.2985,5,62,24,739,47,638,226
7284,4,0,11,2,0.3,0.2727,0.52,0.3284,7,31,7,1000,67,541,437
7285,4,0,11,3,0.3,0.2727,0.52,0.2985,0,8,51,614,231,718,233
7286,4,0,11,4,0.28,0.2576,0.56,0.3284,3,8,31,873,236,593,332
7287,4,0,11,5,0.26,0.2273,0.6,0.3284,0,2,66,919,9,725,184
7288,4,0,11,6,0.26,0.2424,0.6,0.2537,3,23,49,637,16,686,113
7289,4,0,11,7,0.26,0.2424,0.6,0.2836,3,34,71,705,129,624,287
7290,4,0,11,8,0.28,0.2576,0.56,0.3284,4,84,52,680,154,532,141
7291,4,0,11,9,0.3,0.2727,0.56,0.2985,30,141,97,897,55,589,25
7292,4,0,11,10,0.32,0.303,0.53,0.2537,56,227,75,742,199,708,254
7293,4,0,11,11,0.36,0.3636,0.46,0.1045,69,238,33,850,81,690,499
7294,4,0,11,12,0.36,0.3485,0.46,0.1642,137,372,92,863,121,553,65
7295,4,0,11,13,0.4,0.4091,0.37,0.1045,148,355,77,828,250,558,348
7296,4,0,11,14,0.42,0.4242,0.35,0.1343,159,386,3,652,106,628,233
7297,4,0,11,15,0.4,0.4091,0.37,0.194,141,343,61,681,191,666,408
7298,4,0,11,16,0.4,0.4091,0.4,0.2239,128,335,84,760,142,569,170
7299,4,0,11,17,0.38,0.3939,0.4,0.1642,100,334,42,587,186,624,391
7300,4,0,11,18,0.36,0.3636,0.5,0.0896,52,237,97,623,158,568,90
7301,4,0,11,19,0.34,0.3636,0.53,0,45,204,87,871,177,536,486
7302,4,0,11,20,0.32,0.3485,0.66,0,29,165,63,794,90,573,8
7303,4,0,11,21,0.32,0.3485,0.66,0,19,118,100,724,15,548,187
7304,4,0,11,22,0.3,0.3333,0.65,0,10,82,14,890,46,681,267
7305,4,0,11,23,0.28,0.3182,0.7,0,4,85,20,657,142,504,477
7306,4,0,11,0,0.28,0.3182,0.75,0,10,75,53,887,93,521,176
7307,4,0,11,1,0.26,0.303,0.81,0,11,115,89,577,215,557,422
7308,4,0,11,2,0.26,0.303,0.81,0,6,29,26,875,22,686,149
7309,4,0,11,3,0.24,0.2879,0.87,0,5,9,93,621,151,662,284
7310,4,0,11,4,0.24,0.2879,0.87,0,0,6,30,664,9,614,14
7311,4,0,11,5,0.24,0.2424,0.87,0.1343,0,5,46,917,80,730,131
7312,4,0,11,6,0.26,0.2879,0.81,0.0896,5,16,97,727,158,667,463
7313,4,0,11,7,0.26,0.2727,0.87,0.1045,4,28,53,637,50,691,158
7314,4,0,11,8,0.28,0.303,0.87,0.0896,19,90,7,969,218,723,389
7315,4,0,11,9,0.3,0.3182,0.75,0.0896,36,170,29,728,40,652,156
7316,4,0,11,10,0.36,0.3636,0.66,0.0896,76,262,39,601,201,718,270
7317,4,0,11,11,0.42,0.4242,0.58,0.0896,104,320,40,826,33,524,305
7318,4,0,11,12,0.44,0.4394,0.54,0,120,346,36,955,174,683,225
7319,4,0,11,13,0.46,0.4545,0.51,0.1642,105,314,63,727,26,529,201
7320,4,0,11,14,0.46,0.4545,0.55,0.194,101,320,53,752,64,747,3
7321,4,0,11,15,0.48,0.4697,0.51,0.194,96,306,12,549,111,541,331
7322,4,0,11,16,0.46,0.4545,0.55,0.2239,84,347,79,928,172,570,312
7323,4,0,11,17,0.44,0.4394,0.62,0.1642,71,256,87,755,223,694,446
7324,4,0,11,18,0.42,0.4242,0.71,0.1045,39,185,8,953,3,507,371
7325,4,0,11,19,0.38,0.3939,0.76,0.194,21,151,34,657,194,746,463
7326,4,0,11,20,0.36,0.3636,0.81,0.1045,16,116,39,939,150,602,75
7327,4,0,11,21,0.36,0.3636,0.81,0.0896,11,88,47,550,197,631,21
7328,4,0,11,22,0.36,0.3788,0.87,0,5,45,83,742,219,580,98
7329,4,0,11,23,0.34,0.3485,0.87,0.0896,7,50,49,631,122,509,125
7330,4,0,11,0,0.34,0.3636,0.87,0,1,15,97,605,192,672,365
7331,4,0,11,1,0.34,0.3636,0.87,0,2,8,22,740,197,745,429
7332,4,0,11,2,0.32,0.3485,0.93,0,0,2,3,742,19,555,104
7333,4,0,11,3,0.32,0.3485,0.93,0,0,3,80,649,222,588,413
7334,4,0,11,4,0.32,0.3485,0.93,0,2,6,20,998,16,620,248
7335,4,0,11,5,0.3,0.3333,0.93,0,1,26,38,735,133,652,158
7336,4,0,11,6,0.28,0.3182,0.93,0,2,99,57,787,8,663,186
7337,4,0,11,7,0.28,0.3182,0.93,0,6,311,71,612,243,559,380
7338,4,0,11,8,0.3,0.3182,1,0.0896,13,410,14,958,126,700,72
7339,4,0,11,9,0.34,0.3333,1,0.1343,18,174,76,881,50,537,229
7340,4,0,11,10,0.36,0.3485,0.93,0.1343,28,123,95,655,165,580,332
7341,4,0,11,11,0.42,0.4242,0.77,0.1045,28,128,63,631,118,604,28
7342,4,0,11,12,0.46,0.4545,0.67,0,21,179,2,609,109,703,147
7343,4,0,11,13,0.54,0.5152,0.49,0.0896,32,189,37,809,12,688,436
7344,4,0,11,14,0.56,0.5303,0.37,0.1642,30,145,69,548,26,653,154
7345,4,0,11,15,0.56,0.5303,0.37,0.1045,38,170,34,660,126,621,340
7346,4,0,11,16,0.52,0.5,0.45,0,40,295,79,667,11,600,36
7347,4,0,11,17,0.5,0.4848,0.45,0.1642,39,528,50,754,76,549,99
7348,4,0,11,18,0.46,0.4545,0.59,0.1045,18,425,12,637,45,623,46
7349,4,0,11,19,0.46,0.4545,0.59,0,20,300,10,944,81,520,475
7350,4,0,11,20,0.4,0.4091,0.71,0,17,204,72,873,208,621,260
7351,4,0,11,21,0.38,0.3939,0.82,0.1045,10,139,18,801,139,737,150
7352,4,0,11,22,0.36,0.3636,0.81,0.0896,6,108,36,924,159,501,11
7353,4,0,11,23,0.36,0.3636,0.87,0.0896,1,48,36,598,229,548,207
7354,4,0,11,0,0.34,0.3485,0.87,0.0896,0,18,12,731,191,615,19
7355,4,0,11,1,0.32,0.3333,0.93,0.1045,3,11,82,642,73,596,129
7356,4,0,11,2,0.32,0.3485,0.87,0,0,1,82,885,25,563,72
7357,4,0,11,3,0.32,0.3485,0.87,0,0,3,11,903,183,595,163
7358,4,0,11,4,0.3,0.3333,0.87,0,0,4,11,674,95,743,419
7359,4,0,11,5,0.3,0.3182,0.87,0.0896,1,18,72,616,47,571,173
7360,4,0,11,6,0.3,0.3333,0.87,0,3,99,94,761,21,605,51
7361,4,0,11,7,0.3,0.3182,0.87,0.1045,7,323,30,862,124,527,293
7362,4,0,11,8,0.32,0.3333,0.93,0.1045,11,466,100,564,221,508,193
7363,4,0,11,9,0.36,0.3788,0.87,0,14,191,75,554,25,510,128
7364,4,0,11,10,0.42,0.4242,0.71,0.0896,25,129,19,553,110,588,209
7365,4,0,11,11,0.46,0.4545,0.63,0.1343,21,147,98,609,77,563,115
7366,4,0,11,12,0.52,0.5,0.52,0.1343,28,203,42,629,179,748,408
7367,4,0,11,13,0.54,0.5152,0.49,0.1642,31,196,81,532,85,614,36
7368,4,0,11,14,0.56,0.5303,0.46,0.1045,32,161,57,786,48,691,42
7369,4,0,11,15,0.58,0.5455,0.46,0.1045,33,188,94,948,169,612,198
7370,4,0,11,16,0.56,0.5303,0.46,0.1343,39,289,45,603,17,693,139
7371,4,0,11,17,0.52,0.5,0.43,0.1642,40,499,50,724,140,711,272
7372,4,0,11,18,0.48,0.4697,0.55,0.1343,30,462,56,743,63,577,493
7373,4,0,11,19,0.46,0.4545,0.59,0,14,278,83,840,176,733,257
7374,4,0,11,20,0.4,0.4091,0.76,0,12,181,29,870,210,738,118
7375,4,0,11,21,0.4,0.4091,0.76,0,16,182,48,581,157,575,239
7376,4,0,11,22,0.36,0.3788,0.87,0,13,108,42,785,107,517,258
7377,4,0,11,23,0.36,0.3788,0.81,0,3,48,10,922,8,587,479
7378,4,0,11,0,0.36,0.3788,0.87,0,0,13,22,927,173,701,317
7379,4,0,11,1,0.34,0.3636,0.87,0,0,10,29,982,80,655,430
7380,4,0,11,2,0.32,0.3485,0.93,0,0,5,59,655,173,721,240
7381,4,0,11,3,0.32,0.3485,0.93,0,0,4,97,767,105,701,468
7382,4,0,11,4,0.32,0.3485,0.87,0,0,4,11,524,167,539,133
7383,4,0,11,5,0.3,0.3333,0.87,0,0,28,79,677,240,513,272
7384,4,0,11,6,0.3,0.3333,0.87,0,0,98,10,564,123,620,352
7385,4,0,11,7,0.3,0.3333,0.87,0,0,300,82,709,158,685,404
7386,4,0,11,8,0.32,0.3485,0.93,0,19,456,79,622,20,575,298
7387,4,0,11,9,0.34,0.3636,0.93,0,22,219,26,684,203,666,95
7388,4,0,11,10,0.4,0.4091,0.76,0.1045,16,105,54,670,129,521,12
7389,4,0,11,11,0.46,0.4545,0.67,0.1642,21,152,2,563,151,600,328
7390,4,0,11,12,0.5,0.4848,0.51,0.1642,24,180,56,508,36,615,113
7391,4,0,11,13,0.5,0.4848,0.51,0.1642,31,167,66,556,77,533,92
7392,4,0,11,14,0.52,0.5,0.48,0.1642,26,179,28,731,36,605,202
7393,4,0,11,15,0.52,0.5,0.45,0.2239,21,151,89,729,236,637,126
7394,4,0,11,16,0.52,0.5,0.48,0.194,24,281,38,656,6,600,253
7395,4,0,11,17,0.46,0.4545,0.63,0.1045,27,485,39,860,171,712,322
7396,4,0,11,18,0.44,0.4394,0.67,0.1045,21,408,61,972,207,564,204
7397,4,0,11,19,0.44,0.4394,0.72,0.1045,12,304,16,751,192,569,493
7398,4,0,11,20,0.44,0.4394,0.77,0,18,219,8,603,186,523,387
7399,4,0,11,21,0.4,0.4091,0.87,0,9,161,50,867,228,574,227
7400,4,0,11,22,0.4,0.4091,0.87,0,9,114,74,630,185,520,48
7401,4,0,11,23,0.38,0.3939,0.87,0,5,66,7,819,23,610,148
7402,4,0,11,0,0.4,0.4091,0.87,0,0,24,18,830,38,558,46
7403,4,0,11,1,0.4,0.4091,0.87,0,1,11,33,525,93,720,91
7404,4,0,11,2,0.38,0.3939,0.94,0,0,5,27,707,232,516,127
7405,4,0,11,3,0.38,0.3939,0.94,0.0896,0,11,7,883,182,669,496
7406,4,0,11,4,0.38,0.3939,0.94,0.0896,1,3,61,699,134,575,391
7407,4,0,11,5,0.36,0.3485,1,0.1343,1,23,25,708,42,515,117
7408,4,0,11,6,0.36,0.3485,1,0.1343,4,114,87,673,85,749,81
7409,4,0,11,7,0.38,0.3939,0.94,0.1642,6,272,53,838,196,724,17
7410,4,0,11,8,0.4,0.4091,0.94,0.0896,18,436,24,501,32,572,34
7411,4,0,11,9,0.42,0.4242,0.94,0.1045,23,211,64,715,35,694,119
7412,4,0,11,10,0.44,0.4394,0.88,0.2239,17,117,77,821,9,711,369
7413,4,0,11,11,0.46,0.4545,0.67,0.3881,9,108,3,707,217,521,124
7414,4,0,11,12,0.42,0.4242,0.67,0.3582,18,167,39,566,174,704,122
7415,4,0,11,13,0.36,0.3333,0.81,0.3582,9,96,22,906,117,527,257
7416,4,0,11,14,0.36,0.3333,0.87,0.2836,6,64,92,922,160,589,240
7417,4,0,11,15,0.36,0.3333,0.81,0.2985,5,62,60,718,93,593,416
7418,4,0,11,16,0.36,0.3485,0.81,0.2239,6,73,49,817,144,532,155
7419,4,0,11,17,0.36,0.3485,0.81,0.2239,9,177,17,859,184,699,133
7420,4,0,11,18,0.36,0.3485,0.81,0.1642,10,273,11,954,21,718,148
7421,4,0,11,19,0.36,0.3485,0.71,0.2239,19,211,31,713,130,606,243
7422,4,0,11,20,0.36,0.3333,0.62,0.2836,8,168,83,866,91,591,134
7423,4,0,11,21,0.36,0.3333,0.57,0.2537,6,136,83,639,100,696,410
7424,4,0,11,22,0.36,0.3333,0.53,0.2836,5,89,58,737,59,524,182
7425,4,0,11,23,0.34,0.3333,0.57,0.1642,9,82,98,931,72,704,459
7426,4,0,11,0,0.34,0.3182,0.53,0.2537,10,66,98,819,242,681,188
7427,4,0,11,1,0.32,0.303,0.57,0.3284,3,19,63,890,35,540,48
7428,4,0,11,2,0.32,0.2879,0.57,0.2836,1,11,13,766,87,633,422
7429,4,0,11,3,0.3,0.2879,0.61,0.194,0,6,55,942,88,738,13
7430,4,0,11,4,0.3,0.2879,0.61,0.194,0,8,57,941,174,748,363
7431,4,0,11,5,0.3,0.2879,0.49,0.2537,0,13,96,735,179,591,353
7432,4,0,11,6,0.28,0.2576,0.45,0.3284,0,46,21,511,3,679,171
7433,4,0,11,7,0.28,0.2727,0.45,0.2537,5,121,30,695,88,590,386
7434,4,0,11,8,0.3,0.2727,0.42,0.3582,9,258,97,761,219,620,388
7435,4,0,11,9,0.32,0.2879,0.45,0.4478,15,201,27,609,192,570,54
7436,4,0,11,10,0.32,0.2727,0.42,0.5522,38,200,68,687,47,599,449
7437,4,0,11,11,0.34,0.2879,0.42,0.4925,20,170,52,742,26,505,412
7438,4,0,11,12,0.34,0.2879,0.42,0.4627,41,239,11,947,94,719,26
7439,4,0,11,13,0.38,0.3939,0.37,0.5522,57,236,38,645,18,696,56
7440,4,0,11,14,0.38,0.3939,0.37,0.4627,64,247,60,630,215,648,415
7441,4,0,11,15,0.36,0.3333,0.37,0.4179,29,216,35,857,234,593,419
7442,4,0,11,16,0.36,0.3333,0.34,0.3284,49,238,49,557,247,550,185
7443,4,0,11,17,0.34,0.303,0.39,0.3284,24,310,56,999,76,654,496
7444,4,0,11,18,0.34,0.3182,0.39,0.2537,23,208,43,703,66,702,476
7445,4,0,11,19,0.32,0.3182,0.39,0.1642,17,199,27,984,70,634,241
7446,4,0,11,20,0.32,0.3182,0.39,0.194,12,109,86,794,151,510,457
7447,4,0,11,21,0.3,0.303,0.45,0.1642,4,83,3,906,112,610,188
7448,4,0,11,22,0.32,0.3182,0.39,0.194,13,91,81,834,52,546,209
7449,4,0,11,23,0.3,0.3182,0.45,0.0896,6,73,37,975,90,614,461
7450,4,0,11,0,0.24,0.2424,0.6,0.1343,12,64,5,955,193,588,45
7451,4,0,11,1,0.24,0.2424,0.6,0.1343,9,54,10,655,78,560,398
7452,4,0,11,2,0.24,0.2576,0.65,0.0896,7,46,61,996,12,554,9
7453,4,0,11,3,0.24,0.2424,0.7,0.1343,4,17,49,854,215,533,233
7454,4,0,11,4,0.2,0.2121,0.8,0.1343,0,7,28,917,212,575,73
7455,4,0,11,5,0.22,0.2576,0.75,0.0896,1,4,93,542,115,505,237
7456,4,0,11,6,0.22,0.2273,0.75,0.1642,0,7,83,568,9,631,239
7457,4,0,11,7,0.22,0.2273,0.75,0.194,3,27,30,707,177,567,463
7458,4,0,11,8,0.26,0.2576,0.7,0.194,14,101,88,708,223,563,211
7459,4,0,11,9,0.3,0.303,0.61,0.1642,18,160,75,667,231,643,174
7460,4,0,11,10,0.34,0.3182,0.61,0.2836,62,232,55,935,118,550,121
7461,4,0,11,11,0.38,0.3939,0.54,0.2836,102,315,27,618,190,679,138
7462,4,0,11,12,0.44,0.4394,0.44,0.2836,142,366,35,909,22,662,259
7463,4,0,11,13,0.48,0.4697,0.36,0.2836,128,353,88,830,49,713,288
7464,4,0,11,14,0.5,0.4848,0.36,0.2985,191,435,30,614,16,691,36
7465,4,0,11,15,0.52,0.5,0.29,0.2836,165,386,73,973,91,606,13
7466,4,0,11,16,0.52,0.5,0.32,0.2537,137,361,3,692,143,746,253
7467,4,0,11,17,0.5,0.4848,0.34,0.2537,92,285,45,695,228,634,313
7468,4,0,11,18,0.42,0.4242,0.58,0.194,53,203,69,713,30,534,33
7469,4,0,11,19,0.42,0.4242,0.5,0.2537,32,171,43,695,91,540,376
7470,4,0,11,20,0.42,0.4242,0.5,0.2836,31,132,51,898,159,583,296
7471,4,0,11,21,0.42,0.4242,0.47,0.2836,19,122,94,838,167,641,385
7472,4,0,11,22,0.42,0.4242,0.47,0.2537,30,118,36,679,96,739,14
7473,4,0,11,23,0.4,0.4091,0.58,0.1642,23,101,100,844,239,712,140
7474,4,0,11,0,0.4,0.4091,0.58,0.194,12,73,99,855,59,525,199
7475,4,0,11,1,0.36,0.3485,0.66,0.194,13,71,90,607,163,750,228
7476,4,0,11,2,0.36,0.3636,0.57,0.1045,9,57,59,647,34,696,44
7477,4,0,11,3,0.36,0.3485,0.62,0.1343,8,28,46,846,158,525,479
7478,4,0,11,4,0.36,0.3485,0.62,0.1343,1,6,29,938,127,734,364
7479,4,0,11,5,0.34,0.3333,0.61,0.1642,2,5,65,829,159,560,92
7480,4,0,11,6,0.34,0.3333,0.66,0.1343,5,23,13,582,90,586,119
7481,4,0,11,7,0.34,0.3182,0.66,0.2239,13,43,85,778,48,561,386
7482,4,0,11,8,0.34,0.3485,0.66,0.0896,24,79,80,867,41,721,423
7483,4,0,11,9,0.4,0.4091,0.54,0.2836,38,135,49,763,195,542,65
7484,4,0,11,10,0.44,0.4394,0.44,0.3284,63,241,80,925,3,599,165
7485,4,0,11,11,0.46,0.4545,0.4,0.4179,108,295,47,571,23,697,22
7486,4,0,11,12,0.52,0.5,0.29,0.4179,112,354,3,613,86,586,43
7487,4,0,11,13,0.52,0.5,0.29,0.4179,105,339,56,747,246,731,84
7488,4,0,11,14,0.54,0.5152,0.28,0.4925,108,371,42,588,71,693,22
7489,4,0,11,15,0.5,0.4848,0.42,0.3284,89,310,18,892,20,643,88
7490,4,0,11,16,0.54,0.5152,0.28,0.3881,93,319,68,536,26,518,206
7491,4,0,11,17,0.52,0.5,0.27,0.3284,44,231,84,975,131,743,196
7492,4,0,11,18,0.52,0.5,0.27,0.3284,35,190,67,948,183,633,404
7493,4,0,11,19,0.5,0.4848,0.29,0.3582,36,157,18,505,198,540,494
7494,4,0,11,20,0.5,0.4848,0.31,0.3582,24,139,55,813,124,741,325
7495,4,0,11,21,0.48,0.4697,0.36,0.2537,19,95,28,549,171,610,379
7496,4,0,11,22,0.48,0.4697,0.41,0.3881,25,89,19,605,162,626,74
7497,4,0,11,23,0.46,0.4545,0.51,0.2985,18,67,79,991,74,610,142
7498,4,0,11,0,0.46,0.4545,0.59,0.2836,8,30,10,754,215,587,389
7499,4,0,11,1,0.46,0.4545,0.63,0.2985,5,11,26,511,190,635,377
7500,4,0,11,2,0.46,0.4545,0.63,0.3582,7,17,31,917,68,644,403
7501,4,0,11,3,0.44,0.4394,0.67,0.2836,4,7,1,523,22,703,465
7502,4,0,11,4,0.44,0.4394,0.67,0.2239,0,5,90,576,213,736,286
7503,4,0,11,5,0.44,0.4394,0.67,0.2537,0,19,3,827,202,588,336
7504,4,0,11,6,0.44,0.4394,0.72,0.2239,10,114,6,611,63,607,463
7505,4,0,11,7,0.44,0.4394,0.72,0.2537,11,322,82,869,37,696,333
7506,4,0,11,8,0.46,0.4545,0.67,0.194,27,452,80,506,173,626,369
7507,4,0,11,9,0.48,0.4697,0.67,0.3284,29,233,81,986,233,629,134
7508,4,0,11,10,0.5,0.4848,0.63,0.2836,26,111,36,755,32,632,130
7509,4,0,11,11,0.54,0.5152,0.6,0.2836,22,128,59,770,29,521,252
7510,4,0,11,12,0.56,0.5303,0.56,0.2985,36,202,37,697,55,505,232
7511,4,0,11,13,0.6,0.6212,0.49,0.3881,50,203,82,597,150,509,471
7512,4,0,11,14,0.62,0.6212,0.46,0.4478,47,185,34,866,220,531,170
7513,4,0,11,15,0.64,0.6212,0.44,0.3284,53,195,8,763,120,603,407
7514,4,0,11,16,0.62,0.6212,0.46,0.4179,51,315,39,648,22,628,363
7515,4,0,11,17,0.62,0.6212,0.46,0.2537,55,519,50,727,99,621,97
7516,4,0,11,18,0.56,0.5303,0.56,0.2836,29,489,5,636,93,596,43
7517,4,0,11,19,0.6,0.6212,0.53,0.2985,28,302,97,584,213,679,281
7518,4,0,11,20,0.6,0.6212,0.53,0.3582,30,240,72,757,167,658,429
7519,4,0,11,21,0.6,0.6212,0.53,0.3582,37,213,25,818,107,516,167
7520,4,0,11,22,0.58,0.5455,0.56,0.3582,17,113,27,590,62,663,198
7521,4,0,11,23,0.56,0.5303,0.64,0.2985,13,61,25,642,221,738,68
7522,4,0,11,0,0.56,0.5303,0.64,0.3582,7,22,51,895,141,517,402
7523,4,0,11,1,0.56,0.5303,0.6,0.2985,5,10,81,984,32,749,157
7524,4,0,11,2,0.56,0.5303,0.64,0.2537,7,15,62,742,70,630,409
7525,4,0,11,3,0.54,0.5152,0.68,0.3284,0,4,75,981,1,563,444
7526,4,0,11,4,0.56,0.5303,0.64,0.2985,1,7,94,764,95,557,66
7527,4,0,11,5,0.54,0.5152,0.68,0.2836,2,28,54,613,197,577,120
7528,4,0,11,6,0.56,0.5303,0.64,0.0896,4,108,12,710,248,556,343
7529,4,0,11,7,0.54,0.5152,0.68,0.1642,21,319,17,690,9,555,43
7530,4,0,11,8,0.54,0.5152,0.68,0.1045,27,480,39,867,119,628,372
7531,4,0,11,9,0.56,0.5303,0.64,0.0896,26,200,69,800,70,540,106
7532,4,0,11,10,0.56,0.5303,0.64,0.2836,23,138,54,781,224,549,381
7533,4,0,11,11,0.56,0.5303,0.64,0.194,18,134,83,998,239,730,398
7534,4,0,11,12,0.54,0.5152,0.68,0,28,176,36,521,42,579,12
7535,4,0,11,13,0.54,0.5152,0.6,0.2239,21,153,64,528,139,585,298
7536,4,0,11,14,0.54,0.5152,0.6,0.2836,27,147,98,636,239,593,34
7537,4,0,11,15,0.54,0.5152,0.6,0.1343,36,191,36,935,219,698,316
7538,4,0,11,16,0.52,0.5,0.68,0.1343,31,271,25,756,234,750,16
7539,4,0,11,17,0.5,0.4848,0.72,0.194,29,451,40,546,77,502,262
7540,4,0,11,18,0.5,0.4848,0.72,0.2836,27,441,68,887,162,621,176
7541,4,0,11,19,0.5,0.4848,0.72,0.3582,27,286,67,798,4,534,434
7542,4,0,11,20,0.48,0.4697,0.82,0.1343,26,238,40,652,27,533,145
7543,4,0,11,21,0.5,0.4848,0.77,0.0896,23,168,32,948,137,654,261
7544,4,0,11,22,0.46,0.4545,0.88,0.1045,19,128,35,571,27,723,186
7545,4,0,11,23,0.46,0.4545,0.94,0.1045,14,80,16,564,237,624,339
7546,4,0,11,0,0.46,0.4545,0.94,0,5,31,3,961,6,541,90
7547,4,0,11,1,0.46,0.4545,0.94,0.0896,0,5,6,596,146,736,477
7548,4,0,11,2,0.46,0.4545,0.94,0.1045,4,10,27,569,62,680,450
7549,4,0,11,3,0.46,0.4545,0.94,0.1045,2,5,74,856,135,589,451
7550,4,0,11,4,0.44,0.4394,1,0.2239,1,4,95,717,175,620,419
7551,4,0,11,5,0.46,0.4545,0.94,0.1045,0,13,85,757,134,583,53
7552,4,0,11,6,0.46,0.4545,0.94,0.0896,4,56,47,742,215,563,300
7553,4,0,11,7,0.46,0.4545,0.94,0,7,137,87,651,143,702,137
7554,4,0,11,8,0.46,0.4545,0.94,0,9,232,94,656,159,584,293
7555,4,0,11,9,0.46,0.4545,0.94,0,5,82,25,713,198,588,271
7556,4,0,11,10,0.46,0.4545,0.94,0,4,36,49,714,145,577,439
7557,4,0,11,11,0.46,0.4545,0.94,0.0896,7,60,64,524,143,649,423
7558,4,0,11,12,0.46,0.4545,1,0,5,54,37,863,154,620,342
7559,4,0,11,13,0.46,0.4545,0.94,0.1343,6,58,91,970,17,750,85
7560,4,0,11,14,0.46,0.4545,1,0.1343,12,61,46,976,88,730,335
7561,4,0,11,15,0.48,0.4697,0.94,0.1045,16,66,93,825,217,649,247
7562,4,0,11,16,0.48,0.4697,0.94,0.1045,13,123,14,754,195,680,214
7563,4,0,11,17,0.48,0.4697,0.88,0.194,17,233,48,596,24,535,361
7564,4,0,11,18,0.46,0.4545,0.88,0.3881,13,189,43,539,175,569,378
7565,4,0,11,19,0.46,0.4545,0.88,0.3881,3,111,79,868,87,663,71
7566,4,0,11,20,0.44,0.4394,0.88,0.3881,5,99,50,509,230,512,196
7567,4,0,11,21,0.44,0.4394,0.88,0.2836,3,75,11,855,102,627,66
7568,4,0,11,22,0.42,0.4242,0.88,0.2239,1,46,58,912,152,542,72
7569,4,0,11,23,0.42,0.4242,0.88,0.1343,3,31,42,815,17,526,61
7570,4,0,11,0,0.42,0.4242,0.88,0.2537,2,24,5,948,217,709,319
