instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
10327,1,1,3,9,0.26,0.2576,0.6,0.2239,20,90,100,793,195,612,443
10328,1,1,3,10,0.32,0.303,0.49,0.2836,71,218,4,944,33,619,250
10329,1,1,3,11,0.36,0.3333,0.43,0.2836,90,299,4,807,64,600,281
10330,1,1,3,12,0.4,0.4091,0.37,0.2985,146,410,42,712,23,738,360
10331,1,1,3,13,0.42,0.4242,0.41,0.2985,176,464,48,716,21,697,310
10332,1,1,3,14,0.46,0.4545,0.31,0.2836,212,501,40,594,226,663,149
10333,1,1,3,15,0.5,0.4848,0.29,0.2985,201,487,97,995,135,604,296
10334,1,1,3,16,0.5,0.4848,0.31,0.3582,208,509,17,731,10,713,335
10335,1,1,3,17,0.52,0.5,0.27,0.2985,199,498,8,892,114,700,110
10336,1,1,3,18,0.52,0.5,0.29,0.2836,133,389,54,610,129,501,492
10337,1,1,3,19,0.5,0.4848,0.31,0.2836,55,258,76,593,204,553,486
10338,1,1,3,20,0.44,0.4394,0.47,0.2239,42,171,68,646,15,590,433
10339,1,1,3,21,0.42,0.4242,0.54,0.2239,37,147,93,644,122,595,422
10340,1,1,3,22,0.4,0.4091,0.54,0.194,13,94,36,612,235,684,192
10341,1,1,3,23,0.4,0.4091,0.5,0.1642,12,52,68,672,195,741,416
10342,1,1,3,0,0.38,0.3939,0.54,0.194,4,24,85,671,33,749,487
10343,1,1,3,1,0.38,0.3939,0.5,0.1343,1,10,14,683,109,565,247
10344,1,1,3,2,0.38,0.3939,0.54,0.1045,4,9,79,897,153,556,186
10345,1,1,3,3,0.36,0.3485,0.5,0.1343,0,2,16,756,215,725,18
10346,1,1,3,4,0.34,0.3333,0.61,0.194,0,3,39,957,220,600,165
10347,1,1,3,5,0.34,0.3333,0.61,0.194,1,16,85,793,71,606,140
10348,1,1,3,6,0.34,0.3485,0.57,0.1045,2,88,46,795,111,725,96
10349,1,1,3,7,0.34,0.3485,0.53,0.1045,9,268,76,872,23,708,373
10350,1,1,3,8,0.34,0.3333,0.61,0.1343,17,564,6,730,167,741,497
10351,1,1,3,9,0.38,0.3939,0.54,0.1642,21,281,45,510,163,647,348
10352,1,1,3,10,0.4,0.4091,0.5,0.2239,39,137,74,845,97,749,202
10353,1,1,3,11,0.44,0.4394,0.44,0.2239,39,150,54,912,172,584,239
10354,1,1,3,12,0.48,0.4697,0.39,0.2239,59,221,64,542,77,531,460
10355,1,1,3,13,0.54,0.5152,0.32,0.2537,74,250,12,566,19,675,346
10356,1,1,3,14,0.58,0.5455,0.32,0.2836,76,221,34,640,236,503,26
10357,1,1,3,15,0.56,0.5303,0.4,0.1343,74,233,25,913,161,593,92
10358,1,1,3,16,0.62,0.6212,0.35,0.4478,77,332,38,641,197,526,334
10359,1,1,3,17,0.62,0.6212,0.38,0.4179,87,644,5,834,144,574,457
10360,1,1,3,18,0.6,0.6212,0.43,0.194,89,712,6,998,138,741,396
10361,1,1,3,19,0.56,0.5303,0.49,0.2239,67,446,10,620,147,741,50
10362,1,1,3,20,0.56,0.5303,0.49,0.2239,49,286,2,913,99,525,93
10363,1,1,3,21,0.54,0.5152,0.56,0.2239,22,205,13,617,92,675,164
10364,1,1,3,22,0.56,0.5303,0.56,0.2239,17,133,7,560,198,545,11
10365,1,1,3,23,0.56,0.5303,0.56,0.2239,10,63,43,797,19,603,68
10366,1,1,3,0,0.56,0.5303,0.52,0.194,5,26,25,674,27,522,238
10367,1,1,3,1,0.52,0.5,0.59,0.2239,2,16,66,640,182,535,414
10368,1,1,3,2,0.52,0.5,0.72,0.2985,0,1,99,654,158,574,471
10369,1,1,3,3,0.52,0.5,0.72,0.2985,0,2,39,597,16,591,316
10370,1,1,3,4,0.46,0.4545,0.82,0.194,0,1,63,979,83,619,62
10371,1,1,3,5,0.46,0.4545,0.82,0.194,0,24,49,645,155,654,434
10372,1,1,3,6,0.46,0.4545,0.82,0.194,5,113,56,569,28,646,21
10373,1,1,3,7,0.46,0.4545,0.82,0.2836,16,308,70,709,10,525,254
10374,1,1,3,8,0.46,0.4545,0.82,0.2836,22,593,20,562,135,730,151
10375,1,1,3,9,0.48,0.4697,0.82,0.2836,18,342,59,531,232,557,88
10376,1,1,3,10,0.52,0.5,0.77,0.2239,28,143,50,595,86,697,53
10377,1,1,3,11,0.54,0.5152,0.73,0.2836,64,219,24,889,158,661,6
10378,1,1,3,12,0.6,0.6061,0.6,0.2836,47,244,27,586,134,725,297
10379,1,1,3,13,0.6,0.6061,0.6,0.3881,53,233,37,500,122,748,120
10380,1,1,3,14,0.64,0.6212,0.53,0.3284,52,212,79,931,7,563,40
10381,1,1,3,15,0.7,0.6364,0.39,0.2239,68,264,17,673,143,652,292
10382,1,1,3,16,0.72,0.6515,0.34,0.3881,53,365,89,503,143,670,491
10383,1,1,3,17,0.7,0.6364,0.37,0.1045,62,676,52,763,138,749,266
10384,1,1,3,18,0.7,0.6364,0.34,0.2985,96,734,26,841,32,530,337
10385,1,1,3,19,0.64,0.6212,0.47,0.2239,50,479,10,835,187,559,194
10386,1,1,3,20,0.6,0.6212,0.49,0.1642,45,351,57,761,66,559,450
10387,1,1,3,21,0.58,0.5455,0.56,0.1045,44,244,47,628,169,747,121
10388,1,1,3,22,0.56,0.5303,0.6,0.0896,24,170,2,661,150,712,425
10389,1,1,3,23,0.56,0.5303,0.56,0.1343,8,87,8,939,61,550,115
10390,1,1,3,0,0.54,0.5152,0.6,0.1045,5,39,46,831,181,727,475
10391,1,1,3,1,0.52,0.5,0.63,0.0896,2,27,8,764,214,639,199
10392,1,1,3,2,0.5,0.4848,0.68,0.194,0,2,61,639,158,589,481
10393,1,1,3,3,0.48,0.4697,0.72,0.194,1,4,53,799,169,714,303
10394,1,1,3,4,0.48,0.4697,0.67,0.0896,1,5,92,917,235,561,286
10395,1,1,3,5,0.44,0.4394,0.82,0.1343,2,27,18,680,193,509,375
10396,1,1,3,6,0.44,0.4394,0.82,0.0896,1,121,44,802,18,521,12
10397,1,1,3,7,0.44,0.4394,0.82,0.1045,20,368,93,783,236,572,56
10398,1,1,3,8,0.44,0.4394,0.82,0,34,662,86,775,204,589,14
10399,1,1,3,9,0.52,0.5,0.68,0,26,351,35,937,46,649,441
10400,1,1,3,10,0.56,0.5303,0.56,0.1045,38,188,46,754,183,718,14
10401,1,1,3,11,0.62,0.6212,0.41,0.1642,65,220,5,854,115,571,101
10402,1,1,3,12,0.64,0.6212,0.29,0,55,267,57,630,70,591,400
10403,1,1,3,13,0.66,0.6212,0.27,0.2239,57,254,10,715,70,559,488
10404,1,1,3,14,0.7,0.6364,0.23,0.3284,61,224,73,826,21,573,59
10405,1,1,3,15,0.7,0.6364,0.24,0,86,283,26,507,72,580,449
10406,1,1,3,16,0.72,0.6364,0.25,0.194,78,356,36,768,207,622,91
10407,1,1,3,17,0.7,0.6364,0.28,0.0896,140,782,4,633,135,701,431
10408,1,1,3,18,0.7,0.6364,0.32,0,102,749,1,753,228,693,260
10409,1,1,3,19,0.64,0.6212,0.33,0.1642,70,472,57,1000,160,625,256
10410,1,1,3,20,0.62,0.6212,0.35,0.1045,44,330,35,997,213,741,460
10411,1,1,3,21,0.6,0.6212,0.4,0.0896,47,288,25,763,182,605,126
10412,1,1,3,22,0.52,0.5,0.55,0.1343,43,202,86,929,210,617,57
10413,1,1,3,23,0.56,0.5303,0.43,0.1642,19,91,62,1000,184,632,291
10414,1,1,3,0,0.54,0.5152,0.49,0.1343,14,60,21,780,212,594,103
10415,1,1,3,1,0.5,0.4848,0.59,0.1045,15,23,17,653,64,659,225
10416,1,1,3,2,0.5,0.4848,0.59,0,14,19,2,611,49,554,116
10417,1,1,3,3,0.5,0.4848,0.63,0,0,7,61,749,212,516,486
10418,1,1,3,4,0.44,0.4394,0.77,0.1045,11,14,73,817,6,738,207
10419,1,1,3,5,0.46,0.4545,0.67,0,2,26,97,775,38,533,206
10420,1,1,3,6,0.44,0.4394,0.72,0.0896,4,117,31,790,198,590,18
10421,1,1,3,7,0.44,0.4394,0.72,0.0896,14,381,81,843,7,542,15
10422,1,1,3,8,0.44,0.4394,0.77,0.1045,21,623,27,567,199,652,300
10423,1,1,3,9,0.48,0.4697,0.77,0.0896,30,315,2,572,106,669,215
10424,1,1,3,10,0.52,0.5,0.68,0.1045,34,164,71,615,97,662,131
10425,1,1,3,11,0.56,0.5303,0.6,0.1343,60,211,4,877,51,600,490
10426,1,1,3,12,0.62,0.6212,0.5,0.1343,59,265,16,900,196,738,217
10427,1,1,3,13,0.66,0.6212,0.41,0.0896,62,273,88,864,97,651,318
10428,1,1,3,14,0.72,0.6515,0.3,0.1045,81,258,42,955,98,534,154
10429,1,1,3,15,0.72,0.6515,0.32,0.2239,100,287,35,533,148,702,413
10430,1,1,3,16,0.72,0.6515,0.37,0.3881,95,426,97,844,245,656,176
10431,1,1,3,17,0.7,0.6364,0.39,0.2537,79,713,30,965,84,541,490
10432,1,1,3,18,0.66,0.6212,0.44,0.2836,98,746,82,978,120,536,218
10433,1,1,3,19,0.64,0.6212,0.5,0.194,72,425,91,812,33,638,393
10434,1,1,3,20,0.58,0.5455,0.6,0.3582,60,330,100,965,101,599,40
10435,1,1,3,21,0.54,0.5152,0.68,0.2836,36,243,23,963,131,650,24
10436,1,1,3,22,0.52,0.5,0.68,0.1343,32,169,31,578,67,572,225
10437,1,1,3,23,0.48,0.4697,0.72,0.194,12,97,88,574,66,567,143
10438,1,1,3,0,0.44,0.4394,0.77,0.2537,8,57,5,739,187,698,60
10439,1,1,3,1,0.42,0.4242,0.82,0.3284,4,26,89,574,79,546,229
10440,1,1,3,2,0.42,0.4242,0.82,0.194,0,4,97,689,79,500,291
10441,1,1,3,3,0.4,0.4091,0.87,0.2836,0,3,30,835,70,561,476
10442,1,1,3,4,0.4,0.4091,0.87,0.2537,0,3,35,950,164,593,161
10443,1,1,3,5,0.4,0.4091,0.87,0.2239,2,32,1,792,23,678,429
10444,1,1,3,6,0.4,0.4091,0.87,0.1642,3,99,23,771,152,693,70
10445,1,1,3,7,0.4,0.4091,0.87,0.194,13,278,81,843,78,585,86
10446,1,1,3,8,0.4,0.4091,0.87,0.2239,28,562,78,947,9,731,118
10447,1,1,3,9,0.42,0.4242,0.82,0,35,312,74,651,94,528,382
10448,1,1,3,10,0.4,0.4091,0.87,0.0896,44,180,93,504,244,635,298
10449,1,1,3,11,0.44,0.4394,0.77,0,40,207,38,870,4,614,138
10450,1,1,3,12,0.44,0.4394,0.82,0.1343,72,294,28,547,219,679,80
10451,1,1,3,13,0.46,0.4545,0.77,0.0896,52,260,74,564,121,572,369
10452,1,1,3,14,0.48,0.4697,0.72,0,56,202,3,897,180,559,296
10453,1,1,3,15,0.46,0.4545,0.82,0.1045,19,107,90,579,61,613,450
10454,1,1,3,16,0.48,0.4697,0.77,0,18,129,77,743,6,737,459
10455,1,1,3,17,0.48,0.4697,0.82,0.0896,23,258,86,696,16,618,140
10456,1,1,3,18,0.48,0.4697,0.82,0.0896,31,408,8,638,129,572,109
10457,1,1,3,19,0.46,0.4545,0.88,0,23,296,58,726,217,582,285
10458,1,1,3,20,0.46,0.4545,0.88,0,31,235,41,985,137,703,295
10459,1,1,3,21,0.44,0.4394,0.94,0,8,152,82,520,98,717,335
10460,1,1,3,22,0.44,0.4394,0.94,0,16,148,19,599,157,557,119
10461,1,1,3,23,0.44,0.4394,0.94,0,22,126,83,771,162,537,179
10462,1,1,3,0,0.44,0.4394,0.94,0.0896,13,100,44,845,59,680,248
10463,1,1,3,1,0.44,0.4394,0.94,0,12,69,31,785,225,518,441
10464,1,1,3,2,0.44,0.4394,0.88,0,10,42,99,613,185,626,461
10465,1,1,3,3,0.44,0.4394,0.88,0,2,26,42,833,197,590,388
10466,1,1,3,4,0.42,0.4242,0.94,0,0,2,43,816,220,521,98
10467,1,1,3,5,0.42,0.4242,0.94,0.0896,5,8,32,816,120,745,246
10468,1,1,3,6,0.42,0.4242,0.94,0.194,1,30,29,597,191,549,1
10469,1,1,3,7,0.4,0.4091,1,0.1343,29,86,87,587,223,585,303
10470,1,1,3,8,0.42,0.4242,0.94,0.1045,63,218,26,862,155,590,233
10471,1,1,3,9,0.44,0.4394,0.88,0.0896,104,321,66,973,10,653,101
10472,1,1,3,10,0.5,0.4848,0.77,0.0896,140,443,47,642,37,638,52
10473,1,1,3,11,0.52,0.5,0.77,0.1343,226,585,31,519,212,659,429
10474,1,1,3,12,0.56,0.5303,0.68,0.1642,286,651,12,926,12,653,452
10475,1,1,3,13,0.6,0.6061,0.6,0.1045,286,686,51,711,171,567,261
10476,1,1,3,14,0.62,0.6212,0.53,0.0896,352,690,51,746,244,730,310
10477,1,1,3,15,0.64,0.6212,0.53,0.1343,357,679,92,672,214,734,315
10478,1,1,3,16,0.64,0.6212,0.5,0,367,685,19,551,134,705,376
10479,1,1,3,17,0.64,0.6212,0.5,0.1343,291,648,6,537,42,655,417
10480,1,1,3,18,0.62,0.6212,0.57,0.2985,221,560,2,630,105,525,204
10481,1,1,3,19,0.58,0.5455,0.64,0.2836,155,417,99,750,207,715,232
10482,1,1,3,20,0.56,0.5303,0.64,0.194,89,271,51,915,62,600,388
10483,1,1,3,21,0.54,0.5152,0.68,0.1642,54,223,51,975,202,599,128
10484,1,1,3,22,0.54,0.5152,0.68,0,58,211,85,951,240,573,129
10485,1,1,3,23,0.5,0.4848,0.77,0.1642,34,185,12,575,99,648,432
10486,1,1,3,0,0.46,0.4545,0.88,0.194,27,107,97,717,130,644,443
10487,1,1,3,1,0.46,0.4545,0.82,0.1343,25,113,20,799,211,711,393
10488,1,1,3,2,0.46,0.4545,0.82,0.1045,15,56,67,982,227,733,481
10489,1,1,3,3,0.44,0.4394,0.88,0.1343,3,18,91,634,65,543,424
10490,1,1,3,4,0.42,0.4242,0.94,0.1642,6,14,52,693,248,550,247
10491,1,1,3,5,0.4,0.4091,0.94,0.1045,0,6,67,562,16,518,311
10492,1,1,3,6,0.4,0.4091,0.94,0.1045,2,11,0,919,241,510,44
10493,1,1,3,7,0.42,0.4242,0.88,0.1642,17,42,63,883,88,572,195
10494,1,1,3,8,0.42,0.4242,0.88,0.1045,25,96,32,681,86,640,395
10495,1,1,3,9,0.42,0.4242,0.88,0.0896,65,178,99,971,10,704,352
10496,1,1,3,10,0.42,0.4242,0.88,0.1045,139,351,76,779,246,562,346
10497,1,1,3,11,0.44,0.4394,0.82,0.1642,129,368,35,798,200,533,412
10498,1,1,3,12,0.44,0.4394,0.88,0.1343,222,503,32,773,17,670,345
10499,1,1,3,13,0.46,0.4545,0.82,0.1642,198,544,39,904,210,574,293
10500,1,1,3,14,0.5,0.4848,0.77,0.0896,218,521,96,698,244,562,107
10501,1,1,3,15,0.54,0.5152,0.68,0.0896,240,554,26,911,6,548,60
10502,1,1,3,16,0.54,0.5152,0.73,0.0896,229,541,72,571,25,745,447
10503,1,1,3,17,0.56,0.5303,0.64,0.0896,233,541,85,955,233,735,109
10504,1,1,3,18,0.56,0.5303,0.64,0.1642,165,459,94,656,50,537,195
10505,1,1,3,19,0.56,0.5303,0.64,0.1642,118,352,57,718,209,710,55
10506,1,1,3,20,0.52,0.5,0.77,0.1343,59,198,48,797,114,719,155
10507,1,1,3,21,0.52,0.5,0.72,0.0896,44,173,37,782,225,729,234
10508,1,1,3,22,0.5,0.4848,0.77,0.1045,21,100,91,622,157,584,146
10509,1,1,3,23,0.48,0.4697,0.82,0.1642,7,46,55,512,23,731,25
10510,1,1,3,0,0.48,0.4697,0.82,0.1045,4,23,100,897,183,581,286
10511,1,1,3,1,0.46,0.4545,0.88,0.1045,0,15,70,862,140,722,495
10512,1,1,3,2,0.46,0.4545,0.88,0.1642,1,8,55,695,225,571,95
10513,1,1,3,3,0.46,0.4545,0.88,0.0896,0,2,42,955,161,577,500
10514,1,1,3,4,0.44,0.4394,0.94,0,0,3,46,572,60,576,346
10515,1,1,3,5,0.44,0.4394,0.94,0,0,31,0,847,172,597,346
10516,1,1,3,6,0.46,0.4545,0.88,0.1343,2,120,46,599,147,523,172
10517,1,1,3,7,0.46,0.4545,0.88,0.194,25,354,7,552,66,587,41
10518,1,1,3,8,0.46,0.4545,0.88,0.1045,16,579,37,773,63,542,72
10519,1,1,3,9,0.5,0.4848,0.72,0.1642,55,331,57,767,208,631,393
10520,1,1,3,10,0.52,0.5,0.72,0.1343,56,184,15,921,25,518,54
10521,1,1,3,11,0.56,0.5303,0.68,0.1642,56,201,12,936,218,605,318
10522,1,1,3,12,0.6,0.6061,0.64,0.2537,71,282,9,520,117,535,135
10523,1,1,3,13,0.62,0.6061,0.61,0.2537,69,263,61,547,207,660,101
10524,1,1,3,14,0.64,0.6212,0.57,0.194,60,260,76,862,213,507,484
10525,1,1,3,15,0.64,0.6212,0.57,0.2239,97,286,70,773,28,544,202
10526,1,1,3,16,0.66,0.6212,0.5,0.2239,65,385,16,524,101,740,374
10527,1,1,3,17,0.64,0.6212,0.53,0.2239,106,721,31,817,46,550,88
10528,1,1,3,18,0.64,0.6212,0.57,0.2537,120,801,95,910,155,615,451
10529,1,1,3,19,0.62,0.6061,0.61,0.2239,86,549,95,705,112,570,499
10530,1,1,3,20,0.6,0.6061,0.64,0.2239,34,330,35,743,97,504,246
10531,1,1,3,21,0.6,0.6061,0.64,0.1642,33,223,6,961,66,516,499
10532,1,1,3,22,0.56,0.5303,0.73,0.1642,17,148,53,577,225,600,151
10533,1,1,3,23,0.56,0.5303,0.78,0.1343,9,54,58,758,74,540,246
10534,1,1,3,0,0.56,0.5303,0.78,0.0896,5,29,36,793,189,639,149
10535,1,1,3,1,0.54,0.5152,0.88,0,6,15,44,785,236,715,315
10536,1,1,3,2,0.54,0.5152,0.88,0.0896,2,10,37,858,153,683,213
10537,1,1,3,3,0.54,0.5152,0.88,0,0,3,43,542,12,735,402
10538,1,1,3,4,0.52,0.5,0.88,0.1343,0,6,54,754,215,569,280
10539,1,1,3,5,0.52,0.5,0.94,0,0,20,36,702,187,664,384
10540,1,1,3,6,0.52,0.5,0.94,0.1642,6,100,11,933,48,544,248
10541,1,1,3,7,0.52,0.5,0.94,0.2239,3,170,93,535,48,633,93
10542,1,1,3,8,0.52,0.5,0.88,0.1045,28,516,37,760,112,581,339
10543,1,1,3,9,0.54,0.5152,0.88,0.1642,41,325,99,605,76,654,496
10544,1,1,3,10,0.54,0.5152,0.88,0.194,44,163,90,831,101,684,59
10545,1,1,3,11,0.58,0.5455,0.83,0.1343,74,230,21,658,184,708,161
10546,1,1,3,12,0.6,0.5758,0.78,0.2537,56,261,8,615,104,569,484
10547,1,1,3,13,0.6,0.5758,0.78,0.194,77,284,19,897,100,500,193
10548,1,1,3,14,0.6,0.5909,0.73,0.1642,66,248,49,534,107,609,239
10549,1,1,3,15,0.62,0.6061,0.69,0.1045,67,244,10,744,146,720,65
10550,1,1,3,16,0.62,0.6061,0.66,0.2239,99,431,90,861,38,721,157
10551,1,1,3,17,0.6,0.5909,0.73,0.194,108,750,43,863,105,687,134
10552,1,1,3,18,0.6,0.5909,0.69,0.2537,136,801,31,527,94,528,161
10553,1,1,3,19,0.58,0.5455,0.73,0.1343,75,555,54,982,37,672,288
10554,1,1,3,20,0.58,0.5455,0.68,0.0896,78,377,63,911,189,699,65
10555,1,1,3,21,0.56,0.5303,0.73,0,38,277,21,592,12,557,298
10556,1,1,3,22,0.54,0.5152,0.77,0,32,188,13,688,191,601,61
10557,1,1,3,23,0.52,0.5,0.83,0,10,90,20,752,64,729,280
10558,2,1,3,0,0.52,0.5,0.88,0,4,33,58,706,93,568,492
10559,2,1,3,1,0.52,0.5,0.83,0.0896,4,26,73,713,149,746,369
10560,2,1,3,2,0.5,0.4848,0.88,0.1343,2,10,6,644,153,531,115
10561,2,1,3,3,0.5,0.4848,0.88,0.194,1,8,92,712,239,629,130
10562,2,1,3,4,0.5,0.4848,0.88,0.1343,0,4,62,586,74,710,392
10563,2,1,3,5,0.5,0.4848,0.88,0.1343,4,39,97,942,0,538,307
10564,2,1,3,6,0.48,0.4697,0.94,0.2239,10,149,43,875,226,565,223
10565,2,1,3,7,0.48,0.4697,0.94,0.194,34,372,48,984,109,651,182
10566,2,1,3,8,0.48,0.4697,0.94,0.1045,33,535,24,577,200,525,479
10567,2,1,3,9,0.5,0.4848,0.88,0.1642,38,293,26,691,83,717,371
10568,2,1,3,10,0.52,0.5,0.83,0.1642,30,154,27,961,211,615,372
10569,2,1,3,11,0.52,0.5,0.83,0.1642,38,192,99,551,119,680,332
10570,2,1,3,12,0.54,0.5152,0.77,0,58,229,12,631,216,699,31
10571,2,1,3,13,0.54,0.5152,0.83,0,81,303,76,742,209,610,403
10572,2,1,3,14,0.56,0.5303,0.78,0,74,225,67,943,166,575,197
10573,2,1,3,15,0.56,0.5303,0.78,0,68,243,97,559,160,622,272
10574,2,1,3,16,0.58,0.5455,0.73,0,91,378,94,965,93,684,148
10575,2,1,3,17,0.6,0.5909,0.69,0.0896,113,729,8,583,64,532,303
10576,2,1,3,18,0.6,0.5909,0.69,0,152,779,62,527,250,500,438
10577,2,1,3,19,0.6,0.6061,0.64,0,86,582,100,697,88,618,52
10578,2,1,3,20,0.56,0.5303,0.78,0.0896,76,374,44,584,59,743,451
10579,2,1,3,21,0.54,0.5152,0.83,0.1045,47,251,13,719,9,525,299
10580,2,1,3,22,0.52,0.5,0.83,0.1642,41,197,4,759,121,548,94
10581,2,1,3,23,0.54,0.5152,0.77,0,37,125,34,935,175,551,258
10582,2,1,3,0,0.52,0.5,0.83,0.0896,9,41,64,583,98,630,334
10583,2,1,3,1,0.52,0.5,0.83,0.0896,14,30,5,808,250,570,225
10584,2,1,3,2,0.52,0.5,0.83,0.0896,1,6,26,828,212,647,114
10585,2,1,3,3,0.52,0.5,0.83,0.0896,0,7,90,652,172,649,220
10586,2,1,3,4,0.48,0.4697,1,0.0896,0,6,23,624,32,677,270
10587,2,1,3,5,0.48,0.4697,1,0.0896,2,34,79,875,68,540,73
10588,2,1,3,6,0.48,0.4697,1,0.0896,10,136,86,938,82,522,142
10589,2,1,3,7,0.48,0.4697,1,0.0896,29,361,15,975,53,704,369
10590,2,1,3,8,0.5,0.4848,0.94,0.0896,51,649,12,722,34,560,276
10591,2,1,3,9,0.5,0.4848,0.94,0.0896,41,318,3,939,167,578,365
10592,2,1,3,10,0.5,0.4848,1,0.0896,32,142,44,759,64,622,18
10593,2,1,3,11,0.52,0.5,0.94,0,53,219,88,871,67,616,487
10594,2,1,3,12,0.54,0.5152,0.88,0.194,48,272,52,963,72,587,57
10595,2,1,3,13,0.58,0.5455,0.78,0.0896,83,298,85,665,154,656,279
10596,2,1,3,14,0.6,0.5909,0.73,0.1045,96,257,0,679,233,579,51
10597,2,1,3,15,0.62,0.6061,0.69,0.194,102,304,36,791,21,740,245
10598,2,1,3,16,0.64,0.6061,0.65,0.194,125,425,65,912,115,582,148
10599,2,1,3,17,0.66,0.6212,0.65,0.1642,154,810,77,866,209,500,497
10600,2,1,3,18,0.66,0.6212,0.65,0.1642,147,801,69,527,84,713,417
10601,2,1,3,19,0.66,0.6212,0.61,0,117,586,39,708,105,648,441
10602,2,1,3,20,0.62,0.5909,0.73,0.2836,64,424,51,780,20,726,55
10603,2,1,3,21,0.58,0.5455,0.78,0.1642,66,374,52,976,90,628,271
10604,2,1,3,22,0.56,0.5303,0.83,0.194,56,220,46,957,229,521,5
10605,2,1,3,23,0.56,0.5303,0.83,0.0896,34,151,92,660,47,566,441
10606,2,1,3,0,0.56,0.5303,0.83,0,30,95,50,781,182,722,467
10607,2,1,3,1,0.54,0.5152,0.88,0,18,50,31,562,126,690,464
10608,2,1,3,2,0.54,0.5152,0.88,0.0896,12,32,48,778,228,542,301
10609,2,1,3,3,0.52,0.5,0.88,0.1045,4,10,67,552,13,569,282
10610,2,1,3,4,0.5,0.4848,0.94,0.1045,0,3,28,896,209,588,33
10611,2,1,3,5,0.5,0.4848,0.94,0,5,34,30,992,85,650,77
10612,2,1,3,6,0.5,0.4848,0.88,0,6,116,54,806,186,608,279
10613,2,1,3,7,0.5,0.4848,0.93,0.1343,28,346,16,890,20,734,135
10614,2,1,3,8,0.5,0.4848,0.94,0.1343,47,662,57,838,57,670,265
10615,2,1,3,9,0.52,0.5,0.9,0.0896,75,380,33,556,171,612,403
10616,2,1,3,10,0.56,0.5303,0.88,0.1045,125,275,76,541,106,669,252
10617,2,1,3,11,0.62,0.5909,0.73,0.1045,131,318,43,519,41,580,318
10618,2,1,3,12,0.66,0.6212,0.61,0.2239,199,471,21,865,206,535,107
10619,2,1,3,13,0.7,0.6515,0.48,0,172,428,9,534,69,620,342
10620,2,1,3,14,0.72,0.6515,0.42,0.1045,208,432,36,796,140,620,193
10621,2,1,3,15,0.72,0.6515,0.42,0.1343,191,472,30,872,168,614,200
10622,2,1,3,16,0.72,0.6515,0.42,0.1642,219,589,54,1000,245,570,474
10623,2,1,3,17,0.72,0.6515,0.42,0.1642,264,957,97,762,106,705,247
10624,2,1,3,18,0.7,0.6364,0.45,0.1642,237,830,5,821,96,550,340
10625,2,1,3,19,0.66,0.6212,0.5,0.194,213,686,39,936,39,530,203
10626,2,1,3,20,0.66,0.6212,0.47,0.1343,117,445,76,759,160,717,253
10627,2,1,3,21,0.62,0.6212,0.53,0.1045,64,284,77,710,119,729,482
10628,2,1,3,22,0.6,0.6061,0.64,0.2836,53,271,56,981,70,630,132
10629,2,1,3,23,0.6,0.5909,0.69,0.2537,51,176,81,815,163,519,149
10630,2,1,3,0,0.58,0.5455,0.68,0,45,156,93,652,123,572,453
10631,2,1,3,1,0.56,0.5303,0.73,0.0896,20,128,69,552,54,660,66
10632,2,1,3,2,0.54,0.5152,0.77,0.1045,14,69,79,515,5,688,420
10633,2,1,3,3,0.54,0.5152,0.77,0.1045,10,32,29,770,22,656,274
10634,2,1,3,4,0.52,0.5,0.83,0.0896,1,7,0,692,233,648,198
10635,2,1,3,5,0.52,0.5,0.83,0.1642,0,4,33,822,182,580,193
10636,2,1,3,6,0.52,0.5,0.83,0.1642,4,28,82,667,231,510,397
10637,2,1,3,7,0.5,0.4848,0.88,0.1343,25,70,22,650,191,698,225
10638,2,1,3,8,0.5,0.4848,0.94,0.194,41,154,86,905,147,621,221
10639,2,1,3,9,0.52,0.5,0.83,0.1343,96,249,75,704,213,546,368
10640,2,1,3,10,0.52,0.5,0.88,0.194,148,345,61,938,81,585,149
10641,2,1,3,11,0.5,0.4848,0.94,0.194,98,273,10,912,230,598,275
10642,2,1,3,12,0.52,0.5,0.94,0.2239,61,183,88,729,222,583,410
10643,2,1,3,13,0.52,0.5,0.94,0.2537,62,196,77,973,17,587,435
10644,2,1,3,14,0.52,0.5,0.88,0.3582,63,223,20,973,229,567,104
10645,2,1,3,15,0.5,0.4848,0.94,0.4179,118,290,67,624,145,722,308
10646,2,1,3,16,0.5,0.4848,0.94,0.2985,49,177,16,620,104,529,242
10647,2,1,3,17,0.5,0.4848,0.88,0.2239,47,115,71,957,99,637,184
10648,2,1,3,18,0.46,0.4545,0.94,0.2239,27,137,20,679,29,628,492
10649,2,1,3,19,0.46,0.4545,0.94,0.1343,28,133,92,663,224,507,247
10650,2,1,3,20,0.44,0.4394,1,0.194,31,111,94,780,155,680,336
10651,2,1,3,21,0.44,0.4394,1,0.194,16,104,89,503,31,585,70
10652,2,1,3,22,0.44,0.4394,1,0.2537,12,83,0,635,184,559,98
10653,2,1,3,23,0.44,0.4394,0.94,0.2836,17,105,37,698,176,569,418
10654,2,1,3,0,0.44,0.4394,0.94,0.2836,18,80,71,627,79,544,215
10655,2,1,3,1,0.42,0.4242,1,0.2537,24,89,53,673,33,671,331
