instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
11187,2,1,4,7,0.52,0.5,0.83,0.1343,20,387,43,57960603.0,5.944410581534946,0.984604928897423
11188,2,1,4,8,0.56,0.5303,0.83,0.1642,48,597,76,212776173.0,0.6385257158828442,0.27822910120432737
11189,2,1,4,9,0.62,0.6061,0.69,0.2239,59,297,16,26198073.0,1.4043036899381962,0.4111267491945414
11190,2,1,4,10,0.62,0.6061,0.69,0.2537,75,224,58,11239424.0,0.5017882105819239,0.758794581059156
11191,2,1,4,11,0.64,0.6061,0.65,0.2537,115,251,74,15813251.0,67.32311401195065,0.9226658180550947
11192,2,1,4,12,0.68,0.6364,0.57,0.2537,75,271,89,19902511.0,0.5376143475480764,0.9993830694938133
11193,2,1,4,13,0.74,0.6667,0.45,0.2985,79,263,46,18191447.0,0.5258208681509198,0.2362289655050403
11194,2,1,4,14,0.76,0.6818,0.45,0.3284,105,288,45,23887872.0,0.5402766739296717,0.8400815566780184
11195,2,1,4,15,0.8,0.697,0.33,0.4478,81,275,41,20796875.0,1.1885273858987428,0.9639150446860438
11196,2,1,4,16,0.8,0.697,0.33,0.4627,92,358,43,45882712.0,5.944410581534946,0.8678890837850392
11197,2,1,4,17,0.8,0.697,0.33,0.3881,111,712,39,360944128.0,0.5092180208714154,0.5817005178118042
11198,2,1,4,18,0.8,0.697,0.31,0.3881,87,676,5,308915776.0,24.34527915938213,0.003338332086855568
11199,2,1,4,19,0.76,0.6667,0.35,0.3881,61,522,53,142236648.0,0.7163707881255232,0.7374199774535103
11200,2,1,4,20,0.74,0.6515,0.37,0.2985,48,375,29,52734375.0,2.9729510585814833,0.9550727233812212
11201,2,1,4,21,0.68,0.6364,0.51,0.2537,39,271,45,19902511.0,0.5402766739296717,0.9993830694938133
11202,2,1,4,22,0.68,0.6364,0.51,0.2537,35,214,21,9800344.0,0.5444678790179037,0.3587531227282102
11203,2,1,4,23,0.7,0.6364,0.45,0.2985,24,121,57,1771561.0,0.696298942266857,0.36731342518031646
11204,2,1,4,0,0.66,0.6212,0.54,0.194,10,43,92,79507.0,4.534449634384539,0.9102631815448695
11205,2,1,4,1,0.64,0.6212,0.57,0.1642,6,11,91,1331.0,0.9041693413125955,0.5102807461770535
11206,2,1,4,2,0.56,0.5303,0.83,0.1045,1,4,43,64.0,5.944410581534946,0.39185723042955
11207,2,1,4,3,0.56,0.5303,0.83,0.0896,0,6,78,216.0,0.6605113804923478,0.7179850839697136
11208,2,1,4,4,0.66,0.6212,0.44,0.2239,3,9,71,729.0,0.5125433048899948,0.9886955804866999
11209,2,1,4,5,0.6,0.6212,0.53,0.2537,1,30,56,27000.0,2.09008693583188,0.40598946176217077
11210,2,1,4,6,0.6,0.6212,0.46,0.2537,8,144,59,2985984.0,0.6109713317819904,0.7559266956711541
11211,2,1,4,7,0.6,0.6212,0.43,0.2537,18,461,74,97972181.0,67.32311401195065,0.7770558102503259
11212,2,1,4,8,0.6,0.6212,0.43,0.2239,42,673,83,304821217.0,0.5080359962611123,0.9405339496907852
11213,2,1,4,9,0.6,0.6212,0.38,0.4925,71,400,47,64000000.0,0.8900177298266997,0.6271106059021756
11214,2,1,4,10,0.6,0.6212,0.38,0.4179,52,217,25,10218313.0,1.1525407907094694,0.9886421392408016
11215,2,1,4,11,0.6,0.6212,0.33,0.4179,65,239,93,13651919.0,19.33568064408107,0.7766455098852234
11216,2,1,4,12,0.6,0.6212,0.33,0.3582,65,244,89,14526784.0,0.5376143475480764,0.9927535086081614
11217,2,1,4,13,0.62,0.6212,0.29,0.2537,52,239,47,13651919.0,0.8900177298266997,0.7766455098852234
11218,2,1,4,14,0.64,0.6212,0.27,0.2836,59,257,46,16974593.0,0.5258208681509198,0.7414175627885894
11219,2,1,4,15,0.66,0.6212,0.24,0.3284,91,308,33,29218112.0,0.500022035944306,0.9560008498156061
11220,2,1,4,16,0.68,0.6212,0.22,0.3582,50,370,6,50653000.0,1.3877622922787505,0.49509718150641335
11221,2,1,4,17,0.64,0.6061,0.25,0.2985,108,781,61,476379541.0,29.513995986914356,0.07533795234448284
11222,2,1,4,18,0.64,0.6061,0.25,0.2836,105,775,23,465484375.0,6.50281329350808,0.2286069602400175
11223,2,1,4,19,0.6,0.6061,0.26,0.2537,73,537,59,154854153.0,0.6109713317819904,0.838414915768066
11224,2,1,4,20,0.6,0.6061,0.23,0.2836,44,402,88,64964808.0,0.9658118980490871,0.4270063721409693
11225,2,1,4,21,0.56,0.5303,0.26,0.2985,37,297,7,26198073.0,0.6035051827052901,0.4111267491945414
11226,2,1,4,22,0.54,0.5152,0.3,0.2537,18,162,81,4251528.0,2.7018847930632726,0.3275197628589072
11227,2,1,4,23,0.54,0.5152,0.32,0.2239,10,82,7,551368.0,0.6035051827052901,0.9358048728143991
11228,2,1,4,0,0.54,0.5152,0.32,0.1642,3,38,72,54872.0,0.7975605094780727,0.5875954370147703
11229,2,1,4,1,0.52,0.5,0.34,0.194,1,14,43,2744.0,5.944410581534946,0.18019324711435455
11230,2,1,4,2,0.5,0.4848,0.42,0.194,1,9,45,729.0,0.5402766739296717,0.9886955804866999
11231,2,1,4,3,0.5,0.4848,0.42,0.2239,0,6,97,216.0,0.7248437158702044,0.7179850839697136
11232,2,1,4,4,0.5,0.4848,0.42,0.2836,0,7,60,343.0,1.4384569591461411,0.8438377837054513
11233,2,1,4,5,0.5,0.4848,0.39,0.2836,0,34,32,39304.0,0.6445680044638951,0.8935123623661174
11234,2,1,4,6,0.5,0.4848,0.39,0.2836,6,134,82,2406104.0,0.7614819393063025,0.5630868711673894
11235,2,1,4,7,0.5,0.4848,0.39,0.194,10,418,38,73034632.0,0.7713855584154635,0.3108239659042227
11236,2,1,4,8,0.5,0.4848,0.39,0.194,25,576,30,191102976.0,83.55352537043731,0.1251576931963453
11237,2,1,4,9,0.48,0.4697,0.44,0.2985,20,265,9,18609625.0,0.7081558739235672,0.3554519287530218
11238,2,1,4,10,0.48,0.4697,0.47,0.2239,31,147,84,3176523.0,0.5769706814181332,0.5214004040530489
11239,2,1,4,11,0.46,0.4545,0.47,0.2537,14,119,31,1685159.0,1.6779583343684343,0.7490538556905485
11240,2,1,4,12,0.46,0.4545,0.51,0.1045,15,110,87,1331000.0,5.612234025512922,0.12997395763495997
11241,2,1,4,13,0.46,0.4545,0.59,0,13,64,34,262144.0,0.6539868700870936,0.9964567265431309
11242,2,1,4,14,0.44,0.4394,0.72,0.1045,8,51,39,132651.0,0.5092180208714154,0.924225198966451
11243,2,1,4,15,0.42,0.4242,0.77,0.194,10,98,21,941192.0,0.5444678790179037,0.6335358686373416
11244,2,1,4,16,0.42,0.4242,0.77,0.2239,36,235,40,12977875.0,0.573028742574676,0.9638555921372146
11245,2,1,4,17,0.42,0.4242,0.77,0.194,46,488,22,116214272.0,1.0089303546212294,0.5705039671647872
11246,2,1,4,18,0.42,0.4242,0.77,0,27,505,56,128787625.0,2.09008693583188,0.6944885023938188
11247,2,1,4,19,0.42,0.4242,0.77,0.1343,26,368,15,49836032.0,0.6059548980890475,0.519204633006089
11248,2,1,4,20,0.42,0.4242,0.77,0.1045,8,260,94,17576000.0,1.3249455192268595,0.1860427810603687
11249,2,1,4,21,0.42,0.4242,0.82,0.0896,24,189,0,6751269.0,1.0,0.500868977600034
11250,2,1,4,22,0.42,0.4242,0.77,0.0896,9,162,49,4251528.0,21.622861843277043,0.3275197628589072
11251,2,1,4,23,0.42,0.4242,0.77,0,14,70,12,343000.0,2.15783677484981,0.610518630276102
11252,2,1,4,0,0.42,0.4242,0.77,0,5,25,22,15625.0,1.0089303546212294,0.2849338062760266
11253,2,1,4,1,0.42,0.4242,0.77,0.1045,2,13,23,2197.0,6.50281329350808,0.5176150567422252
11254,2,1,4,2,0.42,0.4242,0.77,0,2,6,81,216.0,2.7018847930632726,0.7179850839697136
11255,2,1,4,3,0.42,0.4242,0.77,0,1,4,69,64.0,1.129668825806919,0.39185723042955
11256,2,1,4,4,0.42,0.4242,0.71,0,0,4,24,64.0,10.590792759495987,0.39185723042955
11257,2,1,4,5,0.4,0.4091,0.82,0,0,30,20,27000.0,0.5227541141700891,0.40598946176217077
11258,2,1,4,6,0.4,0.4091,0.82,0.1045,4,120,69,1728000.0,1.129668825806919,0.052360248408337313
11259,2,1,4,7,0.4,0.4091,0.82,0.1343,15,406,14,66923416.0,0.5023592408312615,0.9759102342449216
11260,2,1,4,8,0.42,0.4242,0.82,0.1045,26,677,32,310288733.0,0.6445680044638951,0.6244022786303867
11261,2,1,4,9,0.46,0.4545,0.72,0,31,301,72,27270901.0,0.7975605094780727,0.3285518761717994
11262,2,1,4,10,0.48,0.4697,0.63,0.0896,46,189,35,6751269.0,1.7488102347630208,0.500868977600034
11263,2,1,4,11,0.52,0.5,0.48,0,46,229,76,12008989.0,0.6385257158828442,0.9699528791648895
11264,2,1,4,12,0.54,0.5152,0.49,0,51,264,16,18399744.0,1.4043036899381962,0.2534007149078701
11265,2,1,4,13,0.56,0.5303,0.46,0,52,238,84,13481272.0,0.5769706814181332,0.8823906917364897
11266,2,1,4,14,0.58,0.5455,0.43,0,54,237,83,13312053.0,0.5080359962611123,0.972147565146785
11267,2,1,4,15,0.6,0.6212,0.43,0,66,262,83,17984728.0,0.5080359962611123,0.6440002367808977
11268,2,1,4,16,0.62,0.6212,0.41,0.1045,63,387,56,57960603.0,2.09008693583188,0.984604928897423
11269,2,1,4,17,0.6,0.6212,0.43,0.0896,85,748,9,418508992.0,0.7081558739235672,0.33995829049943166
11270,2,1,4,18,0.6,0.6212,0.43,0.0896,99,776,96,467288576.0,0.5041370124924979,0.1826094325077633
11271,2,1,4,19,0.58,0.5455,0.46,0.1343,70,586,64,201230056.0,0.5208262701161901,0.7662552230298972
11272,2,1,4,20,0.56,0.5303,0.49,0.2239,52,404,9,65939264.0,0.7081558739235672,0.36485934169780726
11273,2,1,4,21,0.52,0.5,0.55,0.1045,27,267,25,19034163.0,1.1525407907094694,0.6888093262353332
11274,2,1,4,22,0.52,0.5,0.59,0.194,29,248,96,15252992.0,0.5041370124924979,0.8945695358569254
11275,2,1,4,23,0.5,0.4848,0.63,0.1045,20,144,22,2985984.0,1.0089303546212294,0.7559266956711541
11276,2,1,4,0,0.48,0.4697,0.67,0.1045,5,64,33,262144.0,0.500022035944306,0.9964567265431309
11277,2,1,4,1,0.46,0.4545,0.82,0.194,3,25,6,15625.0,1.3877622922787505,0.2849338062760266
11278,2,1,4,2,0.44,0.4394,0.88,0.194,3,21,31,9261.0,1.6779583343684343,0.9150587426155403
11279,2,1,4,3,0.44,0.4394,0.88,0.1045,1,10,81,1000.0,2.7018847930632726,0.5623790762907029
11280,2,1,4,4,0.42,0.4242,0.94,0.1045,0,3,17,27.0,25.90505251316606,0.2921388087338362
11281,2,1,4,5,0.42,0.4242,0.94,0,1,25,3,15625.0,0.8763320184878719,0.2849338062760266
11282,2,1,4,6,0.42,0.4242,0.88,0,8,113,83,1442897.0,0.5080359962611123,0.3685774564067091
11283,2,1,4,7,0.42,0.4242,0.94,0,9,359,78,46268279.0,0.6605113804923478,0.3751531211393085
11284,2,1,4,8,0.44,0.4394,0.94,0,32,700,5,343000000.0,24.34527915938213,0.992518977841983
11285,2,1,4,9,0.46,0.4545,0.88,0.0896,30,359,9,46268279.0,0.7081558739235672,0.3751531211393085
11286,2,1,4,10,0.5,0.4848,0.77,0.194,67,237,87,13312053.0,5.612234025512922,0.972147565146785
11287,2,1,4,11,0.54,0.5152,0.68,0.1642,64,254,96,16387064.0,0.5041370124924979,0.07305074905230127
11288,2,1,4,12,0.58,0.5455,0.53,0.194,102,362,81,47437928.0,2.7018847930632726,0.11761583975133932
11289,2,1,4,13,0.62,0.6212,0.43,0.194,105,381,1,55306341.0,0.5430441251857795,0.9419910135332621
11290,2,1,4,14,0.64,0.6212,0.44,0.2239,156,394,83,61162984.0,0.5080359962611123,0.07626340859399584
11291,2,1,4,15,0.64,0.6212,0.47,0.194,145,407,36,67419143.0,121.63753475026189,0.6728700807329958
11292,2,1,4,16,0.66,0.6212,0.44,0.194,151,580,6,195112000.0,1.3877622922787505,0.04111739971944365
11293,2,1,4,17,0.64,0.6212,0.47,0.2836,122,819,84,549353259.0,0.5769706814181332,0.4624109877139796
11294,2,1,4,18,0.62,0.6212,0.5,0.2836,110,668,73,298077632.0,3.0937909668046757,0.9344924992683149
11295,2,1,4,19,0.6,0.6212,0.53,0.194,82,492,55,119095488.0,4084.5228050458813,0.7495228041815862
11296,2,1,4,20,0.58,0.5455,0.56,0.1642,52,341,79,39651821.0,1.798925688187395,0.3956770615443853
11297,2,1,4,21,0.56,0.5303,0.68,0.1343,35,287,11,23639903.0,102109.07002447755,0.866013651340527
11298,2,1,4,22,0.54,0.5152,0.68,0.2537,26,202,44,8242408.0,0.9826059824898337,0.9888211848542847
11299,2,1,4,23,0.52,0.5,0.72,0.1343,31,187,36,6539203.0,121.63753475026189,0.9931284058776711
11300,2,1,4,0,0.52,0.5,0.77,0.2239,31,142,66,2863288.0,1.0272753459349424,0.9267284746367113
11301,2,1,4,1,0.52,0.5,0.77,0.2239,24,88,87,681472.0,5.612234025512922,0.6500273073821843
11302,2,1,4,2,0.52,0.5,0.77,0.1343,12,81,84,531441.0,0.5769706814181332,0.9717974760449037
11303,2,1,4,3,0.5,0.4848,0.82,0.2239,4,29,84,24389.0,0.5769706814181332,0.6849726394545778
11304,2,1,4,4,0.5,0.4848,0.82,0.2537,0,9,97,729.0,0.7248437158702044,0.9886955804866999
11305,2,1,4,5,0.5,0.4848,0.82,0.2537,0,1,50,1.0,1.3557021544363344,0.5403023058681398
11306,2,1,4,6,0.5,0.4848,0.82,0.2239,10,31,45,29791.0,0.5402766739296717,0.7497355341511844
11307,2,1,4,7,0.5,0.4848,0.82,0.2836,21,76,99,438976.0,1260.7704250424647,0.3072314733386139
11308,2,1,4,8,0.52,0.5,0.81,0.2537,52,201,44,8120601.0,0.9826059824898337,0.24885412898497034
11309,2,1,4,9,0.54,0.5152,0.77,0.1642,115,331,9,36264691.0,0.7081558739235672,0.49464070520762593
11310,2,1,4,10,0.6,0.6061,0.64,0.2836,183,482,64,111980168.0,0.5208262701161901,0.09699085212545011
11311,2,1,4,11,0.62,0.6061,0.61,0.3284,260,608,43,224755712.0,5.944410581534946,0.9451894883610726
11312,2,1,4,12,0.64,0.6212,0.57,0.2239,262,640,9,262144000.0,0.7081558739235672,0.8159101178569312
11313,2,1,4,13,0.66,0.6212,0.54,0.2239,291,649,17,273359449.0,25.90505251316606,0.9525464157995766
11314,2,1,4,14,0.7,0.6364,0.45,0.2836,278,609,98,225866529.0,2.3440166611427986,0.9065347368792017
11315,2,1,4,15,0.72,0.6515,0.39,0.2537,267,628,49,247673152.0,21.622861843277043,0.8508305852534548
11316,2,1,4,16,0.7,0.6364,0.42,0.3284,267,639,16,260917119.0,1.4043036899381962,0.149316831437623
11317,2,1,4,17,0.74,0.6515,0.3,0.3881,259,568,26,183250432.0,0.5673570710394846,0.8866149304468858
11318,2,1,4,18,0.68,0.6364,0.47,0.4925,133,416,60,71991296.0,1.4384569591461411,0.7375479435501672
11319,2,1,4,19,0.56,0.5303,0.73,0.4925,9,54,19,157464.0,0.869658074441806,0.4598085148240586
11320,2,1,4,20,0.5,0.4848,0.82,0.2985,5,39,26,59319.0,0.5673570710394846,0.8512229700846954
11321,2,1,4,21,0.5,0.4848,0.82,0.3881,20,102,73,1061208.0,3.0937909668046757,0.99997383432357
11322,2,1,4,22,0.48,0.4697,0.82,0.2985,20,110,90,1331000.0,0.5279840346175494,0.12997395763495997
11323,2,1,4,23,0.46,0.4545,0.82,0.2836,18,91,72,753571.0,0.7975605094780727,0.9517902626813527
11324,2,1,4,0,0.46,0.4545,0.82,0.194,32,117,76,1601613.0,0.6385257158828442,0.7032298566489479
11325,2,1,4,1,0.46,0.4545,0.82,0.3284,10,73,48,389017.0,4.315081398019611,0.9908866931049745
11326,2,1,4,2,0.46,0.4545,0.72,0.2836,7,56,80,175616.0,163.63007223971312,0.5647514096712039
11327,2,1,4,3,0.44,0.4394,0.82,0.1642,7,40,90,64000.0,0.5279840346175494,0.8650536966106134
11328,2,1,4,4,0.44,0.4394,0.77,0.1642,0,7,13,343.0,0.7041425227235925,0.8438377837054513
11329,2,1,4,5,0.44,0.4394,0.77,0.2239,0,6,68,216.0,9.796975387185967,0.7179850839697136
11330,2,1,4,6,0.44,0.4394,0.72,0.3284,6,12,87,1728.0,5.612234025512922,0.9923168327201398
11331,2,1,4,7,0.42,0.4242,0.77,0.3881,2,24,84,13824.0,0.5769706814181332,0.5467452846558348
11332,2,1,4,8,0.4,0.4091,0.82,0.2537,8,51,86,132651.0,13.064798934155936,0.924225198966451
11333,2,1,4,9,0.4,0.4091,0.82,0.2537,8,79,49,493039.0,21.622861843277043,0.8306410854894761
11334,2,1,4,10,0.38,0.3939,0.82,0.3284,11,68,51,314432.0,0.5987202322070889,0.834308062189105
11335,2,1,4,11,0.38,0.3939,0.87,0.2985,7,77,69,456533.0,1.129668825806919,0.9947179590299335
11336,2,1,4,12,0.38,0.3939,0.87,0.3284,5,61,70,226981.0,0.5637325966004665,0.5972100308691869
11337,2,1,4,13,0.38,0.3939,0.82,0.3582,5,52,12,140608.0,2.15783677484981,0.9657710534457514
11338,2,1,4,14,0.38,0.3939,0.87,0.3284,3,53,52,148877.0,0.503365605112174,0.9978399678225618
11339,2,1,4,15,0.38,0.3939,0.87,0.3881,0,38,66,54872.0,1.0272753459349424,0.5875954370147703
11340,2,1,4,16,0.38,0.3939,0.87,0.4478,4,36,33,46656.0,0.500022035944306,0.9785486907389197
11341,2,1,4,17,0.36,0.3182,0.93,0.4478,2,27,28,19683.0,0.7868403851802712,0.6042076152123113
11342,2,1,4,18,0.36,0.3182,0.93,0.4478,1,39,96,59319.0,0.5041370124924979,0.8512229700846954
11343,2,1,4,19,0.36,0.3182,0.87,0.5224,1,35,27,42875.0,0.5111492047520422,0.11401167733032609
11344,2,1,4,20,0.36,0.3333,0.93,0.4179,1,35,98,42875.0,2.3440166611427986,0.11401167733032609
11345,2,1,4,21,0.36,0.3333,0.87,0.3881,0,11,56,1331.0,2.09008693583188,0.5102807461770535
11346,2,1,4,22,0.34,0.2879,0.87,0.5224,0,13,51,2197.0,0.5987202322070889,0.5176150567422252
11347,2,1,4,23,0.36,0.3182,0.81,0.4627,0,17,8,4913.0,0.5026746699330502,0.9000508174929343
11348,2,1,4,0,0.36,0.3333,0.81,0.4179,0,6,12,216.0,2.15783677484981,0.7179850839697136
11349,2,1,4,1,0.34,0.303,0.87,0.3582,1,2,100,8.0,2.025790915867646,0.14550003380861354
11350,2,1,4,2,0.32,0.303,0.87,0.3284,1,4,29,64.0,2.9729510585814833,0.39185723042955
11351,2,1,4,3,0.32,0.303,0.81,0.2836,0,1,24,1.0,10.590792759495987,0.5403023058681398
11352,2,1,4,4,0.3,0.2879,0.81,0.2836,0,3,35,27.0,1.7488102347630208,0.2921388087338362
11353,2,1,4,5,0.3,0.2879,0.81,0.2836,0,14,11,2744.0,102109.07002447755,0.18019324711435455
11354,2,1,4,6,0.3,0.2727,0.81,0.2985,2,45,94,91125.0,1.3249455192268595,0.9993335830491854
11355,2,1,4,7,0.3,0.2879,0.81,0.2537,1,207,5,8869743.0,24.34527915938213,0.9352322891333579
11356,2,1,4,8,0.3,0.2727,0.75,0.3284,11,482,38,111980168.0,0.7713855584154635,0.09699085212545011
11357,2,1,4,9,0.3,0.2727,0.75,0.3881,17,272,87,20123648.0,5.612234025512922,0.9466105559460466
11358,2,1,4,10,0.32,0.303,0.7,0.3284,12,100,4,1000000.0,4.111884294479769,0.9367521275331447
11359,2,1,4,11,0.32,0.2879,0.7,0.3582,10,101,80,1030301.0,163.63007223971312,0.999825009711516
11360,2,1,4,12,0.34,0.303,0.71,0.3582,12,129,91,2146689.0,0.9041693413125955,0.5056248611315453
11361,2,1,4,13,0.34,0.303,0.66,0.3881,9,107,55,1225043.0,4084.5228050458813,0.5931091548194615
11362,2,1,4,14,0.36,0.3182,0.62,0.4478,12,114,31,1481544.0,1.6779583343684343,0.9490800357353831
11363,2,1,4,15,0.36,0.3333,0.62,0.3881,11,112,88,1404928.0,0.9658118980490871,0.088550854297912
11364,2,1,4,16,0.3,0.2727,0.81,0.3582,10,103,31,1092727.0,1.6779583343684343,0.821746328120626
11365,2,1,4,17,0.3,0.2727,0.82,0.3284,13,232,19,12487168.0,0.869658074441806,0.9969571665408805
11366,2,1,4,18,0.32,0.3333,0.81,0.1343,10,379,58,54439939.0,0.5017882105819239,0.7842314358747959
11367,2,1,4,19,0.34,0.3182,0.76,0.2239,11,298,98,26463592.0,2.3440166611427986,0.991114075179895
11368,2,1,4,20,0.32,0.3182,0.76,0.1642,17,203,44,8365427.0,0.9826059824898337,0.9340500648820332
11369,2,1,4,21,0.32,0.303,0.81,0.2239,7,152,62,3511808.0,3.8340720458680737,0.8001007191473153
11370,2,1,4,22,0.32,0.3182,0.76,0.194,18,89,43,704969.0,5.944410581534946,0.3154429795766605
11371,2,1,4,23,0.32,0.3182,0.76,0.1642,10,59,92,205379.0,4.534449634384539,0.8668913779238857
11372,2,1,4,0,0.32,0.3333,0.76,0.1343,0,13,97,2197.0,0.7248437158702044,0.5176150567422252
11373,2,1,4,1,0.32,0.3333,0.81,0.1343,1,7,64,343.0,0.5208262701161901,0.8438377837054513
11374,2,1,4,2,0.32,0.3182,0.81,0.194,0,3,62,27.0,3.8340720458680737,0.2921388087338362
11375,2,1,4,3,0.32,0.303,0.81,0.2239,0,2,50,8.0,1.3557021544363344,0.14550003380861354
11376,2,1,4,4,0.3,0.2879,0.7,0.194,0,3,75,27.0,1.633404121532299,0.2921388087338362
11377,2,1,4,5,0.3,0.2879,0.7,0.194,0,22,90,10648.0,0.5279840346175494,0.4153243610054981
11378,2,1,4,6,0.3,0.2879,0.7,0.2239,3,120,13,1728000.0,0.7041425227235925,0.052360248408337313
11379,2,1,4,7,0.32,0.303,0.66,0.2836,3,390,63,59319000.0,0.8566369271513424,0.906775389254121
11380,2,1,4,8,0.34,0.3182,0.61,0.2537,12,611,44,228099131.0,0.9826059824898337,0.22662273997407018
11381,2,1,4,9,0.4,0.4091,0.47,0.3582,6,308,27,29218112.0,0.5111492047520422,0.9560008498156061
11382,2,1,4,10,0.42,0.4242,0.47,0.2985,33,162,9,4251528.0,0.7081558739235672,0.3275197628589072
11383,2,1,4,11,0.46,0.4545,0.31,0.3881,27,184,97,6229504.0,0.7248437158702044,0.6109726389893331
11384,2,1,4,12,0.48,0.4697,0.29,0.3881,36,224,48,11239424.0,4.315081398019611,0.758794581059156
11385,2,1,4,13,0.5,0.4848,0.29,0.3881,35,224,22,11239424.0,1.0089303546212294,0.758794581059156
11386,2,1,4,14,0.5,0.4848,0.25,0.3881,50,216,18,10077696.0,4.015858573649374,0.668924720209065
11387,2,1,4,15,0.5,0.4848,0.23,0.4179,60,236,41,13144256.0,1.1885273858987428,0.40098083235475984
11388,2,1,4,16,0.5,0.4848,0.23,0.194,54,362,98,47437928.0,2.3440166611427986,0.11761583975133932
11389,2,1,4,17,0.52,0.5,0.22,0.3881,72,691,80,329939371.0,163.63007223971312,0.3987661504991383
11390,2,1,4,18,0.5,0.4848,0.18,0,52,632,33,252435968.0,0.500022035944306,0.7229731227061358
11391,2,1,4,19,0.5,0.4848,0.18,0.2537,33,482,13,111980168.0,0.7041425227235925,0.09699085212545011
11392,2,1,4,20,0.48,0.4697,0.21,0.3284,16,285,86,23149125.0,13.064798934155936,0.4706918935602322
11393,2,1,4,21,0.46,0.4545,0.28,0.1642,13,226,45,11543176.0,0.5402766739296717,0.9925956216771575
11394,2,1,4,22,0.44,0.4394,0.35,0.1045,8,157,86,3869893.0,13.064798934155936,0.8083268350251855
11395,2,1,4,23,0.42,0.4242,0.38,0.0896,4,73,88,389017.0,0.9658118980490871,0.9908866931049745
11396,2,1,4,0,0.44,0.4394,0.38,0,13,36,82,46656.0,0.7614819393063025,0.9785486907389197
11397,2,1,4,1,0.42,0.4242,0.41,0,8,25,92,15625.0,4.534449634384539,0.2849338062760266
11398,2,1,4,2,0.36,0.3788,0.62,0,1,7,49,343.0,21.622861843277043,0.8438377837054513
11399,2,1,4,3,0.32,0.3333,0.7,0.0896,0,3,6,27.0,1.3877622922787505,0.2921388087338362
11400,2,1,4,4,0.34,0.3485,0.66,0.0896,0,6,34,216.0,0.6539868700870936,0.7179850839697136
11401,2,1,4,5,0.34,0.3636,0.66,0,0,24,73,13824.0,3.0937909668046757,0.5467452846558348
11402,2,1,4,6,0.34,0.3636,0.66,0,3,106,23,1191016.0,6.50281329350808,0.8648663418760141
11403,2,1,4,7,0.34,0.3636,0.71,0,13,389,53,58863869.0,0.7163707881255232,0.18204741108455194
11404,2,1,4,8,0.36,0.3636,0.76,0.0896,20,654,66,279726264.0,1.0272753459349424,0.6926184789519682
11405,2,1,4,9,0.42,0.4242,0.54,0,33,321,33,33076161.0,0.500022035944306,0.9907591772000883
11406,2,1,4,10,0.52,0.5,0.34,0,44,182,12,6028568.0,2.15783677484981,0.7976641834043365
11407,2,1,4,11,0.52,0.5,0.32,0.1343,42,219,79,10503459.0,1.798925688187395,0.8745240759314311
11408,2,1,4,12,0.54,0.5152,0.28,0.2836,49,269,29,19465109.0,2.9729510585814833,0.3981425940068331
11409,2,1,4,13,0.56,0.5303,0.26,0.2239,35,228,44,11852352.0,0.9826059824898337,0.8377515052967135
11410,2,1,4,14,0.56,0.5303,0.22,0.3582,47,223,90,11089567.0,0.5279840346175494,0.8263692009335721
11411,2,1,4,15,0.58,0.5455,0.19,0.1642,47,229,3,12008989.0,0.8763320184878719,0.9699528791648895
11412,2,1,4,16,0.6,0.5909,0.2,0.3284,49,376,89,53157376.0,0.5376143475480764,0.5765747285791852
11413,2,1,4,17,0.6,0.5909,0.2,0.2985,68,732,95,392223168.0,0.5940846816900167,0.9938660614193175
11414,2,1,4,18,0.6,0.5909,0.2,0.2836,60,709,88,356400829.0,0.9658118980490871,0.5495514279485303
11415,2,1,4,19,0.6,0.5909,0.2,0.194,42,543,61,160103007.0,29.513995986914356,0.9797624933684286
11416,2,1,4,20,0.56,0.5303,0.22,0.0896,22,380,58,54872000.0,0.5017882105819239,0.9726063327359953
11417,2,1,4,21,0.52,0.5,0.52,0.1343,27,239,66,13651919.0,1.0272753459349424,0.7766455098852234
