fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_4,feature_y_4,feature_y_4,feature_y_4
6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,7,3026,99,343.0,2.513930170257912,0.8438377837054513
7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6,3027,95,216.0,351.2306069948229,0.7179850839697136
7.4,0.24,0.22,10.7,0.042,26,81,0.9954,2.86,0.36,9.7,6,3028,92,216.0,1.9058927728812407,0.7179850839697136
7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,6,3029,49,216.0,0.6740683608656478,0.7179850839697136
6.7,0.33,0.34,7.5,0.036,39,124,0.99123,2.99,0.32,12.4,8,3030,8,512.0,0.5005467873281825,0.996833390848202
5.6,0.21,0.24,4.4,0.027,37,150,0.991,3.3,0.31,11.5,7,3031,84,343.0,0.6270714157823905,0.8438377837054513
6.5,0.315,0.2,6.6,0.041,9,126,0.99494,2.94,0.51,8.8,5,3032,96,125.0,1.5507814244394977,0.7877145121442345
6.5,0.24,0.38,1,0.027,31,90,0.98926,3.24,0.36,12.3,6,3033,30,216.0,46.52533284980647,0.7179850839697136
6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5,3034,30,125.0,3.358123626806456,0.7877145121442345
6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,3035,18,216.0,0.8198805032846037,0.7179850839697136
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,3036,96,343.0,0.5155668672761154,0.8438377837054513
6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,6,3037,25,216.0,0.5568983649733925,0.7179850839697136
6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,5,3038,70,125.0,1.0867426925639816,0.7877145121442345
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,3039,25,216.0,8.468300058253206,0.7179850839697136
7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5,3040,63,125.0,7.885178190188882,0.7877145121442345
6.8,0.26,0.48,6.2,0.049,55,182,0.99582,3.21,0.45,9.4,6,3041,42,216.0,1.065699927802099,0.7179850839697136
8.2,0.37,0.64,13.9,0.043,22,171,0.99873,2.99,0.8,9.3,5,3042,39,125.0,0.5535379131810187,0.7877145121442345
9.2,0.15,0.68,1.6,0.046,22,130,0.9948,3.02,0.45,10.4,6,3043,30,216.0,0.5172708777572793,0.7179850839697136
6.6,0.295,0.24,1.6,0.039,29,140,0.99304,3.35,0.61,10.4,7,3044,97,343.0,0.8320269291070328,0.8438377837054513
5.9,0.22,0.18,6.4,0.041,28,120,0.99403,3.27,0.5,9.9,5,3045,58,125.0,3.509586024344124,0.7877145121442345
7.4,0.64,0.47,14.15,0.168,42,185,0.9984,2.9,0.49,9.3,5,3046,74,125.0,39.35135042581077,0.7877145121442345
7.7,0.2,0.44,13.9,0.05,44,130,0.99855,3.11,0.48,10,6,3047,77,216.0,1.5107522097752255,0.7179850839697136
6,0.14,0.17,5.6,0.036,37,127,0.99373,3.05,0.57,9.8,6,3048,88,216.0,0.6214039444123124,0.7179850839697136
5.7,0.31,0.29,7.3,0.05,33,143,0.99332,3.31,0.5,11.0666666666667,6,3049,52,216.0,0.5008899917749298,0.7179850839697136
7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3,7,3050,59,343.0,0.6814285192662131,0.8438377837054513
6.1,0.25,0.3,1.2,0.036,42,107,0.991,3.34,0.56,10.8,7,3051,38,343.0,1.9656325556778778,0.8438377837054513
9.8,0.93,0.45,8.6,0.052,34,187,0.9994,3.12,0.59,10.2,4,3052,83,64.0,610.1000306606537,0.39185723042955
6.9,0.26,0.38,10.5,0.044,33,139,0.99517,3.06,0.5,10.3,6,3053,11,216.0,2.4246862259580753,0.7179850839697136
6.4,0.39,0.21,1.2,0.041,35,136,0.99225,3.15,0.46,10.2,5,3054,94,125.0,0.7334474869683636,0.7877145121442345
7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9,5,3055,21,125.0,0.5049757048800649,0.7877145121442345
8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9,6,3056,45,216.0,0.5896625123822605,0.7179850839697136
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,3057,30,64.0,1.295867894071825,0.39185723042955
6.9,0.23,0.38,8.3,0.047,47,162,0.9954,3.34,0.52,10.5,7,3058,13,343.0,17.423144361001928,0.8438377837054513
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,3059,5,512.0,4.767966750300341,0.996833390848202
7.4,0.21,0.3,7.9,0.039,14,118,0.9942,2.96,0.34,10.4,5,3060,38,125.0,0.9185782181957511,0.7877145121442345
7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5,3061,0,125.0,0.5302084627342197,0.7877145121442345
6.4,0.35,0.21,2.1,0.051,46,171,0.9932,3.16,0.5,9.5,5,3062,20,125.0,0.5350937301171875,0.7877145121442345
9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,5,3063,80,125.0,0.9498365947651559,0.7877145121442345
6,0.26,0.18,7,0.055,50,194,0.99591,3.21,0.43,9,5,3064,97,125.0,5.312419475131928,0.7877145121442345
7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,7,3065,13,343.0,14.28699401701757,0.8438377837054513
7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,3066,25,125.0,1.2394756306981949,0.7877145121442345
8.3,0.23,0.3,2.1,0.049,21,153,0.9953,3.09,0.5,9.6,6,3067,23,216.0,0.5809813435474743,0.7179850839697136
8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,7,3068,72,343.0,0.5069536313564508,0.8438377837054513
7,0.31,0.52,1.7,0.029,5,61,0.9918,3.07,0.43,10.4,5,3069,18,125.0,0.7520297029322143,0.7877145121442345
6.4,0.17,0.3,2.8,0.034,33,125,0.99152,3.03,0.49,10.4,6,3070,37,216.0,2.6058913243745936,0.7179850839697136
6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8,3071,92,512.0,230.5092945695569,0.996833390848202
6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8,7,3072,93,343.0,1.8506954020954292,0.8438377837054513
6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6,3073,42,216.0,0.6671344218549989,0.7179850839697136
6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4,3074,44,64.0,0.5002930740935456,0.39185723042955
6.4,0.25,0.41,8.6,0.042,57,173,0.9965,3,0.44,9.1,5,3075,30,125.0,0.6327550954016726,0.7877145121442345
6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2,5,3076,61,125.0,1.5914848716616563,0.7877145121442345
7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6,3077,66,216.0,55.56618586940604,0.7179850839697136
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,3078,84,216.0,3.2206271489477145,0.7179850839697136
7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,5,3079,20,125.0,0.8084564696670561,0.7877145121442345
7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,4,3080,21,64.0,0.5140004228897914,0.39185723042955
6.5,0.2,0.24,9.2,0.044,25,150,0.99502,3.22,0.44,10.5,5,3081,48,125.0,0.5602830105790753,0.7877145121442345
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,3082,29,125.0,1.1079742112446405,0.7877145121442345
6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,5,3083,97,125.0,9.100777283484863,0.7877145121442345
6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,5,3084,84,125.0,7.375451321456197,0.7877145121442345
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,7,3085,36,343.0,1.0459940781122203,0.8438377837054513
6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,6,3086,57,216.0,0.5503882911033249,0.7179850839697136
7.3,0.14,0.49,1.1,0.038,28,99,0.9928,3.2,0.72,10.6,6,3087,25,216.0,0.5190176916243788,0.7179850839697136
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,3088,76,216.0,0.844227305470452,0.7179850839697136
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,3089,90,216.0,3.667419566055338,0.7179850839697136
6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,7,3090,16,343.0,33.863724859114946,0.8438377837054513
6.2,0.76,0.01,3.2,0.041,18,120,0.99026,3.2,0.94,13.7,7,3091,36,343.0,1.4735472629835449,0.8438377837054513
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5,3092,34,125.0,0.6160667141719126,0.7877145121442345
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,3093,74,125.0,0.5013035912047284,0.7877145121442345
6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6,3094,60,216.0,0.6888078103771215,0.7179850839697136
7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2,6,3095,26,216.0,2.0267513705245563,0.7179850839697136
7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6,3096,49,216.0,1278.119893403003,0.7179850839697136
6.6,0.26,0.38,6.5,0.17,68,201,0.9956,3.19,0.38,9.4,6,3097,3,216.0,2.3427959256208593,0.7179850839697136
7.8,0.26,0.27,1.9,0.051,52,195,0.9928,3.23,0.5,10.9,6,3098,92,216.0,0.7247118765192985,0.7179850839697136
7.6,0.445,0.44,14.5,0.045,68,212,0.9986,3.48,0.36,10,6,3099,91,216.0,0.5041245809935703,0.7179850839697136
6.4,0.35,0.35,5.6,0.034,9,148,0.99441,3.17,0.5,9.8,4,3100,78,64.0,0.5941546139448493,0.39185723042955
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6,3101,35,216.0,1.3254073794793664,0.7179850839697136
7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5,7,3102,40,343.0,19.367918121098885,0.8438377837054513
6.1,0.17,0.27,1.5,0.056,45,135,0.9924,3.2,0.43,10.2,6,3103,6,216.0,4.530957275342357,0.7179850839697136
6.1,0.36,0.26,8.15,0.035,14,88,0.99031,3.06,0.27,13,7,3104,35,343.0,0.9039488544403584,0.8438377837054513
5.7,0.22,0.28,1.3,0.027,26,101,0.98948,3.35,0.38,12.5,7,3105,95,343.0,0.5279501584707305,0.8438377837054513
7,0.21,0.28,7.5,0.07,45,185,0.9966,3.34,0.55,9.4,5,3106,31,125.0,0.5376543643815368,0.7877145121442345
7.2,0.685,0.21,9.5,0.07,33,172,0.9971,3,0.55,9.1,6,3107,68,216.0,0.9660648727786865,0.7179850839697136
7.5,0.16,0.38,12.7,0.043,70.5,163,0.99706,3.15,0.82,10.4,7,3108,18,343.0,5.617105904200499,0.8438377837054513
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,3109,97,343.0,13.047049058995137,0.8438377837054513
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,3110,29,216.0,1.2133103340409697,0.7179850839697136
6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,3111,54,216.0,0.5769092811676148,0.7179850839697136
7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,7,3112,0,343.0,0.5080534794769895,0.8438377837054513
7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,4,3113,74,64.0,0.7616313730160487,0.39185723042955
5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,6,3114,55,216.0,2.7034237522960427,0.7179850839697136
7.7,0.3,0.34,1.2,0.048,4,119,0.99084,3.18,0.34,12.1,6,3115,58,216.0,162.831161777912,0.7179850839697136
7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,5,3116,27,125.0,1.7981393521622424,0.7877145121442345
5.2,0.5,0.18,2,0.036,23,129,0.98949,3.36,0.77,13.4,7,3117,78,343.0,0.6604098738069427,0.8438377837054513
6.4,0.42,0.46,8.4,0.05,58,180,0.99495,3.18,0.46,9.7,6,3118,10,216.0,0.5001178964682556,0.7179850839697136
6.7,0.3,0.44,18.5,0.057,65,224,0.99956,3.11,0.53,9.1,5,3119,15,125.0,0.6386169189726119,0.7877145121442345
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,5,3120,62,125.0,1.6340715460411757,0.7877145121442345
6.7,0.19,0.39,1,0.032,14,71,0.98912,3.31,0.38,13,7,3121,12,343.0,67.53476295242311,0.8438377837054513
8.1,0.2,0.49,8.1,0.051,51,205,0.9954,3.1,0.52,11,6,3122,59,216.0,3.091880199627927,0.7179850839697136
7.4,0.22,0.28,9,0.046,22,121,0.99468,3.1,0.55,10.8,5,3123,67,125.0,0.7973936278907694,0.7877145121442345
5.9,0.32,0.19,14.5,0.042,37,115,0.99684,3.16,0.43,10.3,5,3124,40,125.0,0.512521290835941,0.7877145121442345
7.2,0.22,0.49,1,0.045,34,140,0.99,3.05,0.34,12.7,6,3125,17,216.0,0.5637872140586594,0.7179850839697136
8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1,5,3126,82,125.0,1.130012855673743,0.7877145121442345
6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11,6,3127,89,216.0,9.808446732437854,0.7179850839697136
7.1,0.27,0.31,18.2,0.046,55,252,1,3.07,0.56,8.7,5,3128,73,125.0,6.914647928595926,0.7877145121442345
7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6,3129,90,216.0,1.0269892249848442,0.7179850839697136
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,3130,32,125.0,0.5473509945430854,0.7877145121442345
6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.75,6,3131,95,216.0,0.5208551186970477,0.7179850839697136
6.3,0.24,0.29,1.6,0.052,48,185,0.9934,3.21,0.5,9.4,5,3132,39,125.0,0.8568332554679655,0.7877145121442345
6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6,3133,85,216.0,3.8367595608070557,0.7179850839697136
6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,6,3134,53,216.0,29.45309579540155,0.7179850839697136
6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,3135,11,216.0,1.4379224871157568,0.7179850839697136
6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,5,3136,99,125.0,0.6108932615343141,0.7877145121442345
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,3137,84,216.0,0.501796361205216,0.7179850839697136
6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3,7,3138,33,343.0,0.6964173337822586,0.8438377837054513
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,3139,50,216.0,2.0910985441591334,0.7179850839697136
6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8,3140,37,512.0,4186.544673309077,0.996833390848202
7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6,3141,100,216.0,2.2653342371216425,0.7179850839697136
6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7,3142,58,343.0,0.7162429684361257,0.8438377837054513
6.6,0.33,0.4,2.65,0.041,35,86,0.98916,3.11,0.39,13.3,7,3143,31,343.0,0.5033544104194967,0.8438377837054513
6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,5,3144,12,125.0,0.5987924253676573,0.7877145121442345
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,5,3145,56,125.0,1.3561834670175033,0.7877145121442345
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,3146,45,343.0,21.661041518160932,0.8438377837054513
6.3,0.29,0.3,8.1,0.212,60,150,0.9958,3.1,0.4,9.3,5,3147,90,125.0,4.311849559341968,0.7877145121442345
6.1,0.6,0,1.3,0.042,24,79,0.9937,3.31,0.38,9.4,4,3148,96,64.0,0.8898045270169572,0.39185723042955
6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7,6,3149,57,216.0,0.5257884612873021,0.7179850839697136
6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4,6,3150,58,216.0,0.5403182875359618,0.7179850839697136
6.5,0.24,0.24,1.6,0.046,15,60,0.9928,3.19,0.39,9.8,5,3151,91,125.0,0.982867955194284,0.7877145121442345
6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8,7,3152,17,343.0,5.949735933515824,0.8438377837054513
7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,5,3153,15,125.0,11.963582639017075,0.7877145121442345
6.4,0.475,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,5,3154,18,125.0,1.1881491136368656,0.7877145121442345
6.6,0.39,0.38,9.7,0.053,49,226,0.99787,3.3,0.57,9.4,6,3155,56,216.0,0.5729693440101583,0.7179850839697136
8.9,0.13,0.49,1,0.028,6,24,0.9926,2.91,0.32,9.9,5,3156,67,125.0,0.5092367887409769,0.7877145121442345
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,3157,58,216.0,0.7715397758384793,0.7179850839697136
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,3158,77,216.0,2.806984182122392,0.7179850839697136
5.9,0.22,0.3,1.3,0.052,42,86,0.99069,3.31,0.47,11.55,6,3159,33,216.0,121.12550546972795,0.7179850839697136
8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,6,3160,94,216.0,1.7480606925124758,0.7179850839697136
5.9,0.21,0.23,7.9,0.033,22,130,0.9944,3.38,0.59,10.9,6,3161,16,216.0,0.6538884299432189,0.7179850839697136
5.9,0.15,0.31,5.8,0.041,53,155,0.9945,3.52,0.46,10.5,6,3162,13,216.0,0.5000211445742776,0.7179850839697136
6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,6,3163,97,216.0,0.6446620570228465,0.7179850839697136
6.4,0.24,0.27,1.5,0.04,35,105,0.98914,3.13,0.3,12.4,6,3164,66,216.0,1.6786573139088035,0.7179850839697136
6.5,0.425,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9,5,3165,82,125.0,83.84644579413093,0.7877145121442345
6.2,0.41,0.22,1.9,0.023,5,56,0.98928,3.04,0.79,13,7,3166,82,343.0,2.971158186644482,0.8438377837054513
5.6,0.49,0.13,4.5,0.039,17,116,0.9907,3.42,0.9,13.7,7,3167,12,343.0,0.7866787393687561,0.8438377837054513
7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5,3168,62,125.0,0.5111285070266685,0.7877145121442345
5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,5,3169,57,125.0,0.5674135808998799,0.7877145121442345
6.1,0.68,0.52,1.4,0.037,32,123,0.99022,3.24,0.45,12,6,3170,7,216.0,1.1528981049832288,0.7179850839697136
6.2,0.34,0.25,12.1,0.059,33,171,0.99769,3.14,0.56,8.7,6,3171,24,216.0,10.603712633492487,0.7179850839697136
5.4,0.15,0.32,2.5,0.037,10,51,0.98878,3.04,0.58,12.6,6,3172,15,216.0,6.496704891903439,0.7179850839697136
6.5,0.48,0.02,0.9,0.043,32,99,0.99226,3.14,0.47,9.8,4,3173,38,64.0,1.0086542742653577,0.39185723042955
7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,6,3174,60,216.0,0.5444238403859377,0.7179850839697136
5.8,0.315,0.19,19.4,0.031,28,106,0.99704,2.97,0.4,10.55,6,3175,99,216.0,0.5227843796676876,0.7179850839697136
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6,3176,12,216.0,0.8698609932763456,0.7179850839697136
6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9,7,3177,49,343.0,4.018749274019075,0.8438377837054513
5.1,0.31,0.3,0.9,0.037,28,152,0.992,3.54,0.56,10.1,6,3178,61,216.0,25.855028983100002,0.7179850839697136
6.4,0.29,0.32,2.4,0.014,34,89,0.99008,3.24,0.66,12.5,7,3179,48,343.0,1.4037914883263851,0.8438377837054513
7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6,3180,15,216.0,0.60587923925688,0.7179850839697136
6.3,0.22,0.28,2.4,0.042,38,102,0.98998,3.14,0.37,11.6,7,3181,76,343.0,0.502368612106483,0.8438377837054513
8.4,0.19,0.42,1.6,0.047,9,101,0.994,3.06,0.65,11.1,4,3182,100,64.0,0.7042646164526738,0.39185723042955
7.6,0.29,0.29,4.4,0.051,26,146,0.9939,3.16,0.39,10.2,5,3183,18,125.0,2.1589031992349366,0.7877145121442345
6.9,0.38,0.32,8.5,0.044,36,152,0.9932,3.38,0.35,12,7,3184,66,343.0,115880.7319485615,0.8438377837054513
8.1,0.31,0.24,1.6,0.032,10,67,0.9924,3.08,0.47,10.5,5,3185,34,125.0,2.1919895783731187,0.7877145121442345
7.3,0.815,0.09,11.4,0.044,45,204,0.99713,3.15,0.46,9,5,3186,75,125.0,0.7080319417654364,0.7877145121442345
6.6,0.24,0.28,6.7,0.032,26,91,0.99172,3.13,0.32,12.3,6,3187,30,216.0,0.5026647049584686,0.7179850839697136
7.1,0.29,0.28,9.3,0.048,50,141,0.9949,3.13,0.49,10.3,6,3188,92,216.0,0.6035796954359764,0.7179850839697136
6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.1333333333333,7,3189,0,343.0,1.3882641340194781,0.8438377837054513
6,0.21,0.24,12.1,0.05,55,164,0.997,3.34,0.39,9.4,5,3190,12,125.0,24.390955815316197,0.7877145121442345
6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,3191,12,216.0,4.108887735236842,0.7179850839697136
6.4,0.12,0.3,1.1,0.031,37,94,0.98986,3.01,0.56,11.7,6,3192,19,216.0,0.8761258097160551,0.7179850839697136
6.4,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,6,3193,81,216.0,0.5237219068747725,0.7179850839697136
6.3,0.26,0.25,5.2,0.046,11,133,0.99202,2.97,0.68,11,6,3194,24,216.0,0.5430873648045133,0.7179850839697136
6.9,0.17,0.3,2,0.047,13,117,0.99152,3.16,0.51,11.6,6,3195,69,216.0,1.0002713728001658,0.7179850839697136
7,0.24,0.51,11,0.029,55,227,0.9965,3.03,0.61,9.5,5,3196,53,125.0,6.313830355048716,0.7877145121442345
7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,3197,26,216.0,11.0113353300637,0.7179850839697136
6.9,0.37,0.28,13.8,0.031,34,137,0.9948,3.1,0.37,11.6,6,3198,24,216.0,1.1639430266026343,0.7179850839697136
6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7,3199,60,343.0,0.5691585069752709,0.8438377837054513
6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,6,3200,3,216.0,0.5105043201481971,0.7179850839697136
7,0.23,0.42,1.1,0.062,35,100,0.99318,3.04,0.4,9.2,5,3201,22,125.0,0.7817660911256752,0.7877145121442345
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,3202,30,125.0,2.9170771884125584,0.7877145121442345
7.4,0.32,0.22,11.7,0.035,44,150,0.99578,3.1,0.45,10.4,5,3203,77,125.0,93.62187998422839,0.7877145121442345
7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7,6,3204,32,216.0,1.7003080584380246,0.7179850839697136
7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,6,3205,59,216.0,0.6475640746139736,0.7179850839697136
8.5,0.19,0.48,1.1,0.026,23,58,0.99184,2.9,0.5,10.5,6,3206,82,216.0,0.5000027577499053,0.7179850839697136
6.2,0.25,0.31,3.2,0.03,32,150,0.99014,3.18,0.31,12,6,3207,23,216.0,0.6508959094738038,0.7179850839697136
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6,3208,11,216.0,1.725367138892908,0.7179850839697136
7.3,0.41,0.29,1.8,0.032,26,74,0.98889,2.96,0.35,13,8,3209,47,512.0,106.88803530706018,0.996833390848202
7.5,0.17,0.34,1.4,0.035,13,102,0.9918,3.05,0.74,11,5,3210,27,125.0,2.857810062055958,0.7877145121442345
6,0.21,0.38,0.8,0.02,22,98,0.98941,3.26,0.32,11.8,6,3211,28,216.0,0.7762992013937046,0.7179850839697136
6.2,0.15,0.46,1.6,0.039,38,123,0.993,3.38,0.51,9.7,6,3212,19,216.0,0.5098211674169285,0.7179850839697136
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,6,3213,57,216.0,0.5711648317414617,0.7179850839697136
6.8,0.45,0.36,5,0.033,28,156,0.991,3.11,0.4,12.4,7,3214,22,343.0,1.1766719221950277,0.8438377837054513
6.1,0.31,0.37,8.4,0.031,70,170,0.9934,3.42,0.4,11.7,8,3215,32,512.0,11.50164690654096,0.996833390848202
6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,5,3216,55,125.0,6.1164701642690495,0.7877145121442345
6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,7,3217,24,343.0,0.9909598719359589,0.8438377837054513
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,3218,11,125.0,0.5416047411037012,0.7877145121442345
6.1,0.41,0,1.6,0.063,36,87,0.9914,3.27,0.67,10.8,6,3219,94,216.0,0.5248067630724966,0.7179850839697136
6.3,0.15,0.3,1.4,0.022,38,100,0.99099,3.42,0.57,11.4,7,3220,76,343.0,0.8833275897289059,0.8438377837054513
6.2,0.18,0.38,1.5,0.028,36,117,0.993,3.47,0.54,9.7,6,3221,70,216.0,4.214677659637241,0.7179850839697136
6.1,0.105,0.31,1.3,0.037,55,145,0.9912,3.41,0.41,11.1,7,3222,51,343.0,22.881533887103473,0.8438377837054513
5,0.17,0.56,1.5,0.026,24,115,0.9906,3.48,0.39,10.8,7,3223,0,343.0,1.3710737359640457,0.8438377837054513
7.1,0.12,0.32,9.6,0.054,64,162,0.9962,3.4,0.41,9.4,5,3224,30,125.0,0.6010204821069611,0.7877145121442345
7.1,0.2,0.34,16,0.05,51,166,0.9985,3.21,0.6,9.2,6,3225,83,216.0,0.5030207048661841,0.7179850839697136
7.6,0.33,0.35,6.3,0.036,12,126,0.9924,3.16,0.39,12,7,3226,0,343.0,0.7123575346239196,0.8438377837054513
