fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
6,0.36,0.39,3.2,0.027,20,125,0.991,3.38,0.39,11.3,7,2980,43,343.0,0.5050015537605688,0.8438377837054513,498
6.6,0.25,0.36,8.1,0.045,54,180,0.9958,3.08,0.42,9.2,5,2981,93,125.0,0.7337044253708338,0.7877145121442345,390
6.4,0.23,0.27,2.1,0.042,35,100,0.99094,3.03,0.63,10.9,6,2982,25,216.0,2.427126066054283,0.7179850839697136,412
5.7,0.44,0.13,7,0.025,28,173,0.9913,3.33,0.48,12.5,6,2983,58,216.0,599.3280930805064,0.7179850839697136,484
6.2,0.355,0.35,2,0.046,31,95,0.98822,3.06,0.46,13.6,6,2984,53,216.0,1.963909233040573,0.7179850839697136,142
7,0.2,0.49,5.9,0.038,39,128,0.9938,3.21,0.48,10.8,6,2985,65,216.0,0.6812182624526752,0.7179850839697136,176
8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7,5,2986,71,125.0,0.5008791954130383,0.7877145121442345,473
6.9,0.45,0.27,4.7,0.035,17,80,0.99058,3.12,0.36,12.5,7,2987,65,343.0,0.6215609284397774,0.8438377837054513,132
7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,5,2988,27,125.0,1.511853652704566,0.7877145121442345,443
7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,7,2989,50,343.0,39.52971648629868,0.8438377837054513,20
7.1,0.18,0.26,1.3,0.041,20,71,0.9926,3.04,0.74,9.9,6,2990,66,216.0,3.5051779679929016,0.7179850839697136,282
7.8,0.23,0.28,4.75,0.042,45,166,0.9928,2.96,0.4,11.5,5,2991,38,125.0,0.8316796412015932,0.7877145121442345,457
6.1,0.25,0.18,10.5,0.049,41,124,0.9963,3.14,0.35,10.5,5,2992,83,125.0,0.5172216494789015,0.7877145121442345,219
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,2993,35,343.0,0.5536307825771145,0.8438377837054513,12
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,2994,26,216.0,1.0662811307179525,0.7179850839697136,321
7.5,0.34,0.28,4,0.028,46,100,0.98958,3.2,0.5,13.2,7,2995,36,343.0,7.900731336369865,0.8438377837054513,411
6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5,4,2996,24,64.0,8.451003125307567,0.39185723042955,33
8.1,0.43,0.42,6.6,0.033,36,141,0.9918,2.98,0.39,13.3,7,2997,65,343.0,1.0861397328049502,0.8438377837054513,53
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,2998,57,216.0,0.5568021429527629,0.7179850839697136,233
6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.5666666666667,5,2999,0,125.0,0.5156135224901662,0.7877145121442345,465
5.7,0.24,0.47,6.3,0.069,35,182,0.99391,3.11,0.46,9.75,5,3000,65,125.0,0.8202167185538453,0.7877145121442345,424
6.3,0.39,0.22,2.8,0.048,53,173,0.99304,3.24,0.45,9.8,5,3001,11,125.0,3.362242036838927,0.7877145121442345,84
6.6,0.37,0.47,6.5,0.061,23,150,0.9954,3.14,0.45,9.6,6,3002,44,216.0,46.29742834639103,0.7179850839697136,417
6.9,0.27,0.4,14,0.05,64,227,0.9979,3.18,0.58,9.6,6,3003,49,216.0,1.5496301035449518,0.7179850839697136,266
6.7,0.16,0.36,2,0.045,24,131,0.99284,3.3,0.59,10.5,6,3004,80,216.0,0.6269094898804858,0.7179850839697136,379
5.1,0.39,0.21,1.7,0.027,15,72,0.9894,3.5,0.45,12.5,6,3005,5,216.0,0.50055530279725,0.7179850839697136,135
7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11,7,3006,7,343.0,0.6742722652451602,0.8438377837054513,357
6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5,3007,37,125.0,1.9075316923448122,0.7877145121442345,159
8.4,0.32,0.35,11.7,0.029,3,46,0.99439,3.02,0.34,11.8,6,3008,88,216.0,356.046641575911,0.7179850839697136,472
5.6,0.34,0.1,1.3,0.031,20,68,0.9906,3.36,0.51,11.2,7,3009,73,343.0,2.511346823503892,0.8438377837054513,152
6.5,0.33,0.24,14.5,0.048,20,96,0.99456,3.06,0.3,11.5,8,3010,8,512.0,0.7424590398878936,0.996833390848202,195
6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,5,3011,86,125.0,0.5059083228911341,0.7877145121442345,224
9,0.2,0.33,3.5,0.049,10,40,0.9944,3.14,0.36,9.8,6,3012,19,216.0,0.5853125282449556,0.7179850839697136,16
5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,3013,66,216.0,1.2675014414519121,0.7179850839697136,251
6.4,0.33,0.28,1.1,0.038,30,110,0.9917,3.12,0.42,10.5,6,3014,75,216.0,15.759581081242573,0.7179850839697136,390
6.4,0.25,0.32,11.3,0.038,69,192,0.99573,3.14,0.5,10.2,6,3015,65,216.0,5.024879296082319,0.7179850839697136,450
8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,6,3016,57,216.0,0.9337131066406669,0.7179850839697136,325
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,3017,30,125.0,0.5325649132146587,0.7877145121442345,440
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,3018,33,125.0,0.5326346044210709,0.7877145121442345,9
7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,5,3019,76,125.0,0.9341589680175632,0.7877145121442345,76
6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,3020,80,125.0,5.032634976322759,0.7877145121442345,135
8.1,0.25,0.34,10.1,0.05,30,121,0.99724,3.17,0.49,10.1,6,3021,73,216.0,15.715061153279096,0.7179850839697136,173
7.2,0.21,0.34,1.1,0.046,25,80,0.992,3.25,0.4,11.3,6,3022,92,216.0,1.2666971632552826,0.7179850839697136,352
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,3023,37,125.0,0.5851886883791914,0.7877145121442345,433
7.1,0.23,0.23,3.5,0.038,23,112,0.99157,3.05,0.37,11.3666666666667,6,3024,57,216.0,0.505936539415921,0.7179850839697136,40
5.8,0.4,0.42,4.4,0.047,38.5,245,0.9937,3.25,0.57,9.6,6,3025,81,216.0,0.7427241081536906,0.7179850839697136,489
6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,7,3026,87,343.0,2.513930170257912,0.8438377837054513,419
7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6,3027,45,216.0,351.2306069948229,0.7179850839697136,20
7.4,0.24,0.22,10.7,0.042,26,81,0.9954,2.86,0.36,9.7,6,3028,58,216.0,1.9058927728812407,0.7179850839697136,230
7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,6,3029,21,216.0,0.6740683608656478,0.7179850839697136,151
6.7,0.33,0.34,7.5,0.036,39,124,0.99123,2.99,0.32,12.4,8,3030,47,512.0,0.5005467873281825,0.996833390848202,479
5.6,0.21,0.24,4.4,0.027,37,150,0.991,3.3,0.31,11.5,7,3031,8,343.0,0.6270714157823905,0.8438377837054513,279
6.5,0.315,0.2,6.6,0.041,9,126,0.99494,2.94,0.51,8.8,5,3032,34,125.0,1.5507814244394977,0.7877145121442345,118
6.5,0.24,0.38,1,0.027,31,90,0.98926,3.24,0.36,12.3,6,3033,48,216.0,46.52533284980647,0.7179850839697136,218
6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5,3034,71,125.0,3.358123626806456,0.7877145121442345,280
6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,3035,57,216.0,0.8198805032846037,0.7179850839697136,79
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,3036,33,343.0,0.5155668672761154,0.8438377837054513,225
6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,6,3037,28,216.0,0.5568983649733925,0.7179850839697136,295
6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,5,3038,66,125.0,1.0867426925639816,0.7877145121442345,460
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,3039,82,216.0,8.468300058253206,0.7179850839697136,117
7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5,3040,39,125.0,7.885178190188882,0.7877145121442345,454
6.8,0.26,0.48,6.2,0.049,55,182,0.99582,3.21,0.45,9.4,6,3041,16,216.0,1.065699927802099,0.7179850839697136,404
8.2,0.37,0.64,13.9,0.043,22,171,0.99873,2.99,0.8,9.3,5,3042,79,125.0,0.5535379131810187,0.7877145121442345,55
9.2,0.15,0.68,1.6,0.046,22,130,0.9948,3.02,0.45,10.4,6,3043,83,216.0,0.5172708777572793,0.7179850839697136,464
6.6,0.295,0.24,1.6,0.039,29,140,0.99304,3.35,0.61,10.4,7,3044,94,343.0,0.8320269291070328,0.8438377837054513,125
5.9,0.22,0.18,6.4,0.041,28,120,0.99403,3.27,0.5,9.9,5,3045,26,125.0,3.509586024344124,0.7877145121442345,399
7.4,0.64,0.47,14.15,0.168,42,185,0.9984,2.9,0.49,9.3,5,3046,32,125.0,39.35135042581077,0.7877145121442345,153
7.7,0.2,0.44,13.9,0.05,44,130,0.99855,3.11,0.48,10,6,3047,67,216.0,1.5107522097752255,0.7179850839697136,201
6,0.14,0.17,5.6,0.036,37,127,0.99373,3.05,0.57,9.8,6,3048,80,216.0,0.6214039444123124,0.7179850839697136,40
5.7,0.31,0.29,7.3,0.05,33,143,0.99332,3.31,0.5,11.0666666666667,6,3049,31,216.0,0.5008899917749298,0.7179850839697136,357
7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3,7,3050,81,343.0,0.6814285192662131,0.8438377837054513,318
6.1,0.25,0.3,1.2,0.036,42,107,0.991,3.34,0.56,10.8,7,3051,18,343.0,1.9656325556778778,0.8438377837054513,205
9.8,0.93,0.45,8.6,0.052,34,187,0.9994,3.12,0.59,10.2,4,3052,37,64.0,610.1000306606537,0.39185723042955,79
6.9,0.26,0.38,10.5,0.044,33,139,0.99517,3.06,0.5,10.3,6,3053,56,216.0,2.4246862259580753,0.7179850839697136,459
6.4,0.39,0.21,1.2,0.041,35,136,0.99225,3.15,0.46,10.2,5,3054,52,125.0,0.7334474869683636,0.7877145121442345,269
7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9,5,3055,96,125.0,0.5049757048800649,0.7877145121442345,25
8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9,6,3056,0,216.0,0.5896625123822605,0.7179850839697136,240
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,3057,82,64.0,1.295867894071825,0.39185723042955,73
6.9,0.23,0.38,8.3,0.047,47,162,0.9954,3.34,0.52,10.5,7,3058,78,343.0,17.423144361001928,0.8438377837054513,397
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,3059,27,512.0,4.767966750300341,0.996833390848202,75
7.4,0.21,0.3,7.9,0.039,14,118,0.9942,2.96,0.34,10.4,5,3060,70,125.0,0.9185782181957511,0.7877145121442345,230
7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5,3061,43,125.0,0.5302084627342197,0.7877145121442345,164
6.4,0.35,0.21,2.1,0.051,46,171,0.9932,3.16,0.5,9.5,5,3062,39,125.0,0.5350937301171875,0.7877145121442345,272
9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,5,3063,22,125.0,0.9498365947651559,0.7877145121442345,368
6,0.26,0.18,7,0.055,50,194,0.99591,3.21,0.43,9,5,3064,45,125.0,5.312419475131928,0.7877145121442345,437
7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,7,3065,63,343.0,14.28699401701757,0.8438377837054513,128
7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,3066,17,125.0,1.2394756306981949,0.7877145121442345,182
8.3,0.23,0.3,2.1,0.049,21,153,0.9953,3.09,0.5,9.6,6,3067,14,216.0,0.5809813435474743,0.7179850839697136,360
8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,7,3068,49,343.0,0.5069536313564508,0.8438377837054513,173
7,0.31,0.52,1.7,0.029,5,61,0.9918,3.07,0.43,10.4,5,3069,63,125.0,0.7520297029322143,0.7877145121442345,44
6.4,0.17,0.3,2.8,0.034,33,125,0.99152,3.03,0.49,10.4,6,3070,52,216.0,2.6058913243745936,0.7179850839697136,309
6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8,3071,6,512.0,230.5092945695569,0.996833390848202,282
6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8,7,3072,84,343.0,1.8506954020954292,0.8438377837054513,488
6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6,3073,10,216.0,0.6671344218549989,0.7179850839697136,168
6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4,3074,91,64.0,0.5002930740935456,0.39185723042955,391
6.4,0.25,0.41,8.6,0.042,57,173,0.9965,3,0.44,9.1,5,3075,18,125.0,0.6327550954016726,0.7877145121442345,231
6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2,5,3076,96,125.0,1.5914848716616563,0.7877145121442345,460
7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6,3077,34,216.0,55.56618586940604,0.7179850839697136,38
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,3078,22,216.0,3.2206271489477145,0.7179850839697136,415
7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,5,3079,67,125.0,0.8084564696670561,0.7877145121442345,36
7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,4,3080,72,64.0,0.5140004228897914,0.39185723042955,326
6.5,0.2,0.24,9.2,0.044,25,150,0.99502,3.22,0.44,10.5,5,3081,11,125.0,0.5602830105790753,0.7877145121442345,280
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,3082,29,125.0,1.1079742112446405,0.7877145121442345,139
6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,5,3083,82,125.0,9.100777283484863,0.7877145121442345,74
6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,5,3084,7,125.0,7.375451321456197,0.7877145121442345,360
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,7,3085,19,343.0,1.0459940781122203,0.8438377837054513,60
6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,6,3086,19,216.0,0.5503882911033249,0.7179850839697136,374
7.3,0.14,0.49,1.1,0.038,28,99,0.9928,3.2,0.72,10.6,6,3087,39,216.0,0.5190176916243788,0.7179850839697136,308
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,3088,52,216.0,0.844227305470452,0.7179850839697136,61
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,3089,79,216.0,3.667419566055338,0.7179850839697136,222
6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,7,3090,100,343.0,33.863724859114946,0.8438377837054513,299
6.2,0.76,0.01,3.2,0.041,18,120,0.99026,3.2,0.94,13.7,7,3091,3,343.0,1.4735472629835449,0.8438377837054513,406
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5,3092,55,125.0,0.6160667141719126,0.7877145121442345,74
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,3093,76,125.0,0.5013035912047284,0.7877145121442345,134
6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6,3094,25,216.0,0.6888078103771215,0.7179850839697136,239
7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2,6,3095,34,216.0,2.0267513705245563,0.7179850839697136,394
7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6,3096,48,216.0,1278.119893403003,0.7179850839697136,215
6.6,0.26,0.38,6.5,0.17,68,201,0.9956,3.19,0.38,9.4,6,3097,99,216.0,2.3427959256208593,0.7179850839697136,282
7.8,0.26,0.27,1.9,0.051,52,195,0.9928,3.23,0.5,10.9,6,3098,42,216.0,0.7247118765192985,0.7179850839697136,308
7.6,0.445,0.44,14.5,0.045,68,212,0.9986,3.48,0.36,10,6,3099,0,216.0,0.5041245809935703,0.7179850839697136,400
6.4,0.35,0.35,5.6,0.034,9,148,0.99441,3.17,0.5,9.8,4,3100,78,64.0,0.5941546139448493,0.39185723042955,434
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6,3101,87,216.0,1.3254073794793664,0.7179850839697136,230
7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5,7,3102,64,343.0,19.367918121098885,0.8438377837054513,190
6.1,0.17,0.27,1.5,0.056,45,135,0.9924,3.2,0.43,10.2,6,3103,88,216.0,4.530957275342357,0.7179850839697136,482
6.1,0.36,0.26,8.15,0.035,14,88,0.99031,3.06,0.27,13,7,3104,25,343.0,0.9039488544403584,0.8438377837054513,414
5.7,0.22,0.28,1.3,0.027,26,101,0.98948,3.35,0.38,12.5,7,3105,29,343.0,0.5279501584707305,0.8438377837054513,499
7,0.21,0.28,7.5,0.07,45,185,0.9966,3.34,0.55,9.4,5,3106,36,125.0,0.5376543643815368,0.7877145121442345,307
7.2,0.685,0.21,9.5,0.07,33,172,0.9971,3,0.55,9.1,6,3107,98,216.0,0.9660648727786865,0.7179850839697136,371
7.5,0.16,0.38,12.7,0.043,70.5,163,0.99706,3.15,0.82,10.4,7,3108,1,343.0,5.617105904200499,0.8438377837054513,472
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,3109,96,343.0,13.047049058995137,0.8438377837054513,39
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,3110,11,216.0,1.2133103340409697,0.7179850839697136,67
6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,3111,94,216.0,0.5769092811676148,0.7179850839697136,12
7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,7,3112,8,343.0,0.5080534794769895,0.8438377837054513,307
7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,4,3113,82,64.0,0.7616313730160487,0.39185723042955,50
5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,6,3114,36,216.0,2.7034237522960427,0.7179850839697136,27
7.7,0.3,0.34,1.2,0.048,4,119,0.99084,3.18,0.34,12.1,6,3115,65,216.0,162.831161777912,0.7179850839697136,272
7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,5,3116,100,125.0,1.7981393521622424,0.7877145121442345,397
5.2,0.5,0.18,2,0.036,23,129,0.98949,3.36,0.77,13.4,7,3117,27,343.0,0.6604098738069427,0.8438377837054513,352
6.4,0.42,0.46,8.4,0.05,58,180,0.99495,3.18,0.46,9.7,6,3118,3,216.0,0.5001178964682556,0.7179850839697136,73
6.7,0.3,0.44,18.5,0.057,65,224,0.99956,3.11,0.53,9.1,5,3119,86,125.0,0.6386169189726119,0.7877145121442345,101
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,5,3120,67,125.0,1.6340715460411757,0.7877145121442345,238
6.7,0.19,0.39,1,0.032,14,71,0.98912,3.31,0.38,13,7,3121,33,343.0,67.53476295242311,0.8438377837054513,258
8.1,0.2,0.49,8.1,0.051,51,205,0.9954,3.1,0.52,11,6,3122,99,216.0,3.091880199627927,0.7179850839697136,81
7.4,0.22,0.28,9,0.046,22,121,0.99468,3.1,0.55,10.8,5,3123,38,125.0,0.7973936278907694,0.7877145121442345,62
5.9,0.32,0.19,14.5,0.042,37,115,0.99684,3.16,0.43,10.3,5,3124,13,125.0,0.512521290835941,0.7877145121442345,231
7.2,0.22,0.49,1,0.045,34,140,0.99,3.05,0.34,12.7,6,3125,81,216.0,0.5637872140586594,0.7179850839697136,15
8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1,5,3126,97,125.0,1.130012855673743,0.7877145121442345,488
6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11,6,3127,15,216.0,9.808446732437854,0.7179850839697136,263
7.1,0.27,0.31,18.2,0.046,55,252,1,3.07,0.56,8.7,5,3128,70,125.0,6.914647928595926,0.7877145121442345,157
7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6,3129,72,216.0,1.0269892249848442,0.7179850839697136,153
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,3130,60,125.0,0.5473509945430854,0.7877145121442345,91
6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.75,6,3131,33,216.0,0.5208551186970477,0.7179850839697136,371
6.3,0.24,0.29,1.6,0.052,48,185,0.9934,3.21,0.5,9.4,5,3132,87,125.0,0.8568332554679655,0.7877145121442345,431
6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6,3133,48,216.0,3.8367595608070557,0.7179850839697136,354
6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,6,3134,33,216.0,29.45309579540155,0.7179850839697136,12
6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,3135,84,216.0,1.4379224871157568,0.7179850839697136,370
6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,5,3136,97,125.0,0.6108932615343141,0.7877145121442345,97
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,3137,70,216.0,0.501796361205216,0.7179850839697136,499
6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3,7,3138,81,343.0,0.6964173337822586,0.8438377837054513,441
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,3139,90,216.0,2.0910985441591334,0.7179850839697136,206
6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8,3140,46,512.0,4186.544673309077,0.996833390848202,162
7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6,3141,54,216.0,2.2653342371216425,0.7179850839697136,419
6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7,3142,81,343.0,0.7162429684361257,0.8438377837054513,155
6.6,0.33,0.4,2.65,0.041,35,86,0.98916,3.11,0.39,13.3,7,3143,12,343.0,0.5033544104194967,0.8438377837054513,107
6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,5,3144,4,125.0,0.5987924253676573,0.7877145121442345,452
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,5,3145,4,125.0,1.3561834670175033,0.7877145121442345,148
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,3146,56,343.0,21.661041518160932,0.8438377837054513,451
6.3,0.29,0.3,8.1,0.212,60,150,0.9958,3.1,0.4,9.3,5,3147,13,125.0,4.311849559341968,0.7877145121442345,176
6.1,0.6,0,1.3,0.042,24,79,0.9937,3.31,0.38,9.4,4,3148,68,64.0,0.8898045270169572,0.39185723042955,365
6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7,6,3149,97,216.0,0.5257884612873021,0.7179850839697136,351
6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4,6,3150,8,216.0,0.5403182875359618,0.7179850839697136,9
6.5,0.24,0.24,1.6,0.046,15,60,0.9928,3.19,0.39,9.8,5,3151,93,125.0,0.982867955194284,0.7877145121442345,145
6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8,7,3152,8,343.0,5.949735933515824,0.8438377837054513,180
7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,5,3153,6,125.0,11.963582639017075,0.7877145121442345,273
6.4,0.475,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,5,3154,45,125.0,1.1881491136368656,0.7877145121442345,6
6.6,0.39,0.38,9.7,0.053,49,226,0.99787,3.3,0.57,9.4,6,3155,13,216.0,0.5729693440101583,0.7179850839697136,78
8.9,0.13,0.49,1,0.028,6,24,0.9926,2.91,0.32,9.9,5,3156,93,125.0,0.5092367887409769,0.7877145121442345,247
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,3157,73,216.0,0.7715397758384793,0.7179850839697136,413
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,3158,99,216.0,2.806984182122392,0.7179850839697136,384
5.9,0.22,0.3,1.3,0.052,42,86,0.99069,3.31,0.47,11.55,6,3159,41,216.0,121.12550546972795,0.7179850839697136,18
8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,6,3160,88,216.0,1.7480606925124758,0.7179850839697136,125
5.9,0.21,0.23,7.9,0.033,22,130,0.9944,3.38,0.59,10.9,6,3161,95,216.0,0.6538884299432189,0.7179850839697136,190
5.9,0.15,0.31,5.8,0.041,53,155,0.9945,3.52,0.46,10.5,6,3162,26,216.0,0.5000211445742776,0.7179850839697136,122
6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,6,3163,16,216.0,0.6446620570228465,0.7179850839697136,110
6.4,0.24,0.27,1.5,0.04,35,105,0.98914,3.13,0.3,12.4,6,3164,16,216.0,1.6786573139088035,0.7179850839697136,25
6.5,0.425,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9,5,3165,53,125.0,83.84644579413093,0.7877145121442345,145
6.2,0.41,0.22,1.9,0.023,5,56,0.98928,3.04,0.79,13,7,3166,60,343.0,2.971158186644482,0.8438377837054513,324
5.6,0.49,0.13,4.5,0.039,17,116,0.9907,3.42,0.9,13.7,7,3167,30,343.0,0.7866787393687561,0.8438377837054513,451
7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5,3168,76,125.0,0.5111285070266685,0.7877145121442345,187
5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,5,3169,47,125.0,0.5674135808998799,0.7877145121442345,412
6.1,0.68,0.52,1.4,0.037,32,123,0.99022,3.24,0.45,12,6,3170,90,216.0,1.1528981049832288,0.7179850839697136,459
6.2,0.34,0.25,12.1,0.059,33,171,0.99769,3.14,0.56,8.7,6,3171,27,216.0,10.603712633492487,0.7179850839697136,341
5.4,0.15,0.32,2.5,0.037,10,51,0.98878,3.04,0.58,12.6,6,3172,84,216.0,6.496704891903439,0.7179850839697136,249
6.5,0.48,0.02,0.9,0.043,32,99,0.99226,3.14,0.47,9.8,4,3173,14,64.0,1.0086542742653577,0.39185723042955,70
7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,6,3174,21,216.0,0.5444238403859377,0.7179850839697136,99
