fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2,feature3,feature4,feature5
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,3285,57,770,48,553,282
6.9,0.3,0.21,7.2,0.045,54,190,0.99595,3.22,0.48,9.4,5,3286,73,671,230,618,163
9.2,0.16,0.49,2,0.044,18,107,0.99514,3.1,0.53,10.2,4,3287,83,959,230,704,116
6.8,0.29,0.34,3.5,0.054,26,189,0.99489,3.42,0.58,10.4,5,3288,64,835,250,692,7
6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5,6,3289,64,956,24,653,106
6.8,0.32,0.39,9.6,0.026,34,124,0.99286,3.18,0.35,12.1,6,3290,2,652,174,710,159
5.7,0.46,0.46,1.4,0.04,31,169,0.9932,3.13,0.47,8.8,5,3291,89,676,169,692,347
6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7,6,3292,95,945,7,742,232
6.9,0.115,0.35,5.4,0.048,36,108,0.9939,3.32,0.42,10.2,6,3293,80,597,245,647,14
7,0.3,0.27,1.5,0.076,24,145,0.99344,3.1,0.52,10.1,5,3294,7,511,181,593,347
6.7,0.22,0.39,1.2,0.049,26,152,0.99346,3.5,0.47,10,6,3295,38,985,135,656,437
6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3,6,3296,40,746,69,658,159
9,0.43,0.3,1.5,0.05,7,175,0.9951,3.11,0.45,9.7,4,3297,97,796,197,629,135
7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,5,3298,33,974,19,718,372
7.2,0.58,0.27,5.8,0.032,40,118,0.99088,3.17,0.53,13,7,3299,97,898,74,520,335
6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6,5,3300,33,872,167,620,376
5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5,3301,56,968,30,515,349
5.8,0.34,0.21,6.6,0.04,50,167,0.9941,3.29,0.62,10,5,3302,1,632,110,531,460
6.5,0.15,0.44,12.6,0.052,65,158,0.99688,3.26,0.7,10.3,7,3303,66,696,91,697,120
6.4,0.26,0.43,12.6,0.033,64,230,0.9974,3.08,0.38,8.9,5,3304,14,914,106,507,429
6.5,0.36,0.28,3.2,0.037,29,119,0.9908,3.25,0.65,12.4,8,3305,55,976,246,710,267
6.6,0.28,0.3,7.8,0.049,57,202,0.9958,3.24,0.39,9.5,5,3306,58,628,55,658,5
7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,7,3307,44,865,207,718,411
7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11,7,3308,79,681,1,510,248
6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6,3309,62,523,183,546,391
6.5,0.22,0.5,16.4,0.048,36,182,0.99904,3.02,0.49,8.8,6,3310,2,522,81,719,260
6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,3311,80,842,227,570,184
7,0.2,0.34,2.1,0.049,12,136,0.9922,3.25,0.46,11.6,7,3312,55,613,204,672,419
6.6,0.35,0.26,2.7,0.045,19,129,0.98952,3.24,0.48,13,7,3313,26,662,62,579,407
6.8,0.45,0.3,11.8,0.094,23,97,0.997,3.09,0.44,9.6,5,3314,25,814,205,620,423
6.3,0.43,0.32,8.8,0.042,18,106,0.99172,3.28,0.33,12.9,7,3315,85,855,74,677,287
6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6,3316,90,527,67,614,75
6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,7,3317,63,587,197,721,218
6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,6,3318,35,607,95,698,295
8.2,0.15,0.48,2.7,0.052,24,190,0.995,3.5,0.45,10.9,7,3319,21,969,124,706,355
6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6,3320,19,504,180,699,475
7.4,0.19,0.42,6.4,0.067,39,212,0.9958,3.3,0.33,9.6,6,3321,28,749,3,563,437
6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6,3322,64,685,72,502,189
7.1,0.39,0.35,12.5,0.044,26,72,0.9941,3.17,0.29,11.6,5,3323,29,678,124,565,139
6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.6,5,3324,65,682,238,738,170
6.6,0.23,0.37,8.5,0.036,46,153,0.99576,3.2,0.48,9.4,6,3325,30,743,2,587,228
6.1,0.36,0.27,2.1,0.035,16,100,0.9917,3.4,0.71,11.5,7,3326,20,816,87,620,372
7.6,0.18,0.49,18.05,0.046,36,158,0.9996,3.06,0.41,9.2,5,3327,94,747,38,644,370
7.3,0.25,0.39,6.4,0.034,8,84,0.9942,3.18,0.46,11.5,5,3328,21,599,103,597,316
7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1,6,3329,34,824,61,551,21
7.4,0.2,0.35,2.1,0.038,30,116,0.9949,3.49,0.77,10.3,7,3330,66,608,63,715,79
7.5,0.23,0.49,7.7,0.049,61,209,0.9941,3.14,0.3,11.1,7,3331,5,765,101,743,420
6.8,0.34,0.74,2.8,0.088,23,185,0.9928,3.51,0.7,12,6,3332,31,762,54,705,84
6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,6,3333,34,943,162,594,50
6,0.36,0.16,6.3,0.036,36,191,0.9942,3.17,0.62,9.8,5,3334,53,872,59,673,441
7.9,0.34,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,6,3335,47,629,142,576,418
7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,7,3336,41,643,78,615,146
6.8,0.14,0.18,1.4,0.047,30,90,0.99164,3.27,0.54,11.2,6,3337,82,617,178,559,91
6,0.18,0.31,1.4,0.036,14,75,0.99085,3.34,0.58,11.1,8,3338,38,637,232,560,82
7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,5,3339,74,885,56,648,234
6.7,0.24,0.32,10.3,0.079,37,122,0.99662,3.02,0.45,8.8,5,3340,71,831,34,534,278
8.3,0.27,0.39,2.4,0.058,16,107,0.9955,3.28,0.59,10.3,5,3341,76,641,228,728,55
8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9,4,3342,62,821,32,671,448
5.5,0.31,0.29,3,0.027,16,102,0.99067,3.23,0.56,11.2,6,3343,82,625,181,663,74
7.6,0.19,0.38,10.6,0.06,48,174,0.9962,3.13,0.38,10.5,6,3344,74,529,33,732,55
6.4,0.3,0.27,4.4,0.055,17,135,0.9925,3.23,0.44,12.2,6,3345,66,908,235,742,465
5.2,0.21,0.31,1.7,0.048,17,61,0.98953,3.24,0.37,12,7,3346,19,965,193,558,16
6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6,3347,46,917,223,693,358
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,3348,57,500,90,742,405
5.8,0.31,0.33,1.2,0.036,23,99,0.9916,3.18,0.6,10.5,6,3349,22,605,219,553,144
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,3350,93,682,76,732,196
8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2,6,3351,55,714,166,567,490
6.4,0.27,0.32,4.5,0.24,61,174,0.9948,3.12,0.48,9.4,5,3352,44,701,125,743,303
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,3353,78,971,189,660,477
6.6,0.21,0.34,5.6,0.046,30,140,0.99299,3.22,0.38,11,5,3354,54,947,131,667,387
8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5,3355,25,948,245,597,235
6.6,0.22,0.29,14.4,0.046,39,118,0.99834,3.05,0.5,9.1,6,3356,70,753,163,516,285
6.6,0.27,0.25,1.2,0.033,36,111,0.98918,3.16,0.37,12.4,6,3357,23,977,183,683,60
7,0.22,0.28,1.5,0.037,29,115,0.9927,3.11,0.55,10.5,6,3358,57,765,140,547,345
6.9,0.33,0.31,7.7,0.04,29,135,0.99226,3.11,0.57,12.3,5,3359,80,849,167,609,425
5.6,0.33,0.28,1.2,0.031,33,97,0.99126,3.49,0.58,10.9,6,3360,76,515,174,627,332
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,3361,85,919,227,645,118
7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5,3362,63,742,195,512,374
6.4,0.28,0.29,1.6,0.052,34,127,0.9929,3.48,0.56,10.5,7,3363,33,513,162,519,302
6.5,0.44,0.47,5.45,0.014,44,137,0.98984,3.13,0.32,13,8,3364,40,858,68,592,149
7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,6,3365,70,608,44,582,252
6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,3366,33,807,177,689,325
6.6,0.37,0.24,2,0.064,23,120,0.9946,3.32,0.54,9.4,5,3367,7,574,27,616,125
6.9,0.23,0.41,8,0.03,30,114,0.99368,3.22,0.54,11,6,3368,36,674,103,540,179
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,3369,83,533,16,661,415
9.1,0.33,0.38,1.7,0.062,50.5,344,0.9958,3.1,0.7,9.5,5,3370,81,940,243,730,43
6.9,0.19,0.39,8,0.028,22,84,0.994,3.11,0.66,10.8,6,3371,69,820,12,748,43
8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,7,3372,19,886,169,650,93
8.5,0.25,0.27,4.7,0.031,31,92,0.9922,3.01,0.33,12,6,3373,29,903,89,501,94
5.3,0.47,0.1,1.3,0.036,11,74,0.99082,3.48,0.54,11.2,4,3374,87,993,243,664,337
6.5,0.24,0.38,1,0.027,31,90,0.98926,3.24,0.36,12.3,6,3375,21,570,93,504,458
6.6,0.26,0.56,15.4,0.053,32,141,0.9981,3.11,0.49,9.3,5,3376,29,831,220,638,469
6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,5,3377,46,649,197,662,104
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5,3378,10,603,94,606,340
7.6,0.3,0.25,4.3,0.054,22,111,0.9956,3.12,0.49,9.2,5,3379,93,505,53,592,286
7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,3380,10,970,222,609,287
6.1,0.28,0.23,4.2,0.038,13,95,0.98898,2.97,0.7,13.1,6,3381,35,876,124,725,51
6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3,6,3382,32,910,175,588,384
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,3383,43,854,180,680,166
7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,5,3384,84,552,94,532,341
6.6,0.19,0.99,1.2,0.122,45,129,0.9936,3.09,0.31,8.7,6,3385,79,506,230,610,153
6.9,0.38,0.38,13.1,0.112,14,94,0.99792,3.02,0.48,9.2,5,3386,71,809,26,702,304
6,0.495,0.27,5,0.157,17,129,0.99396,3.03,0.36,9.3,5,3387,26,949,202,658,312
6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,7,3388,94,708,130,503,320
6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5,3389,69,796,98,735,177
8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,6,3390,1,981,66,530,320
7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,5,3391,41,552,76,506,290
6,0.28,0.52,6.2,0.028,37,104,0.99161,3.28,0.51,11.8,7,3392,63,985,118,688,469
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,3393,54,731,8,598,337
6.8,0.39,0.35,11.6,0.044,57,220,0.99775,3.07,0.53,9.3,5,3394,45,685,139,668,325
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6,3395,73,567,78,542,143
7.3,0.2,0.37,1.2,0.037,48,119,0.992,3.32,0.49,10.9,6,3396,30,582,139,669,388
6.3,0.19,0.29,2,0.022,33,96,0.98902,3.04,0.54,12.8,7,3397,60,824,170,695,233
7.3,0.22,0.37,15.5,0.048,70,203,0.99899,3.25,0.77,9.4,5,3398,50,581,76,652,54
8.2,0.68,0.3,2.1,0.047,17,138,0.995,3.22,0.71,10.8,4,3399,85,525,124,573,276
7.1,0.17,0.31,1.6,0.037,15,103,0.991,3.14,0.5,12,6,3400,48,736,164,740,114
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,3401,49,922,159,562,372
6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,5,3402,88,536,108,725,352
6.9,0.24,0.4,15.4,0.052,81,198,0.9986,3.2,0.69,9.4,5,3403,100,934,161,681,7
6.4,0.42,0.19,9.3,0.043,28,145,0.99433,3.23,0.53,10.98,5,3404,35,896,63,587,234
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,6,3405,23,766,162,714,45
6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,6,3406,69,927,61,641,339
6.9,0.12,0.36,2.2,0.037,18,111,0.9919,3.41,0.82,11.9,8,3407,69,862,73,500,349
7.1,0.31,0.38,1.2,0.036,10,124,0.9924,3.14,0.44,9.9,6,3408,30,639,85,660,323
7.6,0.23,0.49,10,0.036,45,182,0.9967,3.08,0.58,9.6,6,3409,96,709,37,625,106
5.2,0.38,0.26,7.7,0.053,20,103,0.9925,3.27,0.45,12.2,6,3410,44,651,3,638,327
5.6,0.255,0.57,10.7,0.056,66,171,0.99464,3.25,0.61,10.4,7,3411,1,706,3,703,203
8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,7,3412,12,761,72,705,25
9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5,3413,100,922,179,569,290
6.8,0.25,0.29,2,0.042,19,189,0.9952,3.46,0.54,10.2,6,3414,65,771,105,710,29
6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,5,3415,22,892,14,611,85
6.2,0.45,0.26,4.4,0.063,63,206,0.994,3.27,0.52,9.8,4,3416,51,847,37,746,482
7,0.16,0.26,6.85,0.047,30,220,0.99622,3.38,0.58,10.1,6,3417,2,803,152,603,22
7.4,0.18,0.42,2.1,0.036,33,187,0.9938,3.4,0.41,10.6,7,3418,69,510,132,636,487
5.2,0.24,0.15,7.1,0.043,32,134,0.99378,3.24,0.48,9.9,6,3419,50,559,191,502,39
7.2,0.16,0.32,0.8,0.04,50,121,0.9922,3.27,0.33,10,6,3420,18,816,223,569,73
6.4,0.37,0.2,5.6,0.117,61,183,0.99459,3.24,0.43,9.5,5,3421,64,992,249,615,50
6.7,0.24,0.29,14.9,0.053,55,136,0.99839,3.03,0.52,9,5,3422,90,941,58,710,23
6.5,0.26,0.27,12.9,0.044,69,215,0.9967,3.17,0.43,10,6,3423,45,782,81,619,167
8.1,0.19,0.4,0.9,0.037,73,180,0.9926,3.06,0.34,10,6,3424,38,703,54,599,326
7.9,0.19,0.45,1.5,0.045,17,96,0.9917,3.13,0.39,11,6,3425,15,757,233,695,453
6.4,0.24,0.29,1,0.038,18,122,0.9906,3.3,0.42,11.5,5,3426,61,857,161,533,110
6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,5,3427,14,622,217,582,232
6.3,0.2,0.26,4.7,0.04,108,168,0.99278,3.07,0.75,10.7,7,3428,23,955,75,649,239
5.8,0.22,0.29,1.3,0.036,25,68,0.98865,3.24,0.35,12.6,6,3429,26,536,244,639,265
7.3,0.24,0.39,3.6,0.024,35,116,0.9928,3.17,0.51,10.9,5,3430,15,754,28,583,423
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,3431,86,858,234,626,373
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4,3432,95,895,232,609,309
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7,3433,23,911,82,661,166
6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4,6,3434,18,723,195,651,270
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,3435,95,724,25,697,429
6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7,7,3436,78,998,29,687,56
7.1,0.34,0.2,6.1,0.063,47,164,0.9946,3.17,0.42,10,5,3437,98,971,169,586,425
7.3,0.18,0.65,1.4,0.046,28,157,0.9946,3.33,0.62,9.4,6,3438,10,586,220,715,326
6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5,7,3439,24,530,171,722,45
7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3,7,3440,47,537,38,547,135
6.6,0.42,0.13,12.8,0.044,26,158,0.99772,3.24,0.47,9,5,3441,25,729,44,621,196
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,3442,34,514,142,726,227
6.6,0.16,0.57,1.1,0.13,58,140,0.9927,3.12,0.39,9.3,7,3443,56,676,198,707,347
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8,3444,63,623,121,552,231
8.8,0.23,0.35,10.7,0.04,26,183,0.9984,2.93,0.49,9.1,6,3445,14,954,181,740,136
6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,6,3446,0,681,31,578,0
8.4,0.2,0.27,6.3,0.048,30,143,0.9966,3.25,0.5,9.1,6,3447,95,859,114,627,448
6.7,0.23,0.33,8.1,0.048,45,176,0.99472,3.11,0.52,10.1,6,3448,81,692,161,678,37
6.2,0.17,0.28,4.7,0.037,39,133,0.9931,3.41,0.46,10.8,7,3449,16,779,246,538,424
6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6,3450,92,749,43,730,416
7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6,3451,57,782,83,672,386
6.6,0.28,0.09,10.9,0.051,37,131,0.99566,2.93,0.62,9.5,6,3452,45,913,231,714,160
6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5,3453,47,870,168,719,37
8.3,0.21,0.4,1.6,0.032,35,110,0.9907,3.02,0.6,12.9,7,3454,12,997,138,533,189
5.9,0.32,0.2,14.4,0.05,29,144,0.99666,3.24,0.41,10.3,6,3455,13,733,171,638,77
6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7,6,3456,68,670,249,671,103
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,3457,20,931,226,541,87
6.7,0.26,0.26,4,0.079,35.5,216,0.9956,3.31,0.68,9.5,5,3458,12,579,129,531,469
5,0.44,0.04,18.6,0.039,38,128,0.9985,3.37,0.57,10.2,6,3459,83,633,163,562,313
9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5,3460,45,534,105,733,172
8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,7,3461,2,920,212,697,66
5.4,0.53,0.16,2.7,0.036,34,128,0.98856,3.2,0.53,13.2,8,3462,70,924,115,570,296
7.1,0.14,0.4,1.2,0.051,55,136,0.9932,3.3,0.96,9.8,7,3463,63,941,137,553,416
7.3,0.34,0.3,1.3,0.057,25,173,0.9948,3.26,0.51,9.1,6,3464,53,669,191,525,369
6.2,0.26,0.2,8,0.047,35,111,0.99445,3.11,0.42,10.4,6,3465,26,640,172,730,163
7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,3466,26,576,201,605,352
6.8,0.18,0.21,5.4,0.053,34,104,0.99445,3.3,0.43,9.4,5,3467,70,673,55,511,258
6.8,0.3,0.26,20.3,0.037,45,150,0.99727,3.04,0.38,12.3,6,3468,81,915,151,704,251
7,0.3,0.32,6.4,0.034,28,97,0.9924,3.23,0.44,11.8,6,3469,10,697,35,504,64
6.6,0.16,0.3,1.6,0.034,15,78,0.992,3.38,0.44,11.2,6,3470,14,519,211,595,110
6.5,0.28,0.25,4.8,0.029,54,128,0.99074,3.17,0.44,12.2,7,3471,43,953,178,711,365
7.9,0.37,0.3,2.7,0.029,64,158,0.9916,3.12,0.59,12,7,3472,53,839,174,742,10
9.6,0.29,0.46,1.45,0.039,77.5,223,0.9944,2.92,0.46,9.5,6,3473,24,785,154,732,133
7.1,0.21,0.4,1.2,0.069,24,156,0.9928,3.42,0.43,10.6,6,3474,35,565,121,689,479
6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11,7,3475,63,568,116,540,385
6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,3476,53,738,185,503,67
7.8,0.17,0.23,1.7,0.029,39,128,0.99272,3.37,0.41,10.7,7,3477,76,673,211,660,246
6.4,0.125,0.36,1.4,0.044,22,68,0.99014,3.15,0.5,11.7,7,3478,68,827,78,623,331
6.7,0.37,0.41,6.3,0.061,22,149,0.9953,3.16,0.47,9.6,6,3479,82,769,206,657,475
5.7,0.4,0.35,5.1,0.026,17,113,0.99052,3.18,0.67,12.4,6,3480,90,681,185,638,475
7.3,0.26,0.3,9.3,0.05,35,154,0.99581,3.21,0.5,10.4,6,3481,12,571,3,665,483
5.8,0.26,0.3,2.6,0.034,75,129,0.9902,3.2,0.38,11.5,4,3482,97,523,239,626,351
6.8,0.28,0.39,1.4,0.036,15,115,0.9918,3.27,0.72,11.7,5,3483,58,807,139,641,491
6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,7,3484,80,606,185,512,180
9.2,0.25,0.34,1.2,0.026,31,93,0.9916,2.93,0.37,11.3,7,3485,26,886,171,683,248
7,0.12,0.32,7.2,0.058,22,89,0.9966,3.29,0.38,9.2,6,3486,55,766,174,555,116
6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,5,3487,92,517,232,634,407
7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,7,3488,6,649,20,588,245
6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,6,3489,62,614,21,737,190
7.3,0.13,0.32,14.4,0.051,34,109,0.9974,3.2,0.35,9.2,6,3490,9,994,231,596,172
6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8,7,3491,3,512,192,620,127
6.9,0.28,0.3,1.6,0.047,46,132,0.9918,3.35,0.38,11.1,7,3492,71,602,15,709,198
6.6,0.28,0.34,0.8,0.037,42,119,0.9888,3.03,0.37,12.5,6,3493,85,941,90,694,118
8.7,0.15,0.3,1.6,0.046,29,130,0.9942,3.22,0.38,9.8,6,3494,35,637,236,576,19
6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,6,3495,62,926,247,669,268
7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,7,3496,51,523,199,623,30
7.3,0.22,0.49,9.9,0.031,48,161,0.9937,3.01,0.28,11.2,6,3497,56,505,162,750,62
7.2,0.25,0.39,18.95,0.038,42,155,0.9999,2.97,0.47,9,6,3498,58,915,15,595,18
6.4,0.35,0.28,1.6,0.037,31,113,0.98779,3.12,0.4,14.2,7,3499,95,712,62,716,294
5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,3500,66,796,41,714,92
8.8,0.24,0.23,10.3,0.032,12,97,0.99571,3.13,0.4,10.7,6,3501,8,714,237,734,230
7.1,0.16,0.36,1.2,0.043,21,90,0.9925,3.16,0.42,11,7,3502,44,545,134,685,145
6.5,0.23,0.2,7.5,0.05,44,179,0.99504,3.18,0.48,9.53333333333333,5,3503,11,738,135,743,201
8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,6,3504,0,502,184,662,285
6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6,3505,99,645,63,537,59
10,0.91,0.42,1.6,0.056,34,181,0.9968,3.11,0.46,10,4,3506,95,953,247,570,423
7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,5,3507,2,977,96,626,173
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6,3508,72,947,226,506,143
6.2,0.32,0.5,6.5,0.048,61,186,0.9948,3.19,0.45,9.6,5,3509,0,977,245,690,359
6.2,0.33,0.27,4.9,0.036,30,134,0.9927,3.2,0.42,10.4,7,3510,65,773,24,559,439
6.3,0.32,0.32,1.5,0.03,24,101,0.98923,3.21,0.42,13,5,3511,93,650,122,686,374
7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,7,3512,24,710,220,636,489
6.6,0.22,0.37,15.4,0.035,62,153,0.99845,3.02,0.4,9.3,5,3513,25,856,225,672,366
6.9,0.19,0.28,5,0.058,14,146,0.9952,3.29,0.36,9.1,6,3514,64,518,106,636,310
6.5,0.35,0.31,10.2,0.069,58,170,0.99692,3.18,0.49,9.4,5,3515,84,981,103,730,433
6.7,0.43,0.23,5,0.157,49,145,0.99471,3.17,0.49,9.4,5,3516,94,697,227,716,244
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,3517,50,673,68,547,73
8.4,0.19,0.43,2.1,0.052,20,104,0.994,2.85,0.46,9.5,5,3518,3,793,75,701,330
6.8,0.16,0.18,1.8,0.046,31,114,0.99226,3.27,0.55,10.8,6,3519,0,552,58,718,280
8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,6,3520,23,791,132,702,131
6.6,0.18,0.28,3.3,0.044,18,91,0.993,3.42,0.64,10.8,6,3521,56,809,114,687,338
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,3522,44,914,248,537,276
6.5,0.17,0.54,8.5,0.082,64,163,0.9959,2.89,0.39,8.8,6,3523,97,607,49,654,411
8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3,6,3524,66,911,158,733,129
6.3,0.2,0.18,10.6,0.045,57,159,0.99666,3.09,0.54,9.2,5,3525,43,813,175,522,303
6.3,0.25,0.22,3.3,0.048,41,161,0.99256,3.16,0.5,10.5,6,3526,27,603,62,576,282
6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6,3527,10,560,177,647,52
7.4,0.44,0.2,11.5,0.049,44,157,0.998,3.27,0.44,9,5,3528,5,785,25,518,26
7.8,0.26,0.44,1.3,0.037,43,132,0.9944,3.18,0.65,10,5,3529,69,825,154,537,298
6.6,0.39,0.39,11.9,0.057,51,221,0.99851,3.26,0.51,8.9,6,3530,90,578,201,746,419
5.9,0.48,0.3,1.5,0.037,19,78,0.99057,3.47,0.42,11.9,7,3531,57,586,194,633,275
6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,7,3532,64,990,191,506,313
6.7,0.26,0.29,7.7,0.038,40,179,0.99479,3.23,0.56,10.4,6,3533,80,706,230,559,219
8.6,0.27,0.46,6.1,0.032,13,41,0.993,2.89,0.34,10.9,5,3534,96,871,169,698,381
6.7,0.23,0.33,1.8,0.036,23,96,0.9925,3.32,0.4,10.8,6,3535,26,758,152,580,495
