instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2
10599,2012-03-22,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810,331.21875,0.7427600020125497,0.6695577491227453
10600,2012-03-22,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801,331.25,0.9647283603340797,0.2632473946065146
10601,2012-03-22,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0,117,469,586,331.28125,0.2997299132372361,0.9540240977621053
10602,2012-03-22,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424,331.3125,0.6408388338146075,0.7676754451427594
10603,2012-03-22,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,66,308,374,331.34375,0.9922233124370001,0.12447047142413818
10604,2012-03-22,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,56,164,220,331.375,0.4313622534770621,0.902178810588672
10605,2012-03-22,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151,331.40625,0.5260912720007329,0.850428111908732
10606,2012-03-23,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0,30,65,95,331.4375,0.9998589081952595,0.016797729090080645
10607,2012-03-23,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0,18,32,50,331.46875,0.5543608752806657,0.8322764083872942
10608,2012-03-23,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32,331.5,0.4008139898008116,0.9161594542326978
10609,2012-03-23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10,331.53125,0.9874823211078408,0.1577297229423519
10610,2012-03-23,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,0,3,3,331.5625,0.6662639603963667,0.7457159882133068
10611,2012-03-23,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0,5,29,34,331.59375,0.2675144128698491,0.9635538588511282
10612,2012-03-23,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0,6,110,116,331.625,0.9553412686494488,0.2955047553175104
10613,2012-03-23,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346,331.65625,0.7648317678147332,0.6442300574650256
10614,2012-03-23,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,47,615,662,331.6875,0.1288605331464369,0.9916627264333454
10615,2012-03-23,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380,331.71875,0.9040790542035685,0.4273652580058199
10616,2012-03-23,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275,331.75,0.848091462200113,0.5298498577363915
10617,2012-03-23,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,131,187,318,331.78125,0.012372491024038089,0.9999234578035762
10618,2012-03-23,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,199,272,471,331.8125,0.8347216913408717,0.5506720421494399
10619,2012-03-23,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0,172,256,428,331.84375,0.9143766002032913,0.4048647095026566
10620,2012-03-23,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432,331.875,0.15335787970254502,0.9881707143672797
10621,2012-03-23,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,191,281,472,331.90625,0.7486573681506234,0.6629571216253595
10622,2012-03-23,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,219,370,589,331.9375,0.9623604843364544,0.2717761913555066
10623,2012-03-23,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957,331.96875,0.2912738093761086,0.9566397273642415
10624,2012-03-23,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830,332.0,0.6476086626466375,0.7619731098044298
10625,2012-03-23,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,213,473,686,332.03125,0.9910827168324294,0.13324807089054022
10626,2012-03-23,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445,332.0625,0.4233598917746069,0.9059615897137103
10627,2012-03-23,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,64,220,284,332.09375,0.533598065356617,0.8457382010100262
10628,2012-03-23,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,53,218,271,332.125,0.999968422012524,0.0079470106192685
10629,2012-03-23,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,51,125,176,332.15625,0.5469724230607664,0.8371506246853274
10630,2012-03-24,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0,45,111,156,332.1875,0.4089074991604925,0.9125758363721406
10631,2012-03-24,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128,332.21875,0.9888397524271434,0.14898303265749996
10632,2012-03-24,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,14,55,69,332.25,0.6596372975804395,0.7515840842119893
10633,2012-03-24,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,10,22,32,332.28125,0.276032646588464,0.9611482601645639
10634,2012-03-24,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7,332.3125,0.9579194484737042,0.28703715828413967
10635,2012-03-24,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,0,4,4,332.34375,0.7590995271040941,0.6509745831830461
10636,2012-03-24,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,4,24,28,332.375,0.13763299871819126,0.9904832949948416
10637,2012-03-24,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,25,45,70,332.40625,0.9078263802460651,0.4193462332361254
10638,2012-03-24,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,41,113,154,332.4375,0.8433683744315599,0.5373358214456471
10639,2012-03-24,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,96,153,249,332.46875,0.003521374557207795,0.9999937999413936
10640,2012-03-24,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,148,197,345,332.5,0.8395631608453903,0.5432620904787092
10641,2012-03-24,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,98,175,273,332.53125,0.9107571980106243,0.41294227958860846
10642,2012-03-24,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,61,122,183,332.5625,0.14460526749690214,0.9894894221830516
10643,2012-03-24,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,62,134,196,332.59375,0.7544960790721135,0.6563045532866636
10644,2012-03-24,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,63,160,223,332.625,0.9599172100791686,0.28028369519796426
10645,2012-03-24,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,118,172,290,332.65625,0.282794885024459,0.9591804069120694
10646,2012-03-24,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,49,128,177,332.6875,0.6543277531463073,0.756211075998299
10647,2012-03-24,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,47,68,115,332.71875,0.9898644726613964,0.1420152307422534
10648,2012-03-24,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137,332.75,0.4153243610054981,0.9096733892751698
10649,2012-03-24,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133,332.78125,0.5410630527924319,0.8409820288822669
10650,2012-03-24,2,1,3,20,0,6,0,3,0.44,0.4394,1,0.194,31,80,111,332.8125,0.99999959109311,0.0009043304776592704
10651,2012-03-24,2,1,3,21,0,6,0,3,0.44,0.4394,1,0.194,16,88,104,332.84375,0.5395411170771764,0.8419592525669592
10652,2012-03-24,2,1,3,22,0,6,0,3,0.44,0.4394,1,0.2537,12,71,83,332.875,0.41696897175816927,0.9089207207402277
10653,2012-03-24,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,17,88,105,332.90625,0.9901197109099886,0.14022466996759383
10654,2012-03-25,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80,332.9375,0.6529589540221562,0.757393295694048
10655,2012-03-25,2,1,3,1,0,0,0,2,0.42,0.4242,1,0.2537,24,65,89,332.96875,0.2845292539191494,0.9586673581927218
10656,2012-03-25,2,1,3,2,0,0,0,3,0.42,0.4242,1,0.2985,6,29,35,333.0,0.9604225779810719,0.2785470726900427
10657,2012-03-25,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,8,10,18,333.03125,0.7533078130628433,0.6576681068582209
10658,2012-03-25,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,1,7,8,333.0625,0.14639468112839227,0.9892262619529044
10659,2012-03-25,2,1,3,5,0,0,0,2,0.4,0.4091,1,0.2537,0,6,6,333.09375,0.9115025806238461,0.4112943538587285
10660,2012-03-25,2,1,3,6,0,0,0,2,0.4,0.4091,1,0.2537,5,13,18,333.125,0.8385792111032557,0.5447796863920693
10661,2012-03-25,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,14,25,39,333.15625,0.005330017799496976,0.9999857953542426
10662,2012-03-25,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,21,68,89,333.1875,0.8443388529180286,0.5358095757384966
10663,2012-03-25,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,26,92,118,333.21875,0.9070664405318448,0.42098749679876385
10664,2012-03-25,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,78,172,250,333.25,0.13584132587189462,0.9907306062625529
10665,2012-03-25,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,106,217,323,333.28125,0.7602756773303048,0.649600565316831
10666,2012-03-25,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,122,238,360,333.3125,0.9573987289859455,0.28876923959469125
10667,2012-03-25,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,110,257,367,333.34375,0.27429380448236024,0.9616459373504329
10668,2012-03-25,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,123,291,414,333.375,0.6609955788916176,0.7503897951636438
10669,2012-03-25,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,139,282,421,333.40625,0.988568675369934,0.1507712640967573
10670,2012-03-25,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0,153,339,492,333.4375,0.40725629073115793,0.9133139184639083
10671,2012-03-25,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,146,273,419,333.46875,0.5484856494472337,0.8361599681582743
10672,2012-03-25,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491,333.5,0.9999524129950069,0.009755600722816542
10673,2012-03-25,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,114,261,375,333.53125,0.5320675395519916,0.8467019152896076
10674,2012-03-25,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259,333.5625,0.42499777599994965,0.905194393705074
10675,2012-03-25,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,25,124,149,333.59375,0.9913220962751994,0.1314553210659208
10676,2012-03-25,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,19,92,111,333.625,0.6462294529511068,0.7631431675239667
10677,2012-03-25,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,9,56,65,333.65625,0.29300356917642034,0.9561113473073514
10678,2012-03-26,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,10,23,33,333.6875,0.9628504610583366,0.2700351637097447
10679,2012-03-26,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,18,10,28,333.71875,0.7474570794556211,0.66431010407164
10680,2012-03-26,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,14,6,20,333.75,0.15514489392366176,0.9878917257925667
10681,2012-03-26,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,0,1,1,333.78125,0.9151073673168659,0.4032102507159195
10682,2012-03-26,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,0,4,4,333.8125,0.833724347432789,0.5521808693696026
10683,2012-03-26,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,0,36,36,333.84375,0.014180992564174037,0.9998994446692602
10684,2012-03-26,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,7,110,117,333.875,0.8490483933966334,0.5283150818125446
10685,2012-03-26,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,15,355,370,333.90625,0.9033046169275067,0.42899973081279463
10686,2012-03-26,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,32,625,657,333.9375,0.12706674145790375,0.991894169362473
10687,2012-03-26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282,333.96875,0.7659957101097945,0.6428456829546199
10688,2012-03-26,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153,334.0,0.9548052383727539,0.29723215972695255
10689,2012-03-26,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178,334.03125,0.26577123378576095,0.9640361255118993
10690,2012-03-26,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,63,216,279,334.0625,0.6676116174770197,0.7445097233815805
10691,2012-03-26,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,79,222,301,334.09375,0.9871954264801454,0.15951548494326168
10692,2012-03-26,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,58,159,217,334.125,0.3991563130623885,0.9168828920546181
10693,2012-03-26,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223,334.15625,0.5558652737812781,0.831272396633056
10694,2012-03-26,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305,334.1875,0.9998268914144873,0.018606106643868227
10695,2012-03-26,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,65,599,664,334.21875,0.5245522760191651,0.851378241278877
10696,2012-03-26,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684,334.25,0.43299328285141575,0.901397147214009
10697,2012-03-26,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,41,417,458,334.28125,0.9924468143192362,0.1226756730065072
10698,2012-03-26,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221,334.3125,0.63944932160493,0.7688332492153256
10699,2012-03-26,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,11,175,186,334.34375,0.3014549284213136,0.9534804277647763
10700,2012-03-26,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,13,80,93,334.375,0.9652029074876315,0.2615020982275721
10701,2012-03-26,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,2,46,48,334.40625,0.7415477846710864,0.6709000544413483
10702,2012-03-27,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,1,9,10,334.4375,0.163882951549234,0.986479791071014
10703,2012-03-27,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5,334.46875,0.9186404579001419,0.3950945571746309
10704,2012-03-27,2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,1,6,7,334.5,0.8288041637851867,0.5595387905162048
10705,2012-03-27,2,1,3,3,0,2,1,1,0.26,0.2273,0.3,0.3284,0,4,4,334.53125,0.023030856287638374,0.9997347546517817
10706,2012-03-27,2,1,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,0,3,3,334.5625,0.8536914133018443,0.5207791958735484
10707,2012-03-27,2,1,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,1,16,17,334.59375,0.8994720219259967,0.4369783538945141
10708,2012-03-27,2,1,3,6,0,2,1,1,0.22,0.2273,0.37,0.194,5,96,101,334.625,0.11828220171914364,0.9929800203208884
10709,2012-03-27,2,1,3,7,0,2,1,1,0.22,0.2273,0.37,0.194,9,277,286,334.65625,0.7716557292619692,0.6360404354262222
10710,2012-03-27,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,14,567,581,334.6875,0.9521369414323495,0.3056717925485613
10711,2012-03-27,2,1,3,9,0,2,1,1,0.24,0.2273,0.38,0.194,8,259,267,334.71875,0.2572278406543034,0.9663507841318929
10712,2012-03-27,2,1,3,10,0,2,1,1,0.26,0.2576,0.35,0.2239,20,118,138,334.75,0.6741753505543444,0.738571321339332
10713,2012-03-27,2,1,3,11,0,2,1,1,0.3,0.303,0.31,0.1642,34,141,175,334.78125,0.9857448335822508,0.16824720819645317
10714,2012-03-27,2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,34,186,220,334.8125,0.3910250626098471,0.9203800304281733
10715,2012-03-27,2,1,3,13,0,2,1,1,0.36,0.3485,0.27,0,46,165,211,334.84375,0.5632013476215826,0.8263196972342081
10716,2012-03-27,2,1,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,37,147,184,334.875,0.9996230361858167,0.0274551548283619
10717,2012-03-27,2,1,3,15,0,2,1,1,0.42,0.4242,0.2,0,42,158,200,334.90625,0.5169959152786326,0.8559878641576695
10718,2012-03-27,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0,38,267,305,334.9375,0.44095486588690747,0.8975292787707037
10719,2012-03-27,2,1,3,17,0,2,1,1,0.44,0.4394,0.16,0,72,542,614,334.96875,0.9934937769235774,0.11388641365028963
10720,2012-03-27,2,1,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,67,577,644,335.0,0.6326190911880049,0.7744630949660951
10721,2012-03-27,2,1,3,19,0,2,1,1,0.42,0.4242,0.17,0,40,377,417,335.03125,0.3098826695134056,0.9507748056902041
10722,2012-03-27,2,1,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,28,266,294,335.0625,0.9674797329613403,0.25294854478540446
10723,2012-03-27,2,1,3,21,0,2,1,1,0.36,0.3485,0.37,0.1642,21,200,221,335.09375,0.7355803916860028,0.6774374416631153
10724,2012-03-27,2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134,335.125,0.17260816940266685,0.9849905684093936
10725,2012-03-27,2,1,3,23,0,2,1,1,0.36,0.3485,0.37,0.194,5,59,64,335.15625,0.9221015755658816,0.3869479090768147
10726,2012-03-28,2,1,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,1,29,30,335.1875,0.8238190456431141,0.5668528733592771
10727,2012-03-28,2,1,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,0,8,8,335.21875,0.03187891560775195,0.9994917382048107
10728,2012-03-28,2,1,3,2,0,3,1,1,0.34,0.303,0.49,0.2985,0,3,3,335.25,0.8582675488660025,0.5132025083371514
10729,2012-03-28,2,1,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,1,4,5,335.28125,0.8955689558004429,0.4449227409410585
10730,2012-03-28,2,1,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,1,0,1,335.3125,0.10948839489980033,0.9939880740644051
10731,2012-03-28,2,1,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,2,38,40,335.34375,0.7772552913401158,0.6291853559038002
10732,2012-03-28,2,1,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,4,111,115,335.375,0.9493940472183549,0.31408747683782634
10733,2012-03-28,2,1,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,10,348,358,335.40625,0.24866429443900956,0.9685897318633672
10734,2012-03-28,2,1,3,8,0,3,1,1,0.38,0.3939,0.46,0.3582,19,639,658,335.4375,0.6806862638734131,0.7325750542941346
10735,2012-03-28,2,1,3,9,0,3,1,1,0.4,0.4091,0.43,0.4478,16,298,314,335.46875,0.9842170103261578,0.17696574975017007
10736,2012-03-28,2,1,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,33,140,173,335.5,0.3828631764343263,0.9238050595935366
10737,2012-03-28,2,1,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,54,168,222,335.53125,0.5704932962072239,0.8213022579919141
10738,2012-03-28,2,1,3,12,0,3,1,2,0.54,0.5152,0.39,0.3582,50,218,268,335.5625,0.9993408632804838,0.03630205197805473
10739,2012-03-28,2,1,3,13,0,3,1,1,0.56,0.5303,0.43,0.3284,60,213,273,335.59375,0.5093990493501815,0.8605304227748902
10740,2012-03-28,2,1,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221,335.625,0.44888190133860095,0.8935910914118619
10741,2012-03-28,2,1,3,15,0,3,1,2,0.62,0.6212,0.41,0.2985,47,152,199,335.65625,0.9944629020616234,0.105088231611223
10742,2012-03-28,2,1,3,16,0,3,1,3,0.62,0.6212,0.43,0.0896,51,170,221,335.6875,0.6257392968298332,0.780032263693564
10743,2012-03-28,2,1,3,17,0,3,1,1,0.6,0.6061,0.6,0.2239,72,532,604,335.71875,0.3182861321626889,0.9479946930615779
10744,2012-03-28,2,1,3,18,0,3,1,1,0.6,0.6061,0.6,0.2239,61,580,641,335.75,0.9696807590965378,0.24437517353029575
10745,2012-03-28,2,1,3,19,0,3,1,1,0.6,0.6212,0.56,0.194,41,415,456,335.78125,0.729555368028966,0.6839217535508868
10746,2012-03-28,2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,38,324,362,335.8125,0.1813198638874785,0.9834241744841471
10747,2012-03-28,2,1,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,28,233,261,335.84375,0.9254904491451698,0.3787709446896262
10748,2012-03-28,2,1,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343,21,151,172,335.875,0.8187693835766726,0.5741225448608298
10749,2012-03-28,2,1,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,12,81,93,335.90625,0.04072447730374669,0.9991704143680079
10750,2012-03-29,2,1,3,0,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48,335.9375,0.8627764415616507,0.5055856128156887
10751,2012-03-29,2,1,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,15,18,33,335.96875,0.8915957243451896,0.4528322695318617
10752,2012-03-29,2,1,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,0,6,6,336.0,0.10068600997010978,0.9949182516148244
10753,2012-03-29,2,1,3,3,0,4,1,1,0.58,0.5455,0.28,0.2537,1,4,5,336.03125,0.782793957634164,0.6222809814637136
10754,2012-03-29,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9,336.0625,0.9465767706288811,0.32247855324935726
10755,2012-03-29,2,1,3,5,0,4,1,1,0.5,0.4848,0.45,0.2239,2,30,32,336.09375,0.24008126606983934,0.9707527932910124
10756,2012-03-29,2,1,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,3,114,117,336.125,0.687143847322328,0.7265213920367859
10757,2012-03-29,2,1,3,7,0,4,1,1,0.46,0.4545,0.51,0.3582,14,353,367,336.15625,0.9826120764125569,0.18567042653100008
10758,2012-03-29,2,1,3,8,0,4,1,1,0.46,0.4545,0.47,0.4179,26,628,654,336.1875,0.37467129399684235,0.9271577112092266
10759,2012-03-29,2,1,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321,336.21875,0.5777405482343696,0.8162204720085438
10760,2012-03-29,2,1,3,10,0,4,1,1,0.46,0.4545,0.47,0.4478,42,124,166,336.25,0.9989803948059486,0.04514610496323145
10761,2012-03-29,2,1,3,11,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220,336.28125,0.5017622734270676,0.8650055612337418
10762,2012-03-29,2,1,3,12,0,4,1,1,0.5,0.4848,0.42,0.4925,64,228,292,336.3125,0.45677376814537934,0.8895828936834786
10763,2012-03-29,2,1,3,13,0,4,1,1,0.46,0.4545,0.44,0.3284,50,223,273,336.34375,0.9953541138051225,0.09628181620232953
10764,2012-03-29,2,1,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238,336.375,0.6188104775431136,0.7855403190688965
10765,2012-03-29,2,1,3,15,0,4,1,1,0.52,0.5,0.39,0.3582,109,198,307,336.40625,0.3266646579813046,0.9451403076929675
10766,2012-03-29,2,1,3,16,0,4,1,1,0.52,0.5,0.36,0.3284,67,321,388,336.4375,0.9718058134489658,0.23578265616197033
10767,2012-03-29,2,1,3,17,0,4,1,1,0.52,0.5,0.38,0.3881,83,620,703,336.46875,0.7234731857437743,0.6903524820769129
10768,2012-03-29,2,1,3,18,0,4,1,1,0.5,0.4848,0.39,0.2985,83,598,681,336.5,0.19001735246670542,0.9817807320178695
10769,2012-03-29,2,1,3,19,0,4,1,1,0.48,0.4697,0.39,0.2836,47,421,468,336.53125,0.9288068131292142,0.3705643046554173
10770,2012-03-29,2,1,3,20,0,4,1,1,0.46,0.4545,0.38,0.2985,34,301,335,336.5625,0.8136555732128001,0.581347235462378
10771,2012-03-29,2,1,3,21,0,4,1,1,0.44,0.4394,0.44,0.2836,10,214,224,336.59375,0.04956684835053642,0.9987708083161997
10772,2012-03-29,2,1,3,22,0,4,1,1,0.42,0.4242,0.44,0.2836,17,135,152,336.625,0.8672177381296227,0.49792910607167895
10773,2012-03-29,2,1,3,23,0,4,1,1,0.42,0.4242,0.47,0.2985,17,77,94,336.65625,0.8875526388518389,0.4607063199774204
10774,2012-03-30,2,1,3,0,0,5,1,1,0.4,0.4091,0.47,0.2985,10,49,59,336.6875,0.09187573657237898,0.9957704800953294
10775,2012-03-30,2,1,3,1,0,5,1,1,0.38,0.3939,0.5,0.2836,6,21,27,336.71875,0.7882712942050586,0.6153278530444416
10776,2012-03-30,2,1,3,2,0,5,1,1,0.36,0.3333,0.53,0.2985,1,6,7,336.75,0.9436853323896909,0.3308443643657222
10777,2012-03-30,2,1,3,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0,7,7,336.78125,0.23147942800312504,0.972839798944999
10778,2012-03-30,2,1,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,1,1,2,336.8125,0.6935475949674378,0.7204108088548387
10779,2012-03-30,2,1,3,5,0,5,1,1,0.32,0.3333,0.61,0.0896,0,26,26,336.84375,0.9809301575835436,0.1943605565517971
10780,2012-03-30,2,1,3,6,0,5,1,1,0.32,0.3333,0.57,0.1343,5,81,86,336.875,0.36645005710853473,0.9304377226043404
10781,2012-03-30,2,1,3,7,0,5,1,1,0.32,0.3182,0.57,0.1642,9,280,289,336.90625,0.5849425359010381,0.8110747374278543
10782,2012-03-30,2,1,3,8,0,5,1,1,0.32,0.3182,0.66,0.1642,38,555,593,336.9375,0.9985416590039106,0.05398662087700917
10783,2012-03-30,2,1,3,9,0,5,1,1,0.34,0.3333,0.57,0.1642,29,292,321,336.96875,0.49408618582938313,0.8694129289196085
10784,2012-03-30,2,1,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045,50,137,187,337.0,0.4646298480014908,0.885504999616666
10785,2012-03-30,2,1,3,11,0,5,1,2,0.36,0.3788,0.53,0,48,153,201,337.03125,0.9961673423301206,0.087467857381693
10786,2012-03-30,2,1,3,12,0,5,1,2,0.38,0.3939,0.54,0,62,208,270,337.0625,0.6118331761815106,0.7909868295513173
10787,2012-03-30,2,1,3,13,0,5,1,3,0.4,0.4091,0.5,0,44,198,242,337.09375,0.3350175905351248,0.9422118732175049
10788,2012-03-30,2,1,3,14,0,5,1,3,0.4,0.4091,0.54,0,56,173,229,337.125,0.973854729526543,0.2271716658801971
10789,2012-03-30,2,1,3,15,0,5,1,3,0.42,0.4242,0.54,0,73,207,280,337.15625,0.7173343213524446,0.6967291234115507
10790,2012-03-30,2,1,3,16,0,5,1,3,0.4,0.4091,0.62,0.2836,75,292,367,337.1875,0.19869995371637708,0.9800603697696941
10791,2012-03-30,2,1,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,93,513,606,337.21875,0.9320504076901469,0.36232863194154413
