instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1
11359,2012-04-23,2,1,4,11,0,1,1,2,0.32,0.2879,0.7,0.3582,10,91,101,354.96875,0.5411137535279955
11360,2012-04-23,2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,12,117,129,355.0,0.9999995347548317
11361,2012-04-23,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,9,98,107,355.03125,0.5394903554622095
11362,2012-04-23,2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,12,102,114,355.0625,0.4170237686551235
11363,2012-04-23,2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,11,101,112,355.09375,0.9901281630745792
11364,2012-04-23,2,1,4,16,0,1,1,3,0.3,0.2727,0.81,0.3582,10,93,103,355.125,0.6529132905732378
11365,2012-04-23,2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,13,219,232,355.15625,0.284587050217229
11366,2012-04-23,2,1,4,18,0,1,1,3,0.32,0.3333,0.81,0.1343,10,369,379,355.1875,0.9604393694783996
11367,2012-04-23,2,1,4,19,0,1,1,2,0.34,0.3182,0.76,0.2239,11,287,298,355.21875,0.753268161734214
11368,2012-04-23,2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,17,186,203,355.25,0.1464543200342983
11369,2012-04-23,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,7,145,152,355.28125,0.9115273753719777
11370,2012-04-23,2,1,4,22,0,1,1,1,0.32,0.3182,0.76,0.194,18,71,89,355.3125,0.8385463655165275
11371,2012-04-23,2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,10,49,59,355.34375,0.005390305640122256
11372,2012-04-24,2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,0,13,13,355.375,0.8443711546499117
11373,2012-04-24,2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7,355.40625,0.9070410580916596
11374,2012-04-24,2,1,4,2,0,2,1,1,0.32,0.3182,0.81,0.194,0,3,3,355.4375,0.13578159575809012
11375,2012-04-24,2,1,4,3,0,2,1,1,0.32,0.303,0.81,0.2239,0,2,2,355.46875,0.7603148395265561
11376,2012-04-24,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.194,0,3,3,355.5,0.957381317722016
11377,2012-04-24,2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.194,0,22,22,355.53125,0.27423582759401044
11378,2012-04-24,2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,3,117,120,355.5625,0.661040817720613
11379,2012-04-24,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,3,387,390,355.59375,0.9885595837688261
11380,2012-04-24,2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,12,599,611,355.625,0.4072012274760774
11381,2012-04-24,2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,6,302,308,355.65625,0.5485360594535031
11382,2012-04-24,2,1,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,33,129,162,355.6875,0.9999518230251788
11383,2012-04-24,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,27,157,184,355.71875,0.5320164920216051
11384,2012-04-24,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,36,188,224,355.75,0.4250523482268749
11385,2012-04-24,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,35,189,224,355.78125,0.991330019744901
11386,2012-04-24,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,50,166,216,355.8125,0.6461834428620821
11387,2012-04-24,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,60,176,236,355.84375,0.2930612113605085
11388,2012-04-24,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.194,54,308,362,355.875,0.962866739379268
11389,2012-04-24,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,72,619,691,355.90625,0.7474170277002029
11390,2012-04-24,2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0,52,580,632,355.9375,0.15520445235620636
11391,2012-04-24,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,33,449,482,355.96875,0.9151316746783231
11392,2012-04-24,2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,16,269,285,356.0,0.8336910556471342
11393,2012-04-24,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,13,213,226,356.03125,0.014241275182742754
11394,2012-04-24,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,8,149,157,356.0625,0.8490802432866115
11395,2012-04-24,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,4,69,73,356.09375,0.9032787514469317
11396,2012-04-25,2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0,13,23,36,356.125,0.12700694121033143
11397,2012-04-25,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0,8,17,25,356.15625,0.766034465052529
11398,2012-04-25,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0,1,6,7,356.1875,0.954787316895028
11399,2012-04-25,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,0,3,3,356.21875,0.26571311281154675
11400,2012-04-25,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,0,6,6,356.25,0.6676565017920684
11401,2012-04-25,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0,0,24,24,356.28125,0.9871858077037673
11402,2012-04-25,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0,3,103,106,356.3125,0.39910103465322655
11403,2012-04-25,2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0,13,376,389,356.34375,0.55591538910877
11404,2012-04-25,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,20,634,654,356.375,0.9998257678593317
11405,2012-04-25,2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0,33,288,321,356.40625,0.5245009465727906
11406,2012-04-25,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0,44,138,182,356.4375,0.4330476261327303
11407,2012-04-25,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,42,177,219,356.46875,0.9924542084732672
11408,2012-04-25,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,49,220,269,356.5,0.639402968480561
11409,2012-04-25,2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,35,193,228,356.53125,0.3015124119753059
11410,2012-04-25,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,47,176,223,356.5625,0.9652186713568056
11411,2012-04-25,2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,47,182,229,356.59375,0.7415073356268225
11412,2012-04-25,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,49,327,376,356.625,0.16394242484218005
11413,2012-04-25,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,68,664,732,356.65625,0.9186642759705107
11414,2012-04-25,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,60,649,709,356.6875,0.8287704284089239
11415,2012-04-25,2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.194,42,501,543,356.71875,0.023091128961175506
11416,2012-04-25,2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,22,358,380,356.75,0.8537228088545673
11417,2012-04-25,2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,27,212,239,356.78125,0.8994456754315201
11418,2012-04-25,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0,22,170,192,356.8125,0.11822233602298608
11419,2012-04-25,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,10,94,104,356.84375,0.7716940739148452
11420,2012-04-26,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0,1,42,43,356.875,0.9521185111449252
11421,2012-04-26,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,1,22,23,356.90625,0.257169580147841
11422,2012-04-26,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,3,10,13,356.9375,0.6742198768388854
11423,2012-04-26,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,1,5,6,356.96875,0.985734688384207
11424,2012-04-26,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,1,2,3,357.0,0.3909695733775129
11425,2012-04-26,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,0,17,17,357.03125,0.5632511643439008
11426,2012-04-26,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,5,122,127,357.0625,0.9996213791333611
11427,2012-04-26,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,3,222,225,357.09375,0.5169443079377891
11428,2012-04-26,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.194,4,358,362,357.125,0.4410089759649668
11429,2012-04-26,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,12,189,201,357.15625,0.9935006411826263
11430,2012-04-26,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,14,125,139,357.1875,0.6325723986599298
11431,2012-04-26,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,16,135,151,357.21875,0.309939989933626
11432,2012-04-26,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,24,180,204,357.25,0.9674949811437019
11433,2012-04-26,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,19,178,197,357.28125,0.7355395485219631
11434,2012-04-26,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.194,37,132,169,357.3125,0.17266755289644778
11435,2012-04-26,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,39,165,204,357.34375,0.9221249024790825
11436,2012-04-26,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,37,281,318,357.375,0.8237848693193157
11437,2012-04-26,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,49,565,614,357.40625,0.03193917361406164
11438,2012-04-26,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.194,75,589,664,357.4375,0.8582984876217165
11439,2012-04-26,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,57,407,464,357.46875,0.8955421303562391
11440,2012-04-26,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,23,314,337,357.5,0.10942846844536785
11441,2012-04-26,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,28,222,250,357.53125,0.7772932226989366
11442,2012-04-26,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,20,163,183,357.5625,0.9493751095651937
11443,2012-04-26,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,6,106,112,357.59375,0.24860589896484722
11444,2012-04-27,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,12,61,73,357.625,0.6807304286389363
11445,2012-04-27,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,3,32,35,357.65625,0.984206339501296
11446,2012-04-27,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22,357.6875,0.38280748072624654
11447,2012-04-27,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,1,2,3,357.71875,0.5705428104213671
11448,2012-04-27,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,0,6,6,357.75,0.9993386728605536
11449,2012-04-27,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,0,19,19,357.78125,0.5093471681581602
11450,2012-04-27,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,5,115,120,357.8125,0.44893577397403145
11451,2012-04-27,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315,357.84375,0.9944692358878946
11452,2012-04-27,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0,17,575,592,357.875,0.6256922685562814
11453,2012-04-27,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334,357.90625,0.3183432849582423
11454,2012-04-27,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236,357.9375,0.9696954903974345
11455,2012-04-27,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233,357.96875,0.7295141339450986
11456,2012-04-27,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,63,244,307,358.0,0.1813791529295632
11457,2012-04-27,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,94,212,306,358.03125,0.9255132830736044
11458,2012-04-27,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,94,206,300,358.0625,0.8187347689829584
11459,2012-04-27,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,101,223,324,358.09375,0.04078471592178223
11460,2012-04-27,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440,358.125,0.8628069210963903
11461,2012-04-27,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,89,613,702,358.15625,0.8915684220529573
11462,2012-04-27,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560,654,358.1875,0.10062602745247294
11463,2012-04-27,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441,358.21875,0.7828314727271136
11464,2012-04-27,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,49,240,289,358.25,0.9465573270936953
11465,2012-04-27,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,23,185,208,358.28125,0.24002274020309952
11466,2012-04-27,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,24,134,158,358.3125,0.6871876471086471
11467,2012-04-27,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,11,105,116,358.34375,0.9826008807969066
11468,2012-04-28,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,4,99,103,358.375,0.37461539617662026
11469,2012-04-28,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,7,60,67,358.40625,0.5777897560610373
11470,2012-04-28,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,8,49,57,358.4375,0.9989776711901571
11471,2012-04-28,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26,358.46875,0.501710122448615
11472,2012-04-28,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,0,2,2,358.5,0.4568273991174102
11473,2012-04-28,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,2,3,5,358.53125,0.9953599167023784
11474,2012-04-28,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,10,18,28,358.5625,0.6187631172086189
11475,2012-04-28,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55,358.59375,0.3267216386744289
11476,2012-04-28,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158,358.625,0.9718200267142411
11477,2012-04-28,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0,45,169,214,358.65625,0.7234315639706543
11478,2012-04-28,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,60,231,291,358.6875,0.19007654241196278
11479,2012-04-28,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,96,262,358,358.71875,0.9288291522839078
11480,2012-04-28,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0,105,276,381,358.75,0.813620523061127
11481,2012-04-28,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0,120,269,389,358.78125,0.04962706286077011
11482,2012-04-28,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440,358.8125,0.8672477560554014
11483,2012-04-28,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,148,260,408,358.84375,0.8875248618506365
11484,2012-04-28,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194,132,244,376,358.875,0.0918157026910007
11485,2012-04-28,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224,322,358.90625,0.7883083900929341
11486,2012-04-28,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0,17,73,90,358.9375,0.9436653844958272
11487,2012-04-28,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,29,110,139,358.96875,0.23142077632914615
11488,2012-04-28,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0,21,81,102,359.0,0.6935910263429619
11489,2012-04-28,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194,12,72,84,359.03125,0.98091843805425
11490,2012-04-28,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,17,66,83,359.0625,0.36639396155560866
11491,2012-04-28,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42,359.09375,0.5849914334849342
11492,2012-04-29,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,0,36,36,359.125,0.9985384024056455
11493,2012-04-29,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,5,37,42,359.15625,0.4940337691503831
11494,2012-04-29,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,4,36,40,359.1875,0.4646832331082851
11495,2012-04-29,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,2,14,16,359.21875,0.9961726138437206
11496,2012-04-29,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,0,4,4,359.25,0.6117854874966232
11497,2012-04-29,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0,0,6,6,359.28125,0.3350743946615416
11498,2012-04-29,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7,359.3125,0.9738684236426273
11499,2012-04-29,2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,7,20,27,359.34375,0.7172923151510221
11500,2012-04-29,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107,359.375,0.19875903992744
11501,2012-04-29,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,52,133,185,359.40625,0.932072250320889
11502,2012-04-29,2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,127,253,380,359.4375,0.8084425322407246
11503,2012-04-29,2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0,128,283,411,359.46875,0.05846552165780633
11504,2012-04-29,2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,223,361,584,359.5,0.8716206445717174
11505,2012-04-29,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595,359.53125,0.88341176655094
11506,2012-04-29,2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0,281,372,653,359.5625,0.08299818442532181
11507,2012-04-29,2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,279,324,603,359.59375,0.793723545695199
11508,2012-04-29,2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.194,240,347,587,359.625,0.9406995083472254
11509,2012-04-29,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522,359.65625,0.22280068128286343
11510,2012-04-29,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487,359.6875,0.6999400646549782
11511,2012-04-29,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375,359.71875,0.9791591430880224
11512,2012-04-29,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243,359.75,0.3581438209896824
11513,2012-04-29,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204,359.78125,0.5921472784617191
11514,2012-04-29,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0,23,85,108,359.8125,0.998020900922503
11515,2012-04-29,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0,15,67,82,359.84375,0.48631870968433394
11516,2012-04-30,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48,359.875,0.4725026604639748
11517,2012-04-30,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,9,15,24,359.90625,0.9969072636393665
11518,2012-04-30,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8,359.9375,0.6047599260981197
11519,2012-04-30,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4,359.96875,0.34340089850444694
11520,2012-04-30,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2,360.0,0.975840520696407
11521,2012-04-30,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,1,19,20,360.03125,0.7110968684792227
11522,2012-04-30,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.194,2,121,123,360.0625,0.2074259652265324
11523,2012-04-30,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.194,6,343,349,360.09375,0.9352423230968627
11524,2012-04-30,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.194,17,579,596,360.125,0.803201202202889
11525,2012-04-30,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.194,29,239,268,360.15625,0.06729939984429703
11526,2012-04-30,2,1,4,10,0,1,1,2,0.42,0.4242,0.41,0.1642,41,116,157,360.1875,0.8759252440417202
11527,2012-04-30,2,1,4,11,0,1,1,2,0.44,0.4394,0.44,0.1045,52,111,163,360.21875,0.8792294584034118
11528,2012-04-30,2,1,4,12,0,1,1,2,0.44,0.4394,0.47,0.1343,45,180,225,360.25,0.07417416348339789
11529,2012-04-30,2,1,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,48,199,247,360.28125,0.7990765152715713
11530,2012-04-30,2,1,4,14,0,1,1,2,0.5,0.4848,0.55,0.1343,56,162,218,360.3125,0.9376599310160134
11531,2012-04-30,2,1,4,15,0,1,1,2,0.52,0.5,0.55,0.1045,55,176,231,360.34375,0.2141631304246544
11532,2012-04-30,2,1,4,16,0,1,1,1,0.56,0.5303,0.6,0.194,44,303,347,360.375,0.7062342646152536
11533,2012-04-30,2,1,4,17,0,1,1,1,0.56,0.5303,0.6,0.1642,66,617,683,360.40625,0.9773231337340773
11534,2012-04-30,2,1,4,18,0,1,1,2,0.56,0.5303,0.6,0.2239,53,611,664,360.4375,0.3498656208543429
11535,2012-04-30,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471,360.46875,0.5992567303508978
11536,2012-04-30,2,1,4,20,0,1,1,2,0.52,0.5,0.59,0.194,28,281,309,360.5,0.9974252072855271
11537,2012-04-30,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.194,26,195,221,360.53125,0.4785655485038573
11538,2012-04-30,2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,11,123,134,360.5625,0.48028506855415676
11539,2012-04-30,2,1,4,23,0,1,1,2,0.52,0.5,0.55,0.2239,10,50,60,360.59375,0.9975638085315542
11540,2012-05-01,2,1,5,0,0,2,1,2,0.5,0.4848,0.59,0.194,7,28,35,360.625,0.5976869834462476
11541,2012-05-01,2,1,5,1,0,2,1,2,0.5,0.4848,0.63,0.1343,0,21,21,360.65625,0.3517004978447938
11542,2012-05-01,2,1,5,2,0,2,1,2,0.5,0.4848,0.72,0.0896,1,7,8,360.6875,0.9777361633672772
11543,2012-05-01,2,1,5,3,0,2,1,2,0.5,0.4848,0.77,0,1,2,3,360.71875,0.7048457093512223
11544,2012-05-01,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8,360.75,0.21607663927981718
11545,2012-05-01,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.0896,0,17,17,360.78125,0.9383391222454692
11546,2012-05-01,2,1,5,6,0,2,1,3,0.52,0.5,0.77,0.1045,2,24,26,360.8125,0.7978969435912093
11547,2012-05-01,2,1,5,7,0,2,1,2,0.5,0.4848,0.94,0.2537,8,161,169,360.84375,0.07612800531052642
11548,2012-05-01,2,1,5,8,0,2,1,2,0.52,0.5,0.94,0.2836,19,538,557,360.875,0.8801612172120481
11549,2012-05-01,2,1,5,9,0,2,1,2,0.54,0.5152,0.88,0.194,18,331,349,360.90625,0.8749782650802299
11550,2012-05-01,2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.2537,30,144,174,360.9375,0.06534433120265713
11551,2012-05-01,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229,360.96875,0.8043668794318157
11552,2012-05-01,2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269,361.0,0.9345468906445971
11553,2012-05-01,2,1,5,13,0,2,1,2,0.72,0.6667,0.51,0.2239,41,208,249,361.03125,0.20550880048253628
11554,2012-05-01,2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,37,167,204,361.0625,0.7124731330907774
11555,2012-05-01,2,1,5,15,0,2,1,2,0.74,0.6667,0.45,0.2239,48,186,234,361.09375,0.9754105538386264
11556,2012-05-01,2,1,5,16,0,2,1,1,0.74,0.6667,0.45,0.194,41,313,354,361.125,0.3415600097234807
11557,2012-05-01,2,1,5,17,0,2,1,1,0.74,0.6667,0.48,0.0896,65,616,681,361.15625,0.6063192321467447
11558,2012-05-01,2,1,5,18,0,2,1,1,0.7,0.6515,0.54,0.1343,81,662,743,361.1875,0.9967513681656529
11559,2012-05-01,2,1,5,19,0,2,1,1,0.7,0.6515,0.54,0.1343,58,429,487,361.21875,0.4707748930475059
11560,2012-05-01,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299,335,361.25,0.48802984764886426
11561,2012-05-01,2,1,5,21,0,2,1,1,0.64,0.6061,0.65,0.1343,31,251,282,361.28125,0.9981421970818225
11562,2012-05-01,2,1,5,22,0,2,1,1,0.64,0.6061,0.65,0,21,190,211,361.3125,0.5905672136863355
11563,2012-05-01,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0,16,79,95,361.34375,0.3599725424321236
11564,2012-05-02,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045,4,43,47,361.375,0.9795552031369217
11565,2012-05-02,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0,8,7,15,361.40625,0.698539327527902
11566,2012-05-02,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0,7,9,16,361.4375,0.22471038433111143
11567,2012-05-02,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6,361.46875,0.9413624051411328
11568,2012-05-02,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0,2,2,4,361.5,0.7925301719795526
11569,2012-05-02,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31,33,361.53125,0.08495064635988163
11570,2012-05-02,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0,3,117,120,361.5625,0.8843282322060184
11571,2012-05-02,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.194,14,344,358,361.59375,0.8706585196505333
11572,2012-05-02,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0,26,640,666,361.625,0.056509379375829914
11573,2012-05-02,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0,26,289,315,361.65625,0.8095942236906565
11574,2012-05-02,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147,175,361.6875,0.9313606311310063
11575,2012-05-02,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343,39,145,184,361.71875,0.19683836949912079
11576,2012-05-02,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245,361.75,0.7186561812836066
11577,2012-05-02,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.194,49,179,228,361.78125,0.9734215532469698
11578,2012-05-02,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896,51,189,240,361.8125,0.33322763831856117
11579,2012-05-02,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.194,52,204,256,361.84375,0.6133342305219436
