instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2,feature3,feature4
10093,2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211,315.40625,0.5920501092893306,0.8059011528037987,9.219597393238859,100.46392387319938
10094,2012-03-01,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223,315.4375,0.9980284759461411,0.06276273735763126,9.219696466900208,100.46890066085126
10095,2012-03-01,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361,315.46875,0.4864240644621999,0.8737228562376479,9.219795530746937,100.47387720198718
10096,2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600,315.5,0.4723963886287826,0.8813862104721654,9.219894584780995,100.47885349664377
10097,2012-03-01,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,315.53125,0.996897780582026,0.07870714751933701,9.219993629004321,100.48382954485761
10098,2012-03-01,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328,315.5625,0.6048559504978164,0.7963349038861621,9.22009266341886,100.48880534666536
10099,2012-03-01,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254,315.59375,0.34328765103795494,0.9392303171452907,9.220191688026556,100.4937809021036
10100,2012-03-01,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197,315.625,0.9758141693615451,0.21860170830356726,9.22029070282935,100.4987562112089
10101,2012-03-01,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,315.65625,0.7111816405717375,0.703008303019027,9.220389707829185,100.50373127401788
10102,2012-03-01,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,315.6875,0.20730800877755243,0.9782757226348235,9.220488703027998,100.5087060905671
10103,2012-03-02,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46,315.71875,0.9351996309066257,0.35412095440980473,9.220587688427733,100.51368066089312
10104,2012-03-02,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20,315.75,0.8032730252742137,0.5956109861871358,9.220686664030326,100.5186549850325
10105,2012-03-02,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6,315.78125,0.06717909531195745,0.9977409328844171,9.22078562983772,100.5236290630218
10106,2012-03-02,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3,315.8125,0.875867065480586,0.482552467205823,9.220884585851854,100.52860289489753
10107,2012-03-02,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0,0,2,2,315.84375,0.8792868949142856,0.476292511417085,9.220983532074662,100.53357648069624
10108,2012-03-02,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0,0,24,24,315.875,0.07429440820306434,0.9972363515785796,9.221082468508085,100.53854982045445
10109,2012-03-02,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0,4,88,92,315.90625,0.7990040147838366,0.6013256890897899,9.221181395154058,100.54352291420865
10110,2012-03-02,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0,4,258,262,315.9375,0.9377018313742805,0.3474410387926566,9.221280312014517,100.54849576199537
10111,2012-03-02,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549,315.96875,0.21428090863276603,0.9767720779155781,9.2213792190914,100.55346836385108
10112,2012-03-02,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,15,299,314,316.0,0.7061488932986733,0.7080633732181456,9.221478116386638,100.55844071981228
10113,2012-03-02,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132,316.03125,0.9773486593037822,0.21163553141450356,9.221577003902171,100.56341282991544
10114,2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194,316.0625,0.3499785752192636,0.9367577044719164,9.221675881639928,100.56838469419701
10115,2012-03-02,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234,316.09375,0.5991601969129536,0.8006291641173401,9.221774749601845,100.57335631269348
10116,2012-03-02,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,316.125,0.9974338471722186,0.07159413743615621,9.221873607789856,100.57832768544127
10117,2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,316.15625,0.47867141824320514,0.8779941192041314,9.22197245620589,100.58329881247681
10118,2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78,316.1875,0.4801793051122657,0.8771703568531609,9.222071294851881,100.58826969383657
10119,2012-03-02,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50,316.21875,0.9975553898078415,0.06988021368975215,9.222170123729759,100.59324032955693
10120,2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128,316.25,0.5977836495764697,0.8016574756708981,9.222268942841456,100.59821071967433
10121,2012-03-02,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160,316.28125,0.3515876212549643,0.9361549789325888,9.222367752188902,100.60318086422517
10122,2012-03-02,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174,316.3125,0.9777108545339724,0.20995591186353693,9.222466551774023,100.60815076324582
10123,2012-03-02,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,316.34375,0.704931237099065,0.709275652311555,9.222565341598752,100.61312041677269
10124,2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,316.375,0.2159589087677622,0.9764024527436611,9.222664121665014,100.61808982484213
10125,2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0,6,69,75,316.40625,0.9382974298590433,0.34582934103385987,9.22276289197474,100.62305898749054
10126,2012-03-02,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0,4,19,23,316.4375,0.7979696211182181,0.6026976719487536,9.222861652529854,100.62802790475425
10127,2012-03-03,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,316.46875,0.07600777725324515,0.9971072248244023,9.222960403332285,100.63299657666963
10128,2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0,0,44,44,316.5,0.8801039757458987,0.4747809935920587,9.223059144383958,100.637965003273
10129,2012-03-03,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,316.53125,0.8750366377452077,0.48405669358409065,9.223157875686796,100.6429331846007
10130,2012-03-03,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,316.5625,0.06546465043978078,0.9978548890208422,9.22325659724273,100.64790112068906
10131,2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,316.59375,0.8042952345742771,0.5942299013354247,9.223355309053677,100.65286881157436
10132,2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,316.625,0.9345897901182573,0.35572731720618794,9.223454011121566,100.65783625729296
10133,2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,316.65625,0.20562680270915318,0.9786304808290057,9.223552703448318,100.66280345788111
10134,2012-03-03,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,316.6875,0.7123885188141602,0.7017852935633283,9.223651386035854,100.66777041337511
10135,2012-03-03,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0,2,46,48,316.71875,0.975437121487712,0.2202780561557745,9.2237500588861,100.67273712381123
10136,2012-03-03,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,316.75,0.3416733331242228,0.9398187769095614,9.223848722000975,100.67770358922576
10137,2012-03-03,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0,31,137,168,316.78125,0.6062233420063707,0.7952944483690471,9.2239473753824,100.68266980965493
10138,2012-03-03,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,316.8125,0.9967610722384869,0.08041992831370873,9.224046019032295,100.68763578513501
10139,2012-03-03,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299,316.84375,0.4708812694537369,0.8821965937803418,9.22414465295258,100.69260151570224
10140,2012-03-03,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339,316.875,0.4879246008865451,0.8728857793833656,9.224243277145174,100.69756700139284
10141,2012-03-03,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430,316.90625,0.9981348433513211,0.061047804940339796,9.224341891611996,100.70253224224304
10142,2012-03-03,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,145,254,399,316.9375,0.5906645139735613,0.8069172398284576,9.224440496354964,100.70749723828906
10143,2012-03-03,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,167,300,467,316.96875,0.35986004556252266,0.9330062955884806,9.224539091375995,100.71246198956712
10144,2012-03-03,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,106,279,385,317.0,0.9795309387880509,0.20129366596343673,9.224637676677007,100.71742649611338
10145,2012-03-03,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,53,250,303,317.03125,0.6986256042302124,0.7154874318350887,9.224736252259914,100.72239075796404
10146,2012-03-03,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,34,191,225,317.0625,0.22459288897983862,0.9744526844437804,9.224834818126634,100.72735477515529
10147,2012-03-03,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,28,121,149,317.09375,0.9413217158250002,0.3375106328936579,9.224933374279082,100.7323185477233
10148,2012-03-03,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,24,130,154,317.125,0.7926036982681641,0.6097371380288633,9.225031920719173,100.73728207570423
10149,2012-03-03,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,19,115,134,317.15625,0.08483050419719157,0.9963953961945279,9.225130457448818,100.74224535913422
10150,2012-03-03,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,12,94,106,317.1875,0.8842719323195631,0.4669723222117409,9.225228984469933,100.74720839804942
10151,2012-03-04,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,5,67,72,317.21875,0.8707178238962795,0.49178295125932087,9.225327501784431,100.75217119248597
10152,2012-03-04,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,16,60,76,317.25,0.05662976370373412,0.998395247315841,9.225426009394223,100.75713374248
10153,2012-03-04,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,14,66,80,317.28125,0.8095234400764887,0.5870875573257601,9.225524507301223,100.7620960480676
10154,2012-03-04,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,5,21,26,317.3125,0.9314045263590054,0.36398572537663726,9.22562299550734,100.7670581092849
10155,2012-03-04,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,3,11,14,317.34375,0.19695658649909764,0.9804122107739293,9.225721474014485,100.772019926168
10156,2012-03-04,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,0,5,5,317.375,0.718572330676245,0.695452230988232,9.225819942824568,100.77698149875297
10157,2012-03-04,1,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,0,5,5,317.40625,0.9734491608939349,0.22890332272576155,9.2259184019395,100.78194282707592
10158,2012-03-04,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,2,21,23,317.4375,0.3333413218765524,0.9428062171674477,9.22601685136119,100.7869039111729
10159,2012-03-04,1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,12,54,66,317.46875,0.6132389911918648,0.7898974235190187,9.226115291091546,100.79186475107998
10160,2012-03-04,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,14,104,118,317.5,0.9960102038549852,0.08923941851419111,9.226213721132472,100.79682534683322
10161,2012-03-04,1,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,31,161,192,317.53125,0.4630542284302239,0.8863299507141175,9.22631214148588,100.80178569846865
10162,2012-03-04,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,64,192,256,317.5625,0.49563166912930057,0.8685328137474735,9.226410552153677,100.80674580602232
10163,2012-03-04,1,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,71,256,327,317.59375,0.9986360958138959,0.052210613265689425,9.226508953137767,100.81170566953026
10164,2012-03-04,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364,317.625,0.5834991014535084,0.8121137842709902,9.226607344440055,100.81666528902848
10165,2012-03-04,1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,106,226,332,317.65625,0.36810427583925953,0.9297845138035233,9.226705726062447,100.82162466455298
10166,2012-03-04,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334,317.6875,0.9812742795252557,0.19261564926607153,9.226804098006848,100.8265837961398
10167,2012-03-04,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,68,231,299,317.71875,0.6922652359939268,0.7216431549140288,9.226902460275161,100.83154268382489
10168,2012-03-04,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,49,214,263,317.75,0.23320927296551466,0.9724265704940893,9.22700081286929,100.83650132764424
10169,2012-03-04,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,20,164,184,317.78125,0.9442722518601268,0.3291654817367784,9.227099155791137,100.84145972763385
10170,2012-03-04,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,12,120,132,317.8125,0.7871756771291398,0.6167288329049325,9.227197489042606,100.84641788382967
10171,2012-03-04,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,8,80,88,317.84375,0.0936465849077497,0.9956055027645818,9.227295812625597,100.85137579626765
10172,2012-03-04,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,9,70,79,317.875,0.8883706086538072,0.45912706485249166,9.227394126542011,100.85633346498375
10173,2012-03-04,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,9,53,62,317.90625,0.8663307917345199,0.49947067911203746,9.227492430793749,100.86129089001389
10174,2012-03-04,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,2,24,26,317.9375,0.04779044018365722,0.9988573841280107,9.22759072538271,100.86624807139403
10175,2012-03-05,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,2,15,17,317.96875,0.8146882216751531,0.5798992166435273,9.227689010310796,100.87120500916008
10176,2012-03-05,1,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,3,3,6,318.0,0.928146289653056,0.37221561628075933,9.227787285579904,100.87616170334793
10177,2012-03-05,1,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,1,3,4,318.03125,0.1882709392898558,0.9821171281567771,9.227885551191932,100.88111815399351
10178,2012-03-05,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,0,1,1,318.0625,0.7246998444005167,0.6890646816706446,9.227983807148778,100.88607436113271
10179,2012-03-05,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,0,1,1,318.09375,0.9713849332736183,0.2375106553588872,9.22808205345234,100.89103032480142
10180,2012-03-05,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18,318.125,0.3249831942660933,0.9457197911879642,9.228180290104513,100.89598604503551
10181,2012-03-05,1,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,2,89,91,318.15625,0.6202065948128908,0.7844385124090981,9.228278517107196,100.90094152187085
10182,2012-03-05,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260,318.1875,0.995181300850157,0.09805191705514611,9.228376734462282,100.90589675534329
10183,2012-03-05,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428,318.21875,0.4551909083994987,0.8903938661684722,9.228474942171665,100.9108517454887
10184,2012-03-05,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197,318.25,0.5032999060132324,0.8641118009882005,9.228573140237243,100.91580649234291
10185,2012-03-05,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0,12,74,86,318.28125,0.9990591079238336,0.04336933103511941,9.228671328660907,100.92076099594176
10186,2012-03-05,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,17,86,103,318.3125,0.5762879734063956,0.8172467018637332,9.22876950744455,100.92571525632107
10187,2012-03-05,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0,15,122,137,318.34375,0.3763196661727282,0.9264898859953337,9.228867676590067,100.93066927351666
10188,2012-03-05,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,11,109,120,318.375,0.9829407401597028,0.1839225416698442,9.228965836099349,100.93562304756433
10189,2012-03-05,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,13,115,128,318.40625,0.6858506307073186,0.727742339264642,9.229063985974285,100.94057657849989
10190,2012-03-05,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,20,110,130,318.4375,0.24180738565513846,0.9703242696349644,9.229162126216771,100.94552986635911
10191,2012-03-05,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,30,180,210,318.46875,0.9471488067981543,0.32079454138253766,9.229260256828693,100.9504829111778
10192,2012-03-05,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,11,376,387,318.5,0.7816859829714614,0.6236722087971696,9.229358377811945,100.9554357129917
10193,2012-03-05,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,12,363,375,318.53125,0.1024553286695863,0.9947376064205108,9.229456489168413,100.96038827183659
10194,2012-03-05,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,6,220,226,318.5625,0.8923996836287725,0.4512458361683425,9.229554590899987,100.96534058774823
10195,2012-03-05,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,8,171,179,318.59375,0.8618758849716621,0.5071192748302062,9.229652683008556,100.97029266076235
10196,2012-03-05,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,4,116,120,318.625,0.03894737241589257,0.9992412632502211,9.229750765496005,100.9752444909147
10197,2012-03-05,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,2,76,78,318.65625,0.8197891747240382,0.5726654424751684,9.229848838364227,100.98019607824101
10198,2012-03-05,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,2,29,31,318.6875,0.9248153352741668,0.3804163451295572,9.2299469016151,100.98514742277698
10199,2012-03-06,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8,318.71875,0.17957054157765992,0.983745099402028,9.230044955250518,100.99009852455833
10200,2012-03-06,1,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,0,6,6,318.75,0.7307705799133662,0.6826231460572388,9.230142999272362,100.99504938362078
10201,2012-03-06,1,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,0,4,4,318.78125,0.9692446003532388,0.24609937969464782,9.23024103368252,101.0
10202,2012-03-06,1,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,0,1,1,318.8125,0.31659960512883073,0.948559270700713,9.230339058482873,101.00495037373169
10203,2012-03-06,1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,0,3,3,318.84375,0.6271256069771393,0.7789181427297445,9.230437073675304,101.0099005048515
10204,2012-03-06,1,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,0,25,25,318.875,0.9942744281662409,0.10685673350189352,9.230535079261703,101.01485039339512
10205,2012-03-06,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,3,99,102,318.90625,0.4472919254307527,0.8943880217469652,9.230633075243945,101.01980003939822
10206,2012-03-06,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,5,270,275,318.9375,0.5109287107533695,0.859623087479565,9.230731061623917,101.02474944289642
10207,2012-03-06,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,14,487,501,318.96875,0.9994038465393154,0.03452465093843175,9.230829038403499,101.02969860392537
10208,2012-03-06,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0,11,222,233,319.0,0.5690316948039915,0.8223155904569103,9.23092700558457,101.03464752252071
10209,2012-03-06,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0,16,113,129,319.03125,0.384505572910011,0.9231226702888107,9.231024963169016,101.03959619871806
10210,2012-03-06,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,20,110,130,319.0625,0.9845301901288497,0.17521502425548746,9.231122911158712,101.04454463255303
10211,2012-03-06,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,9,129,138,319.09375,0.67938229093682,0.7337845070328468,9.231220849555537,101.04949282406122
10212,2012-03-06,1,1,3,13,0,2,1,1,0.3,0.303,0.39,0.1343,16,148,164,319.125,0.25038655341056326,0.9681459465758141,9.231318778361375,101.05444077327824
10213,2012-03-06,1,1,3,14,0,2,1,1,0.32,0.303,0.36,0.2239,20,116,136,319.15625,0.949951155269027,0.3123984676707635,9.2314166975781,101.05938848023968
10214,2012-03-06,1,1,3,15,0,2,1,1,0.34,0.303,0.36,0.2985,24,142,166,319.1875,0.7761350458973537,0.6305667217114401,9.23151460720759,101.06433594498111
10215,2012-03-06,1,1,3,16,0,2,1,1,0.36,0.3333,0.32,0.2836,22,228,250,319.21875,0.11125604534219766,0.9937917751595727,9.231612507251722,101.0692831675381
10216,2012-03-06,1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,21,425,446,319.25,0.8963588415776731,0.443329253631578,9.231710397712375,101.07423014794622
10217,2012-03-06,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,15,442,457,319.28125,0.857353452637225,0.5147281391676869,9.231808278591423,101.07917688624102
10218,2012-03-06,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,9,278,287,319.3125,0.03010125323013404,0.9995468546066139,9.231906149890744,101.08412338245805
10219,2012-03-06,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.194,3,184,187,319.34375,0.8248258995777006,0.5653868015667125,9.23200401161221,101.08906963663283
10220,2012-03-06,1,1,3,21,0,2,1,1,0.32,0.3182,0.49,0.194,5,143,148,319.375,0.9214119241933225,0.38858726941879973,9.232101863757695,101.09401564880089
10221,2012-03-06,1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,5,101,106,319.40625,0.17085607501440292,0.9852959969626756,9.232199706329077,101.09896141899777
10222,2012-03-06,1,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.2239,3,51,54,319.4375,0.736784061589599,0.6761281288243626,9.232297539328226,101.10390694725896
10223,2012-03-07,1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,3,12,15,319.46875,0.9670283298219106,0.254668822830448,9.232395362757014,101.10885223361998
10224,2012-03-07,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,1,4,5,319.5,0.3081912112955894,0.9513244332403943,9.232493176617316,101.11379727811631
10225,2012-03-07,1,1,3,2,0,3,1,1,0.3,0.2879,0.56,0.2836,0,4,4,319.53125,0.6339954855993065,0.7733367469865243,9.232590980911002,101.11874208078342
10226,2012-03-07,1,1,3,3,0,3,1,1,0.3,0.2727,0.56,0.3582,1,2,3,319.5625,0.993289656854182,0.11565317802162381,9.232688775639945,101.1236866416568
10227,2012-03-07,1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,0,3,3,319.59375,0.439357898387269,0.8983121045186478,9.232786560806012,101.12863096077193
10228,2012-03-07,1,1,3,5,0,3,1,1,0.28,0.2576,0.56,0.2985,0,18,18,319.625,0.5185174856541395,0.8550670248997498,9.232884336411077,101.13357503816425
10229,2012-03-07,1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,4,104,108,319.65625,0.9996702846510322,0.02567726593164179,9.232982102457008,101.13851887386922
10230,2012-03-07,1,1,3,7,0,3,1,1,0.26,0.2273,0.65,0.3881,12,332,344,319.6875,0.5617308341554852,0.8273200529172389,9.233079858945672,101.14346246792226
10231,2012-03-07,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566,319.71875,0.3926613547081478,0.9196831304959128,9.23317760587894,101.14840582035883
10232,2012-03-07,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,12,252,264,319.75,0.9860425049037247,0.16649377923270303,9.23327534325868,101.15334893121434
10233,2012-03-07,1,1,3,10,0,3,1,1,0.36,0.3333,0.5,0.2985,20,127,147,319.78125,0.67286072345881,0.7397691848316519,9.233373071086755,101.1582918005242
10234,2012-03-07,1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,33,128,161,319.8125,0.2589461040779252,0.9658917719821741,9.233470789365038,101.1632344283238
10235,2012-03-07,1,1,3,12,0,3,1,1,0.44,0.4394,0.38,0.3881,40,175,215,319.84375,0.9526790777165586,0.3039779184104124,9.23356849809539,101.16817681464859
