instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2,feature3
8697,2012-01-03,1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,271.78125,0.47877728102319106,0.8779363958602242,9.070733417589766
8698,2012-01-03,1,1,1,5,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,271.8125,0.4800735346890897,0.8772282492550747,9.070848393157585
8699,2012-01-03,1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,271.84375,0.9975469565807581,0.07000049583015187,9.07096335550754
8700,2012-01-03,1,1,1,7,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,271.875,0.5978803070155676,0.8015853906371864,9.071078304642676
8701,2012-01-03,1,1,1,8,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,271.90625,0.3514747395534331,0.9361973656531225,9.071193240566025
8702,2012-01-03,1,1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,271.9375,0.9776855314858152,0.21007380018293373,9.071308163280625
8703,2012-01-03,1,1,1,10,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,271.96875,0.7050167545979742,0.7091906483704786,9.071423072789514
8704,2012-01-03,1,1,1,11,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,272.0,0.21584117511589948,0.9764284854123151,9.071537969095724
8705,2012-01-03,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,272.03125,0.938255723830793,0.3459424759967395,9.07165285220229
8706,2012-01-03,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,272.0625,0.7980422870436165,0.6026014504547712,9.071767722112243
8707,2012-01-03,1,1,1,14,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,272.09375,0.07588754809089343,0.9971163823971364,9.071882578828616
8708,2012-01-03,1,1,1,15,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,272.125,0.8800467214839945,0.47488711080136986,9.071997422354437
8709,2012-01-03,1,1,1,16,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,272.15625,0.8750949976881042,0.4839511804110586,9.07211225269274
8710,2012-01-03,1,1,1,17,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,272.1875,0.06558496872511958,0.9978469882087759,9.072227069846548
8711,2012-01-03,1,1,1,18,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,272.21875,0.8042235780231602,0.5943268768545016,9.072341873818893
8712,2012-01-03,1,1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,272.25,0.9346326760039981,0.3556146242009818,9.072456664612796
8713,2012-01-03,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,272.28125,0.20574480194617997,0.9786056797669463,9.072571442231286
8714,2012-01-03,1,1,1,21,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,272.3125,0.7123038941801886,0.7018711864264972,9.072686206677387
8715,2012-01-03,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,272.34375,0.9754636749550025,0.22016043886965964,9.07280095795412
8716,2012-01-03,1,1,1,23,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,272.375,0.34178665155740623,0.9397775719909346,9.072915696064511
8717,2012-01-04,1,1,1,0,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,272.40625,0.6061274430521686,0.7953675394300675,9.073030421011577
8718,2012-01-04,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,272.4375,0.9967707618194986,0.08029974085746645,9.073145132798338
8719,2012-01-04,1,1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,272.46875,0.47098763901386625,0.882139809721874,9.073259831427816
8720,2012-01-04,1,1,1,3,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,272.5,0.4878193470303328,0.8729446057241546,9.073374516903025
8721,2012-01-04,1,1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,272.53125,0.9981274751090243,0.061168157013955636,9.073489189226986
8722,2012-01-04,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,272.5625,0.5907618056731674,0.8068460131634653,9.073603848402712
8723,2012-01-04,1,1,1,6,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,272.59375,0.35974754346094795,0.9330496797994271,9.07371849443322
8724,2012-01-04,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,272.625,0.9795066601978654,0.20141177380685443,9.07383312732152
8725,2012-01-04,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,272.65625,0.6987118707752662,0.7154031881657558,9.073947747070628
8726,2012-01-04,1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,272.6875,0.22447539036322944,0.9744797581896074,9.074062353683555
8727,2012-01-04,1,1,1,10,0,3,1,1,0.06,0.1061,0.45,0,7,57,64,272.71875,0.9412810128230735,0.3376241325775884,9.074176947163311
8728,2012-01-04,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,272.75,0.7926772130331797,0.6096415634928044,9.074291527512907
8729,2012-01-04,1,1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,272.78125,0.08471036080115824,0.9964056175940286,9.07440609473535
8730,2012-01-04,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,272.8125,0.8842156195767554,0.46707894203923866,9.074520648833648
8731,2012-01-04,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,272.84375,0.8707771154827354,0.491677958781525,9.074635189810808
8732,2012-01-04,1,1,1,15,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,272.875,0.05675014720830314,0.9983884117876348,9.074749717669835
8733,2012-01-04,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,272.90625,0.8094526446927303,0.5871851633002528,9.074864232413733
8734,2012-01-04,1,1,1,17,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,272.9375,0.9314484080453954,0.3638734163822613,9.074978734045507
8735,2012-01-04,1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,272.96875,0.1970748006355399,0.9803884551311598,9.075093222568157
8736,2012-01-04,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,273.0,0.7184884696216232,0.6955388695254765,9.075207697984686
8737,2012-01-04,1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,273.03125,0.9734767543880076,0.22878594508009156,9.075322160298095
8738,2012-01-04,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0,2,88,90,273.0625,0.3334550005881232,0.9427660168794666,9.075436609511382
8739,2012-01-04,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,273.09375,0.6131437429459579,0.7899713605481031,9.075551045627543
8740,2012-01-04,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,273.125,0.9960209568727691,0.08911932153160323,9.07566546864958
8741,2012-01-05,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,273.15625,0.46316109643673836,0.8862741103899618,9.075779878580487
8742,2012-01-05,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,273.1875,0.495526940086398,0.868592569418258,9.07589427542326
8743,2012-01-05,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,273.21875,0.9986297931336671,0.05233102584327213,9.076008659180891
8744,2012-01-05,1,1,1,3,0,4,1,1,0.2,0.2576,0.61,0,0,4,4,273.25,0.5835970197910894,0.8120434215551277,9.076123029856374
8745,2012-01-05,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5,273.28125,0.3679921621518672,0.9298288921058507,9.076237387452702
8746,2012-01-05,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26,273.3125,0.9812510472952019,0.19273396738009005,9.076351731972865
8747,2012-01-05,1,1,1,6,0,4,1,2,0.2,0.2121,0.75,0.1343,0,78,78,273.34375,0.6923522448263819,0.7215596781166959,9.076466063419854
8748,2012-01-05,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,273.375,0.23309201858984788,0.9724546831959369,9.076580381796658
8749,2012-01-05,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0,11,377,388,273.40625,0.9442325550734901,0.3292793372493762,9.076694687106265
8750,2012-01-05,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0,7,220,227,273.4375,0.7872500349740961,0.6166339128147953,9.07680897935166
8751,2012-01-05,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86,273.46875,0.0935265366909347,0.9956167871900309,9.076923258535832
8752,2012-01-05,1,1,1,11,0,4,1,1,0.3,0.3333,0.49,0,6,78,84,273.5,0.8883152418420424,0.45923417894480995,9.077037524661762
8753,2012-01-05,1,1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,273.53125,0.8663910103192047,0.49936621555534544,9.077151777732437
8754,2012-01-05,1,1,1,13,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118,273.5625,0.047910879475744655,0.9988516144192092,9.07726601775084
8755,2012-01-05,1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117,273.59375,0.8146182930053739,0.5799974454262801,9.077380244719953
8756,2012-01-05,1,1,1,15,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119,273.625,0.9281911637020875,0.37210370009631,9.077494458642754
8757,2012-01-05,1,1,1,16,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197,273.65625,0.1883893590639657,0.9820944197944861,9.077608659522225
8758,2012-01-05,1,1,1,17,0,4,1,2,0.36,0.3485,0.34,0.194,19,393,412,273.6875,0.7246167534955243,0.6891520590940772,9.077722847361343
8759,2012-01-05,1,1,1,18,0,4,1,1,0.34,0.3333,0.36,0.1642,9,374,383,273.71875,0.9714135646326001,0.23739352654987322,9.07783702216309
8760,2012-01-05,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265,273.75,0.32509722434964167,0.9456805986802092,9.077951183930438
8761,2012-01-05,1,1,1,20,0,4,1,1,0.3,0.3333,0.49,0,5,172,177,273.78125,0.6201120047377134,0.7845132896134864,9.078065332666364
8762,2012-01-05,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,273.8125,0.9951931164622443,0.09793191995547625,9.078179468373843
8763,2012-01-05,1,1,1,22,0,4,1,1,0.26,0.2576,0.6,0.1642,1,70,71,273.84375,0.45529826647958804,0.8903389739535623,9.07829359105585
8764,2012-01-05,1,1,1,23,0,4,1,1,0.24,0.2576,0.7,0.1045,4,56,60,273.875,0.503195709988868,0.8641724813072903,9.078407700715356
8765,2012-01-06,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25,273.90625,0.9990538712994702,0.043489794682679384,9.078521797355334
8766,2012-01-06,1,1,1,1,0,5,1,1,0.22,0.2727,0.75,0,2,6,8,273.9375,0.5763865107103229,0.8171772086097231,9.078635880978755
8767,2012-01-06,1,1,1,2,0,5,1,1,0.22,0.2273,0.69,0.1642,2,3,5,273.96875,0.3762079496833129,0.9265352549121257,9.078749951588586
8768,2012-01-06,1,1,1,3,0,5,1,1,0.22,0.2424,0.69,0.1045,1,3,4,274.0,0.9829185561099609,0.18404106078456933,9.078864009187797
8769,2012-01-06,1,1,1,4,0,5,1,1,0.22,0.2273,0.69,0.1343,0,3,3,274.03125,0.6859383750102759,0.7276596358794832,9.078978053779355
8770,2012-01-06,1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,0,13,13,274.0625,0.24169038470696735,0.9703534190902808,9.079092085366229
8771,2012-01-06,1,1,1,6,0,5,1,2,0.22,0.2424,0.73,0.1045,1,69,70,274.09375,0.9471101193369403,0.32090874380354084,9.079206103951382
8772,2012-01-06,1,1,1,7,0,5,1,2,0.24,0.2879,0.65,0,4,201,205,274.125,0.7817611780706284,0.6235779505896784,9.079320109537779
8773,2012-01-06,1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343,11,436,447,274.15625,0.1023353850374326,0.9947499529878051,9.079434102128383
8774,2012-01-06,1,1,1,9,0,5,1,1,0.24,0.2424,0.7,0.1642,4,237,241,274.1875,0.8923452670858858,0.45135343613339096,9.07954808172616
8775,2012-01-06,1,1,1,10,0,5,1,1,0.26,0.2576,0.65,0.194,14,102,116,274.21875,0.8619370258366177,0.5070153483790465,9.079662048334066
8776,2012-01-06,1,1,1,11,0,5,1,1,0.3,0.303,0.56,0.1642,8,130,138,274.25,0.03906785805941582,0.999236559812865,9.079776001955066
8777,2012-01-06,1,1,1,12,0,5,1,1,0.36,0.3333,0.5,0.2537,23,168,191,274.28125,0.8197201182469546,0.57276428637023,9.079889942592118
8778,2012-01-06,1,1,1,13,0,5,1,1,0.4,0.4091,0.43,0.2836,16,188,204,274.3125,0.9248611981700832,0.3803048305233554,9.080003870248179
8779,2012-01-06,1,1,1,14,0,5,1,1,0.46,0.4545,0.36,0.194,26,152,178,274.34375,0.17968915771157842,0.9837234400993521,9.080117784926209
8780,2012-01-06,1,1,1,15,0,5,1,1,0.52,0.5,0.27,0.2537,44,178,222,274.375,0.730688265667944,0.682711255521082,9.080231686629162
8781,2012-01-06,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,35,259,294,274.40625,0.9692742673339424,0.24598250889900533,9.080345575359996
8782,2012-01-06,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,20,456,476,274.4375,0.3167139776504176,0.9485210890438076,9.080459451121662
8783,2012-01-06,1,1,1,18,0,5,1,1,0.5,0.4848,0.29,0.2537,28,391,419,274.46875,0.6270316824835602,0.7789937542508513,9.080573313917117
8784,2012-01-06,1,1,1,19,0,5,1,1,0.46,0.4545,0.33,0.2836,11,261,272,274.5,0.9942873054469112,0.10673684568657973,9.080687163749312
8785,2012-01-06,1,1,1,20,0,5,1,1,0.42,0.4242,0.41,0.194,14,163,177,274.53125,0.44739976517321073,0.894334081941953,9.080801000621198
8786,2012-01-06,1,1,1,21,0,5,1,1,0.4,0.4091,0.43,0.2239,17,137,154,274.5625,0.5108250559110112,0.8596846876928262,9.080914824535725
8787,2012-01-06,1,1,1,22,0,5,1,1,0.36,0.3485,0.5,0.194,12,123,135,274.59375,0.9993996763810923,0.03464515621797821,9.081028635495842
8788,2012-01-06,1,1,1,23,0,5,1,1,0.36,0.3788,0.5,0,13,88,101,274.625,0.5691308433541423,0.8222469721093552,9.081142433504501
8789,2012-01-07,1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,2,77,79,274.65625,0.384394262371248,0.9231690262655393,9.081256218564645
8790,2012-01-07,1,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6,56,62,274.6875,0.9845090559974783,0.17533373508527714,9.081369990679223
8791,2012-01-07,1,1,1,2,0,6,0,1,0.36,0.3636,0.5,0.1045,2,36,38,274.71875,0.679470763835758,0.7337025835394418,9.081483749851179
8792,2012-01-07,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,1,19,20,274.75,0.2502698150565858,0.9681761305008207,9.081597496083457
8793,2012-01-07,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,1,9,10,274.78125,0.9499134801642903,0.312513008052731,9.081711229379001
8794,2012-01-07,1,1,1,5,0,6,0,1,0.26,0.2727,0.75,0.1045,2,7,9,274.8125,0.7762110723594051,0.6304731327714626,9.081824949740755
8795,2012-01-07,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,274.84375,0.11113621569195425,0.9938051829013931,9.081938657171658
8796,2012-01-07,1,1,1,7,0,6,0,1,0.22,0.2273,0.87,0.194,0,20,20,274.875,0.8963053795670488,0.44343733103919947,9.082052351674651
8797,2012-01-07,1,1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,0,64,64,274.90625,0.8574155109922351,0.514624757964407,9.082166033252674
8798,2012-01-07,1,1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,14,116,130,274.9375,0.030221775785379015,0.9995432178092042,9.082279701908664
8799,2012-01-07,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,43,160,203,274.96875,0.8247577207036947,0.5654862528299396,9.08239335764556
8800,2012-01-07,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,74,250,324,275.0,0.9214587723428938,0.38847616512770383,9.082507000466299
8801,2012-01-07,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376,275.03125,0.17097487821488677,0.9852753884165607,9.082620630373812
8802,2012-01-07,1,1,1,13,0,6,0,1,0.44,0.4394,0.44,0.194,149,296,445,275.0625,0.7367025304528384,0.6762169634254857,9.082734247371036
8803,2012-01-07,1,1,1,14,0,6,0,1,0.5,0.4848,0.42,0.2836,156,356,512,275.09375,0.9670590301000108,0.25455221920467785,9.082847851460906
8804,2012-01-07,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449,275.125,0.30830591729444673,0.9512872654257649,9.082961442646353
8805,2012-01-07,1,1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,133,268,401,275.15625,0.6339022340460477,0.7734131869003978,9.083075020930307
8806,2012-01-07,1,1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,87,235,322,275.1875,0.9933035947945362,0.11553340888354201,9.0831885863157
8807,2012-01-07,1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,49,248,297,275.21875,0.4394662113431528,0.8982591213495665,9.08330213880546
8808,2012-01-07,1,1,1,19,0,6,0,1,0.52,0.5,0.42,0.1045,44,171,215,275.25,0.518414380114855,0.8551295401809779,9.083415678402515
8809,2012-01-07,1,1,1,20,0,6,0,1,0.5,0.4848,0.39,0.2537,21,149,170,275.28125,0.9996671812856696,0.025797803401922205,9.083529205109796
8810,2012-01-07,1,1,1,21,0,6,0,1,0.44,0.4394,0.44,0.2239,22,118,140,275.3125,0.5618305861838468,0.8272523148521949,9.083642718930225
8811,2012-01-07,1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109,275.34375,0.39255045884090745,0.9197304699007166,9.08375621986673
8812,2012-01-07,1,1,1,23,0,6,0,1,0.42,0.4242,0.38,0.2239,16,103,119,275.375,0.986022422346524,0.16661267247689487,9.083869707922235
8813,2012-01-08,1,1,1,0,0,0,0,1,0.38,0.3939,0.4,0.2836,14,77,91,275.40625,0.6729499180221239,0.7396880476484777,9.08398318309966
8814,2012-01-08,1,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,10,62,72,275.4375,0.25882963746426574,0.9659229880120448,9.084096645401932
8815,2012-01-08,1,1,1,2,0,0,0,1,0.36,0.3333,0.37,0.2836,10,57,67,275.46875,0.9526424179200388,0.3040927877794247,9.08421009483197
8816,2012-01-08,1,1,1,3,0,0,0,1,0.34,0.3333,0.42,0.1343,6,26,32,275.5,0.7706001526757282,0.6373189191418567,9.084323531392696
8817,2012-01-08,1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6,275.53125,0.11992833913396585,0.9927825509508961,9.084436955087027
8818,2012-01-08,1,1,1,5,0,0,0,2,0.32,0.3333,0.49,0.1045,0,2,2,275.5625,0.9001952690217642,0.4354864838669894,9.084550365917883
8819,2012-01-08,1,1,1,6,0,0,0,2,0.3,0.3333,0.52,0,0,2,2,275.59375,0.8528268200341332,0.5221938481354105,9.08466376388818
8820,2012-01-08,1,1,1,7,0,0,0,2,0.3,0.3333,0.52,0,1,23,24,275.625,0.021373325719506238,0.9997715643824283,9.084777149000837
8821,2012-01-08,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,4,53,57,275.65625,0.8297307056934932,0.5581639150190362,9.084890521258767
8822,2012-01-08,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,23,102,125,275.6875,0.9179841527910926,0.39661706370808103,9.085003880664885
8823,2012-01-08,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,27,181,208,275.71875,0.16224720331338283,0.9867501431552903,9.085117227222105
8824,2012-01-08,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256,275.75,0.7426590766493374,0.6696696916169596,9.085230560933338
8825,2012-01-08,1,1,1,12,0,0,0,1,0.38,0.3939,0.43,0.2239,78,273,351,275.78125,0.9647680264884638,0.2631019860539917,9.085343881801498
8826,2012-01-08,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343,275.8125,0.2998737020298056,0.9539789111038772,9.085457189829492
8827,2012-01-08,1,1,1,14,0,0,0,1,0.4,0.4091,0.4,0.194,75,253,328,275.84375,0.6407231211366249,0.7677720247840122,9.085570485020233
8828,2012-01-08,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,89,241,330,275.875,0.9922420615761053,0.12432092036017263,9.085683767376628
8829,2012-01-08,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314,275.90625,0.4314982265612279,0.9021137846605135,9.085797036901582
8830,2012-01-08,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,22,197,219,275.9375,0.5259630879980166,0.8505073956548471,9.085910293598007
8831,2012-01-08,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181,275.96875,0.9998563650549391,0.016948429399926804,9.086023537468803
8832,2012-01-08,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112,276.0,0.5544863111542236,0.8321928446835994,9.086136768516877
8833,2012-01-08,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,7,119,126,276.03125,0.4006759000770475,0.9162198552189577,9.086249986745132
8834,2012-01-08,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91,276.0625,0.9874585365890658,0.1578785562303525,9.086363192156472
8835,2012-01-08,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,276.09375,0.6663763484594546,0.7456155592621733,9.086476384753796
8836,2012-01-08,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,276.125,0.2673691812917972,0.9635941681513821,9.086589564540008
8837,2012-01-09,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15,276.15625,0.955296718799524,0.2956487426843941,9.086702731518004
8838,2012-01-09,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5,276.1875,0.7649288586195042,0.6441147733525933,9.086815885690685
8839,2012-01-09,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,2,3,5,276.21875,0.12871106652511932,0.9916821372566748,9.086929027060949
8840,2012-01-09,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,276.25,0.9040146306880432,0.42750151754345955,9.08704215563169
8841,2012-01-09,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,276.28125,0.8481713124734497,0.5297220258749543,9.087155271405804
8842,2012-01-09,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,276.3125,0.012523201113179406,0.99992158164222,9.087268374386188
8843,2012-01-09,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,276.34375,0.8346386835968471,0.5507978466222632,9.087381464575735
8844,2012-01-09,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,276.375,0.9144376117414297,0.4047268884477905,9.087494541977337
8845,2012-01-09,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,276.40625,0.15350681679605122,0.9881475887726203,9.087607606593886
8846,2012-01-09,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0,9,188,197,276.4375,0.7485574375786607,0.6630699530559876,9.087720658428273
8847,2012-01-09,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0,13,95,108,276.46875,0.962401435993044,0.27163113959656177,9.087833697483386
8848,2012-01-09,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,276.5,0.2914179924970405,0.9565958151952134,9.087946723762116
8849,2012-01-09,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,276.53125,0.6474938093578135,0.7620707098710114,9.08805973726735
8850,2012-01-09,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,276.5625,0.9911027889597852,0.13309869163945817,9.088172738001974
8851,2012-01-09,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,276.59375,0.4234964350968188,0.905897769872675,9.088285725968877
8852,2012-01-09,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,276.625,0.5334705881402888,0.8458186162465652,9.08839870117094
8853,2012-01-09,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,276.65625,0.9999672128668803,0.008097727535761741,9.08851166361105
8854,2012-01-09,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0,5,147,152,276.6875,0.5470985936687357,0.8370681745268372,9.088624613292087
8855,2012-01-09,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,276.71875,0.4087699494740115,0.9126374572671309,9.088737550216933
8856,2012-01-09,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,276.75,0.9888172862095586,0.14913207063929604,9.088850474388472
8857,2012-01-09,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,276.78125,0.65975057016859,0.751484653976527,9.088963385809583
8858,2012-01-09,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0,1,78,79,276.8125,0.27588777748974036,0.9611898533753732,9.089076284483143
8859,2012-01-09,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,276.84375,0.957876174845676,0.2871815343350196,9.089189170412032
8860,2012-01-09,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,276.875,0.7591976345208038,0.6508601629674503,9.089302043599126
8861,2012-01-10,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,276.90625,0.137483709763221,0.9905040280330729,9.089414904047302
8862,2012-01-10,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,276.9375,0.9077631653295526,0.4194830576684492,9.089527751759436
8863,2012-01-10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,276.96875,0.8434493530562162,0.537208701371311,9.089640586738398
8864,2012-01-10,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,277.0,0.003672095348975998,0.9999932578351456,9.089753408987065
8865,2012-01-10,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,277.03125,0.8394812698873774,0.5433886247505336,9.089866218508309
8866,2012-01-10,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,277.0625,0.9108194270555042,0.41280500396468434,9.089979015305
8867,2012-01-10,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,277.09375,0.14475440344779628,0.9894676157825847,9.090091799380007
